parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[51,1]",0.0342907,0.000325485,0.0225462,0.0210159,0.00664581,0.0298296,0.0768584,4847.47,10133.2,1.33264,1.00008,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[51,2]",4.9282,0.0315958,2.88396,2.20564,1.77418,4.24089,10.4171,7173.56,9426.11,1.97212,0.999912,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[51,3]",2.15725,0.0101295,1.02761,0.958754,0.875988,1.95499,4.10536,11767.8,10990.2,3.23514,1.00012,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[51,4]",0.327966,0.00116309,0.102335,0.0889376,0.119376,0.346263,0.459882,8386.76,8336.33,2.30564,1.00058,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[51,5]",2.22299,0.0075675,0.831332,0.806755,0.932676,2.17665,3.65393,12133.5,11933.0,3.33566,1.0,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[52,1]",0.137552,0.00141228,0.100611,0.0756243,0.030345,0.111093,0.337918,4037.19,7999.37,1.10988,1.00063,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[52,2]",0.152963,0.000909059,0.106109,0.0860205,0.0348613,0.126825,0.360287,14211.4,12193.8,3.90691,1.00012,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[52,3]",2.43645,0.0142153,1.56307,1.52337,0.416734,2.15697,5.38722,13444.0,10703.9,3.69594,1.00009,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[52,4]",1.18767,0.0129778,1.42153,0.83,0.0177336,0.64208,4.14319,15750.8,11114.7,4.33013,1.00009,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[52,5]",2.01882,0.0039616,0.596744,0.592512,1.08959,1.98982,3.03539,23183.0,12175.8,6.37335,1.00006,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[53,1]",0.048986,0.000367605,0.0296363,0.0248833,0.0131443,0.0435731,0.101195,5760.7,9096.96,1.5837,1.00014,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[53,2]",1.24446,0.00343176,0.450707,0.443571,0.560361,1.21313,2.04406,16642.0,10431.3,4.57513,1.00005,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[53,3]",2.36155,0.00908082,0.963797,0.908479,1.09984,2.20032,4.17535,12960.8,11097.3,3.5631,0.999962,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[53,4]",0.0674147,0.000616529,0.0774901,0.0464766,0.00273058,0.0418946,0.211258,17663.9,14063.8,4.85605,1.00002,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[53,5]",1.07916,0.00428608,0.606451,0.600899,0.0998795,1.06945,2.09397,20119.6,13483.6,5.53116,0.99996,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[54,1]",0.0321359,0.000230034,0.0192897,0.0177531,0.00773897,0.0285054,0.0680322,6867.01,10994.1,1.88784,1.00013,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[54,2]",3.562,0.012477,1.39274,1.28972,1.69366,3.35425,6.14624,13021.3,11613.5,3.57974,1.00024,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[54,3]",0.650828,0.00119185,0.141291,0.107383,0.482757,0.625165,0.902271,15410.6,13293.8,4.23659,1.00016,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[54,4]",0.030994,0.000369227,0.0453291,0.0164723,0.000482866,0.0129447,0.127347,16131.6,12053.4,4.43482,1.00013,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[54,5]",1.44543,0.00579417,0.742404,0.730177,0.254102,1.42838,2.69319,16519.0,12789.0,4.54132,1.00027,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[55,1]",0.0668805,0.000483865,0.0397464,0.0344928,0.0167204,0.0599779,0.14055,5962.36,9477.21,1.63914,1.00094,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[55,2]",1.94002,0.00585786,0.640911,0.601423,1.03152,1.86667,3.08984,11406.6,11118.5,3.13582,1.00014,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[55,3]",0.324181,0.00145118,0.169327,0.171785,0.0714354,0.312533,0.61719,12648.6,9199.1,3.47729,0.999982,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[55,4]",0.087686,0.0010073,0.102351,0.0597916,0.000735052,0.0432844,0.304988,8045.73,11737.5,2.21189,1.00064,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[55,5]",2.99385,0.00629086,0.737417,0.729816,1.84332,2.96205,4.27717,13678.0,12346.6,3.76027,1.00008,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[56,1]",0.0686693,0.000377081,0.0377629,0.0330024,0.0199707,0.0625646,0.137629,8760.83,9049.62,2.40848,1.00038,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[56,2]",1.17984,0.00364604,0.441048,0.431369,0.520713,1.14736,1.96063,13742.5,10423.3,3.77802,1.00023,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[56,3]",0.578659,0.0026139,0.304809,0.244455,0.175536,0.542665,1.09217,15023.6,9551.07,4.1302,1.0003,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[56,4]",0.0774676,0.000832628,0.104593,0.0498038,0.00146168,0.039682,0.27549,13647.4,10637.8,3.75186,1.00015,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[56,5]",2.77418,0.00523885,0.689106,0.68483,1.69356,2.74887,3.94157,17281.2,13579.2,4.75084,1.0002,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[57,1]",0.179206,0.00160177,0.113248,0.0962366,0.0471352,0.153281,0.397087,3932.6,7462.78,1.08113,1.0005,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[57,2]",0.195085,0.000793193,0.10473,0.0901723,0.0665451,0.174885,0.393436,18339.0,12302.8,5.04165,0.999963,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[57,3]",3.83539,0.0131722,1.57933,1.53401,1.50234,3.69458,6.6936,15074.0,12689.0,4.14405,1.0006,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[57,4]",3.27471,0.0127066,1.78888,1.73838,0.694132,3.06266,6.54053,20200.5,11321.6,5.5534,1.00035,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[57,5]",1.90321,0.00423295,0.642359,0.623598,0.8997,1.87267,3.00576,23271.7,12452.8,6.39772,0.999932,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[58,1]",0.112044,0.000888684,0.0657787,0.0590829,0.0287482,0.099139,0.239152,4834.74,8019.4,1.32914,1.00008,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[58,2]",0.437185,0.00160787,0.204622,0.183876,0.175948,0.400883,0.824143,16214.8,13236.9,4.45767,1.00014,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[58,3]",3.88336,0.0133153,1.47566,1.46803,1.76087,3.73554,6.52975,12959.2,12110.7,3.56266,1.00035,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[58,4]",3.42208,0.01154,1.53984,1.45639,1.34016,3.19802,6.30098,20660.0,11764.3,5.67972,1.00051,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[58,5]",1.13919,0.00454747,0.633159,0.624199,0.112994,1.12769,2.20057,19579.4,13099.5,5.38267,1.00016,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[59,1]",0.0550466,0.000375188,0.0334884,0.0280602,0.0143981,0.0492358,0.114261,7594.02,10210.5,2.0877,1.00056,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[59,2]",1.31648,0.00452969,0.519558,0.502439,0.530828,1.27587,2.2209,12512.1,10586.2,3.43976,1.00034,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[59,3]",0.631771,0.00279877,0.30829,0.241346,0.216282,0.599584,1.13925,13843.7,9792.02,3.80583,1.00019,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[59,4]",0.102651,0.00111183,0.127606,0.0743506,0.00212469,0.0587809,0.336997,11801.6,11392.8,3.24444,1.00003,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[59,5]",2.87108,0.00542427,0.721151,0.711485,1.7448,2.83438,4.11353,17650.4,13290.6,4.85234,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[60,1]",0.15975,0.00145344,0.113197,0.0911939,0.0337957,0.130498,0.387819,4985.46,7875.69,1.37057,1.00036,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[60,2]",0.368726,0.00307871,0.300518,0.209016,0.0703917,0.280717,0.973131,9258.12,11766.6,2.54519,1.00023,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[60,3]",2.22919,0.0166864,1.55866,1.44031,0.384344,1.86092,5.2802,9591.49,11036.6,2.63684,1.00039,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[60,4]",1.89807,0.0125127,1.54012,1.28814,0.0757836,1.53411,4.93313,15009.2,10021.2,4.12624,1.00032,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[60,5]",2.01496,0.00538466,0.784409,0.775903,0.788763,1.97905,3.3513,21505.8,13809.9,5.91226,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[61,1]",0.111892,0.00086599,0.0670277,0.0575772,0.029826,0.0979693,0.241033,5230.68,8088.26,1.43799,1.00033,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[61,2]",0.600987,0.00217156,0.2941,0.274741,0.215221,0.549959,1.16677,17154.6,11675.1,4.71605,1.00011,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[61,3]",3.81476,0.0115302,1.34751,1.31681,1.8949,3.6715,6.25439,14503.7,12244.3,3.98727,1.00014,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[61,4]",1.73139,0.00826255,1.00981,0.796498,0.538252,1.50389,3.70743,18486.3,11678.9,5.08216,1.00023,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[61,5]",1.86299,0.00444633,0.669703,0.664099,0.813409,1.8403,2.98999,23151.3,12650.6,6.36464,0.999951,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[62,1]",0.0378039,0.000338237,0.0242313,0.0219913,0.00795427,0.0331427,0.0820152,5036.9,10030.9,1.38472,1.00049,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[62,2]",3.902,0.0253501,2.37889,1.77213,1.31858,3.35839,8.32717,7888.64,10312.5,2.1687,1.00003,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[62,3]",2.39909,0.00991701,1.06901,1.03439,0.990747,2.21998,4.39293,12433.8,11636.7,3.41824,1.00016,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[62,4]",0.391697,0.000990087,0.112568,0.0843398,0.182492,0.406404,0.538148,13475.1,9991.87,3.70451,1.00011,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[62,5]",1.51982,0.00659764,0.766011,0.763153,0.31783,1.49324,2.81572,14061.0,11750.8,3.86557,1.00016,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[63,1]",0.127255,0.00131785,0.0862299,0.0730696,0.0270395,0.105847,0.294936,3585.63,7550.06,0.98574,1.00007,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[63,2]",0.365944,0.00132762,0.177285,0.168803,0.127029,0.338643,0.697474,17056.7,11462.7,4.68914,1.00002,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[63,3]",4.17387,0.0123516,1.39749,1.36342,2.12331,4.05334,6.6692,13273.9,11814.9,3.64918,1.00052,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[63,4]",1.67319,0.0110672,1.24569,1.03213,0.197121,1.38998,4.1197,14155.6,11666.2,3.89158,1.00012,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[63,5]",2.27276,0.00472389,0.695077,0.682423,1.17789,2.24061,3.46834,22055.7,13165.4,6.06342,1.00028,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[64,1]",0.0924741,0.000711446,0.0650735,0.0422203,0.0255029,0.0758265,0.21826,8242.11,11114.6,2.26587,1.00046,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[64,2]",1.47817,0.00484616,0.571988,0.576038,0.593881,1.4475,2.47227,13208.6,10182.5,3.63123,1.00031,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[64,3]",0.534889,0.00316806,0.319239,0.206531,0.185709,0.478478,1.05955,13313.3,8418.71,3.66003,1.00064,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[64,4]",0.0398499,0.000528973,0.0663218,0.0191665,0.000495481,0.0145897,0.168624,16238.4,13149.3,4.46418,1.0,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[64,5]",1.17492,0.00475181,0.624132,0.625225,0.15075,1.17076,2.21008,17528.1,10558.4,4.81872,1.00011,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[65,1]",0.117414,0.00113676,0.078553,0.0615314,0.0288291,0.0987624,0.272887,3942.87,7722.0,1.08395,1.00095,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[65,2]",0.371933,0.00138667,0.195378,0.174648,0.125203,0.335712,0.744193,19009.6,12571.9,5.22601,0.999944,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[65,3]",4.11315,0.0114694,1.44379,1.41513,2.01702,3.982,6.69362,16810.7,12581.6,4.62149,1.00079,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[65,4]",2.14574,0.0103548,1.34721,1.18156,0.464296,1.86399,4.70378,20069.8,11202.4,5.51748,1.00001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[65,5]",2.26747,0.00455652,0.690946,0.669863,1.19743,2.23103,3.45279,24117.8,12276.9,6.63034,1.00031,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[66,1]",0.0943207,0.000770824,0.064691,0.0490622,0.0223253,0.0790667,0.218811,6069.75,8693.9,1.66866,1.00068,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[66,2]",0.48737,0.00280548,0.321842,0.275991,0.11526,0.412304,1.11364,11299.5,11799.7,3.10638,1.00035,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[66,3]",2.18422,0.0121449,1.24271,1.0745,0.709564,1.90606,4.58134,13387.7,10520.5,3.68048,1.00036,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[66,4]",0.905314,0.00825253,0.948432,0.606431,0.0391764,0.635326,2.79609,17210.4,11210.8,4.73139,1.00091,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[66,5]",2.41372,0.00465243,0.688524,0.68321,1.34132,2.37866,3.58413,22908.3,11790.7,6.29781,0.99993,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[67,1]",0.0508089,0.000360097,0.0327352,0.0275388,0.0122458,0.0445844,0.11168,7003.34,9963.32,1.92532,1.00024,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[67,2]",1.40978,0.00455914,0.518664,0.508328,0.64281,1.36428,2.32216,11955.9,8908.72,3.28685,1.0002,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[67,3]",1.42674,0.0050779,0.561076,0.4612,0.753178,1.31455,2.49229,16186.2,9695.93,4.44981,1.00019,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[67,4]",0.116681,0.00106062,0.118585,0.0916078,0.00455652,0.0823346,0.334119,15938.6,12280.8,4.38174,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[67,5]",2.57618,0.00559539,0.711706,0.695953,1.45816,2.54204,3.79618,16269.8,11970.7,4.47279,1.00035,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[68,1]",0.0690133,0.000433161,0.0413198,0.0342182,0.0187754,0.0616376,0.143707,8344.2,10412.0,2.29394,1.00016,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[68,2]",1.01633,0.00373166,0.468821,0.459847,0.348481,0.964875,1.87559,14531.2,9911.3,3.99483,0.999919,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[68,3]",2.16224,0.00834808,0.929979,0.84632,0.988367,1.99204,3.91818,15009.3,10459.8,4.12628,1.00036,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[68,4]",0.117342,0.00128833,0.15787,0.0771455,0.00318284,0.0647403,0.389759,16779.0,12396.6,4.61278,1.0002,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[68,5]",0.900102,0.0043652,0.611988,0.605233,-0.0887771,0.886057,1.92573,19706.6,12729.9,5.41764,1.00037,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[69,1]",0.101565,0.000818866,0.0704072,0.0507534,0.0256715,0.0843173,0.234165,6740.75,9904.06,1.85313,0.999974,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[69,2]",0.463999,0.00209821,0.280755,0.248832,0.124158,0.402401,1.01167,16001.8,12189.5,4.39912,0.999988,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[69,3]",2.56256,0.0115635,1.32711,1.24306,0.860016,2.32351,5.11013,16244.5,10959.7,4.46586,0.999821,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[69,4]",0.955362,0.00855813,0.974435,0.645672,0.0393718,0.673687,2.89822,16408.2,10971.9,4.51084,1.00012,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[69,5]",2.33322,0.00439111,0.691433,0.682219,1.25333,2.29722,3.52572,25322.6,13246.9,6.96154,1.00019,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[70,1]",0.128122,0.00131063,0.0826205,0.0674973,0.0322273,0.109295,0.291064,3061.19,6580.31,0.841564,1.00064,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[70,2]",0.298692,0.00110489,0.152747,0.133398,0.106817,0.270111,0.586109,18179.4,11944.6,4.99777,1.0,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[70,3]",4.20638,0.0128611,1.53926,1.51428,1.96749,4.06369,6.98065,15255.2,11544.8,4.19389,1.00005,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[70,4]",3.29632,0.0119471,1.69634,1.60661,1.02034,3.038,6.42231,23948.3,12369.7,6.58372,1.00027,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[70,5]",2.75553,0.00541626,0.791092,0.778193,1.54722,2.70916,4.13629,22274.0,13084.3,6.12343,1.00034,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[71,1]",0.111641,0.000959773,0.0769279,0.0529661,0.0304169,0.0929132,0.253062,5543.2,9897.56,1.5239,1.00111,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[71,2]",0.958674,0.00589678,0.586871,0.587686,0.152212,0.883963,2.04267,8335.3,7335.11,2.29149,1.00018,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[71,3]",0.580152,0.00824493,0.644224,0.252628,0.0992677,0.421401,1.63821,11198.0,6643.95,3.07849,1.00028,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[71,4]",0.0972251,0.00386515,0.34169,0.0247693,0.000461138,0.0182456,0.361179,11757.0,9766.49,3.23216,1.00004,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[71,5]",1.16205,0.00453736,0.650406,0.639362,0.109886,1.15119,2.2398,20593.3,13008.7,5.66139,1.00038,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[72,1]",0.169155,0.00226692,0.127289,0.0924594,0.0357439,0.133484,0.43051,2683.61,7771.15,0.737762,1.00058,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[72,2]",0.21851,0.00162625,0.170651,0.144625,0.0331233,0.173554,0.556824,9143.54,11974.1,2.51369,1.00003,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[72,3]",1.45291,0.0171291,1.41044,0.946735,0.123391,0.95845,4.41256,7840.35,9731.15,2.15543,0.999837,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[72,4]",0.438327,0.00863284,0.897175,0.117896,0.00100389,0.082554,2.20084,14083.0,11612.1,3.87162,1.00012,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[72,5]",0.126502,0.00367813,0.492297,0.490351,-0.685421,0.125558,0.93774,17983.9,14708.6,4.94403,0.999953,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[73,1]",0.0780099,0.000667303,0.0521073,0.0378783,0.0208788,0.0670183,0.170243,5403.41,9969.88,1.48548,1.00028,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[73,2]",1.12023,0.00369304,0.455341,0.442231,0.413956,1.09161,1.92025,13984.9,8761.62,3.84465,1.00032,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[73,3]",0.274707,0.00261289,0.253546,0.160218,0.0422074,0.226205,0.633101,16137.0,10146.9,4.4363,1.00011,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[73,4]",0.0602167,0.00112156,0.123092,0.0244178,0.000362278,0.0176894,0.250189,12438.1,11583.6,3.41941,1.00025,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[73,5]",1.87272,0.00427018,0.611589,0.602556,0.885218,1.85661,2.90557,20626.1,13050.9,5.67042,1.00052,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[74,1]",0.127008,0.00120593,0.0888477,0.0663578,0.0307167,0.105757,0.294919,4330.15,7853.67,1.19042,1.00064,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[74,2]",0.228702,0.000946958,0.136976,0.119811,0.0630804,0.199728,0.495898,18790.1,10908.7,5.16567,1.00024,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[74,3]",3.37014,0.0115257,1.454,1.43214,1.28407,3.20847,5.97319,17077.4,12436.0,4.69481,1.00012,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[74,4]",1.61255,0.0114391,1.40981,1.17363,0.0834198,1.24457,4.46533,18680.7,11781.2,5.13559,0.999925,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[74,5]",2.31799,0.00436422,0.663948,0.643185,1.28279,2.28471,3.46131,23938.5,13311.4,6.58103,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[75,1]",0.0571882,0.000433651,0.0373916,0.0301879,0.0137334,0.0497913,0.127095,6628.26,10097.7,1.8222,1.00009,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[75,2]",1.44481,0.0040523,0.49425,0.487155,0.697518,1.40677,2.31336,14464.3,12062.4,3.97643,0.999888,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[75,3]",1.18996,0.00372199,0.449564,0.370336,0.644504,1.10556,2.02624,18029.0,11068.0,4.95643,1.00018,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[75,4]",0.0759327,0.000694601,0.0850099,0.0530229,0.00287689,0.0466508,0.24777,14828.3,12603.4,4.07651,1.00037,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[75,5]",2.99801,0.00653607,0.768302,0.759357,1.80267,2.95906,4.33388,13845.7,11121.0,3.80639,1.00016,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[76,1]",0.0501148,0.000378856,0.0286087,0.0273183,0.0125825,0.0457107,0.103977,5506.6,9597.96,1.51384,1.0006,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[76,2]",2.55705,0.00611848,0.823886,0.784086,1.41363,2.45706,4.05495,17066.3,13589.7,4.69177,0.999996,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[76,3]",2.05704,0.00755023,0.876143,0.798827,0.974426,1.88223,3.75065,17149.9,11663.8,4.71475,1.00013,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[76,4]",0.122136,0.00077858,0.0994318,0.100432,0.00585006,0.0990699,0.313083,14921.8,11635.1,4.10223,1.0001,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
"natural[76,5]",2.57327,0.00597751,0.769396,0.752084,1.37082,2.53793,3.89615,17029.3,12240.3,4.68159,1.00036,N111_H7_zero_train,111,4,4000,3000,0.99,0,0,0.6411664940508935,True
