model,source_run,posterior_fit_window,prediction_type,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,n_participants,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment,predictive_interval_low,predictive_interval_high,investment_predictive_interval_low,investment_predictive_interval_high,posterior_draws,cell_weighting,sparse_cell,history_strata
HPreference,HPreference_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,all,893,111,0.5363206863206863,0.5097811410938339,0.026539545226852423,3.769345719345718,3.777440056277647,-0.008094336931928847,0.4733220339470341,0.5437340268590269,3.60041154041154,3.924178137928137,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,all,1309,111,0.4927447912742031,0.4845914378215501,0.008153353452653,3.6036395212865813,3.6598310187966705,-0.05619149751008923,0.4504798182739359,0.5199384002692825,3.488624200609495,3.8148633703045465,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,all,123,111,0.6081081081081081,0.4943613989373931,0.113746709170715,4.063063063063064,3.685048140649584,0.37801492241347967,0.4173798798798799,0.5675675675675675,3.3120870870870873,3.997297297297297,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,all,1320,111,0.5491973241973241,0.5304796398867245,0.018717684310599614,3.852864527864527,3.8918926991542877,-0.03902817128976066,0.49723510317260305,0.5600644725644726,3.7214394070644055,4.033585646710646,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,partner,computer,all,all,all,all,all,2754,111,0.48026954526954524,0.38033524578640565,0.09993429948313959,3.5342567607479887,3.089333272105012,0.4449234886429765,0.354750290020027,0.4062029693959517,2.966263762557623,3.2238451615556873,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,all,395,111,0.6584084084084084,0.4354136717225151,0.2229947366858933,1.3168168168168168,0.8708273434450302,0.4459894733717866,0.38658033033033035,0.484253003003003,0.7731606606606607,0.968506006006006,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,all,392,111,0.6006006006006005,0.3791450723550875,0.221455528245513,2.402402402402402,1.51658028942035,0.885822112982052,0.31754879879879877,0.4347034534534535,1.270195195195195,1.738813813813814,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,0-8,zero,all,all,all,393,111,0.5157657657657658,0.32331089159272663,0.1924548741730392,4.126126126126127,2.586487132741813,1.5396389933843135,0.2747372372372372,0.3776651651651652,2.1978978978978976,3.0213213213213215,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,all,396,111,0.4872372372372373,0.4316545066664249,0.055582730570812366,2.974474474474474,2.86330901333285,0.11116546114162418,0.3858858858858859,0.48500375375375376,2.771771771771772,2.9700075075075074,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,all,783,111,0.3788610038610038,0.35647397213985527,0.02238703172114853,4.273166023166023,4.1388438328391315,0.1343221903268912,0.318703078078078,0.39426345988845984,3.912218468468468,4.36558075933076,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,all,395,111,0.3498498498498498,0.37959597108732934,-0.02974612123747955,5.399399399399399,5.518383884349317,-0.11898448494991865,0.3272897897897898,0.4264264264264265,5.30915915915916,5.7057057057057055,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,all,1574,111,0.3994088869088869,0.38114083677960164,0.01826805012928523,4.232414832414832,4.162893728566197,0.06952110384863452,0.35330110330110337,0.4131488837738837,4.023204701954702,4.310420929170929,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,zero_option,computer,all,zero,all,all,all,1180,111,0.5905015405015404,0.3791575615045626,0.21134397899697777,2.6131157131157123,1.6571890347455434,0.955926678370169,0.3445977145977145,0.4137011037011037,1.4802229827229834,1.8353211653211658,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,run,computer,all,all,single_run,all,all,284,21,0.4404127618413332,0.3837277351963484,0.056685026644984815,3.3466137037565615,3.1111402393902976,0.23547346436626393,0.32299704263989976,0.440207907172193,2.8155293119578837,3.3990073418644844,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,time_bin,computer,all,all,early,all,all,859,111,0.4725676975676976,0.37973279672333615,0.09283490084436147,3.4487259987260006,3.0733069242764075,0.3754190744495931,0.34093522906022894,0.41833659146159147,2.8786362498862506,3.270680794430795,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,time_bin,computer,all,all,late,all,all,876,111,0.523132623132623,0.38220353603980617,0.14092908709281682,3.704526754526753,3.096144775579065,0.6083819789476879,0.34391116391116394,0.41730516918016913,2.8921446296446294,3.291664067914068,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,time_bin,computer,all,all,middle,all,all,1019,111,0.45108902608902623,0.3789918198326159,0.07209720625641036,3.4197058197058188,3.0667041768694707,0.35300164283634805,0.3444705744705746,0.4166051422301423,2.8884233071733068,3.256430090180089,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,defection,all,1370,111,0.4542325887914125,0.3554000422869807,0.0988325465044318,3.414402715873303,2.9460858905143685,0.46831682535893426,0.31974271450374386,0.3886516723649076,2.7715832634214985,3.0949067563405794,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,no_previous,all,130,111,0.45495495495495497,0.3706753549468757,0.08427960000807927,3.972972972972973,3.527476916363256,0.4454960566097168,0.2927927927927928,0.46846846846846846,3.1171171171171173,3.9934684684684663,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,reciprocation,all,1254,111,0.5255488130488132,0.4084904279996846,0.11705838504912858,3.73904878904879,3.2536577540095393,0.4853910350392505,0.37173291985791995,0.44257465788715805,3.065781224531225,3.433378190878191,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,partner,friend,all,all,all,all,training,1424,111,0.8064980314980315,0.7783935939233072,0.02810443757472425,5.135605235605238,5.121190344912873,0.014414890692365567,0.7538061900561901,0.8029418323168321,4.994818084818082,5.244384433134434,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,friend,0-2,zero,all,all,training,200,110,0.8954545454545455,0.7065436666129017,0.18891087884164381,1.790909090909091,1.4130873332258034,0.37782175768328763,0.6454545454545455,0.7637499999999999,1.290909090909091,1.5274999999999999,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,friend,0-4,zero,all,all,training,203,107,0.897196261682243,0.78616502126516,0.11103124041708301,3.588785046728972,3.14466008506064,0.44412496166833204,0.7382009345794392,0.8364485981308412,2.952803738317757,3.3457943925233646,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,friend,0-8,zero,all,all,training,201,109,0.908256880733945,0.8441998351681452,0.06405704556579972,7.26605504587156,6.753598681345162,0.5124563645263978,0.7981651376146789,0.8899082568807339,6.385321100917431,7.1192660550458715,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,friend,2-4,positive_positive,all,all,training,199,108,0.8101851851851852,0.6962153488311139,0.11396983635407132,3.6203703703703702,3.392430697662228,0.2279396727081422,0.6342592592592593,0.7547453703703703,3.2685185185185186,3.5094907407407403,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,friend,2-8,positive_positive,all,all,training,418,111,0.7327327327327329,0.8172836662336637,-0.08455093350093079,6.396396396396397,6.903701997401984,-0.5073056010055872,0.7792792792792793,0.8536223723723724,6.675675675675675,7.121734234234235,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,friend,4-8,positive_positive,all,all,training,203,110,0.6863636363636364,0.7769301343087005,-0.0905664979450641,6.745454545454545,7.107720537234802,-0.36226599178025687,0.7181818181818181,0.8227272727272728,6.872727272727273,7.290909090909091,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,zero_option,friend,all,positive_positive,all,all,training,820,111,0.738953238953239,0.7790718242613331,-0.04011858530809409,5.817417417417418,6.1170998354712625,-0.29968241805384466,0.7489272308022306,0.8107164307164306,5.979106606606607,6.266498283998285,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,zero_option,friend,all,zero,all,all,training,604,111,0.9010510510510508,0.777491696461857,0.12355935458919376,4.223723723723726,3.7725037490017876,0.4512199747219383,0.7454842342342338,0.8067567567567565,3.5984834834834833,3.921621621621621,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,run,friend,all,all,single_run,all,training,200,21,0.8226826083968942,0.7814424543099865,0.04124015408690773,5.261142032570605,5.23742346647307,0.023718566097535643,0.7243621160585447,0.8444149831649832,4.937019514876658,5.5253032020889155,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,time_bin,friend,all,all,early,all,training,950,111,0.8238462488462486,0.7809635563166504,0.0428826925295982,5.312652912652913,5.226380667560236,0.08627224509267695,0.749789302289302,0.8097239040989036,5.072853681603679,5.370851127101126,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,time_bin,friend,all,all,middle,all,training,474,111,0.7784069784069781,0.775953175616005,0.0024538027909731808,4.8404404404404415,4.9478588846334866,-0.10741844419304503,0.734547583297583,0.8141686329186327,4.763055913055915,5.104752609752611,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,training,680,111,0.7834799084799081,0.7639136318784117,0.019566276601496457,5.213913913913915,5.207566319360101,0.006347594553814062,0.7291218897468901,0.7966899935649935,5.043507078507077,5.3568643643643625,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,no_previous,training,112,111,0.9234234234234234,0.7827647714114566,0.1406586520119668,6.09009009009009,5.5422635909672815,0.5478264991228086,0.720608108108108,0.8468468468468469,5.242792792792793,5.81981981981982,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,training,632,111,0.8201415701415703,0.791403135980188,0.02873843416138233,4.842771342771341,4.876457934267269,-0.03368659149592812,0.7562306949806948,0.8265535178035179,4.714775847275848,5.046283783783783,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,partner,stranger,all,all,all,all,training,1398,111,0.5187398687398684,0.5014295050257326,0.017310363714135857,3.725369225369225,3.74237492230231,-0.017005696933084735,0.47059251996751994,0.5298724892474892,3.591878544378547,3.883166078166079,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,training,200,107,0.7616822429906542,0.5034314921626429,0.2582507508280113,1.5233644859813085,1.0068629843252859,0.5165015016560226,0.4392523364485981,0.5702102803738316,0.8785046728971962,1.1404205607476632,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,training,194,109,0.7110091743119266,0.4968014986283776,0.21420767568354898,2.8440366972477062,1.9872059945135103,0.8568307027341959,0.43577981651376146,0.5596330275229358,1.7431192660550459,2.238532110091743,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,training,193,107,0.5981308411214953,0.5217526690840464,0.0763781720374489,4.785046728971962,4.174021352672371,0.6110253762995912,0.45794392523364486,0.5748831775700933,3.663551401869159,4.599065420560747,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,stranger,2-4,positive_positive,all,all,training,207,109,0.47706422018348627,0.4903607223914196,-0.013296502207933325,2.9541284403669725,2.980721444782839,-0.026593004415866428,0.42201834862385323,0.5504587155963303,2.8440366972477062,3.1009174311926606,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,stranger,2-8,positive_positive,all,all,training,408,110,0.396969696969697,0.5054448633252313,-0.10847516635553434,4.381818181818182,5.032669179951387,-0.6508509981332056,0.4598484848484849,0.5485227272727273,4.759090909090909,5.2911363636363635,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,training,196,108,0.3287037037037037,0.5072223447048746,-0.17851864100117087,5.314814814814815,6.028889378819498,-0.714074564004683,0.4444444444444444,0.5648148148148148,5.777777777777778,6.2592592592592595,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,training,811,111,0.40072930072930085,0.4998388373625681,-0.09910953663326727,4.256327756327757,4.7477112357220985,-0.4913834793943419,0.4602619583869583,0.5360084191334191,4.570386636636636,4.911563706563706,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,training,587,111,0.6873873873873872,0.5036490798397657,0.18373830754762155,3.0159159159159157,2.350513133201621,0.6654027827142945,0.46756381381381384,0.5414602102102103,2.1602027027027026,2.5240465465465447,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,training,170,21,0.41991685563114134,0.44423208355032545,-0.024315227919184113,3.395918367346939,3.55660524083558,-0.16068687348864108,0.3666123393801965,0.5187098450491309,3.203381519274376,3.868010204081633,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,time_bin,stranger,all,all,early,all,training,938,111,0.4997546247546247,0.49889957619868175,0.0008550485559429277,3.717043667043666,3.78547665826932,-0.06843299122565405,0.4632891414141412,0.535363407238407,3.6184107809107813,3.9500076537576527,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,time_bin,stranger,all,all,middle,all,training,460,111,0.5581295581295581,0.506589379298066,0.05154017883149209,3.795795795795796,3.6805212737518556,0.1152745220439404,0.4600541613041611,0.5502557915057915,3.4616291291291295,3.8798637923637926,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,defection,training,650,111,0.5120656370656372,0.4826424819109964,0.029423155154640834,3.622408122408123,3.596535940297432,0.025872182110690645,0.44203149578149575,0.5268296868296867,3.4183236808236805,3.7833878521378526,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,no_previous,training,123,111,0.6081081081081081,0.4943613989373931,0.113746709170715,4.063063063063064,3.685048140649584,0.37801492241347967,0.4173798798798799,0.5675675675675675,3.3120870870870873,3.997297297297297,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,training,625,109,0.5613222659094216,0.5289198743980169,0.03240239151140467,3.9575506043395943,3.9199642654847957,0.03758633885479856,0.4884815967671468,0.5684123343527009,3.70648372651813,4.11068625309451,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,partner,computer,all,all,all,all,training,1412,111,0.4652083152083152,0.37965068839434624,0.08555762681396895,3.4356873856873857,3.0713768141145072,0.3643105715728785,0.346379317004317,0.41068070505570503,2.9152911127911114,3.2176158826158834,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,training,205,110,0.6409090909090909,0.43415048587611305,0.20675860503297783,1.2818181818181817,0.8683009717522261,0.41351721006595565,0.36818181818181817,0.509090909090909,0.7363636363636363,1.018181818181818,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,training,203,109,0.5963302752293578,0.3807681428585865,0.21556213237077126,2.385321100917431,1.523072571434346,0.8622485294830851,0.3073394495412844,0.44036697247706424,1.2293577981651376,1.761467889908257,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,training,207,111,0.481981981981982,0.4311393548400774,0.05084262714190457,2.963963963963964,2.862278709680155,0.10168525428380892,0.36036036036036034,0.495608108108108,2.720720720720721,2.991216216216216,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
HPreference,HPreference_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,training,400,110,0.3704545454545455,0.35829869522987223,0.012155850224673248,4.222727272727273,4.149792171379233,0.07293510134803949,0.31284090909090906,0.40835227272727276,3.877045454545455,4.450113636363636,400,equal_participant,False,observed_pretrial_labels_for_both_predictions
