model,source_run_conditional,posterior_fit_window_conditional,prediction_type_conditional,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials_conditional,n_participants_conditional,observed_high_conditional,predicted_high_conditional,residual_high_conditional,observed_investment_conditional,predicted_investment_conditional,residual_investment_conditional,predictive_interval_low_conditional,predictive_interval_high_conditional,investment_predictive_interval_low_conditional,investment_predictive_interval_high_conditional,posterior_draws_conditional,cell_weighting_conditional,sparse_cell_conditional,history_strata_conditional,source_run_generative,posterior_fit_window_generative,prediction_type_generative,n_trials_generative,n_participants_generative,observed_high_generative,predicted_high_generative,residual_high_generative,observed_investment_generative,predicted_investment_generative,residual_investment_generative,predictive_interval_low_generative,predictive_interval_high_generative,investment_predictive_interval_low_generative,investment_predictive_interval_high_generative,posterior_draws_generative,cell_weighting_generative,sparse_cell_generative,history_strata_generative,generative_minus_conditional_residual_high,generative_minus_conditional_residual_investment
H5,H5_train_noage,training,conditional_history,partner,computer,all,all,all,all,training,1412,111,0.4652083152083152,0.3890630723161704,0.0761452428921447,3.4356873856873857,3.122819766403792,0.3128676192835939,0.3597423353673352,0.4181180312430314,2.994825629825631,3.25285164910165,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,1412,111,0.4652083152083152,0.3904212542962542,0.0747870609120609,3.4356873856873857,3.1291032539782537,0.306584131709132,0.3620015845015845,0.4171307508807508,3.0048774811274823,3.265877024627026,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0013581819800837919,-0.006283487574461899
H5,H5_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,training,205,110,0.6409090909090909,0.4369813784488952,0.2039277124601956,1.2818181818181815,0.8739627568977905,0.4078554249203913,0.3636363636363636,0.5092045454545453,0.7272727272727273,1.0184090909090906,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,205,110,0.6409090909090909,0.4389772727272727,0.2019318181818181,1.2818181818181815,0.8779545454545454,0.4038636363636363,0.359090909090909,0.5137499999999999,0.7181818181818181,1.0275,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.001995894278377486,-0.003991788556754972
H5,H5_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,training,203,109,0.5963302752293578,0.3908931886261679,0.2054370866031898,2.385321100917431,1.5635727545046718,0.8217483464127593,0.3211009174311927,0.463302752293578,1.2844036697247707,1.853211009174312,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,203,109,0.5963302752293578,0.389954128440367,0.2063761467889908,2.385321100917431,1.559816513761468,0.8255045871559632,0.3165137614678899,0.4541284403669725,1.2660550458715596,1.81651376146789,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.000939060185801005,0.003756240743203909
H5,H5_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,training,207,111,0.481981981981982,0.4370129407367997,0.0449690412451822,2.963963963963964,2.8740258814735995,0.0899380824903643,0.3692567567567568,0.5001126126126125,2.7385135135135137,3.000225225225225,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,207,111,0.481981981981982,0.4392004504504504,0.0427815315315315,2.963963963963964,2.878400900900901,0.0855630630630628,0.3738738738738739,0.5045045045045045,2.747747747747748,3.009009009009009,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.002187509713650705,-0.004375019427301494
H5,H5_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,training,400,110,0.3704545454545455,0.3686415065787375,0.0018130388758079,4.222727272727273,4.211849039472425,0.0108782332548473,0.3196969696969697,0.4144318181818182,3.918181818181818,4.486590909090909,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,400,110,0.3704545454545455,0.3687594696969697,0.0016950757575757,4.222727272727273,4.2125568181818185,0.0101704545454541,0.3189204545454546,0.4204545454545454,3.9135227272727273,4.5227272727272725,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.00011796311823220008,-0.0007077787093932014
H5,H5_train_noage,training,conditional_history,offer,computer,4-8,positive_positive,all,all,training,202,107,0.3411214953271028,0.3899717280463896,-0.0488502327192868,5.364485981308412,5.559886912185558,-0.1954009308771462,0.322429906542056,0.4580607476635513,5.289719626168225,5.832242990654205,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,202,107,0.3411214953271028,0.3930257009345794,-0.0519042056074766,5.364485981308412,5.572102803738318,-0.2076168224299062,0.3269859813084112,0.4626168224299065,5.307943925233644,5.850467289719626,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0030539728881898015,-0.012215891552760011
H5,H5_train_noage,training,conditional_history,zero_option,computer,all,positive_positive,all,all,training,809,111,0.3897361647361647,0.3911373811436769,-0.0014012164075122,4.158236808236808,4.19577483369697,-0.0375380254601624,0.356051319176319,0.4275423637923637,4.026252145002146,4.348876018876019,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,809,111,0.3897361647361647,0.3926252681252681,-0.0028891033891034,4.158236808236808,4.200963642213642,-0.0427268339768343,0.355244262119262,0.4295066495066496,4.034421921921922,4.379786036036036,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0014878869815912001,-0.005188808516671903
H5,H5_train_noage,training,conditional_history,zero_option,computer,all,zero,all,all,training,603,111,0.5758258258258258,0.3870965318247546,0.1887292940010711,2.460660660660661,1.657146624229756,0.803514036430905,0.3463701201201201,0.4318318318318318,1.4623723723723725,1.8576426426426424,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,603,111,0.5758258258258258,0.3885304054054054,0.1872954204204203,2.460660660660661,1.6652402402402402,0.7954204204204209,0.3481831831831831,0.428246996996997,1.4741516516516515,1.8568618618618613,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0014338735806508074,-0.008093616010484084
H5,H5_train_noage,training,conditional_history,run,computer,all,all,single_run,all,training,181,21,0.4291606541606541,0.3769908298200901,0.052169824340564,3.267291967291968,3.071186230363298,0.1961057369286694,0.3073176063354634,0.4607146292860578,2.7254491341991343,3.46491453652168,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,181,21,0.4291606541606541,0.3781031144781144,0.0510575396825396,3.267291967291968,3.0778784700748987,0.1894134972170689,0.302275948258091,0.451372569229712,2.724709853638425,3.403659640623927,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.001112284658024397,-0.0066922397116004895
H5,H5_train_noage,training,conditional_history,time_bin,computer,all,all,early,all,training,859,111,0.4725676975676976,0.3894724692003372,0.0830952283673604,3.4487259987260006,3.1230929770700264,0.3256330216559742,0.3564997708747709,0.4281484162734162,2.9584565084565067,3.313051135551136,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,859,111,0.4725676975676976,0.3912614781989781,0.0813062193687194,3.4487259987260006,3.128886435136435,0.3198395635895656,0.3534890816140815,0.4278087178087178,2.938909932659932,3.3027016464516463,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.001789008998640998,-0.005793458066408574
H5,H5_train_noage,training,conditional_history,time_bin,computer,all,all,middle,all,training,553,111,0.4537323037323038,0.3849493053392439,0.0687829983930599,3.464571714571715,3.1306745614559963,0.3338971531157186,0.3423083798083797,0.4284873266123266,2.906656477906478,3.331655584155585,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,553,111,0.4537323037323038,0.3862569086944086,0.0674753950378951,3.464571714571715,3.1428469362219364,0.3217247783497785,0.344738399113399,0.4303667953667953,2.931967503217503,3.3608272558272567,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0013076033551648047,-0.01217237476594013
H5,H5_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,defection,training,644,111,0.4526169026169026,0.3781082540277291,0.0745086485891735,3.423959673959674,3.073693844493663,0.3502658294660108,0.3391889210639212,0.4167507686257687,2.900785428285429,3.265196803946804,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,644,111,0.4526169026169026,0.3821362880737881,0.0704806145431145,3.423959673959674,3.090368886743886,0.3335907872157877,0.3458292220792222,0.4212651937651938,2.9099065136565145,3.294562598312597,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.004028034046059004,-0.016675042250223093
H5,H5_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,no_previous,training,130,111,0.4549549549549549,0.3796094548629681,0.0753455000919868,3.972972972972973,3.580031964389637,0.3929410085833353,0.2971846846846847,0.4594594594594595,3.1171171171171173,4.009009009009009,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,130,111,0.4549549549549549,0.3775337837837837,0.0774211711711712,3.972972972972973,3.563648648648649,0.4093243243243236,0.2927927927927928,0.4550675675675675,3.107882882882883,4.018243243243242,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0020756710791843963,0.01638331574098828
H5,H5_train_noage,training,conditional_history,previous_feedback,computer,all,all,all,reciprocation,training,638,111,0.508054483054483,0.4030297544541821,0.1050247286003008,3.4929143429143443,3.1263394302742302,0.3665749126401141,0.3635952917202917,0.4419347025597025,2.937541648791648,3.30852691977692,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,638,111,0.508054483054483,0.4030955687830687,0.1049589142714142,3.4929143429143443,3.127927731302732,0.3649866116116125,0.3597400078650079,0.4420288145288145,2.92039771914772,3.3223493135993127,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-6.581432888660976e-05,-0.0015883010285016042
H5,H5_train_noage,training,conditional_history,partner,friend,all,all,all,all,heldout,1321,111,0.7516536016536016,0.7807967326303902,-0.0291431309767885,4.740434040434041,5.052381332148971,-0.3119472917149304,0.7521113833613833,0.8099520599520597,4.920436470436473,5.183479598479598,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,1321,111,0.7516536016536016,0.7795947265947265,-0.0279411249411248,4.740434040434041,5.04554333879334,-0.3051092983592989,0.7487849912849913,0.8086977961977964,4.91408118908119,5.184435916935915,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0012020060356636997,0.006837993355631511
H5,H5_train_noage,training,conditional_history,offer,friend,0-2,zero,all,all,heldout,190,104,0.8653846153846154,0.7005938168286715,0.1647907985559439,1.7307692307692308,1.401187633657343,0.3295815971118878,0.6298076923076923,0.7644230769230769,1.2596153846153846,1.5288461538461535,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,190,104,0.8653846153846154,0.7017067307692306,0.1636778846153848,1.7307692307692308,1.4034134615384612,0.3273557692307696,0.6346153846153846,0.7645432692307691,1.2692307692307692,1.5290865384615382,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.001112913940559096,-0.002225827881118192
H5,H5_train_noage,training,conditional_history,offer,friend,0-4,zero,all,all,heldout,192,102,0.8627450980392157,0.7834762785296158,0.0792688195095999,3.450980392156863,3.133905114118463,0.3170752780383998,0.7254901960784313,0.8382352941176471,2.9019607843137254,3.3529411764705883,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,192,102,0.8627450980392157,0.7825490196078431,0.0801960784313726,3.450980392156863,3.1301960784313723,0.3207843137254906,0.7254901960784313,0.8382352941176471,2.9019607843137254,3.3529411764705883,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0009272589217727001,0.0037090356870908003
H5,H5_train_noage,training,conditional_history,offer,friend,2-4,positive_positive,all,all,heldout,190,103,0.7621359223300971,0.70089885975675,0.061237062573347,3.5242718446601944,3.4017977195135,0.1224741251466943,0.6407766990291263,0.7669902912621359,3.2815533980582523,3.533980582524272,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,190,103,0.7621359223300971,0.7021966019417476,0.0599393203883494,3.5242718446601944,3.4043932038834948,0.1198786407766996,0.6407766990291263,0.7669902912621359,3.2815533980582523,3.533980582524272,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0012977421849975981,-0.0025954843699946967
H5,H5_train_noage,training,conditional_history,offer,friend,2-8,positive_positive,all,all,heldout,370,105,0.6706349206349206,0.8318792861440966,-0.1612443655091759,6.023809523809524,6.991275716864581,-0.9674661930550572,0.7857142857142857,0.8738095238095238,6.714285714285714,7.242857142857143,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,370,105,0.6706349206349206,0.8284761904761905,-0.1578412698412699,6.023809523809524,6.970857142857143,-0.9470476190476188,0.7872619047619046,0.8690674603174603,6.723571428571429,7.2144047619047615,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.003403095667906003,0.020418574007438406
H5,H5_train_noage,training,conditional_history,offer,friend,4-8,positive_positive,all,all,heldout,194,104,0.5865384615384616,0.779976250986605,-0.1934377894481433,6.346153846153846,7.119905003946419,-0.7737511577925735,0.7211538461538461,0.8365384615384616,6.884615384615385,7.346153846153846,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,194,104,0.5865384615384616,0.7796754807692308,-0.1931370192307692,6.346153846153846,7.118701923076924,-0.7725480769230781,0.7210336538461538,0.8365384615384616,6.884134615384616,7.346153846153846,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0003007702173740967,0.0012030808694953876
H5,H5_train_noage,training,conditional_history,zero_option,friend,all,positive_positive,all,all,heldout,754,109,0.6772826561817387,0.7830894737872236,-0.1058068176054849,5.461074705111402,6.077200184767257,-0.6161254796558548,0.7482781782437745,0.8195978047182175,5.919083114897336,6.235877566622979,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,754,109,0.6772826561817387,0.7808390672782874,-0.1035564110965487,5.461074705111402,6.065317169069463,-0.6042424639580606,0.7453088138925295,0.8132817278287463,5.911217780690258,6.21413117081695,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.002250406508936195,0.011883015697794264
H5,H5_train_noage,training,conditional_history,zero_option,friend,all,zero,all,all,heldout,567,111,0.8498498498498499,0.7804259080724735,0.0694239417773764,3.8420420420420434,3.745557814358433,0.0964842276836104,0.7409759759759758,0.8159496996996998,3.5870495495495502,3.913828828828832,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,567,111,0.8498498498498499,0.7801129879879879,0.069736861861862,3.8420420420420434,3.741684684684685,0.1003573573573581,0.7394819819819819,0.8165277777777777,3.568866366366368,3.916831831831831,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0003129200844855934,0.0038731296737476995
H5,H5_train_noage,training,conditional_history,run,friend,all,all,single_run,all,heldout,89,21,0.7714285714285714,0.7596916298318493,0.011736941596722,4.3841269841269845,4.585018615773207,-0.2008916316462228,0.6665674603174603,0.8460714285714285,4.17218253968254,4.949246031746031,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,89,21,0.7714285714285714,0.7557043650793651,0.0157242063492062,4.3841269841269845,4.574138888888889,-0.1900119047619046,0.6610515873015874,0.8493055555555555,4.188650793650793,4.963690476190476,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.003987264752484199,0.010879726884318208
H5,H5_train_noage,training,conditional_history,time_bin,friend,all,all,late,all,heldout,956,111,0.751151626151626,0.7830931689597921,-0.031941542808166,4.863816613816613,5.166353114499059,-0.3025365006824465,0.7503365734615732,0.8168288637038633,5.009620875870876,5.308773775023775,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,956,111,0.751151626151626,0.7811700336700335,-0.0300184075184074,4.863816613816613,5.155984578234578,-0.2921679644179651,0.7484656690906687,0.8107539013789011,5.006255830005829,5.302343332343332,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.001923135289758602,0.010368536264481365
H5,H5_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,defection,heldout,641,109,0.7272535313819719,0.7623018975210849,-0.0350483661391129,4.714030872287755,5.035213962124718,-0.3211830898369632,0.7255777632153779,0.8043707222950339,4.854401485364788,5.218451470802391,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,641,109,0.7272535313819719,0.7633686653560505,-0.0361151339740786,4.714030872287755,5.0387710062618325,-0.3247401339740774,0.7273021333915829,0.7973164227464691,4.86572356924421,5.197237148682102,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.001066767834965704,-0.003557044137114218
H5,H5_train_noage,training,conditional_history,previous_feedback,friend,all,all,all,reciprocation,heldout,680,110,0.7802669552669552,0.8032962051412207,-0.0230292498742654,4.858535353535354,5.142845390198061,-0.2843100366627071,0.7662452200577203,0.839141053391053,4.972919733044732,5.294680555555555,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,680,110,0.7802669552669552,0.7998281295093794,-0.0195611742424242,4.858535353535354,5.124317929292929,-0.2657825757575756,0.756061056998557,0.8399893578643579,4.931053571428572,5.301367063492063,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.003468075631841202,0.01852746090513152
H5,H5_train_noage,training,conditional_history,partner,stranger,all,all,all,all,heldout,1354,111,0.5161195911195912,0.4039888847222114,0.1121307063973797,3.668375568375568,3.2042257696048075,0.4641497987707605,0.3752314927314927,0.4386884799384798,3.0517275179775187,3.376865310615309,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,1354,111,0.5161195911195912,0.4030863187738188,0.1130332723457723,3.668375568375568,3.198698141073141,0.4696774273024267,0.3743123086873086,0.4377878634128635,3.042808507808507,3.365204343954343,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0009025659483926085,0.005527628531666162
H5,H5_train_noage,training,conditional_history,offer,stranger,0-2,zero,all,all,heldout,194,106,0.7594339622641509,0.4448962792128401,0.3145376830513108,1.518867924528302,0.8897925584256803,0.6290753661026216,0.3679245283018867,0.5284198113207546,0.7358490566037735,1.056839622641509,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,194,106,0.7594339622641509,0.4453419811320755,0.3140919811320754,1.518867924528302,0.890683962264151,0.6281839622641509,0.377122641509434,0.5188679245283019,0.754245283018868,1.0377358490566038,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.00044570191923537505,-0.0008914038384707501
H5,H5_train_noage,training,conditional_history,offer,stranger,0-4,zero,all,all,heldout,194,108,0.7083333333333334,0.4136687700956248,0.2946645632377085,2.833333333333333,1.6546750803824992,1.1786582529508345,0.3425925925925926,0.4768518518518518,1.3703703703703705,1.9074074074074077,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,194,108,0.7083333333333334,0.4133564814814814,0.2949768518518519,2.833333333333333,1.653425925925926,1.1799074074074076,0.3425925925925926,0.4953703703703703,1.3703703703703705,1.9814814814814812,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0003122886141433967,0.0012491544565731427
H5,H5_train_noage,training,conditional_history,offer,stranger,0-8,zero,all,all,heldout,195,106,0.5849056603773585,0.3685327405705185,0.2163729198068399,4.679245283018868,2.948261924564148,1.7309833584547198,0.3064858490566037,0.4386792452830189,2.45188679245283,3.509433962264151,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,195,106,0.5849056603773585,0.3670754716981132,0.2178301886792452,4.679245283018868,2.9366037735849058,1.742641509433962,0.2971698113207547,0.4433962264150943,2.3773584905660377,3.547169811320755,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0014572688724052985,0.011658150979242166
H5,H5_train_noage,training,conditional_history,offer,stranger,4-8,positive_positive,all,all,heldout,197,105,0.3333333333333333,0.3998266942596092,-0.0664933609262758,5.333333333333333,5.599306777038437,-0.2659734437051035,0.3284523809523809,0.4620238095238094,5.313809523809524,5.848095238095238,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,197,105,0.3333333333333333,0.4004047619047619,-0.0670714285714286,5.333333333333333,5.601619047619048,-0.2682857142857147,0.3284523809523809,0.4714285714285714,5.313809523809524,5.885714285714286,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0005780676451528077,-0.0023122705806111754
H5,H5_train_noage,training,conditional_history,zero_option,stranger,all,positive_positive,all,all,heldout,771,111,0.381102531102531,0.4003268705259523,-0.0192243394234212,4.247340197340197,4.349831274996462,-0.102491077656265,0.3548466323466323,0.4389529708279708,4.136394251394251,4.526493993993994,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,771,111,0.381102531102531,0.3985339714714715,-0.0174314403689404,4.247340197340197,4.340265283140283,-0.0929250858000863,0.3589092664092664,0.4420793114543115,4.16122265122265,4.52764157014157,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0017928990544808024,0.009565991856178707
H5,H5_train_noage,training,conditional_history,zero_option,stranger,all,zero,all,all,heldout,583,111,0.6824324324324323,0.4076684242592794,0.2747640081731529,3.003003003003004,1.8322886466132011,1.1707143563898024,0.3655780780780779,0.4528603603603603,1.619046546546547,2.0727402402402406,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,583,111,0.6824324324324323,0.4074459459459459,0.2749864864864864,3.003003003003004,1.8309444444444445,1.1720585585585594,0.3648310810810811,0.4530105105105105,1.6068393393393394,2.071704204204204,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.00022247831333349621,0.0013442021687570804
H5,H5_train_noage,training,conditional_history,run,stranger,all,all,single_run,all,heldout,117,21,0.4601473922902493,0.3844130074834633,0.075734384806786,3.221315192743764,2.9651910188524755,0.2561241738912887,0.2916553287981859,0.4716907596371881,2.511343537414965,3.417740929705216,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,117,21,0.4601473922902493,0.3785982142857143,0.0815491780045351,3.221315192743764,2.936017857142857,0.285297335600907,0.286672335600907,0.4766184807256235,2.4946683673469394,3.407962018140589,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0058147931977490935,0.029173161709618256
H5,H5_train_noage,training,conditional_history,time_bin,stranger,all,all,late,all,heldout,921,111,0.5123025623025621,0.4022583422458642,0.1100442200566979,3.6706531206531214,3.204884326118636,0.4657687945344864,0.3691444366444367,0.4356240249990246,3.032423803673803,3.39269565019565,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,921,111,0.5123025623025621,0.4013899353899353,0.1109126269126267,3.6706531206531214,3.1993473895973894,0.4713057310557329,0.3652567421317421,0.4372041847041846,3.024325689325689,3.3822174447174445,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0008684068559288022,0.005536936521246538
H5,H5_train_noage,training,conditional_history,previous_feedback,stranger,all,all,all,reciprocation,heldout,695,111,0.5523416273416275,0.4187518055744367,0.1335898217671908,3.815501215501215,3.2634002022464355,0.5521010132547794,0.3779884348634348,0.4647909516659516,3.049062634062633,3.476209066209066,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,695,111,0.5523416273416275,0.4144463213213213,0.1378953060203061,3.815501215501215,3.2398058594308594,0.5756953560703555,0.375509438009438,0.4555390211640211,3.0401671314171312,3.463400364650365,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.004305484253115305,0.02359434281557604
H5,H5_train_noage,training,conditional_history,partner,computer,all,all,all,all,heldout,1342,111,0.4984810234810234,0.3882333920235737,0.1102476314574497,3.671527571527572,3.161264646882308,0.5102629246452643,0.359027952152952,0.4182817182817183,3.0061693861693866,3.329758721008722,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,1342,111,0.4984810234810234,0.388191438066438,0.1102895854145854,3.671527571527572,3.162152482652483,0.509375088875089,0.3564592052092051,0.4164584889584888,3.0083368058368056,3.313452770952771,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,4.195395713570138e-05,-0.0008878357701753714
H5,H5_train_noage,training,conditional_history,offer,computer,0-2,zero,all,all,heldout,190,102,0.6764705882352942,0.4415817353211483,0.2348888529141458,1.3529411764705883,0.8831634706422966,0.4697777058282917,0.3676470588235294,0.5147058823529411,0.7352941176470589,1.0294117647058822,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,190,102,0.6764705882352942,0.4413725490196079,0.2350980392156862,1.3529411764705883,0.8827450980392157,0.4701960784313725,0.3676470588235294,0.5147058823529411,0.7352941176470589,1.0294117647058822,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.00020918630154040385,0.0004183726030808077
H5,H5_train_noage,training,conditional_history,offer,computer,0-4,zero,all,all,heldout,189,103,0.616504854368932,0.38796926982457,0.228535584544362,2.466019417475728,1.55187707929828,0.914142338177448,0.3203883495145631,0.4611650485436893,1.2815533980582523,1.8446601941747571,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,189,103,0.616504854368932,0.3894053398058253,0.2270995145631066,2.466019417475728,1.5576213592233012,0.9083980582524268,0.325121359223301,0.4660194174757281,1.300485436893204,1.864077669902913,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.0014360699812554223,-0.005744279925021245
H5,H5_train_noage,training,conditional_history,offer,computer,0-8,zero,all,all,heldout,198,104,0.5721153846153846,0.3447495616491726,0.227365822966212,4.576923076923077,2.7579964931933807,1.818926583729696,0.2788461538461538,0.4134615384615384,2.230769230769231,3.3076923076923075,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,198,104,0.5721153846153846,0.3446033653846154,0.2275120192307692,4.576923076923077,2.756826923076923,1.8200961538461533,0.2836538461538461,0.4134615384615384,2.269230769230769,3.3076923076923075,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0001461962645571968,0.0011695701164573524
H5,H5_train_noage,training,conditional_history,offer,computer,2-4,positive_positive,all,all,heldout,189,101,0.5,0.4398387097460519,0.060161290253948,3.0,2.879677419492104,0.1203225805078962,0.3663366336633663,0.5148514851485149,2.732673267326733,3.0297029702970297,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,189,101,0.5,0.4381683168316831,0.0618316831683168,3.0,2.8763366336633664,0.1236633663366335,0.3612623762376237,0.5148514851485149,2.722524752475248,3.0297029702970297,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,0.0016703929143688026,0.0033407858287373
H5,H5_train_noage,training,conditional_history,offer,computer,2-8,positive_positive,all,all,heldout,383,110,0.3954545454545454,0.3624709912852905,0.0329835541692549,4.372727272727273,4.174825947711742,0.1979013250155308,0.3120643939393939,0.4181818181818181,3.8723863636363633,4.509090909090909,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,H5_train_noage,training,generative_history,383,110,0.3954545454545454,0.3626647727272727,0.0327897727272727,4.372727272727273,4.175988636363636,0.1967386363636372,0.3067992424242424,0.4159280303030302,3.840795454545455,4.495568181818181,400,equal_participant,False,observed_pretrial_labels_for_both_predictions,-0.00019378144198219788,-0.0011626886518935897
