model,prediction_type,participant_id,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment
H2,generative_history,sub-10652,time_bin,computer,all,all,late,all,heldout,9,0.4444444444444444,0.4994444444444444,-0.05499999999999999,3.3333333333333335,3.8705555555555553,-0.5372222222222218
H2,generative_history,sub-10652,time_bin,computer,all,all,middle,all,heldout,5,0.8,0.48449999999999993,0.3155000000000001,4.8,3.29,1.5099999999999998
H2,generative_history,sub-10652,previous_feedback,computer,all,all,all,defection,heldout,7,0.42857142857142855,0.4982142857142857,-0.06964285714285717,4.285714285714286,4.507857142857143,-0.22214285714285698
H2,generative_history,sub-10652,previous_feedback,computer,all,all,all,reciprocation,heldout,7,0.7142857142857143,0.49,0.2242857142857143,3.4285714285714284,2.818571428571429,0.6099999999999994
H2,conditional_history,sub-10656,partner,friend,all,all,all,all,all,28,0.4642857142857143,0.36823802774489983,0.09604768654081447,2.857142857142857,3.009097655653115,-0.15195479851025784
H2,conditional_history,sub-10656,offer,friend,0-2,zero,all,all,all,4,1.0,0.4429777871171695,0.5570222128828305,2.0,0.885955574234339,1.114044425765661
H2,conditional_history,sub-10656,offer,friend,0-4,zero,all,all,all,4,1.0,0.3969716231671775,0.6030283768328225,4.0,1.58788649266871,2.41211350733129
H2,conditional_history,sub-10656,offer,friend,0-8,zero,all,all,all,4,0.25,0.29917047965642446,-0.04917047965642446,2.0,2.3933638372513957,-0.3933638372513957
H2,conditional_history,sub-10656,offer,friend,2-4,positive_positive,all,all,all,4,1.0,0.43833130512162394,0.561668694878376,4.0,2.876662610243248,1.123337389756752
H2,conditional_history,sub-10656,offer,friend,2-8,positive_positive,all,all,all,8,0.0,0.3297387696416239,-0.3297387696416239,2.0,3.9784326178497436,-1.9784326178497436
H2,conditional_history,sub-10656,offer,friend,4-8,positive_positive,all,all,all,4,0.0,0.3407374598686557,-0.3407374598686557,4.0,5.362949839474623,-1.3629498394746227
H2,conditional_history,sub-10656,zero_option,friend,all,positive_positive,all,all,all,16,0.25,0.3596365760683819,-0.1096365760683819,3.0,4.049119421354339,-1.049119421354339
H2,conditional_history,sub-10656,zero_option,friend,all,zero,all,all,all,12,0.75,0.37970662998025717,0.37029337001974283,2.6666666666666665,1.6224019680514816,1.044264698615185
H2,conditional_history,sub-10656,run,friend,all,all,run_1,all,all,14,0.5,0.36461403186775,0.13538596813225,3.142857142857143,2.9707372370842116,0.17211990577293124
H2,conditional_history,sub-10656,run,friend,all,all,run_2,all,all,14,0.42857142857142855,0.3718620236220497,0.05670940494937887,2.5714285714285716,3.0474580742220176,-0.476029502793446
H2,conditional_history,sub-10656,time_bin,friend,all,all,early,all,all,11,0.5454545454545454,0.3722962601193116,0.1731582853352338,3.4545454545454546,3.0293265493757042,0.42521890516975036
H2,conditional_history,sub-10656,time_bin,friend,all,all,late,all,all,10,0.3,0.3593616335520242,-0.05936163355202423,2.8,3.6612036877216756,-0.8612036877216758
H2,conditional_history,sub-10656,time_bin,friend,all,all,middle,all,all,7,0.5714285714285714,0.3745413685749321,0.1968872028536393,2.0,2.0457293482768155,-0.04572934827681552
H2,conditional_history,sub-10656,previous_feedback,friend,all,all,all,defection,all,11,0.45454545454545453,0.3378603403579341,0.11668511418752042,3.090909090909091,3.0790906906397852,0.011818400269305585
H2,conditional_history,sub-10656,previous_feedback,friend,all,all,all,no_previous,all,1,1.0,0.24739147023012759,0.7526085297698724,8.0,1.9791317618410207,6.020868238158979
H2,conditional_history,sub-10656,previous_feedback,friend,all,all,all,reciprocation,all,16,0.4375,0.3966755976681121,0.04082440233188789,2.375,3.0253503124630345,-0.6503503124630345
H2,conditional_history,sub-10656,partner,stranger,all,all,all,all,all,28,0.2857142857142857,0.32792441539854084,-0.04221012968425514,2.4285714285714284,2.771132796291902,-0.3425613677204735
H2,conditional_history,sub-10656,offer,stranger,0-2,zero,all,all,all,4,0.75,0.43176939396081565,0.31823060603918435,1.5,0.8635387879216313,0.6364612120783687
H2,conditional_history,sub-10656,offer,stranger,0-4,zero,all,all,all,4,0.75,0.3365337705980599,0.4134662294019401,3.0,1.3461350823922396,1.6538649176077604
H2,conditional_history,sub-10656,offer,stranger,0-8,zero,all,all,all,4,0.25,0.19097455879345973,0.05902544120654027,2.0,1.5277964703476778,0.47220352965232215
H2,conditional_history,sub-10656,offer,stranger,2-4,positive_positive,all,all,all,4,0.25,0.4236879199978986,-0.17368791999789862,2.5,2.8473758399957974,-0.34737583999579735
H2,conditional_history,sub-10656,offer,stranger,2-8,positive_positive,all,all,all,8,0.0,0.2907655839069402,-0.2907655839069402,2.0,3.744593503441641,-1.7445935034416409
H2,conditional_history,sub-10656,offer,stranger,4-8,positive_positive,all,all,all,4,0.0,0.33097409662567157,-0.33097409662567157,4.0,5.323896386502687,-1.3238963865026872
H2,conditional_history,sub-10656,zero_option,stranger,all,positive_positive,all,all,all,16,0.0625,0.3340482961093626,-0.2715482961093626,2.625,3.9151148083454417,-1.2901148083454417
H2,conditional_history,sub-10656,zero_option,stranger,all,zero,all,all,all,12,0.5833333333333334,0.3197592411174451,0.2635740922158883,2.1666666666666665,1.2458234468871827,0.9208432197794838
H2,conditional_history,sub-10656,run,stranger,all,all,run_1,all,all,14,0.35714285714285715,0.30519044169939685,0.0519524154434603,2.7142857142857144,2.6604334491648376,0.05385226512087682
H2,conditional_history,sub-10656,run,stranger,all,all,run_2,all,all,14,0.21428571428571427,0.3506583890976848,-0.13637267481197055,2.142857142857143,2.8818321434189658,-0.738975000561823
H2,conditional_history,sub-10656,time_bin,stranger,all,all,early,all,all,9,0.4444444444444444,0.28362062715480724,0.16082381728963718,2.888888888888889,2.395700109430949,0.49318877945793993
H2,conditional_history,sub-10656,time_bin,stranger,all,all,late,all,all,9,0.1111111111111111,0.3144514533908783,-0.20334034227976722,2.0,2.9333202511012484,-0.9333202511012484
H2,conditional_history,sub-10656,time_bin,stranger,all,all,middle,all,all,10,0.3,0.3799234906247973,-0.07992349062479731,2.4,2.9630535051383475,-0.5630535051383476
H2,conditional_history,sub-10656,previous_feedback,stranger,all,all,all,defection,all,15,0.26666666666666666,0.2716878911620235,-0.0050212244953568574,2.2666666666666666,2.515050241033606,-0.24838357436693936
H2,conditional_history,sub-10656,previous_feedback,stranger,all,all,all,no_previous,all,1,1.0,0.4254193518966197,0.5745806481033803,2.0,0.8508387037932394,1.1491612962067606
H2,conditional_history,sub-10656,previous_feedback,stranger,all,all,all,reciprocation,all,12,0.25,0.3900954926526808,-0.1400954926526808,2.6666666666666665,3.2512604980729933,-0.5845938314063268
H2,conditional_history,sub-10656,partner,computer,all,all,all,all,all,28,0.0,0.3113527234139224,-0.3113527234139224,1.4285714285714286,2.7287126175658836,-1.300141188994455
H2,conditional_history,sub-10656,offer,computer,0-2,zero,all,all,all,4,0.0,0.40142422648198944,-0.40142422648198944,0.0,0.8028484529639789,-0.8028484529639789
H2,conditional_history,sub-10656,offer,computer,0-4,zero,all,all,all,4,0.0,0.2827680368616135,-0.2827680368616135,0.0,1.131072147446454,-1.131072147446454
H2,conditional_history,sub-10656,offer,computer,0-8,zero,all,all,all,4,0.0,0.19123542412971012,-0.19123542412971012,0.0,1.529883393037681,-1.529883393037681
H2,conditional_history,sub-10656,offer,computer,2-4,positive_positive,all,all,all,4,0.0,0.38851871462706555,-0.38851871462706555,2.0,2.777037429254131,-0.7770374292541309
H2,conditional_history,sub-10656,offer,computer,2-8,positive_positive,all,all,all,8,0.0,0.2995140632676566,-0.2995140632676566,2.0,3.79708437960594,-1.79708437960594
H2,conditional_history,sub-10656,offer,computer,4-8,positive_positive,all,all,all,4,0.0,0.3164945352617647,-0.3164945352617647,4.0,5.265978141047059,-1.265978141047059
H2,conditional_history,sub-10656,zero_option,computer,all,positive_positive,all,all,all,16,0.0,0.3260103441060359,-0.3260103441060359,2.5,3.9092960823782676,-1.4092960823782676
H2,conditional_history,sub-10656,zero_option,computer,all,zero,all,all,all,12,0.0,0.2918092291577711,-0.2918092291577711,0.0,1.1546013311493712,-1.1546013311493712
H2,conditional_history,sub-10656,run,computer,all,all,run_1,all,all,14,0.0,0.329782971324029,-0.329782971324029,1.4285714285714286,2.831405865502303,-1.4028344369308743
H2,conditional_history,sub-10656,run,computer,all,all,run_2,all,all,14,0.0,0.29292247550381567,-0.29292247550381567,1.4285714285714286,2.6260193696294643,-1.1974479410580356
H2,conditional_history,sub-10656,time_bin,computer,all,all,early,all,all,8,0.0,0.3152178326160263,-0.3152178326160263,1.0,2.0633485572398724,-1.0633485572398724
H2,conditional_history,sub-10656,time_bin,computer,all,all,late,all,all,9,0.0,0.28719954626668914,-0.28719954626668914,2.0,3.1371280743554086,-1.1371280743554086
H2,conditional_history,sub-10656,time_bin,computer,all,all,middle,all,all,11,0.0,0.32830342529649215,-0.32830342529649215,1.2727272727272727,2.878455651338825,-1.6057283786115522
H2,conditional_history,sub-10656,previous_feedback,computer,all,all,all,defection,all,17,0.0,0.28051814321063095,-0.28051814321063095,1.1764705882352942,2.311541520377287,-1.135070932141993
H2,conditional_history,sub-10656,previous_feedback,computer,all,all,all,no_previous,all,1,0.0,0.4254193518966197,-0.4254193518966197,2.0,2.8508387037932392,-0.8508387037932392
H2,conditional_history,sub-10656,previous_feedback,computer,all,all,all,reciprocation,all,10,0.0,0.3523648469112481,-0.3523648469112481,1.8,3.4256908741637613,-1.6256908741637612
H2,conditional_history,sub-10656,partner,friend,all,all,all,all,training,14,0.5,0.36461403186775,0.13538596813225,3.142857142857143,2.9707372370842116,0.17211990577293124
H2,conditional_history,sub-10656,offer,friend,0-2,zero,all,all,training,2,1.0,0.4346552128002873,0.5653447871997127,2.0,0.8693104256005746,1.1306895743994254
H2,conditional_history,sub-10656,offer,friend,0-4,zero,all,all,training,2,1.0,0.40867591398093495,0.591324086019065,4.0,1.6347036559237398,2.36529634407626
H2,conditional_history,sub-10656,offer,friend,0-8,zero,all,all,training,2,0.5,0.2599032115814354,0.24009678841856458,4.0,2.0792256926514834,1.9207743073485166
H2,conditional_history,sub-10656,offer,friend,2-4,positive_positive,all,all,training,2,1.0,0.4573352437124999,0.5426647562875001,4.0,2.9146704874250005,1.0853295125749995
H2,conditional_history,sub-10656,offer,friend,2-8,positive_positive,all,all,training,4,0.0,0.332583958498078,-0.332583958498078,2.0,3.9955037509884677,-1.9955037509884677
H2,conditional_history,sub-10656,offer,friend,4-8,positive_positive,all,all,training,2,0.0,0.3265607240029367,-0.3265607240029367,4.0,5.306242896011746,-1.3062428960117458
H2,conditional_history,sub-10656,zero_option,friend,all,positive_positive,all,all,training,8,0.25,0.3622659711778981,-0.1122659711778981,3.0,4.052980221353421,-1.0529802213534207
H2,conditional_history,sub-10656,zero_option,friend,all,zero,all,all,training,6,0.8333333333333334,0.36774477945421924,0.46558855387911413,3.3333333333333335,1.5277465913919326,1.805586741941401
H2,conditional_history,sub-10656,run,friend,all,all,run_1,all,training,14,0.5,0.36461403186775,0.13538596813225,3.142857142857143,2.9707372370842116,0.17211990577293124
H2,conditional_history,sub-10656,time_bin,friend,all,all,early,all,training,11,0.5454545454545454,0.3722962601193116,0.1731582853352338,3.4545454545454546,3.0293265493757042,0.42521890516975036
H2,conditional_history,sub-10656,time_bin,friend,all,all,middle,all,training,3,0.3333333333333333,0.33644586161202406,-0.0031125282786907404,2.0,2.7559097586820713,-0.7559097586820713
H2,conditional_history,sub-10656,previous_feedback,friend,all,all,all,defection,training,6,0.5,0.34886120033804147,0.15113879966195853,3.0,2.846534194560866,0.1534658054391338
H2,conditional_history,sub-10656,previous_feedback,friend,all,all,all,no_previous,training,1,1.0,0.24739147023012759,0.7526085297698724,8.0,1.9791317618410207,6.020868238158979
H2,conditional_history,sub-10656,previous_feedback,friend,all,all,all,reciprocation,training,7,0.42857142857142855,0.39486253912716057,0.033708889444267975,2.5714285714285716,3.2188549128532484,-0.6474263414246768
H2,conditional_history,sub-10656,partner,stranger,all,all,all,all,training,14,0.35714285714285715,0.30519044169939685,0.0519524154434603,2.7142857142857144,2.6604334491648376,0.05385226512087682
H2,conditional_history,sub-10656,offer,stranger,0-2,zero,all,all,training,2,1.0,0.39101885013277365,0.6089811498672264,2.0,0.7820377002655473,1.2179622997344528
H2,conditional_history,sub-10656,offer,stranger,0-4,zero,all,all,training,2,0.5,0.313372910225149,0.18662708977485098,2.0,1.253491640900596,0.7465083590994039
H2,conditional_history,sub-10656,offer,stranger,0-8,zero,all,all,training,2,0.5,0.1541811954746264,0.3458188045253736,4.0,1.233449563797011,2.766550436202989
H2,conditional_history,sub-10656,offer,stranger,2-4,positive_positive,all,all,training,2,0.5,0.4181991319794093,0.08180086802059072,3.0,2.8363982639588188,0.16360173604118122
H2,conditional_history,sub-10656,offer,stranger,2-8,positive_positive,all,all,training,4,0.0,0.26985323972415337,-0.26985323972415337,2.0,3.6191194383449203,-1.6191194383449203
H2,conditional_history,sub-10656,offer,stranger,4-8,positive_positive,all,all,training,2,0.0,0.31985452463551295,-0.31985452463551295,4.0,5.279418098542052,-1.2794180985420516
H2,conditional_history,sub-10656,zero_option,stranger,all,positive_positive,all,all,training,8,0.125,0.3194400340158073,-0.19444003401580728,2.75,3.8385138097976776,-1.0885138097976776
H2,conditional_history,sub-10656,zero_option,stranger,all,zero,all,all,training,6,0.6666666666666666,0.2861909852775163,0.38047568138915033,2.6666666666666665,1.0896596349877183,1.5770070316789482
H2,conditional_history,sub-10656,run,stranger,all,all,run_1,all,training,14,0.35714285714285715,0.30519044169939685,0.0519524154434603,2.7142857142857144,2.6604334491648376,0.05385226512087682
H2,conditional_history,sub-10656,time_bin,stranger,all,all,early,all,training,9,0.4444444444444444,0.28362062715480724,0.16082381728963718,2.888888888888889,2.395700109430949,0.49318877945793993
H2,conditional_history,sub-10656,time_bin,stranger,all,all,middle,all,training,5,0.2,0.3440161078796582,-0.14401610787965818,2.4,3.1369534606858385,-0.7369534606858386
H2,conditional_history,sub-10656,previous_feedback,stranger,all,all,all,defection,training,8,0.375,0.25418429624151356,0.12081570375848644,2.5,2.178466105530016,0.3215338944699839
H2,conditional_history,sub-10656,previous_feedback,stranger,all,all,all,no_previous,training,1,1.0,0.4254193518966197,0.5745806481033803,2.0,0.8508387037932394,1.1491612962067606
H2,conditional_history,sub-10656,previous_feedback,stranger,all,all,all,reciprocation,training,5,0.2,0.3627544923925656,-0.16275449239256556,3.2,3.7935001480548727,-0.5935001480548725
H2,conditional_history,sub-10656,partner,computer,all,all,all,all,training,14,0.0,0.329782971324029,-0.329782971324029,1.4285714285714286,2.831405865502303,-1.4028344369308743
H2,conditional_history,sub-10656,offer,computer,0-2,zero,all,all,training,2,0.0,0.38815862026291953,-0.38815862026291953,0.0,0.7763172405258391,-0.7763172405258391
H2,conditional_history,sub-10656,offer,computer,0-4,zero,all,all,training,2,0.0,0.3267529085666699,-0.3267529085666699,0.0,1.3070116342666795,-1.3070116342666795
H2,conditional_history,sub-10656,offer,computer,0-8,zero,all,all,training,2,0.0,0.19473966743367363,-0.19473966743367363,0.0,1.557917339469389,-1.557917339469389
H2,conditional_history,sub-10656,offer,computer,2-4,positive_positive,all,all,training,2,0.0,0.39636626105289335,-0.39636626105289335,2.0,2.7927325221057866,-0.7927325221057866
H2,conditional_history,sub-10656,offer,computer,2-8,positive_positive,all,all,training,4,0.0,0.34400223858505896,-0.34400223858505896,2.0,4.064013431510354,-2.0640134315103538
H2,conditional_history,sub-10656,offer,computer,4-8,positive_positive,all,all,training,2,0.0,0.314458864781929,-0.314458864781929,4.0,5.257835459127716,-1.2578354591277163
H2,conditional_history,sub-10656,zero_option,computer,all,positive_positive,all,all,training,8,0.0,0.3497074007512351,-0.3497074007512351,2.5,4.0446487110635525,-1.5446487110635525
H2,conditional_history,sub-10656,zero_option,computer,all,zero,all,all,training,6,0.0,0.3032170654210877,-0.3032170654210877,0.0,1.2137487380873027,-1.2137487380873027
H2,conditional_history,sub-10656,run,computer,all,all,run_1,all,training,14,0.0,0.329782971324029,-0.329782971324029,1.4285714285714286,2.831405865502303,-1.4028344369308743
H2,conditional_history,sub-10656,time_bin,computer,all,all,early,all,training,8,0.0,0.3152178326160263,-0.3152178326160263,1.0,2.0633485572398724,-1.0633485572398724
H2,conditional_history,sub-10656,time_bin,computer,all,all,middle,all,training,6,0.0,0.3492031562680327,-0.3492031562680327,2.0,3.855482276518876,-1.855482276518876
H2,conditional_history,sub-10656,previous_feedback,computer,all,all,all,defection,training,6,0.0,0.2893210879840095,-0.2893210879840095,1.3333333333333333,2.451462203071593,-1.1181288697382599
H2,conditional_history,sub-10656,previous_feedback,computer,all,all,all,no_previous,training,1,0.0,0.4254193518966197,-0.4254193518966197,2.0,2.8508387037932392,-0.8508387037932392
H2,conditional_history,sub-10656,previous_feedback,computer,all,all,all,reciprocation,training,7,0.0,0.3508022455336757,-0.3508022455336757,1.4285714285714286,3.1542957421156337,-1.725724313544205
H2,conditional_history,sub-10656,partner,friend,all,all,all,all,heldout,14,0.42857142857142855,0.3718620236220497,0.05670940494937887,2.5714285714285716,3.0474580742220176,-0.476029502793446
H2,conditional_history,sub-10656,offer,friend,0-2,zero,all,all,heldout,2,1.0,0.4513003614340517,0.5486996385659483,2.0,0.9026007228681034,1.0973992771318966
H2,conditional_history,sub-10656,offer,friend,0-4,zero,all,all,heldout,2,1.0,0.38526733235342,0.6147326676465801,4.0,1.54106932941368,2.4589306705863203
H2,conditional_history,sub-10656,offer,friend,0-8,zero,all,all,heldout,2,0.0,0.3384377477314135,-0.3384377477314135,0.0,2.707501981851308,-2.707501981851308
H2,conditional_history,sub-10656,offer,friend,2-4,positive_positive,all,all,heldout,2,1.0,0.4193273665307479,0.580672633469252,4.0,2.8386547330614964,1.1613452669385036
H2,conditional_history,sub-10656,offer,friend,2-8,positive_positive,all,all,heldout,4,0.0,0.3268935807851699,-0.3268935807851699,2.0,3.9613614847110195,-1.9613614847110195
H2,conditional_history,sub-10656,offer,friend,4-8,positive_positive,all,all,heldout,2,0.0,0.3549141957343748,-0.3549141957343748,4.0,5.4196567829374995,-1.4196567829374995
H2,conditional_history,sub-10656,zero_option,friend,all,positive_positive,all,all,heldout,8,0.25,0.35700718095886563,-0.10700718095886563,3.0,4.045258621355258,-1.0452586213552584
H2,conditional_history,sub-10656,zero_option,friend,all,zero,all,all,heldout,6,0.6666666666666666,0.3916684805062951,0.2749981861603715,2.0,1.7170573447110307,0.28294265528896934
H2,conditional_history,sub-10656,run,friend,all,all,run_2,all,heldout,14,0.42857142857142855,0.3718620236220497,0.05670940494937887,2.5714285714285716,3.0474580742220176,-0.476029502793446
H2,conditional_history,sub-10656,time_bin,friend,all,all,late,all,heldout,10,0.3,0.3593616335520242,-0.05936163355202423,2.8,3.6612036877216756,-0.8612036877216758
H2,conditional_history,sub-10656,time_bin,friend,all,all,middle,all,heldout,4,0.75,0.4031129987971132,0.3468870012028868,2.0,1.5130940404728739,0.4869059595271261
H2,conditional_history,sub-10656,previous_feedback,friend,all,all,all,defection,heldout,5,0.4,0.3246593083818054,0.07534069161819462,3.2,3.3581584859344877,-0.15815848593448756
H2,conditional_history,sub-10656,previous_feedback,friend,all,all,all,reciprocation,heldout,9,0.4444444444444444,0.39808575431107435,0.04635869013337007,2.2222222222222223,2.874846734381757,-0.6526245121595347
H2,conditional_history,sub-10656,partner,stranger,all,all,all,all,heldout,14,0.21428571428571427,0.3506583890976848,-0.13637267481197055,2.142857142857143,2.8818321434189658,-0.738975000561823
H2,conditional_history,sub-10656,offer,stranger,0-2,zero,all,all,heldout,2,0.5,0.4725199377888576,0.02748006221114241,1.0,0.9450398755777152,0.05496012442228482
H2,conditional_history,sub-10656,offer,stranger,0-4,zero,all,all,heldout,2,1.0,0.35969463097097076,0.6403053690290292,4.0,1.438778523883883,2.561221476116117
H2,conditional_history,sub-10656,offer,stranger,0-8,zero,all,all,heldout,2,0.0,0.227767922112293,-0.227767922112293,0.0,1.822143376898344,-1.822143376898344
H2,conditional_history,sub-10656,offer,stranger,2-4,positive_positive,all,all,heldout,2,0.0,0.4291767080163879,-0.4291767080163879,2.0,2.858353416032776,-0.8583534160327759
H2,conditional_history,sub-10656,offer,stranger,2-8,positive_positive,all,all,heldout,4,0.0,0.31167792808972694,-0.31167792808972694,2.0,3.8700675685383614,-1.8700675685383614
H2,conditional_history,sub-10656,offer,stranger,4-8,positive_positive,all,all,heldout,2,0.0,0.34209366861583024,-0.34209366861583024,4.0,5.368374674463321,-1.368374674463321
H2,conditional_history,sub-10656,zero_option,stranger,all,positive_positive,all,all,heldout,8,0.0,0.3486565582029181,-0.3486565582029181,2.5,3.991715806893205,-1.4917158068932048
H2,conditional_history,sub-10656,zero_option,stranger,all,zero,all,all,heldout,6,0.5,0.35332749695737375,0.14667250304262625,1.6666666666666667,1.4019872587866475,0.2646794078800192
H2,conditional_history,sub-10656,run,stranger,all,all,run_2,all,heldout,14,0.21428571428571427,0.3506583890976848,-0.13637267481197055,2.142857142857143,2.8818321434189658,-0.738975000561823
H2,conditional_history,sub-10656,time_bin,stranger,all,all,late,all,heldout,9,0.1111111111111111,0.3144514533908783,-0.20334034227976722,2.0,2.9333202511012484,-0.9333202511012484
H2,conditional_history,sub-10656,time_bin,stranger,all,all,middle,all,heldout,5,0.4,0.4158308733699364,-0.015830873369936382,2.4,2.7891535495908566,-0.3891535495908567
H2,conditional_history,sub-10656,previous_feedback,stranger,all,all,all,defection,heldout,7,0.14285714285714285,0.29169199964260634,-0.1488348567854635,2.0,2.8997178244662805,-0.8997178244662805
H2,conditional_history,sub-10656,previous_feedback,stranger,all,all,all,reciprocation,heldout,7,0.2857142857142857,0.4096247785527632,-0.12391049283847749,2.2857142857142856,2.863946462371651,-0.5782321766573655
H2,conditional_history,sub-10656,partner,computer,all,all,all,all,heldout,14,0.0,0.29292247550381567,-0.29292247550381567,1.4285714285714286,2.6260193696294643,-1.1974479410580356
H2,conditional_history,sub-10656,offer,computer,0-2,zero,all,all,heldout,2,0.0,0.41468983270105936,-0.41468983270105936,0.0,0.8293796654021187,-0.8293796654021187
H2,conditional_history,sub-10656,offer,computer,0-4,zero,all,all,heldout,2,0.0,0.23878316515655718,-0.23878316515655718,0.0,0.9551326606262287,-0.9551326606262287
H2,conditional_history,sub-10656,offer,computer,0-8,zero,all,all,heldout,2,0.0,0.1877311808257466,-0.1877311808257466,0.0,1.5018494466059729,-1.5018494466059729
H2,conditional_history,sub-10656,offer,computer,2-4,positive_positive,all,all,heldout,2,0.0,0.3806711682012377,-0.3806711682012377,2.0,2.7613423364024756,-0.7613423364024756
H2,conditional_history,sub-10656,offer,computer,2-8,positive_positive,all,all,heldout,4,0.0,0.2550258879502543,-0.2550258879502543,2.0,3.530155327701525,-1.5301553277015252
H2,conditional_history,sub-10656,offer,computer,4-8,positive_positive,all,all,heldout,2,0.0,0.3185302057416004,-0.3185302057416004,4.0,5.274120822966402,-1.2741208229664016
H2,conditional_history,sub-10656,zero_option,computer,all,positive_positive,all,all,heldout,8,0.0,0.3023132874608367,-0.3023132874608367,2.5,3.773943453692982,-1.273943453692982
H2,conditional_history,sub-10656,zero_option,computer,all,zero,all,all,heldout,6,0.0,0.28040139289445437,-0.28040139289445437,0.0,1.09545392421144,-1.09545392421144
H2,conditional_history,sub-10656,run,computer,all,all,run_2,all,heldout,14,0.0,0.29292247550381567,-0.29292247550381567,1.4285714285714286,2.6260193696294643,-1.1974479410580356
H2,conditional_history,sub-10656,time_bin,computer,all,all,late,all,heldout,9,0.0,0.28719954626668914,-0.28719954626668914,2.0,3.1371280743554086,-1.1371280743554086
H2,conditional_history,sub-10656,time_bin,computer,all,all,middle,all,heldout,5,0.0,0.30322374813064357,-0.30322374813064357,0.4,1.706023701122764,-1.306023701122764
H2,conditional_history,sub-10656,previous_feedback,computer,all,all,all,defection,heldout,11,0.0,0.2757165369706063,-0.2757165369706063,1.0909090909090908,2.235221147998575,-1.144312057089484
H2,conditional_history,sub-10656,previous_feedback,computer,all,all,all,reciprocation,heldout,3,0.0,0.3560109167922502,-0.3560109167922502,2.6666666666666665,4.058946182276057,-1.3922795156093906
H2,generative_history,sub-10656,partner,friend,all,all,all,all,all,28,0.4642857142857143,0.3498214285714286,0.11446428571428569,2.857142857142857,2.93125,-0.0741071428571427
H2,generative_history,sub-10656,offer,friend,0-2,zero,all,all,all,4,1.0,0.4325,0.5675,2.0,0.865,1.135
H2,generative_history,sub-10656,offer,friend,0-4,zero,all,all,all,4,1.0,0.3725,0.6275,4.0,1.49,2.51
H2,generative_history,sub-10656,offer,friend,0-8,zero,all,all,all,4,0.25,0.30375,-0.05375000000000002,2.0,2.43,-0.43000000000000016
H2,generative_history,sub-10656,offer,friend,2-4,positive_positive,all,all,all,4,1.0,0.418125,0.5818749999999999,4.0,2.83625,1.1637499999999998
H2,generative_history,sub-10656,offer,friend,2-8,positive_positive,all,all,all,8,0.0,0.3025,-0.3025,2.0,3.815,-1.815
H2,generative_history,sub-10656,offer,friend,4-8,positive_positive,all,all,all,4,0.0,0.316875,-0.316875,4.0,5.2675,-1.2675
H2,generative_history,sub-10656,zero_option,friend,all,positive_positive,all,all,all,16,0.25,0.335,-0.08500000000000002,3.0,3.9334375,-0.9334375000000001
H2,generative_history,sub-10656,zero_option,friend,all,zero,all,all,all,12,0.75,0.36958333333333326,0.38041666666666674,2.6666666666666665,1.595,1.0716666666666665
H2,generative_history,sub-10656,run,friend,all,all,run_1,all,all,14,0.5,0.33839285714285716,0.16160714285714284,3.142857142857143,2.8546428571428573,0.28821428571428553
H2,generative_history,sub-10656,run,friend,all,all,run_2,all,all,14,0.42857142857142855,0.36125,0.06732142857142853,2.5714285714285716,3.0078571428571435,-0.43642857142857183
H2,generative_history,sub-10656,time_bin,friend,all,all,early,all,all,11,0.5454545454545454,0.33840909090909094,0.20704545454545448,3.4545454545454546,2.8740909090909086,0.580454545454546
H2,generative_history,sub-10656,time_bin,friend,all,all,late,all,all,10,0.3,0.3575,-0.057499999999999996,2.8,3.6625,-0.8625000000000003
H2,generative_history,sub-10656,time_bin,friend,all,all,middle,all,all,7,0.5714285714285714,0.3567857142857143,0.21464285714285708,2.0,1.9764285714285714,0.023571428571428577
H2,generative_history,sub-10656,previous_feedback,friend,all,all,all,defection,all,11,0.45454545454545453,0.32818181818181813,0.1263636363636364,3.090909090909091,3.0068181818181814,0.08409090909090944
H2,generative_history,sub-10656,previous_feedback,friend,all,all,all,no_previous,all,1,1.0,0.2675,0.7324999999999999,8.0,2.14,5.859999999999999
H2,generative_history,sub-10656,previous_feedback,friend,all,all,all,reciprocation,all,16,0.4375,0.36984375,0.06765624999999997,2.375,2.92875,-0.55375
H2,generative_history,sub-10656,partner,stranger,all,all,all,all,all,28,0.2857142857142857,0.341875,-0.056160714285714286,2.4285714285714284,2.8457142857142856,-0.41714285714285726
H2,generative_history,sub-10656,offer,stranger,0-2,zero,all,all,all,4,0.75,0.42125,0.32875,1.5,0.8425,0.6575
H2,generative_history,sub-10656,offer,stranger,0-4,zero,all,all,all,4,0.75,0.35625,0.39375,3.0,1.425,1.575
H2,generative_history,sub-10656,offer,stranger,0-8,zero,all,all,all,4,0.25,0.199375,0.050625,2.0,1.595,0.405
H2,generative_history,sub-10656,offer,stranger,2-4,positive_positive,all,all,all,4,0.25,0.435,-0.185,2.5,2.87,-0.3700000000000001
H2,generative_history,sub-10656,offer,stranger,2-8,positive_positive,all,all,all,8,0.0,0.315625,-0.315625,2.0,3.89375,-1.8937499999999998
H2,generative_history,sub-10656,offer,stranger,4-8,positive_positive,all,all,all,4,0.0,0.35,-0.35,4.0,5.4,-1.4000000000000004
