parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[24,3]",1.81891,0.00424568,0.515514,0.498048,1.06105,1.77409,2.73843,16029.8,11794.5,2.62482,1.00014,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[24,4]",1.08546,0.00249283,0.359244,0.344745,0.558659,1.05568,1.72534,21951.2,12732.8,3.59442,1.0004,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[24,5]",3.07103,0.0050832,0.810654,0.806146,1.82822,3.03318,4.47126,27090.3,11982.7,4.43593,1.00006,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[25,1]",0.118466,0.000933451,0.0809218,0.0678487,0.0233854,0.100177,0.274097,6406.92,8939.83,1.04911,1.00007,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[25,2]",1.03763,0.00346263,0.433191,0.402238,0.45635,0.977907,1.83964,14017.4,13574.1,2.2953,0.999976,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[25,3]",0.631441,0.00219223,0.244054,0.211023,0.323598,0.586045,1.09816,15513.2,10061.9,2.54024,1.00002,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[25,4]",-0.29589,0.00170553,0.232062,0.222256,-0.715229,-0.268982,0.0342961,19834.5,13849.9,3.24782,1.00026,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[25,5]",0.185453,0.00412664,0.607354,0.605291,-0.811697,0.189405,1.18248,21791.2,14710.1,3.56823,0.999911,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[26,1]",0.074668,0.000680665,0.0614177,0.0443323,0.0118296,0.0595376,0.189554,6843.64,10261.4,1.12062,1.00029,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[26,2]",1.32232,0.00368279,0.514011,0.480068,0.610409,1.25512,2.28536,18215.2,13002.0,2.98267,0.999956,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[26,3]",0.968192,0.00273652,0.334372,0.317311,0.509884,0.922235,1.59344,17077.3,11729.9,2.79634,0.999943,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[26,4]",-0.239999,0.00154319,0.210446,0.200612,-0.61905,-0.214498,0.0533881,19868.1,13905.7,3.25333,1.00013,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[26,5]",1.43476,0.00528269,0.777253,0.774279,0.191971,1.41784,2.73334,22022.4,12098.7,3.60608,1.00008,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[27,1]",0.0466542,0.000334321,0.0333095,0.0272597,0.00875908,0.0393089,0.110105,9242.84,11536.4,1.51348,1.00116,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[27,2]",2.61483,0.00761997,1.10364,1.0024,1.15403,2.43338,4.69773,19968.4,13335.1,3.26975,0.999984,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[27,3]",0.922055,0.00264688,0.334082,0.31975,0.463303,0.87641,1.53362,18645.5,11633.7,3.05313,1.00012,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[27,4]",-0.0584452,0.00106959,0.139094,0.126196,-0.319701,-0.0340014,0.120399,19615.2,13499.4,3.21192,1.00038,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[27,5]",1.00397,0.00461246,0.714867,0.723321,-0.14786,1.00326,2.1964,24313.8,12789.1,3.98129,1.00003,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[28,1]",0.0978745,0.000903569,0.072008,0.0576719,0.0173158,0.0813066,0.238718,5479.68,8854.11,0.897277,1.00092,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[28,2]",1.28984,0.00417616,0.537142,0.50065,0.567542,1.20749,2.29071,15061.9,12513.3,2.46633,0.999975,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[28,3]",1.17283,0.00331765,0.378314,0.370655,0.639952,1.12552,1.86154,13953.8,12147.7,2.28488,1.00027,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[28,4]",-0.0212551,0.00125504,0.167029,0.150732,-0.334301,0.0032065,0.202702,19207.3,13008.6,3.14513,1.00009,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[28,5]",-0.179324,0.00482364,0.65922,0.642879,-1.28966,-0.15985,0.878107,18735.2,11613.0,3.06781,1.00005,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[29,1]",0.0777823,0.000515836,0.0522155,0.0439668,0.016538,0.065353,0.179988,9963.98,10454.8,1.63156,1.00042,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[29,2]",2.33043,0.00779021,1.05573,0.923626,0.991994,2.13373,4.30859,17006.2,12032.4,2.7847,1.00011,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[29,3]",0.175646,0.000831661,0.100603,0.0827628,-0.00274738,0.187334,0.315064,15915.7,12721.3,2.60614,1.0002,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[29,4]",-0.290934,0.00180167,0.230079,0.217832,-0.713813,-0.258736,0.0246388,18943.7,12206.7,3.10196,1.00006,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[29,5]",1.22583,0.00457436,0.682566,0.672608,0.110311,1.2197,2.35942,22455.2,13005.1,3.67695,1.00052,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[30,1]",0.139863,0.0020961,0.126997,0.0849899,0.0183305,0.100398,0.404376,3203.43,8861.61,0.524549,1.00039,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[30,2]",0.467474,0.00170066,0.203076,0.189217,0.189135,0.439187,0.845779,13621.7,10520.2,2.2305,1.00022,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[30,3]",1.80277,0.00437219,0.516397,0.500581,1.0383,1.75835,2.71309,14814.2,11602.6,2.42577,1.00053,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[30,4]",1.08143,0.00252357,0.358284,0.344834,0.54617,1.05201,1.71641,21014.0,13105.9,3.44096,1.00015,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[30,5]",3.17215,0.0053662,0.831681,0.820019,1.87586,3.13005,4.62154,25277.0,13209.7,4.13902,1.0002,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[31,1]",0.178029,0.00135622,0.133203,0.0961927,0.0365998,0.141952,0.450525,8963.84,9880.68,1.46779,1.00006,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[31,2]",0.411092,0.00180355,0.232049,0.209743,0.117201,0.365996,0.85618,14755.3,11592.1,2.41613,1.0001,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[31,3]",1.15873,0.00358233,0.436771,0.405992,0.554563,1.10503,1.94452,16797.2,12181.8,2.75049,1.00027,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[31,4]",0.178069,0.00242098,0.289443,0.245506,-0.25662,0.156803,0.689414,15529.5,12017.9,2.54289,1.00054,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[31,5]",1.60205,0.00372702,0.571399,0.567644,0.706148,1.58662,2.58566,23964.9,13276.5,3.92417,1.00013,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[32,1]",0.0450477,0.00032236,0.0318902,0.0265517,0.00864335,0.0380948,0.105113,9120.06,11913.9,1.49338,1.00005,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[32,2]",4.96736,0.0261481,2.8767,2.27383,1.66048,4.37294,10.279,10000.4,8547.4,1.63753,1.00006,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[32,3]",0.158319,0.000523274,0.0582164,0.044512,0.0528026,0.170067,0.225319,14877.1,12203.3,2.43607,1.00018,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[32,4]",0.173572,0.000834337,0.0753695,0.0507666,0.0401983,0.190675,0.251535,12739.8,9022.45,2.08609,0.999946,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[32,5]",2.43612,0.00625378,0.744441,0.729945,1.25891,2.40443,3.70032,14145.7,12246.5,2.31631,0.999972,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[33,1]",0.235951,0.00200315,0.156203,0.146187,0.0447039,0.201728,0.539605,5352.27,8587.5,0.876414,1.00053,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[33,2]",0.32892,0.0013913,0.168595,0.15896,0.10562,0.30286,0.643265,13821.0,9754.85,2.26314,1.00022,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[33,3]",1.4832,0.00378645,0.481301,0.466066,0.766868,1.44667,2.33547,17154.8,12332.5,2.80903,1.00015,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[33,4]",0.457394,0.0025791,0.328385,0.302684,-0.0312191,0.431008,1.03039,17034.2,12421.0,2.78929,0.999959,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[33,5]",2.36332,0.00475868,0.667372,0.653149,1.33571,2.32643,3.52354,20663.2,12226.5,3.38353,1.00004,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[34,1]",0.0533436,0.00039175,0.0376306,0.0298229,0.0103502,0.0451563,0.124145,9430.46,10271.4,1.5442,1.00059,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[34,2]",3.79422,0.0185959,1.93879,1.72529,1.36419,3.43172,7.50149,9203.36,8269.08,1.50702,1.00041,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[34,3]",0.238858,0.000467676,0.0591087,0.0425629,0.148858,0.239489,0.327728,16295.5,12783.7,2.66833,1.00003,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[34,4]",0.126917,0.000849206,0.0848568,0.0628657,-0.0286708,0.145548,0.219233,13693.8,11197.8,2.24232,1.00013,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[34,5]",2.7425,0.00697146,0.804815,0.781508,1.47389,2.71523,4.11651,13252.8,11727.1,2.1701,1.00027,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[35,1]",0.10875,0.000849219,0.0871128,0.06111,0.0193514,0.0859869,0.276358,9940.18,9778.53,1.62767,1.00032,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[35,2]",0.995034,0.00582473,0.666012,0.551288,0.227165,0.846636,2.28363,11040.4,10429.8,1.80782,1.00003,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[35,3]",0.667392,0.0034825,0.352651,0.286582,0.268039,0.582324,1.3492,13025.3,9954.01,2.13285,1.00037,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[35,4]",-0.129636,0.00196865,0.256776,0.224185,-0.566908,-0.114727,0.244185,17749.6,11060.4,2.90644,1.00018,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[35,5]",0.731833,0.00523514,0.67337,0.655671,-0.331347,0.707129,1.87945,16836.0,13100.7,2.75684,1.00007,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[36,1]",0.118362,0.001315,0.106978,0.0656779,0.0191056,0.0870479,0.328246,5629.54,10607.9,0.921816,1.00019,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[36,2]",0.393338,0.0019896,0.223385,0.213617,0.0901573,0.3594,0.809607,10941.8,10075.7,1.79169,1.00012,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[36,3]",0.736794,0.00438192,0.425771,0.354348,0.195019,0.662806,1.54065,11528.3,9512.2,1.88771,1.00032,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[36,4]",-0.212611,0.00303551,0.313805,0.259871,-0.695201,-0.223251,0.323413,11707.2,9708.06,1.917,1.00023,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[36,5]",1.39618,0.00391512,0.557421,0.553536,0.50696,1.37555,2.34322,20196.0,12810.6,3.30701,0.99997,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[37,1]",0.198866,0.00229991,0.143672,0.131711,0.029361,0.165389,0.480561,3289.8,7100.93,0.538692,1.00118,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[37,2]",0.435881,0.00140904,0.181609,0.174875,0.182065,0.41172,0.766818,15302.9,10481.1,2.5058,1.00005,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[37,3]",1.80803,0.00418371,0.528042,0.505712,1.02461,1.76293,2.74413,16596.9,12123.0,2.71769,1.00045,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[37,4]",1.12884,0.00265904,0.363278,0.34503,0.588722,1.09871,1.77276,19339.1,12828.4,3.1667,0.999974,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[37,5]",3.08444,0.00530017,0.811756,0.793947,1.8369,3.03459,4.50052,24519.4,12276.0,4.01496,0.999909,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[38,1]",0.168947,0.00126611,0.12008,0.0931514,0.0354737,0.139189,0.399338,8907.24,9233.46,1.45853,1.00025,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[38,2]",0.504188,0.00295559,0.314303,0.288115,0.109029,0.443834,1.10045,9420.53,9418.19,1.54258,1.00014,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[38,3]",0.550073,0.00434249,0.405552,0.299392,0.0735083,0.462785,1.34247,11228.9,8857.55,1.83869,1.00008,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[38,4]",-0.039597,0.00217132,0.2667,0.216863,-0.472715,-0.0330113,0.372595,16594.3,9492.98,2.71725,1.00003,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[38,5]",1.2304,0.00406295,0.560478,0.557369,0.336998,1.21372,2.17397,18991.1,13376.7,3.10972,1.00028,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[39,1]",0.0611647,0.000506164,0.0462528,0.0386614,0.00930172,0.0493803,0.155003,8016.85,11552.1,1.31273,1.00041,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[39,2]",4.84004,0.0258399,3.11913,2.09244,1.76067,4.08486,10.3166,17155.9,12418.8,2.80921,1.00008,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[39,3]",0.854114,0.00277669,0.331166,0.317188,0.416676,0.803075,1.46724,16683.4,12385.1,2.73184,1.00027,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[39,4]",0.0503523,0.00107725,0.132683,0.116641,-0.198194,0.0774192,0.212721,17297.0,12864.5,2.83231,1.00017,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[39,5]",1.25191,0.00585739,0.836015,0.813546,-0.0942514,1.23948,2.66132,20915.8,11479.2,3.42489,0.999857,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[40,1]",0.0953987,0.000772047,0.0787714,0.0512772,0.0186565,0.0752026,0.239628,11588.6,11131.7,1.89758,1.00015,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[40,2]",1.20561,0.00831466,0.794368,0.696973,0.239753,1.03381,2.74355,7364.09,7811.56,1.20584,1.00012,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[40,3]",0.55673,0.00384385,0.319529,0.215644,0.233245,0.467551,1.19391,9411.29,7401.31,1.54106,1.0002,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[40,4]",-0.0516661,0.00173021,0.2152,0.17153,-0.415595,-0.0379316,0.25215,17035.9,8463.72,2.78956,1.00026,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[40,5]",1.79343,0.00596904,0.747216,0.741324,0.62761,1.76349,3.07418,15712.2,12413.8,2.57282,1.00023,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[41,1]",0.186221,0.0021517,0.134101,0.122835,0.0275912,0.155282,0.448521,3502.05,7614.88,0.573448,1.00073,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[41,2]",0.468971,0.00153928,0.195961,0.187968,0.195887,0.442789,0.826694,15025.1,9649.85,2.46031,1.00026,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[41,3]",1.78517,0.00423538,0.528402,0.516055,1.00118,1.73721,2.72149,16225.7,12504.6,2.6569,1.00007,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[41,4]",1.1169,0.00252971,0.361077,0.351375,0.584412,1.08075,1.76324,21362.8,13022.8,3.49807,1.00017,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[41,5]",3.10055,0.0052122,0.820264,0.813111,1.84104,3.04097,4.53693,25873.2,12826.6,4.23664,1.0004,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[42,1]",0.0874777,0.000595046,0.0543329,0.0471298,0.0201195,0.0768942,0.188174,7104.6,10151.8,1.16335,1.00049,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[42,2]",1.03789,0.00355118,0.451123,0.412618,0.43584,0.966134,1.87925,14766.5,12219.9,2.41796,1.00021,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[42,3]",0.650248,0.00217732,0.247449,0.218501,0.345275,0.604721,1.12391,16066.5,10871.4,2.63083,0.999858,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[42,4]",-0.26312,0.00166945,0.219488,0.208779,-0.669025,-0.235946,0.04329,18749.2,13504.3,3.07011,1.00006,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[42,5]",0.365375,0.0039933,0.595813,0.588364,-0.618569,0.363756,1.35086,22389.2,13490.9,3.66615,1.0,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[43,1]",0.0798305,0.000446602,0.0410839,0.034461,0.02664,0.0730846,0.155826,8370.79,10105.5,1.37069,1.00016,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[43,2]",4.78425,0.0366543,3.53673,2.62306,1.08989,3.84208,11.7146,6872.33,6753.89,1.12532,1.00026,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[43,3]",0.267208,0.000664451,0.0731654,0.0468569,0.146024,0.276132,0.357614,13185.6,10913.8,2.15909,1.0,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[43,4]",0.0873037,0.0018645,0.141654,0.0860902,-0.187043,0.130176,0.21536,7973.06,6886.12,1.30556,1.00022,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[43,5]",0.739022,0.00660893,0.737003,0.729402,-0.456246,0.736586,1.95123,12527.9,11603.9,2.05139,1.00011,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[44,1]",0.0694683,0.000561481,0.0438291,0.0390207,0.0150004,0.0613206,0.152098,5782.54,10332.8,0.946869,1.0007,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[44,2]",1.14018,0.00303341,0.426278,0.416876,0.534054,1.08843,1.92069,18922.5,12349.2,3.09849,1.00012,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[44,3]",0.0282548,0.00131465,0.161333,0.138876,-0.266368,0.0484768,0.249855,16807.1,13121.1,2.75209,1.0001,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[44,4]",-0.514869,0.00204825,0.267454,0.256616,-0.999236,-0.486475,-0.127187,19108.4,11960.0,3.12893,1.00002,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[44,5]",1.68085,0.00427725,0.649166,0.640868,0.638155,1.66352,2.7696,23272.0,13430.3,3.8107,1.00018,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[45,1]",0.208059,0.00155839,0.151816,0.121214,0.0404516,0.166002,0.518277,8694.37,9799.24,1.42367,1.00031,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[45,2]",0.348328,0.00217359,0.258121,0.206527,0.0671347,0.27969,0.859636,11950.2,12394.3,1.9568,1.00011,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[45,3]",0.891441,0.00479646,0.519041,0.475941,0.216268,0.796654,1.8699,13388.9,11296.3,2.19239,1.00047,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[45,4]",0.351627,0.00270538,0.339937,0.292495,-0.13961,0.311703,0.966759,17045.4,12513.8,2.79112,1.00025,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[45,5]",2.43041,0.00423607,0.673488,0.663742,1.38679,2.40041,3.58895,26071.9,13390.4,4.26917,0.999897,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[46,1]",0.144667,0.00166983,0.110647,0.0829471,0.0268034,0.116913,0.358201,3547.74,7682.64,0.58093,1.00071,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[46,2]",0.476198,0.0015479,0.209041,0.197685,0.188816,0.444433,0.863493,16929.0,9838.22,2.77206,1.00026,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[46,3]",1.83146,0.00411231,0.513038,0.489509,1.07667,1.7873,2.74271,16317.8,12654.3,2.67198,1.00033,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[46,4]",1.11535,0.00250798,0.353098,0.337959,0.595084,1.08604,1.7387,20827.2,12912.5,3.41037,1.00011,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[46,5]",3.01485,0.0054842,0.842741,0.823482,1.72147,2.96197,4.48985,24654.8,12512.3,4.03713,0.999871,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[47,1]",0.112392,0.000869552,0.0855899,0.0597721,0.0233648,0.091339,0.271265,9603.65,10498.9,1.57256,1.00068,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[47,2]",0.690031,0.00398436,0.410897,0.387691,0.157273,0.616117,1.46429,8960.55,9492.09,1.46726,1.00119,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[47,3]",0.68104,0.00380271,0.354969,0.280122,0.268136,0.60338,1.37455,11351.0,8529.86,1.85869,1.00072,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[47,4]",0.0282382,0.00187735,0.222757,0.173421,-0.325917,0.0323317,0.371883,16099.1,10119.1,2.63617,1.00056,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[47,5]",2.01771,0.00430987,0.634436,0.621919,1.00825,1.99072,3.09166,21738.6,12891.1,3.55962,1.00033,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[48,1]",0.118327,0.00101246,0.0845687,0.0595892,0.0285388,0.0996354,0.26699,6672.75,9753.72,1.09264,1.00041,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[48,2]",0.597637,0.00324344,0.33909,0.319757,0.135919,0.546285,1.23408,9045.41,7559.45,1.48115,1.00026,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[48,3]",0.234842,0.00386897,0.333561,0.210602,-0.169886,0.183405,0.824221,11932.9,7038.07,1.95397,1.00079,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[48,4]",-0.184355,0.0020671,0.256896,0.220671,-0.624457,-0.161944,0.163902,17031.3,9457.74,2.78882,1.00029,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[48,5]",1.44938,0.00451559,0.588232,0.581636,0.517146,1.43357,2.43941,16762.7,12970.8,2.74483,1.00042,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[49,1]",0.158825,0.00116388,0.110454,0.0859458,0.0358475,0.134291,0.370988,7665.68,9937.52,1.25523,1.0001,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[49,2]",0.354463,0.00160753,0.199765,0.186919,0.0929376,0.320565,0.73263,13402.6,11649.7,2.19463,1.00005,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[49,3]",0.879904,0.00366291,0.4258,0.377201,0.320844,0.811069,1.67757,15919.8,11167.6,2.60681,1.00036,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[49,4]",-0.079914,0.00248197,0.29783,0.255402,-0.540491,-0.0878082,0.427623,15235.6,10187.1,2.49478,1.00011,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
"natural[49,5]",0.845563,0.00342154,0.509947,0.505741,0.0286957,0.831228,1.69142,22300.0,13863.0,3.65155,1.00016,N111_HPreference_zero_train,111,4,4000,3000,0.99,0,0,0.6291944098290053,True
