run,model,participant_id,n,posterior_draws,log_loss,brier,accuracy
N111_H5_zero_train,H5,sub-10718,42,16000,0.39639963512981863,0.13491695306094903,0.6190476190476191
N111_H5_zero_train,H5,sub-10720,42,16000,0.43686683176923174,0.1405249379920297,0.8333333333333334
N111_H5_zero_train,H5,sub-10723,42,16000,0.7377538440092246,0.26974273499677376,0.5
N111_H5_zero_train,H5,sub-10741,41,16000,0.617587521683456,0.20717961263327891,0.7317073170731707
N111_H5_zero_train,H5,sub-10748,42,16000,0.4096857348660358,0.1328323604509954,0.7619047619047619
N111_H5_zero_train,H5,sub-10767,42,16000,0.2743567591506343,0.08441483800742319,0.8809523809523809
N111_H5_zero_train,H5,sub-10770,42,16000,0.5983320204252875,0.20048503273087487,0.6904761904761905
N111_H5_zero_train,H5,sub-10781,42,16000,0.43551444020877256,0.14431446994642205,0.7857142857142857
N111_H5_zero_train,H5,sub-10783,42,16000,0.39383153082644284,0.130509246317822,0.7857142857142857
N111_H5_zero_train,H5,sub-10785,42,16000,0.4929559236694264,0.1577510689804051,0.8095238095238095
N111_H5_zero_train,H5,sub-10794,42,16000,0.4168817642792617,0.12766583947120666,0.8571428571428571
N111_H5_zero_train,H5,sub-10800,38,16000,0.5383545362575924,0.18289157280866242,0.6052631578947368
N111_H5_zero_train,H5,sub-10801,42,16000,0.513859546172037,0.17446436603621743,0.6190476190476191
N111_H5_zero_train,H5,sub-10802,42,16000,0.35377295506253564,0.10960517111549645,0.8571428571428571
N111_H5_zero_train,H5,sub-10803,15,16000,0.9097070151554495,0.3295014019328564,0.4666666666666667
N111_H5_zero_train,H5,sub-10804,39,16000,0.5945647560192826,0.2088838717731086,0.6410256410256411
N111_H5_zero_train,H5,sub-10806,41,16000,0.7085653035916281,0.20032646682330385,0.7560975609756098
N111_H5_zero_train,H5,sub-10807,41,16000,0.384453291071163,0.13115557781058718,0.6097560975609756
N111_H5_zero_train,H5,sub-10809,42,16000,0.4531744106805672,0.15016513269977572,0.7380952380952381
N111_H5_zero_train,H5,sub-10810,42,16000,0.3733980766102161,0.12290750236520884,0.6904761904761905
N111_H5_zero_train,H5,sub-10812,42,16000,0.510239154021145,0.16967520034617972,0.7857142857142857
N111_H5_zero_train,H5,sub-10817,42,16000,0.2851172858564996,0.07525977794795143,0.9523809523809523
N111_H5_zero_train,H5,sub-10827,27,16000,0.8107236111409115,0.24900069953449733,0.6666666666666666
N111_H5_zero_train,H5,sub-10831,42,16000,0.7771084879137726,0.269371061373952,0.5714285714285714
N111_H5_zero_train,H5,sub-10834,42,16000,0.37409522552894314,0.1256658975965249,0.6190476190476191
N111_H5_zero_train,H5,sub-10836,15,16000,0.6440552915636258,0.22619607915044168,0.6
N111_H5_zero_train,H5,sub-10838,37,16000,0.6809567606746765,0.24403461233153018,0.4864864864864865
N111_H5_zero_train,H5,sub-10843,42,16000,0.4839955466466555,0.15490946646478695,0.8095238095238095
N111_H5_zero_train,H5,sub-10850,42,16000,0.46765198443993417,0.15690154618134067,0.6428571428571429
N111_H5_zero_train,H5,sub-10854,42,16000,0.38481553836313875,0.11621276049951086,0.8571428571428571
N111_H5_zero_train,H5,sub-10857,42,16000,0.17638930925426158,0.04866972548475444,0.9285714285714286
N111_H5_zero_train,H5,sub-10858,42,16000,0.4942081559657635,0.15969848389674807,0.7619047619047619
N111_H5_zero_train,H5,sub-10860,41,16000,0.6332400296333245,0.22848407409805205,0.4878048780487805
N111_H5_zero_train,H5,sub-10862,41,16000,0.6923654332905806,0.25639331230635254,0.4878048780487805
N111_H5_zero_train,H5,sub-10863,42,16000,0.41419866751965256,0.13911007196136346,0.6190476190476191
N111_H5_zero_train,H5,sub-10866,42,16000,0.5164615421061373,0.1718532239955648,0.7857142857142857
N111_H5_zero_train,H5,sub-10875,42,16000,0.41027235685524166,0.1389632446482778,0.6190476190476191
N111_H5_zero_train,H5,sub-10881,15,16000,0.4656621028335549,0.1482059186853599,0.8666666666666667
N111_H5_zero_train,H5,sub-10886,15,16000,0.8784168992897741,0.33017147184180473,0.4
N111_H5_zero_train,H5,sub-10887,42,16000,0.6654059083017161,0.23674765030655584,0.5238095238095238
N111_H5_zero_train,H5,sub-10896,40,16000,0.4592721797976337,0.1503786904038805,0.775
N111_H5_zero_train,H5,sub-10897,14,16000,0.493258836223605,0.1601841815991063,0.8571428571428571
N111_H5_zero_train,H5,sub-10898,39,16000,0.6963282432391693,0.25438127407535416,0.5384615384615384
N111_H5_zero_train,H5,sub-10908,42,16000,0.5071807695783589,0.17455421714268743,0.6666666666666666
N111_H5_zero_train,H5,sub-10918,42,16000,0.4209138493953845,0.12994896973649503,0.8333333333333334
N111_H5_zero_train,H5,sub-10924,42,16000,0.3997322037353932,0.13502258390383112,0.6190476190476191
N111_H5_zero_train,H5,sub-10926,15,16000,0.6641848737943812,0.20647583049955215,0.7333333333333333
N111_H5_zero_train,H5,sub-10928,15,16000,0.2183126194740068,0.0648972941402983,0.9333333333333333
N111_H5_zero_train,H5,sub-10929,15,16000,0.5439700367705976,0.18349906180460954,0.8
N111_H5_zero_train,H5,sub-10930,42,16000,0.44074957005062726,0.14148923849792722,0.8571428571428571
N111_H5_zero_train,H5,sub-10938,42,16000,0.7513433586007743,0.27072632437986355,0.5238095238095238
N111_H5_zero_train,H5,sub-10940,42,16000,0.6044116957610174,0.2078591682768043,0.6190476190476191
N111_H5_zero_train,H5,sub-10950,42,16000,0.5846149338586235,0.19051070965479777,0.6666666666666666
N111_H5_zero_train,H5,sub-10951,42,16000,0.21142719994593842,0.06193946113983459,0.9047619047619048
N111_H5_zero_train,H5,sub-10952,15,16000,0.3470365276424551,0.11168823191224488,0.7333333333333333
N111_H5_zero_train,H5,sub-10953,42,16000,0.25524347032949035,0.0498225773530468,0.9523809523809523
N111_H5_zero_train,H5,sub-10954,30,16000,0.6776130093190118,0.24249731032993044,0.5333333333333333
N111_H5_zero_train,H5,sub-10956,42,16000,0.4362219460970203,0.14363349127736277,0.7857142857142857
N111_H5_zero_train,H5,sub-10958,42,16000,0.606618327162826,0.2089691963302311,0.7380952380952381
N111_H5_zero_train,H5,sub-10969,42,16000,0.779620444757318,0.2848535962200871,0.5714285714285714
N111_H5_zero_train,H5,sub-10974,14,16000,0.44253594103392463,0.14707714272573205,0.7857142857142857
N111_H5_zero_train,H5,sub-10977,15,16000,0.6873714186252603,0.22459435100103464,0.7333333333333333
N111_H5_zero_train,H5,sub-10983,40,16000,0.3094497504609916,0.09014471918177605,0.875
N111_H5_zero_train,H5,sub-10984,40,16000,0.5847868007598979,0.1753757736063032,0.775
N111_H5_zero_train,H5,sub-11005,42,16000,0.7745332476122891,0.28833377368320734,0.3333333333333333
N111_H5_zero_train,H5,sub-11031,42,16000,0.5499633254264515,0.1900169038697634,0.6904761904761905
