parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,chains,draws_per_chain,warmup_per_chain,adapt_delta,divergences,max_depth_hits,min_bfmi,passed
"natural[63,2]",0.194672,0.000537053,0.0741785,0.0687976,0.0967959,0.182504,0.333576,17737.4,11859.4,0.86979,1.00006,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[63,3]",4.86342,0.00940537,1.33347,1.30599,2.92667,4.74439,7.24215,22274.3,11564.3,1.09227,1.00036,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[63,4]",2.367,0.00652725,0.84133,0.816022,1.18893,2.26162,3.88901,20294.4,10943.5,0.995182,1.00007,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[64,1]",0.10787,0.000735107,0.0812454,0.0606541,0.0183686,0.0892643,0.262595,12535.1,9535.33,0.614687,1.00009,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[64,2]",1.08789,0.00476122,0.529223,0.530483,0.34747,1.0219,2.04942,10451.0,8812.92,0.512488,1.00003,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[64,3]",0.259232,0.00102523,0.121425,0.0819011,0.0985297,0.249591,0.45344,15067.4,12170.3,0.738862,0.999999,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[64,4]",-0.208099,0.00371801,0.336065,0.245794,-0.88868,-0.116324,0.14706,10717.5,9681.91,0.525557,1.00017,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[65,1]",0.116327,0.00177049,0.126236,0.0775803,0.00617081,0.071759,0.380329,4806.94,9296.19,0.235719,1.00111,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[65,2]",0.203189,0.000502895,0.0745396,0.0681032,0.104923,0.191562,0.343138,20375.5,13722.3,0.999159,1.00016,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[65,3]",5.08951,0.00891485,1.32914,1.30988,3.1165,4.97139,7.45287,24862.9,12635.1,1.21921,1.00035,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[65,4]",2.55831,0.00639685,0.862098,0.842957,1.32997,2.45795,4.10154,21484.5,11691.7,1.05354,1.00083,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[66,1]",0.168357,0.00108083,0.124477,0.108083,0.0222347,0.141213,0.411058,12446.2,10235.9,0.610324,1.00031,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[66,2]",0.236511,0.00114731,0.131865,0.113351,0.0785159,0.209223,0.490791,10778.7,9599.59,0.528555,0.999932,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[66,3]",2.9048,0.0108242,1.1638,1.09672,1.34065,2.73122,5.08189,13374.0,11027.0,0.655824,1.00007,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[66,4]",0.851788,0.00597686,0.600449,0.446448,0.177347,0.701754,2.02328,13307.9,9298.12,0.652582,1.00002,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[67,1]",0.152491,0.00224748,0.183059,0.0816297,0.010107,0.0797584,0.586125,8164.72,9703.1,0.400375,1.00004,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[67,2]",0.347363,0.00152885,0.174305,0.152207,0.128676,0.313849,0.677583,10945.7,10194.5,0.536747,1.00015,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[67,3]",2.14512,0.00773974,0.826483,0.735343,1.07053,2.00798,3.6737,13849.4,11562.5,0.679135,0.99992,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[67,4]",0.125161,0.00307495,0.337055,0.235966,-0.351121,0.111366,0.644361,14758.9,8921.86,0.723733,1.00006,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[68,1]",0.166676,0.00183009,0.169982,0.101168,0.0154096,0.109049,0.543502,10102.0,10595.4,0.495372,1.00026,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[68,2]",0.220393,0.00158741,0.146931,0.129926,0.039264,0.19186,0.500606,6755.48,7317.04,0.331269,1.00016,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[68,3]",1.77643,0.0131471,1.09418,0.768842,0.635167,1.48704,3.96287,9230.44,8267.01,0.452634,1.00019,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[68,4]",-0.173429,0.00788117,0.742263,0.480616,-1.1089,-0.260912,1.1882,12387.4,7963.88,0.607443,1.00019,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[69,1]",0.218949,0.00231066,0.190928,0.140261,0.0238064,0.159628,0.638117,6467.33,9676.01,0.31714,1.00061,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[69,2]",0.0823601,0.000438199,0.0561742,0.0375166,0.0261799,0.0677993,0.187819,14446.7,10752.0,0.708425,0.99997,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[69,3]",3.88621,0.0121678,1.60309,1.61466,1.53954,3.73811,6.75206,18473.4,11983.2,0.905883,1.00001,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[69,4]",1.83077,0.00731439,1.0256,1.01688,0.429786,1.69584,3.70385,23655.9,11740.5,1.16002,1.00001,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[70,1]",0.140117,0.0021296,0.142257,0.0940454,0.00910441,0.0929014,0.431486,4214.64,8764.98,0.206674,1.00093,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[70,2]",0.189416,0.000474263,0.065262,0.060426,0.101306,0.180334,0.307469,18163.0,12959.7,0.890664,0.999995,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[70,3]",5.16427,0.0101318,1.42693,1.40863,3.03711,5.05046,7.72222,21210.8,13575.7,1.04012,0.999975,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[70,4]",3.15915,0.00649888,0.903626,0.885337,1.84035,3.06624,4.75803,21650.2,12161.8,1.06166,1.00028,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[71,1]",0.359569,0.00229691,0.243889,0.259441,0.0446867,0.311578,0.831115,11136.2,11693.4,0.546087,0.999945,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[71,2]",0.0996814,0.00103359,0.112817,0.0550521,0.0119184,0.0622835,0.317565,10392.2,11577.5,0.509603,1.0,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[71,3]",2.36044,0.0162997,1.8299,1.79121,0.138737,1.96594,5.82969,14749.2,11643.9,0.723257,1.00005,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[71,4]",0.702379,0.00943336,1.15192,0.983538,-0.814716,0.464781,2.88523,17432.0,11819.8,0.854815,1.00044,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[72,1]",0.43566,0.00264814,0.265112,0.320872,0.0561413,0.40828,0.894468,9517.07,9050.16,0.46669,1.00035,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[72,2]",0.0650601,0.000561196,0.0608833,0.0413482,0.00828988,0.0470447,0.181939,9459.33,11065.1,0.463859,1.00021,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[72,3]",2.06674,0.0178747,1.86033,1.6639,-0.163179,1.61814,5.69874,12745.4,11361.7,0.624998,1.00043,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[72,4]",0.435507,0.0104177,1.18749,0.991561,-1.16737,0.220143,2.73382,14936.2,11504.8,0.732428,1.00033,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[73,1]",0.25349,0.00257562,0.188319,0.148577,0.0407038,0.205124,0.651254,6010.45,6526.11,0.294735,1.00042,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[73,2]",0.332735,0.00329255,0.232265,0.231433,0.0261608,0.295522,0.769211,3578.92,3673.34,0.1755,1.00112,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[73,3]",0.219176,0.0165502,1.00782,0.277853,-0.613597,0.0562045,1.93644,8303.93,3586.93,0.407201,1.00095,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[73,4]",0.008796,0.0060512,0.584838,0.277233,-0.87932,0.0493635,0.620067,12466.2,4424.52,0.611307,1.00085,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[74,1]",0.176682,0.00219246,0.161683,0.12465,0.0132333,0.129403,0.507926,5126.16,9993.72,0.251372,1.00129,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[74,2]",0.123059,0.000347085,0.0508967,0.0433908,0.0594815,0.113188,0.219142,19866.8,12502.9,0.97421,1.00001,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[74,3]",4.66779,0.00977589,1.44528,1.43788,2.51868,4.54676,7.23983,23618.4,12243.1,1.15818,0.999944,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[74,4]",2.62211,0.00618946,0.913853,0.892018,1.2938,2.52785,4.27646,25635.6,12878.8,1.2571,1.00015,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[75,1]",0.138414,0.00125874,0.126383,0.0877055,0.0153964,0.101625,0.391138,10759.0,10862.5,0.527589,1.00042,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[75,2]",0.252488,0.00109395,0.126016,0.111502,0.0901905,0.229887,0.490072,10952.0,9033.24,0.537052,1.00005,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[75,3]",1.85076,0.00746794,0.772344,0.671613,0.897371,1.71074,3.30002,13310.5,10232.1,0.65271,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[75,4]",-0.236308,0.00392893,0.438677,0.349801,-0.917675,-0.232418,0.39717,14413.1,8968.24,0.706776,1.00034,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[76,1]",0.0618408,0.000535637,0.054618,0.0442316,0.00513016,0.0474784,0.166968,9236.81,11632.1,0.452947,1.00002,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[76,2]",1.13374,0.00308035,0.38967,0.379296,0.56946,1.09205,1.83359,15810.5,13589.5,0.775301,0.999997,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[76,3]",1.90082,0.00509925,0.662128,0.636033,0.988466,1.80876,3.13551,19892.2,12291.0,0.975458,1.00053,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[76,4]",0.0279021,0.0010847,0.1328,0.11038,-0.21889,0.052692,0.194207,15776.8,13730.8,0.773651,1.00014,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[77,1]",0.160354,0.000899488,0.0994119,0.0908621,0.0275937,0.147056,0.338811,10715.6,8978.87,0.525464,1.00027,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[77,2]",0.966159,0.00414064,0.436054,0.432084,0.326447,0.919095,1.7453,9892.82,9233.89,0.485116,1.00039,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[77,3]",1.46089,0.00878259,0.771782,0.517409,0.695609,1.24391,2.98141,9955.96,8552.51,0.488212,1.00014,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[77,4]",1.0171,0.00452263,0.429771,0.30569,0.558656,0.916426,1.83451,11131.2,10341.1,0.54584,1.00018,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[78,1]",0.116606,0.00175381,0.139932,0.0684481,0.00647422,0.0644434,0.417068,5698.22,10249.1,0.279425,1.00049,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[78,2]",0.156235,0.000487786,0.0671683,0.060818,0.0689473,0.144577,0.282661,17190.9,12165.4,0.842992,1.00044,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[78,3]",4.67973,0.00945913,1.28582,1.23628,2.83914,4.54335,6.99122,20359.3,11511.0,0.998363,1.00027,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[78,4]",1.7309,0.00677484,0.840684,0.779291,0.632395,1.58627,3.30571,19269.1,11558.6,0.944902,1.00083,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[79,1]",0.200052,0.00246664,0.210449,0.126815,0.0114091,0.114829,0.675639,7346.31,11799.5,0.360242,1.00087,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[79,2]",0.251028,0.000961976,0.125605,0.109968,0.0966345,0.226216,0.488873,14220.3,11777.5,0.697324,1.00027,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[79,3]",3.57677,0.00970262,1.21737,1.16223,1.91315,3.41725,5.83961,18211.3,12443.0,0.893032,1.00043,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[79,4]",1.27381,0.00628101,0.691317,0.584504,0.447656,1.12631,2.62601,15075.7,11232.3,0.739271,1.00039,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[80,1]",0.0820444,0.00201796,0.115561,0.0415964,0.00260701,0.0354441,0.334833,3249.86,7831.93,0.159364,1.00112,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[80,2]",0.265653,0.000674035,0.0861221,0.0815024,0.146608,0.254457,0.425954,16617.5,12222.7,0.814874,1.00001,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[80,3]",5.80664,0.0102129,1.40859,1.3858,3.67986,5.70571,8.29346,20156.6,12319.0,0.988421,1.0003,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[80,4]",3.4803,0.00689644,0.944129,0.931292,2.08778,3.39256,5.17123,20631.4,11472.3,1.01171,1.00068,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[81,1]",0.27278,0.00234353,0.219826,0.185281,0.0301781,0.208221,0.750062,8764.94,10747.1,0.429808,1.00012,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[81,2]",0.0694774,0.000490001,0.0593466,0.0370356,0.0138848,0.0518027,0.184586,11923.3,11048.4,0.584683,0.999836,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[81,3]",3.18912,0.0132613,1.65434,1.66271,0.931438,2.94689,6.25081,17092.8,12674.1,0.838181,0.999982,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[81,4]",1.07251,0.00834136,1.09245,1.00526,-0.374753,0.87633,3.10667,20027.4,11975.5,0.982087,1.00022,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[82,1]",0.0814044,0.00193931,0.113353,0.0434627,0.00353884,0.0394298,0.320837,3332.25,5840.2,0.163404,1.00116,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[82,2]",0.210351,0.000532341,0.0687158,0.0650431,0.116111,0.20057,0.336544,16487.3,11911.7,0.808489,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[82,3]",5.82557,0.00993194,1.39022,1.3896,3.71141,5.73528,8.27536,20714.3,12520.3,1.01577,1.00008,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[82,4]",3.29647,0.00648151,0.926608,0.91693,1.91842,3.21389,4.94963,22381.8,11389.3,1.09754,0.99994,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[83,1]",0.290841,0.00302959,0.255986,0.22594,0.0179953,0.200967,0.808164,7712.97,12563.2,0.378222,1.00022,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[83,2]",0.455117,0.00345335,0.364898,0.231236,0.106231,0.345655,1.1812,8851.89,8361.81,0.434072,1.00042,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[83,3]",-0.279543,0.00529627,0.587141,0.409352,-1.27507,-0.198042,0.360901,15926.1,9024.0,0.780972,0.999885,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[83,4]",-0.832562,0.00543094,0.629108,0.592792,-1.97743,-0.7465,-0.0242967,13857.9,11970.8,0.679551,1.00035,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[84,1]",0.247194,0.00194323,0.210841,0.174502,0.0223786,0.182752,0.698836,11150.6,10219.2,0.546795,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[84,2]",0.106886,0.000589079,0.0774004,0.0586943,0.0240645,0.0870505,0.253632,13089.2,10483.6,0.641859,1.00021,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[84,3]",3.27869,0.0116454,1.47619,1.42297,1.24876,3.06945,6.02278,19311.1,11065.2,0.94696,0.999868,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[84,4]",1.13802,0.00759289,1.00367,0.899483,-0.222654,0.977661,3.0298,21376.5,10707.4,1.04824,1.00011,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[85,1]",0.660684,0.00278995,0.208762,0.185183,0.215205,0.705904,0.922848,6966.27,5944.45,0.341606,1.00042,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[85,2]",0.234412,0.00159368,0.121268,0.129755,0.0525555,0.230368,0.440472,5413.49,7397.13,0.265462,1.00058,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[85,3]",1.54233,0.0169771,1.18573,0.626871,0.470353,1.14435,4.13966,6271.28,7503.25,0.307526,1.00095,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[85,4]",1.25625,0.00690672,0.627893,0.450949,0.52752,1.12953,2.47015,11004.9,8448.96,0.539651,1.00067,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[86,1]",0.134662,0.00130746,0.128468,0.0908972,0.0111501,0.0937739,0.397047,9738.34,11833.4,0.47754,1.00012,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[86,2]",0.315244,0.00127994,0.148534,0.133203,0.122423,0.289856,0.591186,11644.1,10557.9,0.570995,0.999997,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[86,3]",2.31705,0.0071705,0.850342,0.772255,1.1843,2.19311,3.86874,16744.5,11940.3,0.821105,1.00029,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[86,4]",0.177215,0.00319996,0.354512,0.250262,-0.318006,0.152632,0.741821,14339.4,9444.91,0.703161,0.999975,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[87,1]",0.0460676,0.000477214,0.0511899,0.0291038,0.00348858,0.0302037,0.140654,12851.5,12016.4,0.630202,1.00019,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[87,2]",0.776242,0.00359754,0.471231,0.428614,0.211436,0.675579,1.69354,14249.7,12368.2,0.698765,1.00024,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[87,3]",3.06407,0.0101389,1.22875,1.15418,1.3572,2.89922,5.30714,16474.1,12151.6,0.807842,1.00021,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[87,4]",1.24723,0.00633961,0.691494,0.546463,0.493826,1.06117,2.63547,14665.6,12066.3,0.719158,1.00035,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[88,1]",0.355484,0.00150225,0.164746,0.159645,0.0918448,0.345877,0.644895,11108.1,6951.33,0.544712,1.00032,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[88,2]",0.274293,0.00129732,0.139056,0.130977,0.093636,0.249193,0.535982,10034.3,10402.6,0.492054,1.00009,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[88,3]",2.56493,0.0121312,1.17355,1.04883,1.1083,2.3261,4.84065,10762.2,9907.2,0.52775,1.0,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[88,4]",1.25464,0.00583276,0.604554,0.459819,0.565235,1.11629,2.42735,13669.3,10505.9,0.670306,1.00034,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[89,1]",0.269712,0.00279096,0.222713,0.199526,0.0234485,0.205733,0.735923,5849.24,9967.18,0.28683,1.00047,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[89,2]",0.0652219,0.000275526,0.0374716,0.0289473,0.0223912,0.0571949,0.135991,15574.0,11033.8,0.763705,1.00002,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[89,3]",4.27363,0.010909,1.59121,1.602,1.9137,4.13808,7.10674,22980.3,12610.6,1.12689,0.999965,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[89,4]",2.21288,0.00672723,1.02099,0.991674,0.728296,2.114,4.05473,25732.9,12764.0,1.26187,1.00018,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[90,1]",0.0365597,0.000159605,0.0198598,0.0200597,0.00806286,0.0344294,0.0719626,14036.2,11342.5,0.688293,1.00014,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[90,2]",2.88903,0.00918006,1.19447,1.06718,1.31659,2.71054,5.09649,16645.2,12531.9,0.816232,1.00017,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[90,3]",0.288005,0.00030697,0.0382955,0.031601,0.234041,0.284796,0.3518,15835.1,15229.8,0.776509,0.999914,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[90,4]",0.0979577,0.000781156,0.0906782,0.0684427,-0.0690297,0.118203,0.198065,16055.9,12834.3,0.787337,1.00009,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[91,1]",0.124071,0.00248124,0.147492,0.0762741,0.00536971,0.0676352,0.441118,3283.09,6964.38,0.160993,1.00179,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[91,2]",0.191,0.00047094,0.0620688,0.0584952,0.10592,0.182432,0.305143,16700.0,12798.2,0.818918,1.00024,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[91,3]",5.47324,0.0104758,1.45056,1.42419,3.28405,5.36193,8.0127,20120.1,12648.6,0.986633,0.999862,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[91,4]",3.48575,0.00666793,0.944952,0.914281,2.10688,3.39894,5.19878,22500.8,11681.5,1.10338,1.00026,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[92,1]",0.0891221,0.000838632,0.0936206,0.0559226,0.00823081,0.0599585,0.269566,14759.3,11840.6,0.723754,1.00029,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[92,2]",0.746818,0.0043018,0.476939,0.398797,0.197733,0.637576,1.66918,9739.74,9417.31,0.477609,1.00035,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[92,3]",0.742011,0.00470611,0.44864,0.309308,0.298913,0.627366,1.57036,12979.3,9573.79,0.63647,1.00003,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[92,4]",-0.438972,0.00336298,0.415179,0.367693,-1.22087,-0.362566,0.0664358,17360.2,13720.7,0.851296,1.00004,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[93,1]",0.114248,0.00114617,0.101319,0.090099,0.00682813,0.0882395,0.311527,6503.29,11259.3,0.318903,1.00012,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[93,2]",2.91098,0.0165245,2.07496,1.35258,0.88668,2.38351,6.58549,17494.3,13015.8,0.85787,0.999885,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[93,3]",0.302019,0.000779761,0.0944999,0.0605116,0.189952,0.285347,0.468864,15878.4,13175.9,0.778634,0.999902,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[93,4]",-0.746941,0.00468614,0.524194,0.493337,-1.72876,-0.665092,-0.0539165,14128.1,11748.2,0.692802,0.999914,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[94,1]",0.265008,0.00182688,0.204886,0.182353,0.0291159,0.211231,0.689219,12595.1,11456.7,0.617627,1.00017,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[94,2]",0.1638,0.00108373,0.112729,0.0975203,0.0316289,0.138967,0.381595,8958.48,10596.9,0.439299,1.00083,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[94,3]",2.28655,0.0130324,1.32111,1.12169,0.691469,1.9966,4.90588,12726.6,10375.2,0.624076,1.00015,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[94,4]",0.275311,0.00845364,0.891319,0.651629,-0.865702,0.1123,2.03038,13393.3,10168.1,0.656767,1.00019,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[95,1]",0.140166,0.00124973,0.12793,0.0959402,0.0125,0.102132,0.398064,10069.8,11662.9,0.493796,1.00001,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
"natural[95,2]",0.241295,0.00107759,0.131713,0.115503,0.0846583,0.213601,0.494222,12454.0,11836.2,0.61071,1.00002,N111_HPreference_base_full,111,4,4000,3000,0.99,0,0,0.6906473832556173,True
