model,prediction_type,participant_id,stratification,partner,offer_pair,zero_option,run_or_bin,previous_feedback,evaluation_period,n_trials,observed_high,predicted_high,residual_high,observed_investment,predicted_investment,residual_investment
H5,conditional_history,sub-10581,previous_feedback,computer,all,all,all,reciprocation,all,12,0.08333333333333333,0.35915605003829915,-0.27582271670496583,1.5,3.0898279167244196,-1.5898279167244196
H5,conditional_history,sub-10581,partner,friend,all,all,all,all,training,14,0.8571428571428571,0.8662714895057436,-0.009128632362886524,5.571428571428571,5.560801738216744,0.010626833211826892
H5,conditional_history,sub-10581,offer,friend,0-2,zero,all,all,training,2,0.5,0.7595596693246455,-0.25955966932464547,1.0,1.519119338649291,-0.5191193386492909
H5,conditional_history,sub-10581,offer,friend,0-4,zero,all,all,training,2,1.0,0.8698827448007694,0.13011725519923056,4.0,3.4795309792030777,0.5204690207969223
H5,conditional_history,sub-10581,offer,friend,0-8,zero,all,all,training,2,1.0,0.9695515957619526,0.0304484042380474,8.0,7.756412766095621,0.2435872339043792
H5,conditional_history,sub-10581,offer,friend,2-4,positive_positive,all,all,training,2,1.0,0.7220866170336655,0.2779133829663345,4.0,3.444173234067331,0.555826765932669
H5,conditional_history,sub-10581,offer,friend,2-8,positive_positive,all,all,training,4,1.0,0.9387741627562989,0.06122583724370112,8.0,7.632644976537793,0.36735502346220716
H5,conditional_history,sub-10581,offer,friend,4-8,positive_positive,all,all,training,2,0.5,0.865271474106575,-0.365271474106575,6.0,7.4610858964263,-1.4610858964263
H5,conditional_history,sub-10581,zero_option,friend,all,positive_positive,all,all,training,8,0.875,0.8662266041632094,0.008773395836790598,6.5,6.542637270892304,-0.04263727089230418
H5,conditional_history,sub-10581,zero_option,friend,all,zero,all,all,training,6,0.8333333333333334,0.8663313366291225,-0.03299800329578917,4.333333333333333,4.2516876946493305,0.08164563868400254
H5,conditional_history,sub-10581,run,friend,all,all,run_1,all,training,14,0.8571428571428571,0.8662714895057436,-0.009128632362886524,5.571428571428571,5.560801738216744,0.010626833211826892
H5,conditional_history,sub-10581,time_bin,friend,all,all,early,all,training,11,0.9090909090909091,0.849876251147617,0.05921465794329206,5.2727272727272725,4.993008141227077,0.2797191315001957
H5,conditional_history,sub-10581,time_bin,friend,all,all,middle,all,training,3,0.6666666666666666,0.9263873634855416,-0.259720696818875,6.666666666666667,7.6427115938455215,-0.9760449271788545
H5,conditional_history,sub-10581,previous_feedback,friend,all,all,all,defection,training,5,0.8,0.8411230485945836,-0.0411230485945836,5.6,5.8274289879571395,-0.22742898795713984
H5,conditional_history,sub-10581,previous_feedback,friend,all,all,all,no_previous,training,1,1.0,0.7099062679682575,0.2900937320317425,4.0,3.4198125359365146,0.5801874640634854
H5,conditional_history,sub-10581,previous_feedback,friend,all,all,all,reciprocation,training,8,0.875,0.9015349177674044,-0.026534917767404353,5.75,5.661783357414025,0.08821664258597472
H5,conditional_history,sub-10581,partner,stranger,all,all,all,all,training,12,0.25,0.38676575781713823,-0.13676575781713823,2.8333333333333335,3.027939342666808,-0.19460600933347472
H5,conditional_history,sub-10581,offer,stranger,0-2,zero,all,all,training,2,0.0,0.43833121202091924,-0.43833121202091924,0.0,0.8766624240418385,-0.8766624240418385
H5,conditional_history,sub-10581,offer,stranger,0-4,zero,all,all,training,1,1.0,0.349377747850503,0.650622252149497,4.0,1.397510991402012,2.602489008597988
H5,conditional_history,sub-10581,offer,stranger,0-8,zero,all,all,training,2,0.5,0.2933670333968372,0.20663296660316283,4.0,2.3469362671746974,1.6530637328253026
H5,conditional_history,sub-10581,offer,stranger,2-4,positive_positive,all,all,training,2,0.0,0.4552045223668118,-0.4552045223668118,2.0,2.9104090447336235,-0.9104090447336235
H5,conditional_history,sub-10581,offer,stranger,2-8,positive_positive,all,all,training,4,0.25,0.3747153008944114,-0.12471530089441141,3.5,4.248291805366469,-0.7482918053664687
H5,conditional_history,sub-10581,offer,stranger,4-8,positive_positive,all,all,training,1,0.0,0.41914460680837434,-0.41914460680837434,4.0,5.676578427233498,-1.6765784272334976
H5,conditional_history,sub-10581,zero_option,stranger,all,positive_positive,all,all,training,7,0.14285714285714285,0.40405926501709194,-0.2612021221599491,3.142857142857143,4.070080534023803,-0.9272233911666601
H5,conditional_history,sub-10581,zero_option,stranger,all,zero,all,all,training,5,0.4,0.3625548477372032,0.03744515226279682,2.4,1.5689416747670168,0.8310583252329831
H5,conditional_history,sub-10581,run,stranger,all,all,run_1,all,training,12,0.25,0.38676575781713823,-0.13676575781713823,2.8333333333333335,3.027939342666808,-0.19460600933347472
H5,conditional_history,sub-10581,time_bin,stranger,all,all,early,all,training,7,0.2857142857142857,0.3670030670846163,-0.08128878137033058,2.2857142857142856,2.0995296586618455,0.1861846270524401
H5,conditional_history,sub-10581,time_bin,stranger,all,all,middle,all,training,5,0.2,0.41443352484266915,-0.21443352484266914,3.6,4.327712900273756,-0.7277129002737559
H5,conditional_history,sub-10581,previous_feedback,stranger,all,all,all,defection,training,3,0.6666666666666666,0.3898029815780481,0.2768636850886185,4.666666666666667,2.8774046746879702,1.7892619919786967
H5,conditional_history,sub-10581,previous_feedback,stranger,all,all,all,no_previous,training,2,0.5,0.3629836508253874,0.13701634917461258,4.0,1.5918731543065658,2.408126845693434
H5,conditional_history,sub-10581,previous_feedback,stranger,all,all,all,reciprocation,training,7,0.0,0.39225897820296285,-0.39225897820296285,1.7142857142857142,3.502758825617809,-1.7884731113320946
H5,conditional_history,sub-10581,partner,computer,all,all,all,all,training,12,0.08333333333333333,0.3626539743833523,-0.27932064105001897,1.6666666666666667,2.785263332735761,-1.1185966660690945
H5,conditional_history,sub-10581,offer,computer,0-2,zero,all,all,training,2,0.0,0.41967614304979994,-0.41967614304979994,0.0,0.8393522860995999,-0.8393522860995999
H5,conditional_history,sub-10581,offer,computer,0-4,zero,all,all,training,2,0.5,0.36934318178068304,0.13065681821931696,2.0,1.4773727271227322,0.5226272728772678
H5,conditional_history,sub-10581,offer,computer,0-8,zero,all,all,training,2,0.0,0.2570640476592921,-0.2570640476592921,0.0,2.0565123812743367,-2.0565123812743367
H5,conditional_history,sub-10581,offer,computer,2-4,positive_positive,all,all,training,2,0.0,0.4331171901927043,-0.4331171901927043,2.0,2.8662343803854085,-0.8662343803854085
H5,conditional_history,sub-10581,offer,computer,2-8,positive_positive,all,all,training,2,0.0,0.34260754353097683,-0.34260754353097683,2.0,4.0556452611858615,-2.0556452611858615
H5,conditional_history,sub-10581,offer,computer,4-8,positive_positive,all,all,training,2,0.0,0.35411574008665725,-0.35411574008665725,4.0,5.416462960346629,-1.416462960346629
H5,conditional_history,sub-10581,zero_option,computer,all,positive_positive,all,all,training,6,0.0,0.3766134912701128,-0.3766134912701128,2.6666666666666665,4.1127808673059665,-1.4461142006393
H5,conditional_history,sub-10581,zero_option,computer,all,zero,all,all,training,6,0.16666666666666666,0.3486944574965916,-0.18202779082992496,0.6666666666666666,1.4577457981655564,-0.7910791314988898
H5,conditional_history,sub-10581,run,computer,all,all,run_1,all,training,12,0.08333333333333333,0.3626539743833523,-0.27932064105001897,1.6666666666666667,2.785263332735761,-1.1185966660690945
H5,conditional_history,sub-10581,time_bin,computer,all,all,early,all,training,7,0.14285714285714285,0.3702833011984918,-0.22742615834134894,1.4285714285714286,2.1315281196770695,-0.7029566911056409
H5,conditional_history,sub-10581,time_bin,computer,all,all,middle,all,training,5,0.0,0.351972916842157,-0.351972916842157,2.0,3.700492631017929,-1.7004926310179291
H5,conditional_history,sub-10581,previous_feedback,computer,all,all,all,defection,training,6,0.0,0.3642316364198159,-0.3642316364198159,1.3333333333333333,2.6577274029196998,-1.3243940695863665
H5,conditional_history,sub-10581,previous_feedback,computer,all,all,all,no_previous,training,1,1.0,0.37983263123855465,0.6201673687614453,4.0,1.5193305249542186,2.480669475045781
H5,conditional_history,sub-10581,previous_feedback,computer,all,all,all,reciprocation,training,5,0.0,0.3573250485685554,-0.3573250485685554,1.6,3.1914930100713432,-1.5914930100713431
H5,conditional_history,sub-10581,partner,friend,all,all,all,all,heldout,14,0.9285714285714286,0.8617168763737159,0.06685455219771275,5.428571428571429,5.480247894906308,-0.05167646633487877
H5,conditional_history,sub-10581,offer,friend,0-2,zero,all,all,heldout,2,1.0,0.7914280687521476,0.20857193124785245,2.0,1.582856137504295,0.4171438624957049
H5,conditional_history,sub-10581,offer,friend,0-4,zero,all,all,heldout,2,1.0,0.8598848160905959,0.14011518390940414,4.0,3.4395392643623834,0.5604607356376166
H5,conditional_history,sub-10581,offer,friend,0-8,zero,all,all,heldout,2,0.5,0.9121175974613972,-0.4121175974613972,4.0,7.296940779691178,-3.2969407796911776
H5,conditional_history,sub-10581,offer,friend,2-4,positive_positive,all,all,heldout,2,1.0,0.7653188810823892,0.2346811189176108,4.0,3.5306377621647784,0.4693622378352216
H5,conditional_history,sub-10581,offer,friend,2-8,positive_positive,all,all,heldout,4,1.0,0.9246715589258973,0.07532844107410275,8.0,7.548029353555384,0.45197064644461626
H5,conditional_history,sub-10581,offer,friend,4-8,positive_positive,all,all,heldout,2,1.0,0.8539256533776869,0.1460743466223131,8.0,7.415702613510747,0.5842973864892533
H5,conditional_history,sub-10581,zero_option,friend,all,positive_positive,all,all,heldout,8,1.0,0.8671469130779675,0.13285308692203246,7.0,6.510599770696574,0.48940022930342586
H5,conditional_history,sub-10581,zero_option,friend,all,zero,all,all,heldout,6,0.8333333333333334,0.8544768274347134,-0.021143494101380056,3.3333333333333335,4.106445393852619,-0.7731120605192854
H5,conditional_history,sub-10581,run,friend,all,all,run_2,all,heldout,14,0.9285714285714286,0.8617168763737159,0.06685455219771275,5.428571428571429,5.480247894906308,-0.05167646633487877
H5,conditional_history,sub-10581,time_bin,friend,all,all,late,all,heldout,9,0.8888888888888888,0.865468129212293,0.023420759676595848,4.888888888888889,5.222000243651445,-0.33311135476255593
H5,conditional_history,sub-10581,time_bin,friend,all,all,middle,all,heldout,5,1.0,0.854964621264277,0.14503537873572303,6.4,5.945093667165061,0.4549063328349394
H5,conditional_history,sub-10581,previous_feedback,friend,all,all,all,defection,heldout,6,1.0,0.8884934145329594,0.11150658546704062,7.333333333333333,6.716605945790093,0.6167273875432402
H5,conditional_history,sub-10581,previous_feedback,friend,all,all,all,reciprocation,heldout,8,0.875,0.8416344727542833,0.03336552724571673,4.0,4.552979356743467,-0.5529793567434673
H5,conditional_history,sub-10581,partner,stranger,all,all,all,all,heldout,13,0.5384615384615384,0.34387632217804376,0.19458521628349468,3.6923076923076925,3.0002230955863602,0.6920845967213323
H5,conditional_history,sub-10581,offer,stranger,0-2,zero,all,all,heldout,2,0.5,0.4356894355040399,0.06431056449596012,1.0,0.8713788710080798,0.12862112899192024
H5,conditional_history,sub-10581,offer,stranger,0-4,zero,all,all,heldout,1,1.0,0.31305075962273854,0.6869492403772615,4.0,1.2522030384909542,2.747796961509046
H5,conditional_history,sub-10581,offer,stranger,0-8,zero,all,all,heldout,2,0.5,0.2486647332046805,0.2513352667953195,4.0,1.989317865637444,2.010682134362556
H5,conditional_history,sub-10581,offer,stranger,2-4,positive_positive,all,all,heldout,2,1.0,0.4141356700868335,0.5858643299131665,4.0,2.828271340173667,1.171728659826333
H5,conditional_history,sub-10581,offer,stranger,2-8,positive_positive,all,all,heldout,4,0.25,0.3164142557613075,-0.0664142557613075,3.5,3.898485534567845,-0.3984855345678451
H5,conditional_history,sub-10581,offer,stranger,4-8,positive_positive,all,all,heldout,2,0.5,0.34735236402774616,0.15264763597225384,6.0,5.389409456110984,0.6105905438890158
H5,conditional_history,sub-10581,zero_option,stranger,all,positive_positive,all,all,heldout,8,0.5,0.34857913640929866,0.15142086359070134,4.25,4.003662966355085,0.24633703364491488
H5,conditional_history,sub-10581,zero_option,stranger,all,zero,all,all,heldout,5,0.6,0.33635181940803593,0.26364818059196404,2.8,1.3947193023564,1.4052806976435999
H5,conditional_history,sub-10581,run,stranger,all,all,run_2,all,heldout,13,0.5384615384615384,0.34387632217804376,0.19458521628349468,3.6923076923076925,3.0002230955863602,0.6920845967213323
H5,conditional_history,sub-10581,time_bin,stranger,all,all,late,all,heldout,10,0.5,0.327881915742318,0.172118084257682,4.0,3.1405417731607432,0.8594582268392568
H5,conditional_history,sub-10581,time_bin,stranger,all,all,middle,all,heldout,3,0.6666666666666666,0.39719101029712944,0.2694756563695372,2.6666666666666665,2.5324941703384174,0.13417249632824912
H5,conditional_history,sub-10581,previous_feedback,stranger,all,all,all,defection,heldout,10,0.5,0.33668386161389036,0.16331613838610964,3.6,3.153818043322525,0.4461819566774752
H5,conditional_history,sub-10581,previous_feedback,stranger,all,all,all,reciprocation,heldout,3,0.6666666666666666,0.36785119072522177,0.29881547594144486,4.0,2.488239936465811,1.5117600635341888
H5,conditional_history,sub-10581,partner,computer,all,all,all,all,heldout,14,0.2857142857142857,0.3617959294671928,-0.0760816437529071,2.5714285714285716,2.991804143408209,-0.4203755719796374
H5,conditional_history,sub-10581,offer,computer,0-2,zero,all,all,heldout,2,1.0,0.4364703778472789,0.5635296221527211,2.0,0.8729407556945578,1.1270592443054421
H5,conditional_history,sub-10581,offer,computer,0-4,zero,all,all,heldout,2,0.5,0.3802383020146206,0.11976169798537939,2.0,1.5209532080584824,0.47904679194151756
H5,conditional_history,sub-10581,offer,computer,0-8,zero,all,all,heldout,2,0.5,0.2636499489840609,0.2363500510159391,4.0,2.1091995918724873,1.8908004081275127
H5,conditional_history,sub-10581,offer,computer,2-4,positive_positive,all,all,heldout,2,0.0,0.4002524043958121,-0.4002524043958121,2.0,2.800504808791624,-0.800504808791624
H5,conditional_history,sub-10581,offer,computer,2-8,positive_positive,all,all,heldout,4,0.0,0.35779718683150136,-0.35779718683150136,2.0,4.146783120989008,-2.1467831209890083
H5,conditional_history,sub-10581,offer,computer,4-8,positive_positive,all,all,heldout,2,0.0,0.3363660993655742,-0.3363660993655742,4.0,5.345464397462297,-1.3454643974622966
H5,conditional_history,sub-10581,zero_option,computer,all,positive_positive,all,all,heldout,8,0.0,0.36305321935609725,-0.36305321935609725,2.5,4.109883862057985,-1.609883862057985
H5,conditional_history,sub-10581,zero_option,computer,all,zero,all,all,heldout,6,0.6666666666666666,0.36011954294865345,0.3065471237180132,2.6666666666666665,1.501031185208509,1.1656354814581575
H5,conditional_history,sub-10581,run,computer,all,all,run_2,all,heldout,14,0.2857142857142857,0.3617959294671928,-0.0760816437529071,2.5714285714285716,2.991804143408209,-0.4203755719796374
H5,conditional_history,sub-10581,time_bin,computer,all,all,late,all,heldout,8,0.5,0.3820347546290915,0.11796524537090852,2.75,2.484456771921302,0.2655432280786978
H5,conditional_history,sub-10581,time_bin,computer,all,all,middle,all,heldout,6,0.0,0.3348108292513279,-0.3348108292513279,2.3333333333333335,3.6682673053907524,-1.334933972057419
H5,conditional_history,sub-10581,previous_feedback,computer,all,all,all,defection,heldout,7,0.42857142857142855,0.36312795070341225,0.0654434778680163,3.7142857142857144,2.9663982939112317,0.7478874203744827
H5,conditional_history,sub-10581,previous_feedback,computer,all,all,all,reciprocation,heldout,7,0.14285714285714285,0.3604639082309734,-0.21760676537383056,1.4285714285714286,3.017209992905187,-1.5886385643337586
H5,generative_history,sub-10581,partner,friend,all,all,all,all,all,28,0.8928571428571429,0.8429464285714287,0.04991071428571425,5.5,5.424821428571429,0.07517857142857132
H5,generative_history,sub-10581,offer,friend,0-2,zero,all,all,all,4,0.75,0.755,-0.0050000000000000044,1.5,1.51,-0.010000000000000009
H5,generative_history,sub-10581,offer,friend,0-4,zero,all,all,all,4,1.0,0.8475,0.15249999999999997,4.0,3.39,0.6099999999999999
H5,generative_history,sub-10581,offer,friend,0-8,zero,all,all,all,4,0.75,0.920625,-0.17062500000000003,6.0,7.365,-1.3650000000000002
H5,generative_history,sub-10581,offer,friend,2-4,positive_positive,all,all,all,4,1.0,0.71875,0.28125,4.0,3.4375,0.5625
H5,generative_history,sub-10581,offer,friend,2-8,positive_positive,all,all,all,8,1.0,0.9090625,0.0909375,8.0,7.454375,0.5456250000000002
H5,generative_history,sub-10581,offer,friend,4-8,positive_positive,all,all,all,4,0.75,0.840625,-0.09062499999999996,7.0,7.3625,-0.3624999999999998
H5,generative_history,sub-10581,zero_option,friend,all,positive_positive,all,all,all,16,0.9375,0.844375,0.09312500000000001,6.75,6.4271875,0.3228125000000004
H5,generative_history,sub-10581,zero_option,friend,all,zero,all,all,all,12,0.8333333333333334,0.8410416666666666,-0.007708333333333206,3.8333333333333335,4.088333333333333,-0.25499999999999945
H5,generative_history,sub-10581,run,friend,all,all,run_1,all,all,14,0.8571428571428571,0.8505357142857143,0.0066071428571428115,5.571428571428571,5.482142857142857,0.08928571428571441
H5,generative_history,sub-10581,run,friend,all,all,run_2,all,all,14,0.9285714285714286,0.8353571428571429,0.0932142857142857,5.428571428571429,5.3675,0.06107142857142911
H5,generative_history,sub-10581,time_bin,friend,all,all,early,all,all,11,0.9090909090909091,0.8295454545454546,0.07954545454545447,5.2727272727272725,4.8922727272727276,0.38045454545454493
H5,generative_history,sub-10581,time_bin,friend,all,all,late,all,all,9,0.8888888888888888,0.8411111111111111,0.0477777777777777,4.888888888888889,5.105,-0.21611111111111114
H5,generative_history,sub-10581,time_bin,friend,all,all,middle,all,all,8,0.875,0.8634375,0.011562500000000031,6.5,6.516875,-0.01687499999999975
H5,generative_history,sub-10581,previous_feedback,friend,all,all,all,defection,all,11,0.9090909090909091,0.8522727272727272,0.05681818181818188,6.545454545454546,6.243636363636364,0.30181818181818176
H5,generative_history,sub-10581,previous_feedback,friend,all,all,all,no_previous,all,1,1.0,0.7125,0.2875,4.0,3.425,0.5750000000000002
H5,generative_history,sub-10581,previous_feedback,friend,all,all,all,reciprocation,all,16,0.875,0.8446875,0.030312499999999964,4.875,4.986875,-0.11187500000000039
H5,generative_history,sub-10581,partner,stranger,all,all,all,all,all,25,0.4,0.38530000000000003,0.01469999999999999,3.28,3.111,0.1689999999999996
H5,generative_history,sub-10581,offer,stranger,0-2,zero,all,all,all,4,0.25,0.451875,-0.20187500000000003,0.5,0.90375,-0.40375000000000005
H5,generative_history,sub-10581,offer,stranger,0-4,zero,all,all,all,2,1.0,0.36,0.64,4.0,1.44,2.56
H5,generative_history,sub-10581,offer,stranger,0-8,zero,all,all,all,4,0.5,0.28625,0.21375,4.0,2.29,1.71
H5,generative_history,sub-10581,offer,stranger,2-4,positive_positive,all,all,all,4,0.5,0.455,0.044999999999999984,3.0,2.91,0.08999999999999986
H5,generative_history,sub-10581,offer,stranger,2-8,positive_positive,all,all,all,8,0.25,0.37,-0.12,3.5,4.22,-0.7199999999999998
H5,generative_history,sub-10581,offer,stranger,4-8,positive_positive,all,all,all,3,0.3333333333333333,0.3933333333333333,-0.06,5.333333333333333,5.573333333333332,-0.23999999999999932
H5,generative_history,sub-10581,zero_option,stranger,all,positive_positive,all,all,all,15,0.3333333333333333,0.3973333333333333,-0.064,3.7333333333333334,4.141333333333333,-0.4079999999999995
H5,generative_history,sub-10581,zero_option,stranger,all,zero,all,all,all,10,0.5,0.36725,0.13274999999999998,2.6,1.5655,1.0345000000000002
H5,generative_history,sub-10581,run,stranger,all,all,run_1,all,all,12,0.25,0.400625,-0.150625,2.8333333333333335,3.0716666666666668,-0.23833333333333329
H5,generative_history,sub-10581,run,stranger,all,all,run_2,all,all,13,0.5384615384615384,0.3711538461538461,0.16730769230769232,3.6923076923076925,3.147307692307693,0.5449999999999995
H5,generative_history,sub-10581,time_bin,stranger,all,all,early,all,all,7,0.2857142857142857,0.37249999999999994,-0.08678571428571424,2.2857142857142856,2.0971428571428574,0.18857142857142817
H5,generative_history,sub-10581,time_bin,stranger,all,all,late,all,all,10,0.5,0.366,0.134,4.0,3.3415000000000004,0.6584999999999996
H5,generative_history,sub-10581,time_bin,stranger,all,all,middle,all,all,8,0.375,0.420625,-0.04562500000000003,3.25,3.71,-0.45999999999999996
H5,generative_history,sub-10581,previous_feedback,stranger,all,all,all,defection,all,13,0.5384615384615384,0.37403846153846154,0.1644230769230769,3.8461538461538463,3.2084615384615383,0.637692307692308
H5,generative_history,sub-10581,previous_feedback,stranger,all,all,all,no_previous,all,2,0.5,0.335,0.16499999999999998,4.0,1.39,2.6100000000000003
H5,generative_history,sub-10581,previous_feedback,stranger,all,all,all,reciprocation,all,10,0.2,0.41,-0.20999999999999996,2.4,3.3285,-0.9285000000000001
H5,generative_history,sub-10581,partner,computer,all,all,all,all,all,26,0.19230769230769232,0.3642307692307692,-0.17192307692307687,2.1538461538461537,2.9184615384615387,-0.7646153846153849
H5,generative_history,sub-10581,offer,computer,0-2,zero,all,all,all,4,0.5,0.405625,0.09437499999999999,1.0,0.81125,0.18874999999999997
H5,generative_history,sub-10581,offer,computer,0-4,zero,all,all,all,4,0.5,0.365,0.135,2.0,1.46,0.54
H5,generative_history,sub-10581,offer,computer,0-8,zero,all,all,all,4,0.25,0.27,-0.020000000000000018,2.0,2.16,-0.16000000000000014
H5,generative_history,sub-10581,offer,computer,2-4,positive_positive,all,all,all,4,0.0,0.420625,-0.420625,2.0,2.84125,-0.84125
H5,generative_history,sub-10581,offer,computer,2-8,positive_positive,all,all,all,6,0.0,0.3575,-0.3575,2.0,4.145,-2.1449999999999996
H5,generative_history,sub-10581,offer,computer,4-8,positive_positive,all,all,all,4,0.0,0.37,-0.37,4.0,5.48,-1.4800000000000004
H5,generative_history,sub-10581,zero_option,computer,all,positive_positive,all,all,all,14,0.0,0.37910714285714286,-0.37910714285714286,2.5714285714285716,4.153928571428571,-1.5824999999999991
H5,generative_history,sub-10581,zero_option,computer,all,zero,all,all,all,12,0.4166666666666667,0.346875,0.0697916666666667,1.6666666666666667,1.4770833333333335,0.18958333333333321
H5,generative_history,sub-10581,run,computer,all,all,run_1,all,all,12,0.08333333333333333,0.37541666666666673,-0.2920833333333334,1.6666666666666667,2.8545833333333333,-1.1879166666666665
H5,generative_history,sub-10581,run,computer,all,all,run_2,all,all,14,0.2857142857142857,0.3546428571428571,-0.0689285714285714,2.5714285714285716,2.9732142857142856,-0.40178571428571397
H5,generative_history,sub-10581,time_bin,computer,all,all,early,all,all,7,0.14285714285714285,0.3789285714285714,-0.23607142857142854,1.4285714285714286,2.1685714285714286,-0.74
H5,generative_history,sub-10581,time_bin,computer,all,all,late,all,all,8,0.5,0.368125,0.13187500000000002,2.75,2.434375,0.3156249999999998
H5,generative_history,sub-10581,time_bin,computer,all,all,middle,all,all,11,0.0,0.35204545454545455,-0.35204545454545455,2.1818181818181817,3.7477272727272726,-1.565909090909091
H5,generative_history,sub-10581,previous_feedback,computer,all,all,all,defection,all,13,0.23076923076923078,0.3669230769230769,-0.13615384615384613,2.6153846153846154,2.8669230769230767,-0.25153846153846127
H5,generative_history,sub-10581,previous_feedback,computer,all,all,all,no_previous,all,1,1.0,0.3975,0.6025,4.0,1.59,2.41
H5,generative_history,sub-10581,previous_feedback,computer,all,all,all,reciprocation,all,12,0.08333333333333333,0.35854166666666665,-0.27520833333333333,1.5,3.085,-1.585
H5,generative_history,sub-10581,partner,friend,all,all,all,all,training,14,0.8571428571428571,0.8505357142857143,0.0066071428571428115,5.571428571428571,5.482142857142857,0.08928571428571441
H5,generative_history,sub-10581,offer,friend,0-2,zero,all,all,training,2,0.5,0.74375,-0.24375000000000002,1.0,1.4875,-0.48750000000000004
H5,generative_history,sub-10581,offer,friend,0-4,zero,all,all,training,2,1.0,0.86375,0.13624999999999998,4.0,3.455,0.5449999999999999
H5,generative_history,sub-10581,offer,friend,0-8,zero,all,all,training,2,1.0,0.94375,0.05625000000000002,8.0,7.55,0.4500000000000002
H5,generative_history,sub-10581,offer,friend,2-4,positive_positive,all,all,training,2,1.0,0.7075,0.2925,4.0,3.415,0.585
H5,generative_history,sub-10581,offer,friend,2-8,positive_positive,all,all,training,4,1.0,0.921875,0.078125,8.0,7.53125,0.46875
H5,generative_history,sub-10581,offer,friend,4-8,positive_positive,all,all,training,2,0.5,0.85125,-0.35124999999999995,6.0,7.405,-1.4050000000000002
H5,generative_history,sub-10581,zero_option,friend,all,positive_positive,all,all,training,8,0.875,0.850625,0.024375000000000036,6.5,6.470625,0.02937499999999993
H5,generative_history,sub-10581,zero_option,friend,all,zero,all,all,training,6,0.8333333333333334,0.8504166666666667,-0.01708333333333334,4.333333333333333,4.164166666666667,0.16916666666666647
H5,generative_history,sub-10581,run,friend,all,all,run_1,all,training,14,0.8571428571428571,0.8505357142857143,0.0066071428571428115,5.571428571428571,5.482142857142857,0.08928571428571441
H5,generative_history,sub-10581,time_bin,friend,all,all,early,all,training,11,0.9090909090909091,0.8295454545454546,0.07954545454545447,5.2727272727272725,4.8922727272727276,0.38045454545454493
H5,generative_history,sub-10581,time_bin,friend,all,all,middle,all,training,3,0.6666666666666666,0.9275,-0.26083333333333336,6.666666666666667,7.645,-0.9783333333333326
H5,generative_history,sub-10581,previous_feedback,friend,all,all,all,defection,training,5,0.8,0.8219999999999998,-0.021999999999999797,5.6,5.745,-0.14500000000000046
H5,generative_history,sub-10581,previous_feedback,friend,all,all,all,no_previous,training,1,1.0,0.7125,0.2875,4.0,3.425,0.5750000000000002
H5,generative_history,sub-10581,previous_feedback,friend,all,all,all,reciprocation,training,8,0.875,0.885625,-0.010624999999999996,5.75,5.575,0.17499999999999982
H5,generative_history,sub-10581,partner,stranger,all,all,all,all,training,12,0.25,0.400625,-0.150625,2.8333333333333335,3.0716666666666668,-0.23833333333333329
H5,generative_history,sub-10581,offer,stranger,0-2,zero,all,all,training,2,0.0,0.44,-0.44,0.0,0.88,-0.88
H5,generative_history,sub-10581,offer,stranger,0-4,zero,all,all,training,1,1.0,0.4025,0.5974999999999999,4.0,1.61,2.3899999999999997
H5,generative_history,sub-10581,offer,stranger,0-8,zero,all,all,training,2,0.5,0.27,0.22999999999999998,4.0,2.16,1.8399999999999999
H5,generative_history,sub-10581,offer,stranger,2-4,positive_positive,all,all,training,2,0.0,0.4875,-0.4875,2.0,2.975,-0.9750000000000001
H5,generative_history,sub-10581,offer,stranger,2-8,positive_positive,all,all,training,4,0.25,0.3975,-0.14750000000000002,3.5,4.385,-0.8849999999999998
H5,generative_history,sub-10581,offer,stranger,4-8,positive_positive,all,all,training,1,0.0,0.42,-0.42,4.0,5.68,-1.6799999999999997
H5,generative_history,sub-10581,zero_option,stranger,all,positive_positive,all,all,training,7,0.14285714285714285,0.4264285714285714,-0.28357142857142853,3.142857142857143,4.167142857142856,-1.0242857142857136
H5,generative_history,sub-10581,zero_option,stranger,all,zero,all,all,training,5,0.4,0.36450000000000005,0.035499999999999976,2.4,1.5379999999999998,0.8620000000000001
H5,generative_history,sub-10581,run,stranger,all,all,run_1,all,training,12,0.25,0.400625,-0.150625,2.8333333333333335,3.0716666666666668,-0.23833333333333329
H5,generative_history,sub-10581,time_bin,stranger,all,all,early,all,training,7,0.2857142857142857,0.37249999999999994,-0.08678571428571424,2.2857142857142856,2.0971428571428574,0.18857142857142817
H5,generative_history,sub-10581,time_bin,stranger,all,all,middle,all,training,5,0.2,0.44,-0.24,3.6,4.436,-0.8359999999999999
H5,generative_history,sub-10581,previous_feedback,stranger,all,all,all,defection,training,3,0.6666666666666666,0.41833333333333333,0.2483333333333333,4.666666666666667,3.001666666666667,1.665
H5,generative_history,sub-10581,previous_feedback,stranger,all,all,all,no_previous,training,2,0.5,0.335,0.16499999999999998,4.0,1.39,2.6100000000000003
H5,generative_history,sub-10581,previous_feedback,stranger,all,all,all,reciprocation,training,7,0.0,0.4117857142857143,-0.4117857142857143,1.7142857142857142,3.5821428571428573,-1.867857142857143
H5,generative_history,sub-10581,partner,computer,all,all,all,all,training,12,0.08333333333333333,0.37541666666666673,-0.2920833333333334,1.6666666666666667,2.8545833333333333,-1.1879166666666665
