run_zero,model,variant_zero,participant_id,parameter,probability_positive_zero,mean_zero,median_zero,ci_low_zero,ci_high_zero,run_base,variant_base,probability_positive_base,mean_base,median_base,ci_low_base,ci_high_base,change_posterior_mean
N111_H8_zero_full,H8,zero,sub-10636,alpha_negative,1.0,0.0090659269388808,0.0049070141245,0.0001339611703725,0.0421813172077499,N111_H8_base_full,base,1.0,0.0053748348855674,0.0025740349055,5.931481741450001e-05,0.0265257348379999,0.0036910920533133997
N111_H8_zero_full,H8,zero,sub-10638,alpha,1.0,0.8482780699036501,0.8771596435,0.5587031649124999,0.9932338435375,N111_H8_base_full,base,1.0,0.895444760278025,0.92795621,0.636692213425,0.9976313881375,-0.04716669037437493
N111_H8_zero_full,H8,zero,sub-10638,kappa,1.0,1.1315618164586874,1.1129167130000002,0.686633381325,1.685035225925,N111_H8_base_full,base,1.0,1.2352223919273,1.2196579405,0.8106010906925,1.74541733895,-0.10366057546861263
N111_H8_zero_full,H8,zero,sub-10638,alpha_negative,1.0,0.0085956700632857,0.004626619676,0.00013529825174,0.03913771429025,N111_H8_base_full,base,1.0,0.0040106658921985,0.001849191288,4.201370187425e-05,0.0207465719229999,0.004585004171087199
N111_H8_zero_full,H8,zero,sub-10640,alpha,1.0,0.1692862367419173,0.1538631363499999,0.001572883822425,0.4655854975824999,N111_H8_base_full,base,1.0,0.2307354778225329,0.2237597955,0.00841192216885,0.5374163104749999,-0.061449241080615585
N111_H8_zero_full,H8,zero,sub-10640,kappa,1.0,0.45835390959116,0.4099746135,0.111575278935,1.0683569561249997,N111_H8_base_full,base,1.0,0.4594938652028125,0.4143600402,0.1356709132,1.0368269911,-0.0011399556116524767
N111_H8_zero_full,H8,zero,sub-10640,alpha_negative,1.0,0.3096424304783821,0.2695216432,0.021360921445,0.8283844622425,N111_H8_base_full,base,1.0,0.3661756066741957,0.32682663605,0.060744519508,0.8582954205724999,-0.056533176195813606
N111_H8_zero_full,H8,zero,sub-10641,alpha,1.0,0.1546593170255019,0.1010096101999999,0.0019339401065,0.6966481377074998,N111_H8_base_full,base,1.0,0.4635647062740042,0.41662130355,0.03739775551475,0.975298684675,-0.3089053892485023
N111_H8_zero_full,H8,zero,sub-10641,kappa,1.0,0.3208600256486068,0.2802769927499999,0.07046323524775,0.8089160402775,N111_H8_base_full,base,1.0,0.2772835041299384,0.2462239585,0.0538468028837499,0.6913010796399999,0.043576521518668365
N111_H8_zero_full,H8,zero,sub-10641,alpha_negative,1.0,0.1177748836114694,0.04506250435,0.001165773916,0.7560747803575,N111_H8_base_full,base,1.0,0.0702868602841393,0.027220774215,0.0005980957378875,0.4560238306999979,0.0474880233273301
N111_H8_zero_full,H8,zero,sub-10642,alpha,1.0,0.0331404446602785,0.02209121216,0.0004644090206,0.1300972430424999,N111_H8_base_full,base,1.0,0.0657711336268571,0.04402095265,0.00128734862385,0.2782165251249999,-0.03263068896657861
N111_H8_zero_full,H8,zero,sub-10642,kappa,1.0,0.3019095292507079,0.21340806135,0.06713879129325,0.998539115295,N111_H8_base_full,base,1.0,0.2621588584151214,0.1607438364,0.0439709756515,1.0081553659,0.03975067083558653
N111_H8_zero_full,H8,zero,sub-10642,alpha_negative,1.0,0.3068582009671752,0.18012301555,0.00114523235465,0.9421841910125,N111_H8_base_full,base,1.0,0.3245896128223449,0.20573647015,0.001308856320225,0.957310444825,-0.017731411855169688
N111_H8_zero_full,H8,zero,sub-10644,alpha,1.0,0.153507643467872,0.10821217725,0.007452636033925,0.6190527025675,N111_H8_base_full,base,1.0,0.2112380840125582,0.1330561887,0.02206393606075,0.8055728795299999,-0.05773044054468621
N111_H8_zero_full,H8,zero,sub-10644,kappa,1.0,0.4330930149300888,0.37065370095,0.06731992814375,1.1337235444249998,N111_H8_base_full,base,1.0,0.459490927988638,0.3787304192999999,0.0627695552725,1.2486251782999995,-0.026397913058549216
N111_H8_zero_full,H8,zero,sub-10644,alpha_negative,1.0,0.0741326626067705,0.023327236835,0.0005978818598325,0.5233777557424999,N111_H8_base_full,base,1.0,0.1189571443987427,0.0432999705,0.000927299883745,0.6901292086174999,-0.04482448179197221
N111_H8_zero_full,H8,zero,sub-10647,alpha,1.0,0.0169683493360069,0.0124303674,0.0006258923414375,0.0576244183927499,N111_H8_base_full,base,1.0,0.0226679247523119,0.01693667014,0.0008339533443625,0.07443179455375,-0.005699575416304999
N111_H8_zero_full,H8,zero,sub-10647,kappa,1.0,0.9345393648282312,0.86486753335,0.51271377405,1.814520396524999,N111_H8_base_full,base,1.0,0.7633966683052688,0.6648035677499999,0.3854667174225,1.740235248249999,0.17114269652296243
N111_H8_zero_full,H8,zero,sub-10647,alpha_negative,1.0,0.4587149906256816,0.4389031036,0.058346383357,0.9307946357325,N111_H8_base_full,base,1.0,0.3813339330682735,0.33622047455,0.02215237009175,0.928972612765,0.0773810575574081
N111_H8_zero_full,H8,zero,sub-10649,alpha,1.0,0.8114602198378936,0.8378956395,0.50010778605,0.9908049518975,N111_H8_base_full,base,1.0,0.8801962486124937,0.91153601935,0.6086665929175,0.997272004035,-0.06873602877460006
N111_H8_zero_full,H8,zero,sub-10649,kappa,1.0,0.9885841482569,0.97264031015,0.5710852225074999,1.4926168534249995,N111_H8_base_full,base,1.0,1.102168269430775,1.0861615945,0.7100133880975,1.5863202932499998,-0.11358412117387506
N111_H8_zero_full,H8,zero,sub-10649,alpha_negative,1.0,0.0096817993012139,0.00533540956,0.0001728309166975,0.0431369081787499,N111_H8_base_full,base,1.0,0.0044109191715066,0.0021070561855,4.342637756725e-05,0.0222288300109999,0.005270880129707301
N111_H8_zero_full,H8,zero,sub-10652,alpha,1.0,0.2073392976487917,0.1081591676,0.00232662303425,0.8609641846949999,N111_H8_base_full,base,1.0,0.7625552871542937,0.8121628234,0.2880854637775,0.9928705094075,-0.555215989505502
N111_H8_zero_full,H8,zero,sub-10652,kappa,1.0,0.2487868346210875,0.2276523656,0.06820825251725,0.5530988603324999,N111_H8_base_full,base,1.0,0.2840016314751813,0.2793203758,0.103582881165,0.4945991176849999,-0.035214796854093816
N111_H8_zero_full,H8,zero,sub-10652,alpha_negative,1.0,0.1316459390912245,0.0748539750199999,0.002050481075775,0.6523065130149996,N111_H8_base_full,base,1.0,0.0340452175562909,0.015418695485,0.0002314327173425,0.1650124417149999,0.0976007215349336
N111_H8_zero_full,H8,zero,sub-10656,alpha,1.0,0.0571758360899219,0.045562166785,0.001485845301,0.1732790916549999,N111_H8_base_full,base,1.0,0.0581735019874177,0.04287791848,0.0015395114250499,0.1953990634399998,-0.0009976658974958016
N111_H8_zero_full,H8,zero,sub-10656,kappa,1.0,0.8283444250307749,0.7650297267,0.440920578485,1.580073803375,N111_H8_base_full,base,1.0,0.4811515392657625,0.4310471459,0.2335831475075,1.0131992139249997,0.3471928857650124
N111_H8_zero_full,H8,zero,sub-10656,alpha_negative,1.0,0.4315433219241129,0.40803881815,0.089802826045,0.887557188925,N111_H8_base_full,base,1.0,0.3999216870047129,0.36039022175,0.0546796065242499,0.906772392325,0.031621634919399955
N111_H8_zero_full,H8,zero,sub-10661,alpha,1.0,0.53497263497725,0.51032357585,0.26276247485,0.9224335542025,N111_H8_base_full,base,1.0,0.7052788015524001,0.70602309025,0.3817851119,0.9893469874525,-0.17030616657515008
N111_H8_zero_full,H8,zero,sub-10661,kappa,1.0,1.1314138294720688,1.100190999,0.62365455099,1.809419875,N111_H8_base_full,base,1.0,1.0399778896349126,1.0224411955,0.657667968445,1.53826929755,0.09143593983715625
N111_H8_zero_full,H8,zero,sub-10661,alpha_negative,1.0,0.0234297397914365,0.01477304858,0.00050846393078,0.09377449243875,N111_H8_base_full,base,1.0,0.0082929553083629,0.0044074726275,0.0001081446807275,0.0388915896632499,0.0151367844830736
N111_H8_zero_full,H8,zero,sub-10663,alpha,1.0,0.1609477222916537,0.15815990625,0.066236437212,0.271271682965,N111_H8_base_full,base,1.0,0.2350979380941041,0.22387303295,0.05777139404425,0.4716841568725,-0.0741502158024504
N111_H8_zero_full,H8,zero,sub-10663,kappa,1.0,1.1254743440494188,1.09273217,0.5512375664225,1.892523449025,N111_H8_base_full,base,1.0,0.5896780127973936,0.5545545198499999,0.16236217995,1.2095896140499998,0.5357963312520252
N111_H8_zero_full,H8,zero,sub-10663,alpha_negative,1.0,0.299079685842247,0.28291517795,0.1090181612925,0.5826905979825,N111_H8_base_full,base,1.0,0.2787681565297105,0.24635514805,0.039810891645,0.7076908573724998,0.02031152931253649
N111_H8_zero_full,H8,zero,sub-10668,alpha,1.0,0.2823969525295445,0.24605222395,0.008713392886775,0.7825843009075,N111_H8_base_full,base,1.0,0.4391518144449788,0.3892441108,0.05258463262375,0.96450686687,-0.1567548619154343
N111_H8_zero_full,H8,zero,sub-10668,kappa,1.0,0.4907635107283938,0.4311512376,0.0889829357785,1.2449381325499995,N111_H8_base_full,base,1.0,0.4088450217442812,0.35706289155,0.0753370769195,1.045888412375,0.08191848898411258
N111_H8_zero_full,H8,zero,sub-10668,alpha_negative,1.0,0.0493544040733185,0.020869239685,0.0005317850163325,0.2841687318074999,N111_H8_base_full,base,1.0,0.0509195152189663,0.019630308185,0.0005042912111525,0.3086077273249999,-0.0015651111456478004
N111_H8_zero_full,H8,zero,sub-10673,alpha,1.0,0.0607585571540281,0.03421056253,0.0008552136470925,0.286188437385,N111_H8_base_full,base,1.0,0.3256310866627787,0.2331631532999999,0.0079849638773,0.95440917805,-0.26487252950875056
N111_H8_zero_full,H8,zero,sub-10673,kappa,1.0,0.2243671476559558,0.20043211325,0.06050747736775,0.521947154965,N111_H8_base_full,base,1.0,0.1412687102248523,0.12529783975,0.03067660043175,0.34830411172,0.08309843743110351
N111_H8_zero_full,H8,zero,sub-10673,alpha_negative,1.0,0.1968945967169239,0.1040072935,0.003262449339325,0.8580939769049999,N111_H8_base_full,base,1.0,0.145785033616463,0.06623671816,0.00138901996675,0.8000269916749999,0.051109563100460886
N111_H8_zero_full,H8,zero,sub-10674,alpha,1.0,0.8602394405805873,0.893750847,0.5654031940450001,0.995456626535,N111_H8_base_full,base,1.0,0.9071066345540812,0.9374011198,0.66721878337,0.9980382701025,-0.046867193973493926
N111_H8_zero_full,H8,zero,sub-10674,kappa,1.0,1.6034034419148375,1.5675944315,0.967658129,2.4485089984999995,N111_H8_base_full,base,1.0,1.4672444072002189,1.4405037214999998,0.9598558197675,2.128140989975,0.13615903471461865
N111_H8_zero_full,H8,zero,sub-10674,alpha_negative,1.0,0.008992683035702,0.004720174989,0.00012891335302,0.0420423304852499,N111_H8_base_full,base,1.0,0.0036879712289072,0.00159870685,3.4586829178750005e-05,0.0199768629304999,0.0053047118067947995
N111_H8_zero_full,H8,zero,sub-10677,alpha,1.0,0.115289540421789,0.0909428244699999,0.00370683919125,0.3710562178524999,N111_H8_base_full,base,1.0,0.3034304180780683,0.23529224305,0.02619932852975,0.8933178768049999,-0.1881408776562793
N111_H8_zero_full,H8,zero,sub-10677,kappa,1.0,0.4471685801024306,0.40588683365,0.1010026163925,1.0281735851249998,N111_H8_base_full,base,1.0,0.2863287585517133,0.2435991974,0.0491956048395,0.7631972041974999,0.1608398215507173
N111_H8_zero_full,H8,zero,sub-10677,alpha_negative,1.0,0.1541279948270567,0.10124060085,0.003632700402075,0.6772334391499997,N111_H8_base_full,base,1.0,0.1567303373557214,0.099996295635,0.0026138223795,0.68109699589,-0.002602342528664703
N111_H8_zero_full,H8,zero,sub-10685,alpha,1.0,0.1907674049242476,0.1665689967,0.0560531113595,0.4753755689999998,N111_H8_base_full,base,1.0,0.2000263445748307,0.1763841181,0.06871136284175,0.4916335574149998,-0.009258939650583109
N111_H8_zero_full,H8,zero,sub-10685,kappa,1.0,0.9009369211532876,0.84957360225,0.1643068504775,1.9552931065749992,N111_H8_base_full,base,1.0,1.0949617093499977,1.0618483479999998,0.2436456467475,2.1625273248,-0.1940247881967101
N111_H8_zero_full,H8,zero,sub-10685,alpha_negative,1.0,0.0801865265574359,0.05730629397,0.00133290107035,0.3138064272174997,N111_H8_base_full,base,1.0,0.0933876795936672,0.069964440865,0.004131320590475,0.3461041932774998,-0.013201153036231303
N111_H8_zero_full,H8,zero,sub-10690,alpha,1.0,0.1606413696897803,0.1320995321,0.0066843334209,0.5247566219399994,N111_H8_base_full,base,1.0,0.4364382347369905,0.38132780965,0.065286365626,0.9677782655225,-0.27579686504721024
N111_H8_zero_full,H8,zero,sub-10690,kappa,1.0,0.5569091438812882,0.47232953305,0.1036080706225,1.4992997045249998,N111_H8_base_full,base,1.0,0.3655532947892537,0.30892331245,0.069588677158,0.9829189233475,0.1913558490920345
N111_H8_zero_full,H8,zero,sub-10690,alpha_negative,1.0,0.0872003301662917,0.051129721055,0.00152804780755,0.4120312612724999,N111_H8_base_full,base,1.0,0.0622960770877961,0.029658375715,0.00059739440563,0.3183862252399995,0.024904253078495593
N111_H8_zero_full,H8,zero,sub-10691,alpha,1.0,0.7912009740875251,0.81707080825,0.455800822925,0.9891116962475,N111_H8_base_full,base,1.0,0.8804576092754751,0.91310770875,0.6055987964875,0.9971903052275,-0.08925663518795002
N111_H8_zero_full,H8,zero,sub-10691,kappa,1.0,0.8713313884139875,0.8578453634500001,0.521931930645,1.2932210862999995,N111_H8_base_full,base,1.0,0.9624839826086936,0.9504554554,0.6294893421125,1.361819936725,-0.09115259419470612
N111_H8_zero_full,H8,zero,sub-10691,alpha_negative,1.0,0.0104399417320194,0.005785788894,0.0001766104973075,0.0465646569077499,N111_H8_base_full,base,1.0,0.0050219307239585,0.002340331952,5.480070757225e-05,0.0260654014762499,0.0054180110080608995
N111_H8_zero_full,H8,zero,sub-10700,alpha,1.0,0.0853348881252088,0.0667654183049999,0.0011725964768,0.2962884984274999,N111_H8_base_full,base,1.0,0.1020778929929612,0.08289679442,0.00403984672895,0.31287896497,-0.016743004867752403
N111_H8_zero_full,H8,zero,sub-10700,kappa,1.0,0.32651696285644,0.26017886005,0.05199021033775,0.9646387447324998,N111_H8_base_full,base,1.0,0.3748615932827796,0.28364495425,0.0595637687615,1.1243038627749995,-0.04834463042633963
N111_H8_zero_full,H8,zero,sub-10700,alpha_negative,1.0,0.1356321799573784,0.04978540357,0.00111830551295,0.8321661076874999,N111_H8_base_full,base,1.0,0.2007912825891611,0.09419784893,0.002725085138725,0.9006571088274999,-0.0651591026317827
N111_H8_zero_full,H8,zero,sub-10701,alpha,1.0,0.0412537710908198,0.02878755366,0.0008348256739275,0.1446090882125,N111_H8_base_full,base,1.0,0.0571584308148931,0.047722812985,0.002192764221125,0.162571471945,-0.015904659724073303
N111_H8_zero_full,H8,zero,sub-10701,kappa,1.0,0.4774460603967499,0.41935505455,0.1748872481075,1.0906820499999998,N111_H8_base_full,base,1.0,0.5264000065901387,0.45530824795,0.2090648874875,1.211526152175,-0.04895394619338883
N111_H8_zero_full,H8,zero,sub-10701,alpha_negative,1.0,0.3086936884285211,0.24731235965,0.013638979956,0.8799195581025,N111_H8_base_full,base,1.0,0.3240671467783174,0.2701457976,0.016108574524,0.878761766905,-0.01537345834979631
N111_H8_zero_full,H8,zero,sub-10713,alpha,1.0,0.0617252955337872,0.05560991688,0.0018948658585,0.1628913854724999,N111_H8_base_full,base,1.0,0.0888457437263128,0.0771533907199999,0.00477656724775,0.2462534845274999,-0.027120448192525605
N111_H8_zero_full,H8,zero,sub-10713,kappa,1.0,0.5904953411928731,0.5227333458000001,0.1733147795075,1.377685064525,N111_H8_base_full,base,1.0,0.4623201647891368,0.390537779,0.1020550962125,1.1917983847,0.12817517640373627
N111_H8_zero_full,H8,zero,sub-10713,alpha_negative,1.0,0.203112582159954,0.1428639642,0.01084752733775,0.7646494636825,N111_H8_base_full,base,1.0,0.2033016406197506,0.12797576755,0.006516911935025,0.821860425795,-0.00018905845979658165
N111_H8_zero_full,H8,zero,sub-10716,alpha,1.0,0.0451395829363591,0.02933714408,0.001232239003,0.17829757449,N111_H8_base_full,base,1.0,0.4047235488341247,0.33605635715,0.009372365073775,0.9746332150825,-0.3595839658977656
N111_H8_zero_full,H8,zero,sub-10716,kappa,1.0,0.4074924152536512,0.383711829,0.17221306418,0.779334405035,N111_H8_base_full,base,1.0,0.1483466940707379,0.13352818765,0.03284614811225,0.3539759714074999,0.25914572118291335
N111_H8_zero_full,H8,zero,sub-10716,alpha_negative,1.0,0.248886440201601,0.19901691775,0.03441630322975,0.7649419552925,N111_H8_base_full,base,1.0,0.1507479988180229,0.083341546065,0.001219886223925,0.7301145446899996,0.0981384413835781
N111_H8_zero_full,H8,zero,sub-10718,alpha,1.0,0.798348158767975,0.83299611765,0.4411251394725,0.9917189163325,N111_H8_base_full,base,1.0,0.8751020135077688,0.9129482942,0.5731148005525001,0.9974069869175,-0.07675385473979379
N111_H8_zero_full,H8,zero,sub-10718,kappa,1.0,1.0021156562289186,0.985594817,0.5944973054575,1.5096276425499997,N111_H8_base_full,base,1.0,1.09871961754305,1.0848963575,0.7177882067025,1.574516844,-0.0966039613141314
N111_H8_zero_full,H8,zero,sub-10718,alpha_negative,1.0,0.0067412145227755,0.0040074204544999,0.0001511474085475,0.0293156638302499,N111_H8_base_full,base,1.0,0.0035677818281897,0.0017768715159999,4.361041771175e-05,0.0174919245797499,0.0031734326945858
N111_H8_zero_full,H8,zero,sub-10720,alpha,1.0,0.1150784920555396,0.0964878552,0.00405570783575,0.3436214952524999,N111_H8_base_full,base,1.0,0.3931663067561204,0.3265923013,0.0554061009115,0.95618991513,-0.2780878147005808
N111_H8_zero_full,H8,zero,sub-10720,kappa,1.0,0.4269918008699781,0.39540162925,0.11574148813,0.9274263275775,N111_H8_base_full,base,1.0,0.2399751339984944,0.21328542705,0.05250758754525,0.5749811170399999,0.18701666687148372
N111_H8_zero_full,H8,zero,sub-10720,alpha_negative,1.0,0.1730302320718134,0.13004243545,0.007357194822725,0.6580872417274998,N111_H8_base_full,base,1.0,0.0970035522240607,0.06287885127,0.001449241276875,0.3968583895899996,0.0760266798477527
N111_H8_zero_full,H8,zero,sub-10723,alpha,1.0,0.0586078822746175,0.0404905653599999,0.00083927268114,0.21935216963,N111_H8_base_full,base,1.0,0.1589891420373368,0.11234957095,0.004439112081925,0.6646401129049997,-0.1003812597627193
N111_H8_zero_full,H8,zero,sub-10723,kappa,1.0,0.3318134772770444,0.27184488225,0.07946963118775,0.8786999785424996,N111_H8_base_full,base,1.0,0.2446535004701055,0.1921768586,0.040375388402,0.7328124176899999,0.0871599768069389
N111_H8_zero_full,H8,zero,sub-10723,alpha_negative,1.0,0.2223956358791974,0.10939464905,0.003567916787575,0.9064563615,N111_H8_base_full,base,1.0,0.1716415042237093,0.078844266205,0.002378451836725,0.8917821377824999,0.05075413165548809
N111_H8_zero_full,H8,zero,sub-10741,alpha,1.0,0.0469765165075542,0.026398334475,0.000630461172675,0.2116451665799999,N111_H8_base_full,base,1.0,0.2018863026567186,0.12478421085,0.0032286222041,0.8340083309399998,-0.1549097861491644
N111_H8_zero_full,H8,zero,sub-10741,kappa,1.0,0.2610612514509985,0.234338152,0.08264710141675,0.59114209545,N111_H8_base_full,base,1.0,0.1486169944249382,0.1271205168499999,0.032511305516,0.38113103075,0.11244425702606031
N111_H8_zero_full,H8,zero,sub-10741,alpha_negative,1.0,0.2560292792683748,0.17519950805,0.00780154718205,0.8669032005299999,N111_H8_base_full,base,1.0,0.241629202483313,0.15771109615,0.0038834097907499,0.89792456016,0.014400076785061833
N111_H8_zero_full,H8,zero,sub-10748,alpha,1.0,0.4382170256823963,0.39880085255,0.139134500565,0.90066424262,N111_H8_base_full,base,1.0,0.6614829555960061,0.6659965047,0.287432028685,0.9815695226475,-0.22326592991360983
N111_H8_zero_full,H8,zero,sub-10748,kappa,1.0,0.6092641152106556,0.5843687495500001,0.2293174242725,1.1373527424749998,N111_H8_base_full,base,1.0,0.6417595444973062,0.6169328619500001,0.3169889805474999,1.0948141569999998,-0.03249542928665061
N111_H8_zero_full,H8,zero,sub-10748,alpha_negative,1.0,0.0820633623885622,0.07395958888,0.0026842306244,0.2185947878449999,N111_H8_base_full,base,1.0,0.0507330633277676,0.04404787413,0.0007345795430125,0.1408516491999999,0.0313302990607946
N111_H8_zero_full,H8,zero,sub-10767,alpha,1.0,0.0970145971696933,0.078550288305,0.006399964706925,0.2952107201299997,N111_H8_base_full,base,1.0,0.2180364325560423,0.1499774153999999,0.04092023522175,0.8258954128249995,-0.121021835386349
N111_H8_zero_full,H8,zero,sub-10767,kappa,1.0,0.6201872834706226,0.5388610233,0.0958726965555,1.5910660717249998,N111_H8_base_full,base,1.0,0.4252722054256999,0.34665716145,0.0584749585555,1.1892433535749996,0.1949150780449227
N111_H8_zero_full,H8,zero,sub-10767,alpha_negative,1.0,0.08170279247579,0.03515724012,0.001265710860025,0.5548788801999993,N111_H8_base_full,base,1.0,0.0724248154003282,0.0336711843649999,0.0010060362425,0.4248194959099997,0.009277977075461796
N111_H8_zero_full,H8,zero,sub-10770,alpha,1.0,0.1867892109561616,0.10128448625,0.002197841543975,0.8468190737424999,N111_H8_base_full,base,1.0,0.7065849984604823,0.7670345175,0.1685917600699999,0.9928340070475,-0.5197957875043206
N111_H8_zero_full,H8,zero,sub-10770,kappa,1.0,0.1983219071068052,0.1815531428,0.05114928668675,0.4429027521074999,N111_H8_base_full,base,1.0,0.2176359272955638,0.2118594922,0.0633440518005,0.4071615368124999,-0.019314020188758607
N111_H8_zero_full,H8,zero,sub-10770,alpha_negative,1.0,0.0846067539969049,0.03553637249,0.0009967460825675,0.6133037653199995,N111_H8_base_full,base,1.0,0.0229080454092776,0.01029145838,0.0002316368840025,0.1131352973524999,0.0616987085876273
N111_H8_zero_full,H8,zero,sub-10781,alpha,1.0,0.0200554534500077,0.01010648145,0.0002693810027125,0.0930656963527499,N111_H8_base_full,base,1.0,0.061897090049788,0.026182410385,0.0008282966867825,0.4080400487349998,-0.0418416365997803
N111_H8_zero_full,H8,zero,sub-10781,kappa,1.0,0.1958559300513462,0.17605151865,0.06280231445275,0.4562640124749998,N111_H8_base_full,base,1.0,0.1361557610383845,0.11980247155,0.0356785028105,0.3544738658874998,0.059700169012961685
N111_H8_zero_full,H8,zero,sub-10781,alpha_negative,1.0,0.3668081624187923,0.32055813935,0.0040483203357,0.949334689455,N111_H8_base_full,base,1.0,0.4028176176165123,0.3550801115499999,0.0055829889273749,0.9664692707925,-0.036009455197719975
N111_H8_zero_full,H8,zero,sub-10783,alpha,1.0,0.0249122975286309,0.01707095963,0.000750463947375,0.0908083777234999,N111_H8_base_full,base,1.0,0.0361305145359703,0.02631489615,0.00128719209775,0.1234025616674999,-0.011218217007339399
N111_H8_zero_full,H8,zero,sub-10783,kappa,1.0,0.6117538579379612,0.502782866,0.2520063444325,1.53455985165,N111_H8_base_full,base,1.0,0.4750807094259756,0.37299290135,0.173121006615,1.26736520745,0.13667314851198564
N111_H8_zero_full,H8,zero,sub-10783,alpha_negative,1.0,0.3021346451545486,0.2477177511,0.00869370323675,0.8618261697749996,N111_H8_base_full,base,1.0,0.3112510369862415,0.237890674,0.0056447935539,0.9115215106125,-0.009116391831692938
N111_H8_zero_full,H8,zero,sub-10785,alpha,1.0,0.0249047747895991,0.01914531279,0.001037143571175,0.0780839577989999,N111_H8_base_full,base,1.0,0.0447321143597925,0.031397359385,0.001225916717625,0.1640558676299999,-0.0198273395701934
N111_H8_zero_full,H8,zero,sub-10785,kappa,1.0,0.7739870951829437,0.71952054775,0.4501405648775,1.4740027441249997,N111_H8_base_full,base,1.0,0.2943740291509375,0.2454661781,0.100262312355,0.7853982506099999,0.4796130660320062
N111_H8_zero_full,H8,zero,sub-10785,alpha_negative,1.0,0.4228727729697416,0.4014651673,0.06477614639925,0.8908459204425,N111_H8_base_full,base,1.0,0.3517529034166561,0.28596811465,0.0106426145137499,0.9348139896675,0.07111986955308547
N111_H8_zero_full,H8,zero,sub-10794,alpha,1.0,0.0424790605013514,0.032012213395,0.001158370801575,0.1397435774275,N111_H8_base_full,base,1.0,0.1364715573211719,0.07768779895,0.0020887442981,0.6844018929875,-0.0939924968198205
N111_H8_zero_full,H8,zero,sub-10794,kappa,1.0,0.4847346674818062,0.45298499995,0.2529179898025,0.90660313014,N111_H8_base_full,base,1.0,0.1659819250437298,0.1410678013,0.03896003097975,0.4372870847199999,0.3187527424380764
N111_H8_zero_full,H8,zero,sub-10794,alpha_negative,1.0,0.3662728648496785,0.32325688145,0.0609219583545,0.8809001077674999,N111_H8_base_full,base,1.0,0.2896825774540813,0.2047481753,0.007190578764175,0.9253504507,0.0765902873955972
N111_H8_zero_full,H8,zero,sub-10800,alpha,1.0,0.6455747174576993,0.6595406672499999,0.24227416098,0.9705468112,N111_H8_base_full,base,1.0,0.7883671814773374,0.81616615395,0.42994410295,0.9936479804625,-0.14279246401963808
N111_H8_zero_full,H8,zero,sub-10800,kappa,1.0,0.4511151249509462,0.4427070053999999,0.1998186437675,0.7511734739725,N111_H8_base_full,base,1.0,0.5762923287401249,0.56906798185,0.332573077535,0.8629482374849999,-0.12517720378917874
N111_H8_zero_full,H8,zero,sub-10800,alpha_negative,1.0,0.0203607457798344,0.01125685925,0.0003123729521675,0.0913697928039999,N111_H8_base_full,base,1.0,0.0110570830535146,0.00558316074,0.000131059574215,0.0524518857497499,0.009303662726319802
N111_H8_zero_full,H8,zero,sub-10801,alpha,1.0,0.6110168622951687,0.6042703497499999,0.24598513988,0.972241218605,N111_H8_base_full,base,1.0,0.7517874070576249,0.7897467554,0.339707537095,0.99397512273,-0.1407705447624562
N111_H8_zero_full,H8,zero,sub-10801,kappa,1.0,0.5731835544584981,0.5581415779000001,0.2919960663825,0.9311839375525,N111_H8_base_full,base,1.0,0.646599481653775,0.6369293729,0.383920545425,0.9797257683775,-0.0734159271952769
N111_H8_zero_full,H8,zero,sub-10801,alpha_negative,1.0,0.0171284167523535,0.0098378784535,0.000231951467725,0.0724189634542499,N111_H8_base_full,base,1.0,0.0111961612458125,0.005913426931,0.0001419131087775,0.0514961265034999,0.005932255506540999
N111_H8_zero_full,H8,zero,sub-10802,alpha,1.0,0.0930256901166066,0.085837387365,0.00536408769425,0.2254643403974998,N111_H8_base_full,base,1.0,0.2587773080261858,0.18833189165,0.0169943675115,0.8868413150550001,-0.1657516179095792
N111_H8_zero_full,H8,zero,sub-10802,kappa,1.0,0.7828317318096644,0.7156805657,0.2305797027925,1.733462358875,N111_H8_base_full,base,1.0,0.2780069833422001,0.226933588,0.0476132275162499,0.7765172742675,0.5048247484674643
N111_H8_zero_full,H8,zero,sub-10802,alpha_negative,1.0,0.1837008193731259,0.1173848314,0.014451529099,0.8039392055874999,N111_H8_base_full,base,1.0,0.1238701129226929,0.076333022295,0.002527475711525,0.6335577406874999,0.05983070645043301
N111_H8_zero_full,H8,zero,sub-10803,alpha,1.0,0.0594645877216826,0.02772514254,0.0007274827029325,0.3411642872949998,N111_H8_base_full,base,1.0,0.3889450555750202,0.3037286501,0.00473989579345,0.9776973751225,-0.32948046785333757
N111_H8_zero_full,H8,zero,sub-10803,kappa,1.0,0.278304597564,0.2519620020999999,0.0744617103114999,0.6310585884874998,N111_H8_base_full,base,1.0,0.1711804340612275,0.1521363023999999,0.03608536038975,0.4092790608075,0.10712416350277251
N111_H8_zero_full,H8,zero,sub-10803,alpha_negative,1.0,0.2100159883400705,0.13186868755,0.00391015064145,0.8393596519249998,N111_H8_base_full,base,1.0,0.1357145541021835,0.05182768878,0.00085726626183,0.8050331665324996,0.07430143423788699
N111_H8_zero_full,H8,zero,sub-10804,alpha,1.0,0.5655987221738323,0.56073849185,0.1575005294699999,0.9652217143975,N111_H8_base_full,base,1.0,0.775774626066,0.8143265859,0.3752992472399999,0.9939394616825,-0.21017590389216767
