run,model,participant_id,n,posterior_draws,log_loss,brier,accuracy
N111_HPreference_zero_train,HPreference,sub-10834,42,16000,0.3040450364700571,0.09586314062533735,0.8095238095238095
N111_HPreference_zero_train,HPreference,sub-10836,15,16000,0.6479121930428124,0.22743874854548446,0.6666666666666666
N111_HPreference_zero_train,HPreference,sub-10838,37,16000,0.6760635867330813,0.2416399346644304,0.5405405405405406
N111_HPreference_zero_train,HPreference,sub-10843,42,16000,0.5000211334259271,0.16081485359423778,0.8095238095238095
N111_HPreference_zero_train,HPreference,sub-10850,42,16000,0.4285305377197573,0.13738215130076048,0.8333333333333334
N111_HPreference_zero_train,HPreference,sub-10854,42,16000,0.3774538622366652,0.11498383468853213,0.8571428571428571
N111_HPreference_zero_train,HPreference,sub-10857,42,16000,0.181456958572095,0.04762210339868728,0.9761904761904762
N111_HPreference_zero_train,HPreference,sub-10858,42,16000,0.2900075564567731,0.0852540963560443,0.9047619047619048
N111_HPreference_zero_train,HPreference,sub-10860,41,16000,0.6443318320275235,0.22079725240337367,0.6829268292682927
N111_HPreference_zero_train,HPreference,sub-10862,41,16000,0.6555839806613257,0.23991784347917233,0.5365853658536586
N111_HPreference_zero_train,HPreference,sub-10863,42,16000,0.3617175737575781,0.12153401419434859,0.8095238095238095
N111_HPreference_zero_train,HPreference,sub-10866,42,16000,0.5185121583705067,0.17268922910642187,0.7857142857142857
N111_HPreference_zero_train,HPreference,sub-10875,42,16000,0.3501000529985826,0.11341347996768801,0.8095238095238095
N111_HPreference_zero_train,HPreference,sub-10881,15,16000,0.4739230748125543,0.1494158705093148,0.8666666666666667
N111_HPreference_zero_train,HPreference,sub-10886,15,16000,0.9639673759337899,0.3612023397934437,0.4
N111_HPreference_zero_train,HPreference,sub-10887,42,16000,0.6251426558374414,0.22061368468313353,0.6428571428571429
N111_HPreference_zero_train,HPreference,sub-10896,40,16000,0.49269445365895803,0.1647840172599227,0.775
N111_HPreference_zero_train,HPreference,sub-10897,14,16000,0.3114674020952265,0.08712821702741268,0.9285714285714286
N111_HPreference_zero_train,HPreference,sub-10898,39,16000,0.6758908361441334,0.22929683268342116,0.6666666666666666
N111_HPreference_zero_train,HPreference,sub-10908,42,16000,0.5073623429456497,0.17574907006135196,0.6428571428571429
N111_HPreference_zero_train,HPreference,sub-10918,42,16000,0.4276918299000301,0.13076045051990792,0.8809523809523809
N111_HPreference_zero_train,HPreference,sub-10924,42,16000,0.322626261127916,0.10352915178527297,0.8095238095238095
N111_HPreference_zero_train,HPreference,sub-10926,15,16000,0.7048317425540885,0.2218877896645623,0.7333333333333333
N111_HPreference_zero_train,HPreference,sub-10928,15,16000,0.22276326926262455,0.06529490440738658,0.9333333333333333
N111_HPreference_zero_train,HPreference,sub-10929,15,16000,0.5595984444032106,0.18996038154755285,0.8
N111_HPreference_zero_train,HPreference,sub-10930,42,16000,0.4470995697716686,0.14476628274785755,0.7619047619047619
N111_HPreference_zero_train,HPreference,sub-10938,42,16000,0.6654946960441066,0.2296662285378408,0.6666666666666666
N111_HPreference_zero_train,HPreference,sub-10940,42,16000,0.6112604224897621,0.2113967268545464,0.5952380952380952
N111_HPreference_zero_train,HPreference,sub-10950,42,16000,0.5812117860273001,0.1950102756964712,0.5714285714285714
N111_HPreference_zero_train,HPreference,sub-10951,42,16000,0.16808547416731567,0.04402627506966936,0.9523809523809523
N111_HPreference_zero_train,HPreference,sub-10952,15,16000,0.41561578338963484,0.14401009565003403,0.7333333333333333
N111_HPreference_zero_train,HPreference,sub-10953,42,16000,0.2317513107379683,0.04754975641334983,0.9523809523809523
N111_HPreference_zero_train,HPreference,sub-10954,30,16000,0.6646636275517008,0.23624804348894501,0.5333333333333333
N111_HPreference_zero_train,HPreference,sub-10956,42,16000,0.43035995245418956,0.11979189452101398,0.8333333333333334
N111_HPreference_zero_train,HPreference,sub-10958,42,16000,0.5877672626726198,0.19859928640127067,0.7380952380952381
N111_HPreference_zero_train,HPreference,sub-10969,42,16000,0.8088008433135014,0.29829410928571726,0.47619047619047616
N111_HPreference_zero_train,HPreference,sub-10974,14,16000,0.44854139786772834,0.14910440252988222,0.7857142857142857
N111_HPreference_zero_train,HPreference,sub-10977,15,16000,0.5812130842661383,0.19578985280308484,0.7333333333333333
N111_HPreference_zero_train,HPreference,sub-10983,40,16000,0.3377679173871605,0.10185137599127474,0.9
N111_HPreference_zero_train,HPreference,sub-10984,40,16000,0.5604217829550573,0.17475348958976525,0.825
N111_HPreference_zero_train,HPreference,sub-11005,42,16000,0.7929562545670689,0.2954772352574301,0.38095238095238093
N111_HPreference_zero_train,HPreference,sub-11031,42,16000,0.46560786623813705,0.15926837304633373,0.7142857142857143
