model,category,label,measure,observed,predicted,sim_low,sim_high,n_subjects
M5,offer,2:0-8,investment,4.126126126126126,2.362552552552552,2.036036036036036,2.6728228228228232,111
M5,offer,2:2-4,high_probability,0.4872372372372372,0.4151276276276276,0.3685998498498499,0.45797672672672673,111
M5,offer,2:2-4,investment,2.9744744744744747,2.830255255255255,2.7371996996997003,2.9159534534534535,111
M5,offer,2:2-8,high_probability,0.3788610038610038,0.3294602638352638,0.300398166023166,0.359730265980266,111
M5,offer,2:2-8,investment,4.273166023166024,3.9767615830115837,3.8023889961389963,4.158381595881595,111
M5,offer,2:4-8,high_probability,0.34984984984984985,0.360213963963964,0.3182995495495495,0.4099662162162162,111
M5,offer,2:4-8,investment,5.3993993993994,5.4408558558558555,5.273198198198198,5.639864864864865,111
M5,time,2:1,high_probability,0.44620334620334623,0.3578686722436723,0.30912403474903466,0.4023844380094381,111
M5,time,2:1,investment,3.545002145002145,3.159803839553839,2.9033065208065207,3.4029590304590314,111
M5,time,2:2,high_probability,0.5028571428571429,0.36507775974025974,0.3256769480519481,0.40448511904761936,110
M5,time,2:2,investment,3.2467965367965363,2.6814040043290044,2.4964404761904757,2.874636904761906,110
M5,time,2:3,high_probability,0.45508365508365506,0.35570890533390526,0.3181673637923637,0.4038959495209495,111
M5,time,2:3,investment,3.5783855283855286,3.0702513227513224,2.8675151937651937,3.3074710424710427,111
M5,recent,2:0,high_probability,0.4542325887914124,0.34395706138624094,0.315629593362759,0.36893529101249695,111
M5,recent,2:0,investment,3.4144027158733037,2.9362677780584123,2.8046202532773736,3.0552647495739613,111
M5,recent,2:1,high_probability,0.5255488130488131,0.3853405983028661,0.3619047090922091,0.411405540192305,111
M5,recent,2:1,investment,3.7390487890487893,3.1068219264395736,2.980585266759802,3.229687093444834,111
M6,partner,0,high_probability,0.7787168939641232,0.6211851813712854,0.6048583251719443,0.6389242402035455,111
M6,partner,0,investment,4.963929540869012,4.341541649113772,4.261816214273162,4.426296881467811,111
M6,offer,0:0-2,high_probability,0.882132132132132,0.5757845345345345,0.5329767267267268,0.6223723723723723,111
M6,offer,0:0-2,investment,1.764264264264264,1.151569069069069,1.0659534534534536,1.2447447447447446,111
M6,offer,0:0-4,high_probability,0.8746246246246245,0.6265277777777777,0.5810435435435435,0.662987987987988,111
M6,offer,0:0-4,investment,3.498498498498498,2.5061111111111107,2.324174174174174,2.651951951951952,111
M6,offer,0:0-8,high_probability,0.8603603603603603,0.6708633633633633,0.6313626126126126,0.7080518018018017,111
M6,offer,0:0-8,investment,6.882882882882883,5.366906906906906,5.050900900900901,5.664414414414414,111
M6,offer,0:2-4,high_probability,0.7897897897897899,0.5739264264264264,0.530762012012012,0.6186373873873874,111
M6,offer,0:2-4,investment,3.5795795795795793,3.1478528528528527,3.061524024024024,3.2372747747747743,111
M6,offer,0:2-8,high_probability,0.7037859287859289,0.6436677391677392,0.6119240669240668,0.6727343414843413,111
M6,offer,0:2-8,investment,6.222715572715573,5.862006435006435,5.671544401544401,6.036406048906049,111
M6,offer,0:4-8,high_probability,0.6373873873873874,0.6138400900900901,0.5765578078078079,0.6599286786786788,111
M6,offer,0:4-8,investment,6.54954954954955,6.45536036036036,6.306231231231232,6.639714714714715,111
M6,time,0:1,high_probability,0.852230802230802,0.6172889317889317,0.5792747211497207,0.6576337945087944,111
M6,time,0:1,investment,5.74075504075504,4.639398005148005,4.447596525096524,4.823917846417846,111
M6,time,0:2,high_probability,0.795145145145145,0.6157585263835264,0.5825179643929644,0.6481519912769913,111
M6,time,0:2,investment,4.826576576576578,4.16158411983412,4.011785535535536,4.317945266695267,111
M6,time,0:3,high_probability,0.7673673673673673,0.6145048977548977,0.5732489632489634,0.6518913556413555,111
M6,time,0:3,investment,4.724052624052623,4.142438652938654,3.956371013871013,4.324546332046332,111
M6,recent,0:0,high_probability,0.7549592049592049,0.5953143423427865,0.5730036021580139,0.6200934894684892,111
M6,recent,0:0,investment,5.002802102802104,4.361000641724326,4.247168848784563,4.487185777810775,111
M6,recent,0:1,high_probability,0.7922443047443047,0.6581291920603064,0.6335479088420262,0.6860047703246233,111
M6,recent,0:1,investment,4.829201454201454,4.361323548919911,4.227530384662739,4.502488898775663,111
M6,partner,1,high_probability,0.5190448454674236,0.613881962545273,0.594997546466845,0.6319339557178992,111
M6,partner,1,investment,3.7121821802523556,4.295595039120058,4.206000645061288,4.378970587623523,111
M6,offer,1:0-2,high_probability,0.7575075075075076,0.5775563063063063,0.5299737237237238,0.6232169669669669,111
M6,offer,1:0-2,investment,1.5150150150150152,1.1551126126126126,1.0599474474474475,1.2464339339339339,111
M6,offer,1:0-4,high_probability,0.7064564564564564,0.6170345345345345,0.5705518018018019,0.6599474474474474,111
M6,offer,1:0-4,investment,2.8258258258258255,2.468138138138138,2.2822072072072075,2.6397897897897895,111
M6,offer,1:0-8,high_probability,0.5893393393393394,0.6587424924924925,0.6163663663663665,0.6975788288288289,111
M6,offer,1:0-8,investment,4.714714714714715,5.26993993993994,4.930930930930932,5.5806306306306315,111
M6,offer,1:2-4,high_probability,0.47822822822822825,0.5679842342342343,0.5179804804804805,0.6186373873873874,111
M6,offer,1:2-4,investment,2.956456456456456,3.135968468468468,3.0359609609609617,3.2372747747747743,111
M6,offer,1:2-8,high_probability,0.39299656799656807,0.6367471042471041,0.6088183719433717,0.6677665165165164,111
M6,offer,1:2-8,investment,4.357979407979408,5.820482625482625,5.652910231660233,6.006599099099098,111
M6,offer,1:4-8,high_probability,0.32882882882882886,0.6069632132132132,0.5667792792792793,0.6509009009009009,111
M6,offer,1:4-8,investment,5.315315315315315,6.427852852852854,6.267117117117118,6.603603603603602,111
M6,time,1:1,high_probability,0.5122694122694122,0.6069785499785499,0.5647956885456886,0.6480705705705705,111
M6,time,1:1,investment,3.886894036894037,4.387000750750751,4.200557164307164,4.575837623337624,111
M6,time,1:2,high_probability,0.48277563277563273,0.5983972543972543,0.5564843414843412,0.6425284212784212,111
M6,time,1:2,investment,3.5539682539682538,4.2443970398970405,4.038498498498497,4.446165808665809,111
M6,time,1:3,high_probability,0.5566816816816816,0.621662162162162,0.5844168275418277,0.6586448948948949,111
M6,time,1:3,investment,3.7115401115401117,4.188701093951094,3.9813556413556412,4.358885135135135,111
M6,recent,1:0,high_probability,0.492744791274203,0.587937835346504,0.5591164316348138,0.611922913963355,111
M6,recent,1:0,investment,3.60363952128658,4.150937466363164,4.025547729665377,4.286940015984134,111
M6,recent,1:1,high_probability,0.5491973241973241,0.6518869168199664,0.6314276212070326,0.6759355135274249,111
M6,recent,1:1,investment,3.852864527864528,4.502296543764423,4.383826193789429,4.611309356566712,111
M6,partner,2,high_probability,0.48026954526954524,0.3397159847567742,0.3219169553051131,0.3582839086260139,111
M6,partner,2,investment,3.5342567607479887,2.8971529960143996,2.807664164800128,2.988118308337607,111
M6,offer,2:0-2,high_probability,0.6584084084084084,0.400990990990991,0.35792042042042044,0.44894894894894893,111
M6,offer,2:0-2,investment,1.3168168168168168,0.801981981981982,0.7158408408408409,0.8978978978978979,111
M6,offer,2:0-4,high_probability,0.6006006006006005,0.33591966966966963,0.29177927927927927,0.3821509009009009,111
M6,offer,2:0-4,investment,2.402402402402402,1.3436786786786785,1.167117117117117,1.5286036036036037,111
M6,offer,2:0-8,high_probability,0.5157657657657657,0.2825,0.23498498498498502,0.3221283783783784,111
M6,offer,2:0-8,investment,4.126126126126126,2.26,1.8798798798798801,2.577027027027027,111
M6,offer,2:2-4,high_probability,0.4872372372372372,0.39541666666666664,0.34684684684684686,0.4436936936936936,111
M6,offer,2:2-4,investment,2.9744744744744747,2.790833333333333,2.6936936936936937,2.887387387387387,111
M6,offer,2:2-8,high_probability,0.3788610038610038,0.3102426533676534,0.27820007507507505,0.3425246675246676,111
M6,offer,2:2-8,investment,4.273166023166024,3.8614559202059207,3.6692004504504507,4.0551480051480056,111
M6,offer,2:4-8,high_probability,0.34984984984984985,0.3424849849849851,0.30170795795795796,0.38534159159159165,111
M6,offer,2:4-8,investment,5.3993993993994,5.36993993993994,5.206831831831832,5.541366366366367,111
M6,time,2:1,high_probability,0.44620334620334623,0.33646803946803944,0.2895307807807808,0.37920366795366794,111
M6,time,2:1,investment,3.545002145002145,3.0690932003432,2.8537242599742596,3.279928678678679,111
M6,time,2:2,high_probability,0.5028571428571429,0.34185194805194813,0.30329897186147187,0.38344832251082256,110
M6,time,2:2,investment,3.2467965367965363,2.5950094155844154,2.3756044372294376,2.7576109307359316,110
M6,time,2:3,high_probability,0.45508365508365506,0.33525570213070205,0.2948362648362649,0.37268330830830815,111
M6,time,2:3,investment,3.5783855283855286,2.9556583726583727,2.7585789360789357,3.146121836121836,111
M6,recent,2:0,high_probability,0.4542325887914124,0.33129811768259915,0.3046532210686622,0.3549141231310348,111
M6,recent,2:0,investment,3.4144027158733037,2.890872709541053,2.7726323330735085,3.0132703313585676,111
M6,recent,2:1,high_probability,0.5255488130488131,0.3602166251216174,0.33926946743123204,0.3901546104303459,111
M6,recent,2:1,investment,3.7390487890487893,2.9877148427655396,2.8550276413511715,3.1356119778178604,111
M7,partner,0,high_probability,0.7787168939641232,0.7418973139079702,0.7277166825386135,0.7577296032073315,111
M7,partner,0,investment,4.963929540869012,4.917201251395198,4.851278024621591,4.992186473984638,111
M7,offer,0:0-2,high_probability,0.882132132132132,0.6794894894894895,0.6358671171171171,0.7207582582582582,111
M7,offer,0:0-2,investment,1.764264264264264,1.358978978978979,1.2717342342342342,1.4415165165165165,111
M7,offer,0:0-4,high_probability,0.8746246246246245,0.7475037537537537,0.7146771771771772,0.7845345345345345,111
M7,offer,0:0-4,investment,3.498498498498498,2.9900150150150147,2.8587087087087086,3.138138138138138,111
M7,offer,0:0-8,high_probability,0.8603603603603603,0.8048611111111111,0.7716591591591592,0.8393393393393394,111
M7,offer,0:0-8,investment,6.882882882882883,6.438888888888889,6.173273273273273,6.714714714714715,111
M7,offer,0:2-4,high_probability,0.7897897897897899,0.6724512012012012,0.6313626126126126,0.7207207207207206,111
M7,offer,0:2-4,investment,3.5795795795795793,3.3449024024024028,3.2627252252252257,3.4414414414414414,111
M7,offer,0:2-8,high_probability,0.7037859287859289,0.7729729193479193,0.7443471149721149,0.7992425461175461,111
M7,offer,0:2-8,investment,6.222715572715573,6.637837516087516,6.466082689832691,6.795455276705278,111
M7,offer,0:4-8,high_probability,0.6373873873873874,0.7409346846846847,0.7049361861861863,0.7740427927927926,111
M7,offer,0:4-8,investment,6.54954954954955,6.963738738738739,6.819744744744745,7.096171171171171,111
M7,time,0:1,high_probability,0.852230802230802,0.7393153153153151,0.7049455705705702,0.7701758901758899,111
M7,time,0:1,investment,5.74075504075504,5.245868940368939,5.07703667953668,5.402042042042043,111
M7,time,0:2,high_probability,0.795145145145145,0.7343963248963249,0.7047201665951663,0.7648415379665379,111
M7,time,0:2,investment,4.826576576576578,4.705221292721293,4.560118332618333,4.841252145002145,111
M7,time,0:3,high_probability,0.7673673673673673,0.735992099242099,0.6949506649506648,0.77165469040469,111
M7,time,0:3,investment,4.724052624052623,4.708006792506793,4.533739453739454,4.851270556270557,111
M7,recent,0:0,high_probability,0.7549592049592049,0.7153138416367903,0.6961079754829756,0.7355021937374874,111
M7,recent,0:0,investment,5.002802102802104,4.9394680402911835,4.828435714943066,5.049415965040967,111
M7,recent,0:1,high_probability,0.7922443047443047,0.7764082044738002,0.7553396745308507,0.7963937813570162,111
M7,recent,0:1,investment,4.829201454201454,4.9035874442612055,4.806209172312114,5.004431659064015,111
M7,partner,1,high_probability,0.5190448454674236,0.5093139597250581,0.49194692432602416,0.5259262236163457,111
M7,partner,1,investment,3.7121821802523556,3.7606047260460684,3.686503555264806,3.839668562935154,111
M7,offer,1:0-2,high_probability,0.7575075075075076,0.5132957957957958,0.4683933933933933,0.5624624624624626,111
M7,offer,1:0-2,investment,1.5150150150150152,1.0265915915915915,0.9367867867867866,1.1249249249249251,111
M7,offer,1:0-4,high_probability,0.7064564564564564,0.5176876876876877,0.4744369369369369,0.5585773273273272,111
M7,offer,1:0-4,investment,2.8258258258258255,2.0707507507507508,1.8977477477477476,2.234309309309309,111
M7,offer,1:0-8,high_probability,0.5893393393393394,0.5158596096096096,0.4729542042042042,0.5525525525525525,111
M7,offer,1:0-8,investment,4.714714714714715,4.126876876876877,3.7836336336336336,4.42042042042042,111
M7,offer,1:2-4,high_probability,0.47822822822822825,0.5029992492492492,0.4496621621621622,0.5428678678678679,111
M7,offer,1:2-4,investment,2.956456456456456,3.005998498498499,2.8993243243243243,3.0857357357357356,111
M7,offer,1:2-8,high_probability,0.39299656799656807,0.5068733912483913,0.47991393178893177,0.5359789253539253,111
M7,offer,1:2-8,investment,4.357979407979408,5.041240347490347,4.879483590733591,5.215873552123552,111
M7,offer,1:4-8,high_probability,0.32882882882882886,0.5052177177177177,0.46090465465465463,0.5503190690690691,111
M7,offer,1:4-8,investment,5.315315315315315,6.020870870870872,5.843618618618618,6.201276276276277,111
M7,time,1:1,high_probability,0.5122694122694122,0.5032731123981123,0.4654764586014587,0.5406984663234663,111
M7,time,1:1,investment,3.886894036894037,3.8779211711711707,3.7090326040326054,4.058888352638352,111
M7,time,1:2,high_probability,0.48277563277563273,0.4959690047190047,0.4601769626769627,0.5275176962676963,111
M7,time,1:2,investment,3.5539682539682538,3.7238762333762327,3.562188974688974,3.8739564564564564,111
M7,time,1:3,high_probability,0.5566816816816816,0.5095267589017588,0.47365454740454727,0.5397487666237666,111
M7,time,1:3,investment,3.7115401115401117,3.6092583655083654,3.43965411840412,3.768818103818105,111
M7,recent,1:0,high_probability,0.492744791274203,0.4849586556196463,0.45991048737372253,0.50850889255301,111
M7,recent,1:0,investment,3.60363952128658,3.6452054764674737,3.533237531031648,3.76989838500868,111
M7,recent,1:1,high_probability,0.5491973241973241,0.5469013820025816,0.5181519697270474,0.5732224163841811,111
M7,recent,1:1,investment,3.852864527864528,3.9523852295017154,3.8169667719532274,4.078055923827982,111
M7,partner,2,high_probability,0.48026954526954524,0.32739512718723246,0.3113739070800474,0.3454747362905258,111
M7,partner,2,investment,3.5342567607479887,2.8299819803346122,2.755952777952777,2.9133839108619815,111
M7,offer,2:0-2,high_probability,0.6584084084084084,0.39573948948948945,0.3520645645645646,0.4415165165165165,111
M7,offer,2:0-2,investment,1.3168168168168168,0.7914789789789789,0.7041291291291292,0.883033033033033,111
M7,offer,2:0-4,high_probability,0.6006006006006005,0.3285848348348348,0.280762012012012,0.3761636636636637,111
M7,offer,2:0-4,investment,2.402402402402402,1.3143393393393392,1.123048048048048,1.5046546546546549,111
M7,offer,2:0-8,high_probability,0.5157657657657657,0.26044669669669673,0.2214714714714715,0.3057620120120121,111
M7,offer,2:0-8,investment,4.126126126126126,2.083573573573574,1.771771771771772,2.4460960960960967,111
M7,offer,2:2-4,high_probability,0.4872372372372372,0.3898798798798799,0.33618618618618623,0.44222972972972974,111
M7,offer,2:2-4,investment,2.9744744744744747,2.77975975975976,2.6723723723723727,2.8844594594594595,111
M7,offer,2:2-8,high_probability,0.3788610038610038,0.29504370441870437,0.2670460639210639,0.32394894894894893,111
M7,offer,2:2-8,investment,4.273166023166024,3.770262226512226,3.602276383526384,3.9436936936936937,111
M7,offer,2:4-8,high_probability,0.34984984984984985,0.32679429429429435,0.2769894894894895,0.37464339339339336,111
M7,offer,2:4-8,investment,5.3993993993994,5.307177177177177,5.107957957957958,5.498573573573573,111
M7,time,2:1,high_probability,0.44620334620334623,0.3272483376233376,0.27887065637065633,0.3713666344916345,111
M7,time,2:1,investment,3.545002145002145,3.021166773916774,2.7492342342342346,3.248470613470613,111
M7,time,2:2,high_probability,0.5028571428571429,0.3312409632034632,0.28973051948051953,0.3789753787878788,110
M7,time,2:2,investment,3.2467965367965363,2.5362155844155843,2.3396450216450217,2.7667050865800875,110
M7,time,2:3,high_probability,0.45508365508365506,0.3217239024739024,0.28880228442728445,0.36131050693550687,111
M7,time,2:3,investment,3.5783855283855286,2.8832794222794225,2.6965726440726434,3.1107832832832822,111
M7,recent,2:0,high_probability,0.4542325887914124,0.31462682137024234,0.2883308834044127,0.3452166005842476,111
M7,recent,2:0,investment,3.4144027158733037,2.806102546387763,2.68048930343048,2.9446868924771405,111
M7,recent,2:1,high_probability,0.5255488130488131,0.3514988466193962,0.3261391675362263,0.37670238797077016,111
M7,recent,2:1,investment,3.7390487890487893,2.934106801138922,2.8072629728512073,3.0675688235247063,111
M8,partner,0,high_probability,0.7787168939641232,0.5271454218680988,0.5109224026449091,0.5436465793489454,111
M8,partner,0,investment,4.963929540869012,3.8456355613653996,3.766394057147467,3.9310967191674777,111
M8,offer,0:0-2,high_probability,0.882132132132132,0.5305818318318318,0.47667042042042035,0.5766516516516517,111
M8,offer,0:0-2,investment,1.764264264264264,1.0611636636636637,0.9533408408408407,1.1533033033033033,111
M8,offer,0:0-4,high_probability,0.8746246246246245,0.5486749249249249,0.503734984984985,0.5916854354354355,111
M8,offer,0:0-4,investment,3.498498498498498,2.1946996996996995,2.01493993993994,2.366741741741742,111
M8,offer,0:0-8,high_probability,0.8603603603603603,0.5212387387387387,0.478978978978979,0.5593280780780782,111
M8,offer,0:0-8,investment,6.882882882882883,4.16990990990991,3.831831831831832,4.474624624624625,111
M8,offer,0:2-4,high_probability,0.7897897897897899,0.5153378378378378,0.46694819819819827,0.5623498498498499,111
M8,offer,0:2-4,investment,3.5795795795795793,3.0306756756756754,2.9338963963963973,3.1246996996996996,111
M8,offer,0:2-8,high_probability,0.7037859287859289,0.5289352745602746,0.5015371621621622,0.5616913341913342,111
M8,offer,0:2-8,investment,6.222715572715573,5.173611647361647,5.009222972972974,5.370148005148006,111
M8,offer,0:4-8,high_probability,0.6373873873873874,0.5159009009009009,0.46694819819819816,0.5638138138138137,111
M8,offer,0:4-8,investment,6.54954954954955,6.063603603603603,5.867792792792792,6.255255255255254,111
M8,time,0:1,high_probability,0.852230802230802,0.3889424603174604,0.35045849420849423,0.42719809094809097,111
M8,time,0:1,investment,5.74075504075504,3.359548477048477,3.1698584298584302,3.5396069283569287,111
M8,time,0:2,high_probability,0.795145145145145,0.5163010510510511,0.4746563527813528,0.5624318068068067,111
M8,time,0:2,investment,4.826576576576578,3.6626509366509366,3.477190583440584,3.8669793007293007,111
M8,time,0:3,high_probability,0.7673673673673673,0.5529966037466036,0.5084927784927785,0.5940594165594164,111
M8,time,0:3,investment,4.724052624052623,3.844699485199485,3.6436021736021744,4.040508723008722,111
M8,recent,0:0,high_probability,0.7549592049592049,0.5016054535147026,0.47753406096091866,0.5244900271003212,111
M8,recent,0:0,investment,5.002802102802104,3.865852624409513,3.7472571576248055,3.979679455304457,111
M8,recent,0:1,high_probability,0.7922443047443047,0.5874223224587001,0.5616756929256927,0.61215897927295,111
M8,recent,0:1,investment,4.829201454201454,3.9951690153996653,3.8575997798424275,4.128935431913372,111
M8,partner,1,high_probability,0.5190448454674236,0.5339716764089761,0.517215551216886,0.5513251947977351,111
M8,partner,1,investment,3.7121821802523556,3.8920582750259336,3.812167824650662,3.9686857086170604,111
M8,offer,1:0-2,high_probability,0.7575075075075076,0.5255855855855855,0.47817192192192187,0.5683746246246246,111
M8,offer,1:0-2,investment,1.5150150150150152,1.051171171171171,0.9563438438438437,1.1367492492492492,111
M8,offer,1:0-4,high_probability,0.7064564564564564,0.5449887387387387,0.49543918918918917,0.5946696696696697,111
M8,offer,1:0-4,investment,2.8258258258258255,2.1799549549549546,1.9817567567567567,2.378678678678679,111
M8,offer,1:0-8,high_probability,0.5893393393393394,0.5623611111111111,0.5187687687687688,0.6081268768768768,111
M8,offer,1:0-8,investment,4.714714714714715,4.498888888888889,4.15015015015015,4.865015015015015,111
M8,offer,1:2-4,high_probability,0.47822822822822825,0.5157432432432433,0.46846846846846846,0.5675863363363364,111
M8,offer,1:2-4,investment,2.956456456456456,3.0314864864864863,2.936936936936937,3.135172672672672,111
M8,offer,1:2-8,high_probability,0.39299656799656807,0.5321779815529816,0.502675622050622,0.5616848991848992,111
M8,offer,1:2-8,investment,4.357979407979408,5.193067889317889,5.016053732303733,5.370109395109395,111
M8,offer,1:4-8,high_probability,0.32882882882882886,0.5275187687687688,0.4894894894894895,0.5683370870870871,111
M8,offer,1:4-8,investment,5.315315315315315,6.110075075075074,5.957957957957959,6.273348348348349,111
M8,time,1:1,high_probability,0.5122694122694122,0.42161636636636635,0.38327997640497646,0.46793516731016754,111
M8,time,1:1,investment,3.886894036894037,3.4824617117117116,3.3055046117546123,3.6875530888030887,111
M8,time,1:2,high_probability,0.48277563277563273,0.5104561347061347,0.4747651222651223,0.5476753539253539,111
M8,time,1:2,investment,3.5539682539682538,3.793763835263835,3.62168168168168,3.9512580437580445,111
M8,time,1:3,high_probability,0.5566816816816816,0.5558488309738309,0.5172270484770486,0.5974726512226509,111
M8,time,1:3,investment,3.7115401115401117,3.861480373230374,3.6890320677820667,4.051802338052337,111
M8,recent,1:0,high_probability,0.492744791274203,0.515367687198376,0.48925485651588585,0.543756117818618,111
M8,recent,1:0,investment,3.60363952128658,3.8024418654519274,3.6941079334094034,3.9314295670545674,111
M8,recent,1:1,high_probability,0.5491973241973241,0.5872728245518491,0.5636818504465562,0.6111617496360142,111
M8,recent,1:1,investment,3.852864527864528,4.161512093923472,4.037331127294362,4.273474818993395,111
M8,partner,2,high_probability,0.48026954526954524,0.526921514803971,0.50693107693327,0.5445248595796843,111
M8,partner,2,investment,3.5342567607479887,3.847019594123103,3.7479566091320473,3.938810486867505,111
M8,offer,2:0-2,high_probability,0.6584084084084084,0.5218656156156156,0.47593843843843847,0.5653903903903904,111
M8,offer,2:0-2,investment,1.3168168168168168,1.0437312312312312,0.9518768768768769,1.1307807807807808,111
M8,offer,2:0-4,high_probability,0.6006006006006005,0.5298536036036036,0.4871621621621621,0.5773648648648649,111
M8,offer,2:0-4,investment,2.402402402402402,2.1194144144144142,1.9486486486486485,2.3094594594594597,111
M8,offer,2:0-8,high_probability,0.5157657657657657,0.5268468468468468,0.48864489489489493,0.5639827327327327,111
M8,offer,2:0-8,investment,4.126126126126126,4.214774774774774,3.9091591591591595,4.5118618618618616,111
M8,offer,2:2-4,high_probability,0.4872372372372372,0.5139151651651652,0.458521021021021,0.5630818318318318,111
M8,offer,2:2-4,investment,2.9744744744744747,3.0278303303303304,2.917042042042042,3.1261636636636636,111
M8,offer,2:2-8,high_probability,0.3788610038610038,0.538475975975976,0.5021865615615615,0.5730802230802231,111
M8,offer,2:2-8,investment,4.273166023166024,5.230855855855855,5.01311936936937,5.438481338481338,111
M8,offer,2:4-8,high_probability,0.34984984984984985,0.5195833333333333,0.47218468468468466,0.5722034534534535,111
M8,offer,2:4-8,investment,5.3993993993994,6.078333333333334,5.888738738738739,6.288813813813813,111
M8,time,2:1,high_probability,0.44620334620334623,0.4021325075075076,0.3541058022308024,0.44356445731445754,111
M8,time,2:1,investment,3.545002145002145,3.374164628914629,3.1733038395538395,3.588721578721581,111
M8,time,2:2,high_probability,0.5028571428571429,0.5231132575757576,0.4798257575757576,0.5690670995670994,110
M8,time,2:2,investment,3.2467965367965363,3.4597522727272736,3.2660389610389613,3.6633804112554103,110
M8,time,2:3,high_probability,0.45508365508365506,0.5580635635635636,0.5167043829543828,0.5956126662376663,111
M8,time,2:3,investment,3.5783855283855286,4.181491419991421,3.982382024882025,4.396397647647646,111
M8,recent,2:0,high_probability,0.4542325887914124,0.5095102922838991,0.47941149308796355,0.5352476211115915,111
M8,recent,2:0,investment,3.4144027158733037,3.7596119251034112,3.6292806076261965,3.8829906030641332,111
M8,recent,2:1,high_probability,0.5255488130488131,0.5837759173012655,0.5558218042389867,0.6102583008271862,111
M8,recent,2:1,investment,3.7390487890487893,4.144706952292092,4.01849253099253,4.292338944986005,111
M3,partner,0,high_probability,0.7797204039188744,0.6975949272474519,0.6821302462949226,0.7118213163186281,103
M3,partner,0,investment,4.965235494752789,4.70582787322424,4.62767812727332,4.775059411774004,103
M3,offer,0:0-2,high_probability,0.8948220064724918,0.6448503236245955,0.5978155339805825,0.6869336569579289,103
M3,offer,0:0-2,investment,1.7896440129449835,1.289700647249191,1.195631067961165,1.3738673139158577,103
M3,offer,0:0-4,high_probability,0.877022653721683,0.6955663430420712,0.6569377022653721,0.7378640776699029,103
M3,offer,0:0-4,investment,3.508090614886732,2.782265372168285,2.6277508090614883,2.9514563106796117,103
M3,offer,0:0-8,high_probability,0.8567961165048543,0.7548260517799352,0.7240695792880258,0.790453074433657,103
M3,offer,0:0-8,investment,6.854368932038835,6.038608414239482,5.792556634304207,6.323624595469256,103
M3,offer,0:2-4,high_probability,0.7855987055016181,0.6419862459546926,0.5978155339805825,0.6885315533980583,103
M3,offer,0:2-4,investment,3.571197411003236,3.283972491909385,3.1956310679611657,3.377063106796117,103
M3,offer,0:2-8,high_probability,0.7046463245492371,0.7257992371705965,0.6968654646324548,0.7541189898289412,103
M3,offer,0:2-8,investment,6.227877947295424,6.354795423023578,6.181192787794732,6.524713938973649,103
M3,offer,0:4-8,high_probability,0.6359223300970874,0.6926375404530745,0.6536407766990292,0.741161003236246,103
M3,offer,0:4-8,investment,6.543689320388349,6.770550161812298,6.6145631067961155,6.964644012944983,103
M3,time,0:1,high_probability,0.8536985668053629,0.7535928109107719,0.7181018839574663,0.7902947295423022,103
M3,time,0:1,investment,5.744891354600091,5.338466597318538,5.1631917475728155,5.511214170134071,103
M3,time,0:2,high_probability,0.7948220064724918,0.7131647018030511,0.6800572122052703,0.7496578825705037,103
M3,time,0:2,investment,4.835113268608414,4.644365580212667,4.500746648173833,4.7910616042533505,103
M3,time,0:3,high_probability,0.7709816612729234,0.6877100477731546,0.6443976344583141,0.7303534828170749,103
M3,time,0:3,investment,4.722360918477423,4.4619884419787335,4.2756549545384495,4.648758283248575,103
M3,recent,0:0,high_probability,0.7582941061096402,0.6823081225202868,0.6581039452607483,0.7043999397431362,103
M3,recent,0:0,investment,5.0068104495288965,4.763994999955307,4.648871910618413,4.868512021285079,103
M3,recent,0:1,high_probability,0.7918384070083101,0.7137162197754452,0.6888327768787149,0.7367987722902773,103
M3,recent,0:1,investment,4.8296958165890205,4.6249873626257685,4.522640511100677,4.733936632684847,103
M3,partner,1,high_probability,0.5286776974437769,0.538430305811286,0.5233303533083806,0.5569857281076873,103
M3,partner,1,investment,3.7424017349822156,3.90485302659567,3.8359365790627926,3.9792763829891618,103
M3,offer,1:0-2,high_probability,0.7831715210355987,0.533054207119741,0.4773260517799353,0.5866100323624596,103
M3,offer,1:0-2,investment,1.5663430420711975,1.066108414239482,0.9546521035598706,1.1732200647249191,103
M3,offer,1:0-4,high_probability,0.7200647249190938,0.5420995145631068,0.49190938511326865,0.5866100323624596,103
M3,offer,1:0-4,investment,2.880258899676375,2.168398058252427,1.9676375404530746,2.3464401294498383,103
M3,offer,1:0-8,high_probability,0.5865695792880259,0.5510962783171521,0.5137135922330097,0.5906351132686085,103
M3,offer,1:0-8,investment,4.692556634304207,4.408770226537217,4.109708737864078,4.725080906148868,103
M3,offer,1:2-4,high_probability,0.48139158576051777,0.5248826860841425,0.47791262135922324,0.5745550161812298,103
M3,offer,1:2-4,investment,2.962783171521035,3.0497653721682845,2.955825242718446,3.1491100323624597,103
M3,offer,1:2-8,high_probability,0.398035136384651,0.5434030282015719,0.5108261095700416,0.5690978964401295,103
M3,offer,1:2-8,investment,4.388210818307906,5.260418169209431,5.06495665742025,5.4145873786407765,103
M3,offer,1:4-8,high_probability,0.34385113268608414,0.5319983818770226,0.4853964401294499,0.5695995145631066,103
M3,offer,1:4-8,investment,5.375404530744336,6.127993527508091,5.941585760517801,6.278398058252426,103
M3,time,1:1,high_probability,0.523705501618123,0.5676799006010171,0.5295859338881183,0.6033353559870548,103
