run,model,participant_id,n,posterior_draws,log_loss,brier,accuracy
H7_train_noage,H7,sub-10701,42,32000,0.8532376588222845,0.3128314861432423,0.42857142857142855
H7_train_noage,H7,sub-10713,42,32000,0.6264990106372605,0.2179658279420304,0.6428571428571429
H7_train_noage,H7,sub-10716,42,32000,0.7823945176649231,0.28717596727179645,0.5238095238095238
H7_train_noage,H7,sub-10718,42,32000,0.4328540829811428,0.14379285941891368,0.6428571428571429
H7_train_noage,H7,sub-10720,42,32000,0.5722477294131572,0.19098766516895188,0.7380952380952381
H7_train_noage,H7,sub-10723,42,32000,0.6935014702069437,0.2498514667410546,0.5
H7_train_noage,H7,sub-10741,41,32000,0.6573014618106015,0.23113111037901654,0.6097560975609756
H7_train_noage,H7,sub-10748,42,32000,0.5681626261330738,0.19603568956233056,0.6666666666666666
H7_train_noage,H7,sub-10767,42,32000,0.276363215778749,0.08726719721973604,0.8333333333333334
H7_train_noage,H7,sub-10770,42,32000,0.6909413440471732,0.24807557229454238,0.5
H7_train_noage,H7,sub-10781,42,32000,0.364743098572229,0.10759510973655353,0.9761904761904762
H7_train_noage,H7,sub-10783,42,32000,0.4850349969278166,0.1652002911834382,0.7619047619047619
H7_train_noage,H7,sub-10785,42,32000,0.7363027076418712,0.26973453441548906,0.5238095238095238
H7_train_noage,H7,sub-10794,42,32000,0.665705081977386,0.23708473929358811,0.5714285714285714
H7_train_noage,H7,sub-10800,38,32000,0.6732876834382384,0.23768906436595505,0.5263157894736842
H7_train_noage,H7,sub-10801,42,32000,0.47062116722644187,0.15716099313960816,0.7142857142857143
H7_train_noage,H7,sub-10802,42,32000,0.6245353944878238,0.21679382401347397,0.6428571428571429
H7_train_noage,H7,sub-10803,15,32000,1.0329246553475717,0.3922489487394365,0.26666666666666666
H7_train_noage,H7,sub-10804,39,32000,0.723498206674403,0.25195727264021756,0.5897435897435898
H7_train_noage,H7,sub-10806,41,32000,0.8231368511619103,0.21193906529547663,0.7073170731707317
H7_train_noage,H7,sub-10807,41,32000,0.38965923622066845,0.12541541505013634,0.6829268292682927
H7_train_noage,H7,sub-10809,42,32000,0.5177739676162687,0.17050129944462653,0.7857142857142857
H7_train_noage,H7,sub-10810,42,32000,0.4178127883927602,0.14056480147687006,0.6904761904761905
H7_train_noage,H7,sub-10812,42,32000,0.5551682230792375,0.19146717133802155,0.5952380952380952
H7_train_noage,H7,sub-10817,42,32000,0.5364693692692047,0.18197509763342307,0.6666666666666666
H7_train_noage,H7,sub-10827,27,32000,0.7853786245624169,0.26213117113993073,0.5555555555555556
H7_train_noage,H7,sub-10831,42,32000,0.8003159543092605,0.2789879972818024,0.5714285714285714
H7_train_noage,H7,sub-10834,42,32000,0.38901013828307385,0.12859048415154137,0.6666666666666666
H7_train_noage,H7,sub-10836,15,32000,0.707846587311947,0.25619740564716637,0.6666666666666666
H7_train_noage,H7,sub-10838,37,32000,0.6781596610853753,0.24259034197418533,0.5405405405405406
H7_train_noage,H7,sub-10843,42,32000,0.6551102032606259,0.23167247603434596,0.6428571428571429
H7_train_noage,H7,sub-10850,42,32000,0.5091795200602937,0.16542942979719308,0.6904761904761905
H7_train_noage,H7,sub-10854,42,32000,0.6424850257129726,0.22068521334893743,0.5714285714285714
H7_train_noage,H7,sub-10857,42,32000,0.35556706348200456,0.11952476316836101,0.7857142857142857
H7_train_noage,H7,sub-10858,42,32000,0.34564886458163746,0.10251964501305916,0.9047619047619048
H7_train_noage,H7,sub-10860,41,32000,0.5597133282013353,0.19867639497450978,0.5853658536585366
H7_train_noage,H7,sub-10862,41,32000,0.5800827909328715,0.20996975724013375,0.6341463414634146
H7_train_noage,H7,sub-10863,42,32000,0.3875581347089932,0.14207082256350909,0.6666666666666666
H7_train_noage,H7,sub-10866,42,32000,0.6921786857989385,0.24809694713529207,0.5238095238095238
H7_train_noage,H7,sub-10875,42,32000,0.40961878672164653,0.14203874708748693,0.6666666666666666
H7_train_noage,H7,sub-10881,15,32000,0.5800907422721732,0.19683676262448555,0.8
H7_train_noage,H7,sub-10886,15,32000,0.8332043975042657,0.31479980437696325,0.4
H7_train_noage,H7,sub-10887,42,32000,0.6346778761095324,0.22416274488765198,0.5476190476190477
H7_train_noage,H7,sub-10896,40,32000,0.5643749605658748,0.1971636634931018,0.575
H7_train_noage,H7,sub-10897,14,32000,0.40247154016737247,0.11075497021713789,0.9285714285714286
H7_train_noage,H7,sub-10898,39,32000,0.6651688145101096,0.24205111260275694,0.5641025641025641
H7_train_noage,H7,sub-10908,42,32000,0.6567194049988879,0.23240928916039558,0.5714285714285714
H7_train_noage,H7,sub-10918,42,32000,0.49238341205272496,0.15791861860509784,0.8333333333333334
H7_train_noage,H7,sub-10924,42,32000,0.3954115576393112,0.13125432718743468,0.6666666666666666
H7_train_noage,H7,sub-10926,15,32000,0.596010597534418,0.19733769591929956,0.7333333333333333
H7_train_noage,H7,sub-10928,15,32000,0.2580289538029746,0.08038182149678269,0.8666666666666667
H7_train_noage,H7,sub-10929,15,32000,0.6398796411190346,0.2279463812186551,0.4666666666666667
H7_train_noage,H7,sub-10930,42,32000,0.519669113256143,0.1787221874811739,0.6666666666666666
H7_train_noage,H7,sub-10938,42,32000,0.7339428759283797,0.2613766436551918,0.5238095238095238
H7_train_noage,H7,sub-10940,42,32000,0.6889605777143495,0.24780261169455675,0.47619047619047616
H7_train_noage,H7,sub-10950,42,32000,0.6982288492310877,0.2432965469112692,0.5476190476190477
H7_train_noage,H7,sub-10951,42,32000,0.2488749362205199,0.0724230957150102,0.9285714285714286
H7_train_noage,H7,sub-10952,15,32000,0.5971174897900605,0.19978919417990124,0.6
H7_train_noage,H7,sub-10953,42,32000,0.24832396084458255,0.05003146917647178,0.9523809523809523
H7_train_noage,H7,sub-10954,30,32000,0.6924742269595145,0.24924336430737756,0.5666666666666667
H7_train_noage,H7,sub-10956,42,32000,0.4775221640323547,0.1597353911270562,0.7380952380952381
H7_train_noage,H7,sub-10958,42,32000,0.6230921540868218,0.21627394466341643,0.7380952380952381
H7_train_noage,H7,sub-10969,42,32000,0.740847806637358,0.27329320200167906,0.42857142857142855
H7_train_noage,H7,sub-10974,14,32000,0.6658386579279761,0.23760602256176355,0.6428571428571429
H7_train_noage,H7,sub-10977,15,32000,0.7401798432614046,0.2434219284893461,0.7333333333333333
H7_train_noage,H7,sub-10983,40,32000,0.5674498596067578,0.19328577634676442,0.625
H7_train_noage,H7,sub-10984,40,32000,0.6507958229870459,0.20614893978823803,0.65
H7_train_noage,H7,sub-11005,42,32000,0.7764998013509248,0.28821441328339725,0.35714285714285715
H7_train_noage,H7,sub-11031,42,32000,0.6648693757667381,0.23462517196752225,0.6190476190476191
