participant_id,run,trial_in_run,partner,c_left,c_right,c_low,c_high,high_is_right,chosen_amount,chose_high,response_time,scheduled_reciprocation,feedback_observed,observed_reciprocation,amount_gap,zero_option_present,valid_choice,bids_outcome,ambiguous_session,source_run,age,sex,global_trial,offer_pair,trial_scaled,trial_bin,last_observed_reciprocation
sub-10606,1.0,24,friend,0,4,0,4,True,4.0,True,1.5337048,1,True,1.0,4,True,True,outcome_friend_recip,False,1,22,F,24,0-4,0.27710843373493976,2,0.0
sub-10606,1.0,25,stranger,4,0,0,4,False,4.0,True,1.7674432,1,True,1.0,4,True,True,outcome_stranger_recip,False,1,22,F,25,0-4,0.2891566265060241,2,1.0
sub-10606,1.0,26,stranger,0,8,0,8,True,8.0,True,2.1690435,0,True,0.0,8,True,True,outcome_stranger_defect,False,1,22,F,26,0-8,0.30120481927710846,2,1.0
sub-10606,1.0,27,computer,8,2,2,8,False,8.0,True,2.1890447,0,True,0.0,6,False,True,outcome_computer_defect,False,1,22,F,27,2-8,0.3132530120481928,2,1.0
sub-10606,1.0,28,computer,8,2,2,8,False,8.0,True,2.1972344,1,True,1.0,6,False,True,outcome_computer_recip,False,1,22,F,28,2-8,0.3253012048192771,2,0.0
sub-10606,1.0,29,computer,2,4,2,4,True,4.0,True,1.6705933,0,True,0.0,2,False,True,outcome_computer_defect,False,1,22,F,29,2-4,0.3373493975903614,3,1.0
sub-10606,1.0,30,friend,8,0,0,8,False,8.0,True,1.6530929,0,True,0.0,8,True,True,outcome_friend_defect,False,1,22,F,30,0-8,0.3493975903614458,3,1.0
sub-10606,1.0,31,computer,4,0,0,4,False,4.0,True,1.6431673,0,True,0.0,4,True,True,outcome_computer_defect,False,1,22,F,31,0-4,0.3614457831325301,3,0.0
sub-10606,1.0,32,stranger,0,2,0,2,True,2.0,True,2.5732398,1,True,1.0,2,True,True,outcome_stranger_recip,False,1,22,F,32,0-2,0.37349397590361444,3,0.0
sub-10606,1.0,33,friend,0,2,0,2,True,2.0,True,1.3120366,0,True,0.0,2,True,True,outcome_friend_defect,False,1,22,F,33,0-2,0.3855421686746988,3,0.0
sub-10606,1.0,34,stranger,8,2,2,8,False,,,,1,False,,6,False,False,not_shown,False,1,22,F,34,2-8,0.39759036144578314,3,1.0
sub-10606,1.0,35,computer,2,4,2,4,True,4.0,True,1.4440314,1,True,1.0,2,False,True,outcome_computer_recip,False,1,22,F,35,2-4,0.40963855421686746,3,0.0
sub-10606,1.0,36,stranger,2,8,2,8,True,8.0,True,1.7466782,0,True,0.0,6,False,True,outcome_stranger_defect,False,1,22,F,36,2-8,0.42168674698795183,3,1.0
sub-10606,1.0,37,computer,8,0,0,8,False,8.0,True,2.1335604,1,True,1.0,8,True,True,outcome_computer_recip,False,1,22,F,37,0-8,0.43373493975903615,3,1.0
sub-10606,1.0,38,friend,2,8,2,8,True,8.0,True,1.3857405,1,True,1.0,6,False,True,outcome_friend_recip,False,1,22,F,38,2-8,0.4457831325301205,3,0.0
sub-10606,1.0,39,friend,4,2,2,4,False,4.0,True,1.5412041,1,True,1.0,2,False,True,outcome_friend_recip,False,1,22,F,39,2-4,0.4578313253012048,3,1.0
sub-10606,1.0,40,computer,2,8,2,8,True,8.0,True,1.7110497,1,True,1.0,6,False,True,outcome_computer_recip,False,1,22,F,40,2-8,0.46987951807228917,3,1.0
sub-10606,1.0,41,friend,2,0,0,2,False,2.0,True,1.595242,1,True,1.0,2,True,True,outcome_friend_recip,False,1,22,F,41,0-2,0.4819277108433735,3,1.0
sub-10606,1.0,42,stranger,8,2,2,8,False,8.0,True,1.5793628,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,22,F,42,2-8,0.4939759036144578,3,0.0
sub-10606,2.0,1,computer,4,2,2,4,False,4.0,True,1.5706068,0,True,0.0,2,False,True,outcome_computer_defect,False,2,22,F,43,2-4,0.5060240963855421,4,1.0
sub-10606,2.0,2,stranger,8,2,2,8,False,8.0,True,1.6371633,1,True,1.0,6,False,True,outcome_stranger_recip,False,2,22,F,44,2-8,0.5180722891566265,4,1.0
sub-10606,2.0,3,friend,2,8,2,8,True,8.0,True,1.5859585,1,True,1.0,6,False,True,outcome_friend_recip,False,2,22,F,45,2-8,0.5301204819277109,4,1.0
sub-10606,2.0,4,stranger,0,8,0,8,True,8.0,True,2.1188397,1,True,1.0,8,True,True,outcome_stranger_recip,False,2,22,F,46,0-8,0.5421686746987951,4,1.0
sub-10606,2.0,5,friend,0,2,0,2,True,2.0,True,1.5188116,1,True,1.0,2,True,True,outcome_friend_recip,False,2,22,F,47,0-2,0.5542168674698795,4,1.0
sub-10606,2.0,6,friend,2,8,2,8,True,8.0,True,1.4688511,0,True,0.0,6,False,True,outcome_friend_defect,False,2,22,F,48,2-8,0.5662650602409639,4,1.0
sub-10606,2.0,7,friend,0,8,0,8,True,8.0,True,1.3557038,1,True,1.0,8,True,True,outcome_friend_recip,False,2,22,F,49,0-8,0.5783132530120482,4,0.0
sub-10606,2.0,8,stranger,4,0,0,4,False,4.0,True,1.6055402,1,True,1.0,4,True,True,outcome_stranger_recip,False,2,22,F,50,0-4,0.5903614457831325,4,1.0
sub-10606,2.0,9,stranger,4,8,4,8,True,8.0,True,2.3221264,0,True,0.0,4,False,True,outcome_stranger_defect,False,2,22,F,51,4-8,0.6024096385542169,4,1.0
sub-10606,2.0,10,stranger,8,4,4,8,False,8.0,True,2.836799,1,True,1.0,4,False,True,outcome_stranger_recip,False,2,22,F,52,4-8,0.6144578313253012,4,0.0
sub-10606,2.0,11,computer,2,8,2,8,True,8.0,True,1.6068352,0,True,0.0,6,False,True,outcome_computer_defect,False,2,22,F,53,2-8,0.6265060240963856,4,0.0
sub-10606,2.0,12,friend,4,2,2,4,False,4.0,True,1.655078,1,True,1.0,2,False,True,outcome_friend_recip,False,2,22,F,54,2-4,0.6385542168674698,4,1.0
sub-10606,2.0,13,computer,8,2,2,8,False,,,,1,False,,6,False,False,not_shown,False,2,22,F,55,2-8,0.6506024096385542,4,0.0
sub-10606,2.0,14,stranger,2,8,2,8,True,8.0,True,1.624451,1,True,1.0,6,False,True,outcome_stranger_recip,False,2,22,F,56,2-8,0.6626506024096386,4,1.0
sub-10606,2.0,15,stranger,0,8,0,8,True,8.0,True,1.3822904,0,True,0.0,8,True,True,outcome_stranger_defect,False,2,22,F,57,0-8,0.6746987951807228,5,1.0
sub-10606,2.0,16,computer,2,0,0,2,False,2.0,True,1.6547933,0,True,0.0,2,True,True,outcome_computer_defect,False,2,22,F,58,0-2,0.6867469879518072,5,0.0
sub-10606,2.0,17,friend,8,4,4,8,False,8.0,True,1.4884448,1,True,1.0,4,False,True,outcome_friend_recip,False,2,22,F,59,4-8,0.6987951807228916,5,1.0
sub-10606,2.0,18,computer,4,2,2,4,False,4.0,True,1.2776275,1,True,1.0,2,False,True,outcome_computer_recip,False,2,22,F,60,2-4,0.7108433734939759,5,0.0
sub-10606,2.0,19,stranger,8,2,2,8,False,8.0,True,1.680251,0,True,0.0,6,False,True,outcome_stranger_defect,False,2,22,F,61,2-8,0.7228915662650602,5,0.0
sub-10606,2.0,20,stranger,4,0,0,4,False,4.0,True,1.7832817,0,True,0.0,4,True,True,outcome_stranger_defect,False,2,22,F,62,0-4,0.7349397590361446,5,0.0
sub-10606,2.0,21,friend,4,0,0,4,False,4.0,True,1.934802,0,True,0.0,4,True,True,outcome_friend_defect,False,2,22,F,63,0-4,0.7469879518072289,5,1.0
sub-10606,2.0,22,stranger,2,8,2,8,True,8.0,True,2.303545,0,True,0.0,6,False,True,outcome_stranger_defect,False,2,22,F,64,2-8,0.7590361445783133,5,0.0
sub-10606,2.0,23,friend,8,0,0,8,False,8.0,True,1.4543293,0,True,0.0,8,True,True,outcome_friend_defect,False,2,22,F,65,0-8,0.7710843373493976,5,0.0
sub-10606,2.0,24,computer,0,4,0,4,True,4.0,True,1.4095129,0,True,0.0,4,True,True,outcome_computer_defect,False,2,22,F,66,0-4,0.7831325301204819,5,1.0
sub-10606,2.0,25,friend,2,8,2,8,True,8.0,True,1.7261264,1,True,1.0,6,False,True,outcome_friend_recip,False,2,22,F,67,2-8,0.7951807228915663,5,0.0
sub-10606,2.0,26,computer,2,0,0,2,False,2.0,True,1.6700417,1,True,1.0,2,True,True,outcome_computer_recip,False,2,22,F,68,0-2,0.8072289156626506,5,0.0
sub-10606,2.0,27,stranger,4,2,2,4,False,4.0,True,1.6175016,0,True,0.0,2,False,True,outcome_stranger_defect,False,2,22,F,69,2-4,0.8192771084337349,5,0.0
sub-10606,2.0,28,computer,4,8,4,8,True,8.0,True,1.6542023,1,True,1.0,4,False,True,outcome_computer_recip,False,2,22,F,70,4-8,0.8313253012048193,5,1.0
sub-10606,2.0,29,stranger,0,2,0,2,True,2.0,True,1.5691237,1,True,1.0,2,True,True,outcome_stranger_recip,False,2,22,F,71,0-2,0.8433734939759037,6,0.0
sub-10606,2.0,30,friend,0,2,0,2,True,2.0,True,1.4030664,0,True,0.0,2,True,True,outcome_friend_defect,False,2,22,F,72,0-2,0.8554216867469879,6,1.0
sub-10606,2.0,31,friend,2,4,2,4,True,4.0,True,1.6204627,0,True,0.0,2,False,True,outcome_friend_defect,False,2,22,F,73,2-4,0.8674698795180723,6,0.0
sub-10606,2.0,32,computer,2,8,2,8,True,8.0,True,2.2418578,0,True,0.0,6,False,True,outcome_computer_defect,False,2,22,F,74,2-8,0.8795180722891566,6,1.0
sub-10606,2.0,33,friend,0,4,0,4,True,4.0,True,1.5077257,1,True,1.0,4,True,True,outcome_friend_recip,False,2,22,F,75,0-4,0.891566265060241,6,0.0
sub-10606,2.0,34,computer,4,8,4,8,True,8.0,True,1.6109511,0,True,0.0,4,False,True,outcome_computer_defect,False,2,22,F,76,4-8,0.9036144578313253,6,0.0
sub-10606,2.0,35,friend,4,8,4,8,True,8.0,True,1.8327665,0,True,0.0,4,False,True,outcome_friend_defect,False,2,22,F,77,4-8,0.9156626506024096,6,1.0
sub-10606,2.0,36,computer,0,8,0,8,True,8.0,True,1.3786703,0,True,0.0,8,True,True,outcome_computer_defect,False,2,22,F,78,0-8,0.927710843373494,6,0.0
sub-10606,2.0,37,computer,8,0,0,8,False,8.0,True,1.4898534,1,True,1.0,8,True,True,outcome_computer_recip,False,2,22,F,79,0-8,0.9397590361445783,6,0.0
sub-10606,2.0,38,computer,8,2,2,8,False,8.0,True,2.3658407,1,True,1.0,6,False,True,outcome_computer_recip,False,2,22,F,80,2-8,0.9518072289156626,6,1.0
sub-10606,2.0,39,stranger,2,4,2,4,True,4.0,True,1.299107,1,True,1.0,2,False,True,outcome_stranger_recip,False,2,22,F,81,2-4,0.963855421686747,6,1.0
sub-10606,2.0,40,stranger,2,0,0,2,False,2.0,True,1.9123955,0,True,0.0,2,True,True,outcome_stranger_defect,False,2,22,F,82,0-2,0.9759036144578314,6,1.0
sub-10606,2.0,41,computer,4,0,0,4,False,4.0,True,1.272906,1,True,1.0,4,True,True,outcome_computer_recip,False,2,22,F,83,0-4,0.9879518072289156,6,1.0
sub-10606,2.0,42,friend,2,8,2,8,True,8.0,True,1.540075,0,True,0.0,6,False,True,outcome_friend_defect,False,2,22,F,84,2-8,1.0,6,0.0
sub-10608,1.0,1,friend,8,4,4,8,False,8.0,True,1.8781565,0,True,0.0,4,False,True,outcome_friend_defect,False,1,29,F,1,4-8,0.0,1,
sub-10608,1.0,2,friend,0,8,0,8,True,8.0,True,1.5547938,0,True,0.0,8,True,True,outcome_friend_defect,False,1,29,F,2,0-8,0.012048192771084338,1,0.0
sub-10608,1.0,3,stranger,2,8,2,8,True,2.0,False,1.951773,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,29,F,3,2-8,0.024096385542168676,1,
sub-10608,1.0,4,stranger,2,0,0,2,False,2.0,True,1.7166831,0,True,0.0,2,True,True,outcome_stranger_defect,False,1,29,F,4,0-2,0.03614457831325301,1,1.0
sub-10608,1.0,5,stranger,2,8,2,8,True,2.0,False,2.081189,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,29,F,5,2-8,0.04819277108433735,1,0.0
sub-10608,1.0,6,stranger,8,2,2,8,False,2.0,False,1.6111201,0,True,0.0,6,False,True,outcome_stranger_defect,False,1,29,F,6,2-8,0.060240963855421686,1,1.0
sub-10608,1.0,7,stranger,8,0,0,8,False,0.0,False,1.7924758,1,False,,8,True,True,not_shown,False,1,29,F,7,0-8,0.07228915662650602,1,0.0
sub-10608,1.0,8,friend,8,0,0,8,False,8.0,True,1.4415461,1,True,1.0,8,True,True,outcome_friend_recip,False,1,29,F,8,0-8,0.08433734939759036,1,0.0
sub-10608,1.0,9,stranger,8,4,4,8,False,4.0,False,1.9753605,0,True,0.0,4,False,True,outcome_stranger_defect,False,1,29,F,9,4-8,0.0963855421686747,1,0.0
sub-10608,1.0,10,stranger,2,4,2,4,True,2.0,False,1.705022,0,True,0.0,2,False,True,outcome_stranger_defect,False,1,29,F,10,2-4,0.10843373493975904,1,0.0
sub-10608,1.0,11,computer,2,8,2,8,True,2.0,False,1.7902268,1,True,1.0,6,False,True,outcome_computer_recip,False,1,29,F,11,2-8,0.12048192771084337,1,
sub-10608,1.0,12,computer,8,2,2,8,False,2.0,False,1.8777671,1,True,1.0,6,False,True,outcome_computer_recip,False,1,29,F,12,2-8,0.13253012048192772,1,1.0
sub-10608,1.0,13,friend,8,2,2,8,False,8.0,True,1.2577008,0,True,0.0,6,False,True,outcome_friend_defect,False,1,29,F,13,2-8,0.14457831325301204,1,1.0
sub-10608,1.0,14,stranger,4,0,0,4,False,0.0,False,1.9119773,1,False,,4,True,True,not_shown,False,1,29,F,14,0-4,0.1566265060240964,1,0.0
sub-10608,1.0,15,stranger,8,2,2,8,False,2.0,False,1.5776358,0,True,0.0,6,False,True,outcome_stranger_defect,False,1,29,F,15,2-8,0.1686746987951807,2,0.0
sub-10608,1.0,16,computer,2,0,0,2,False,2.0,True,1.6642307,0,True,0.0,2,True,True,outcome_computer_defect,False,1,29,F,16,0-2,0.18072289156626506,2,1.0
sub-10608,1.0,17,friend,8,2,2,8,False,8.0,True,1.3905745,0,True,0.0,6,False,True,outcome_friend_defect,False,1,29,F,17,2-8,0.1927710843373494,2,0.0
sub-10608,1.0,18,friend,2,4,2,4,True,4.0,True,1.6507952,0,True,0.0,2,False,True,outcome_friend_defect,False,1,29,F,18,2-4,0.20481927710843373,2,0.0
sub-10608,1.0,19,computer,4,2,2,4,False,2.0,False,2.091607,0,True,0.0,2,False,True,outcome_computer_defect,False,1,29,F,19,2-4,0.21686746987951808,2,0.0
sub-10608,1.0,20,friend,8,2,2,8,False,8.0,True,1.3184834,1,True,1.0,6,False,True,outcome_friend_recip,False,1,29,F,20,2-8,0.2289156626506024,2,0.0
sub-10608,1.0,21,friend,0,2,0,2,True,2.0,True,1.4830486,1,True,1.0,2,True,True,outcome_friend_recip,False,1,29,F,21,0-2,0.24096385542168675,2,1.0
sub-10608,1.0,22,stranger,4,2,2,4,False,2.0,False,1.5651352,1,True,1.0,2,False,True,outcome_stranger_recip,False,1,29,F,22,2-4,0.25301204819277107,2,0.0
sub-10608,1.0,23,friend,4,0,0,4,False,4.0,True,1.5276716,1,True,1.0,4,True,True,outcome_friend_recip,False,1,29,F,23,0-4,0.26506024096385544,2,1.0
sub-10608,1.0,24,computer,4,8,4,8,True,4.0,False,2.248105,0,True,0.0,4,False,True,outcome_computer_defect,False,1,29,F,24,4-8,0.27710843373493976,2,0.0
sub-10608,1.0,25,computer,8,2,2,8,False,2.0,False,1.4698693,0,True,0.0,6,False,True,outcome_computer_defect,False,1,29,F,25,2-8,0.2891566265060241,2,0.0
sub-10608,1.0,26,computer,0,4,0,4,True,0.0,False,1.7085247,1,False,,4,True,True,not_shown,False,1,29,F,26,0-4,0.30120481927710846,2,0.0
sub-10608,1.0,27,computer,4,8,4,8,True,4.0,False,1.583474,1,True,1.0,4,False,True,outcome_computer_recip,False,1,29,F,27,4-8,0.3132530120481928,2,0.0
sub-10608,1.0,28,computer,0,4,0,4,True,0.0,False,1.3214858,0,False,,4,True,True,not_shown,False,1,29,F,28,0-4,0.3253012048192771,2,1.0
sub-10608,1.0,29,stranger,4,8,4,8,True,4.0,False,1.50337,1,True,1.0,4,False,True,outcome_stranger_recip,False,1,29,F,29,4-8,0.3373493975903614,3,1.0
sub-10608,1.0,30,stranger,0,8,0,8,True,0.0,False,1.3068604,0,False,,8,True,True,not_shown,False,1,29,F,30,0-8,0.3493975903614458,3,1.0
sub-10608,1.0,31,stranger,2,0,0,2,False,2.0,True,1.2216523,1,True,1.0,2,True,True,outcome_stranger_recip,False,1,29,F,31,0-2,0.3614457831325301,3,1.0
sub-10608,1.0,32,friend,2,4,2,4,True,4.0,True,1.6807728,1,True,1.0,2,False,True,outcome_friend_recip,False,1,29,F,32,2-4,0.37349397590361444,3,1.0
sub-10608,1.0,33,computer,0,2,0,2,True,0.0,False,1.585347,1,False,,2,True,True,not_shown,False,1,29,F,33,0-2,0.3855421686746988,3,1.0
sub-10608,1.0,34,friend,0,2,0,2,True,2.0,True,1.4971912,0,True,0.0,2,True,True,outcome_friend_defect,False,1,29,F,34,0-2,0.39759036144578314,3,1.0
sub-10608,1.0,35,friend,4,0,0,4,False,4.0,True,1.45777,0,True,0.0,4,True,True,outcome_friend_defect,False,1,29,F,35,0-4,0.40963855421686746,3,0.0
sub-10608,1.0,36,computer,0,8,0,8,True,0.0,False,1.7972043,0,False,,8,True,True,not_shown,False,1,29,F,36,0-8,0.42168674698795183,3,1.0
sub-10608,1.0,37,friend,8,4,4,8,False,8.0,True,1.2569846,1,True,1.0,4,False,True,outcome_friend_recip,False,1,29,F,37,4-8,0.43373493975903615,3,0.0
sub-10608,1.0,38,friend,8,2,2,8,False,8.0,True,1.3361514,1,True,1.0,6,False,True,outcome_friend_recip,False,1,29,F,38,2-8,0.4457831325301205,3,1.0
sub-10608,1.0,39,computer,8,0,0,8,False,0.0,False,1.6915574,1,False,,8,True,True,not_shown,False,1,29,F,39,0-8,0.4578313253012048,3,1.0
sub-10608,1.0,40,computer,2,4,2,4,True,2.0,False,1.5783997,1,True,1.0,2,False,True,outcome_computer_recip,False,1,29,F,40,2-4,0.46987951807228917,3,1.0
sub-10608,1.0,41,computer,8,2,2,8,False,2.0,False,1.3839757,0,True,0.0,6,False,True,outcome_computer_defect,False,1,29,F,41,2-8,0.4819277108433735,3,1.0
sub-10608,1.0,42,stranger,4,0,0,4,False,0.0,False,1.5854263,0,False,,4,True,True,not_shown,False,1,29,F,42,0-4,0.4939759036144578,3,1.0
sub-10617,1.0,1,friend,8,4,4,8,False,8.0,True,2.195398,0,True,0.0,4,False,True,outcome_friend_defect,False,1,73,F,1,4-8,0.0,1,
sub-10617,1.0,2,friend,0,8,0,8,True,8.0,True,2.499574,0,True,0.0,8,True,True,outcome_friend_defect,False,1,73,F,2,0-8,0.012048192771084338,1,0.0
sub-10617,1.0,3,stranger,2,8,2,8,True,2.0,False,2.4581797,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,73,F,3,2-8,0.024096385542168676,1,
sub-10617,1.0,4,stranger,2,0,0,2,False,2.0,True,2.1978395,0,True,0.0,2,True,True,outcome_stranger_defect,False,1,73,F,4,0-2,0.03614457831325301,1,1.0
sub-10617,1.0,5,stranger,2,8,2,8,True,8.0,True,2.0455613,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,73,F,5,2-8,0.04819277108433735,1,0.0
sub-10617,1.0,6,stranger,8,2,2,8,False,8.0,True,2.2370918,0,True,0.0,6,False,True,outcome_stranger_defect,False,1,73,F,6,2-8,0.060240963855421686,1,1.0
sub-10617,1.0,7,stranger,8,0,0,8,False,8.0,True,2.1360276,1,True,1.0,8,True,True,outcome_stranger_recip,False,1,73,F,7,0-8,0.07228915662650602,1,0.0
sub-10617,1.0,8,friend,8,0,0,8,False,8.0,True,1.9459302,1,True,1.0,8,True,True,outcome_friend_recip,False,1,73,F,8,0-8,0.08433734939759036,1,0.0
sub-10617,1.0,9,stranger,8,4,4,8,False,4.0,False,2.0055306,0,True,0.0,4,False,True,outcome_stranger_defect,False,1,73,F,9,4-8,0.0963855421686747,1,1.0
sub-10617,1.0,10,stranger,2,4,2,4,True,4.0,True,1.963146,0,True,0.0,2,False,True,outcome_stranger_defect,False,1,73,F,10,2-4,0.10843373493975904,1,0.0
sub-10617,1.0,11,computer,2,8,2,8,True,2.0,False,1.8647598,1,True,1.0,6,False,True,outcome_computer_recip,False,1,73,F,11,2-8,0.12048192771084337,1,
sub-10617,1.0,12,computer,8,2,2,8,False,2.0,False,2.0689816,1,True,1.0,6,False,True,outcome_computer_recip,False,1,73,F,12,2-8,0.13253012048192772,1,1.0
sub-10617,1.0,13,friend,8,2,2,8,False,8.0,True,1.5588738,0,True,0.0,6,False,True,outcome_friend_defect,False,1,73,F,13,2-8,0.14457831325301204,1,1.0
sub-10617,1.0,14,stranger,4,0,0,4,False,4.0,True,1.7901294,1,True,1.0,4,True,True,outcome_stranger_recip,False,1,73,F,14,0-4,0.1566265060240964,1,0.0
sub-10617,1.0,15,stranger,8,2,2,8,False,2.0,False,1.8141185,0,True,0.0,6,False,True,outcome_stranger_defect,False,1,73,F,15,2-8,0.1686746987951807,2,1.0
sub-10617,1.0,16,computer,2,0,0,2,False,0.0,False,2.0517766,0,False,,2,True,True,not_shown,False,1,73,F,16,0-2,0.18072289156626506,2,1.0
sub-10617,1.0,17,friend,8,2,2,8,False,8.0,True,2.1555517,0,True,0.0,6,False,True,outcome_friend_defect,False,1,73,F,17,2-8,0.1927710843373494,2,0.0
sub-10617,1.0,18,friend,2,4,2,4,True,4.0,True,1.9601592,0,True,0.0,2,False,True,outcome_friend_defect,False,1,73,F,18,2-4,0.20481927710843373,2,0.0
sub-10617,1.0,19,computer,4,2,2,4,False,2.0,False,1.9335954,0,True,0.0,2,False,True,outcome_computer_defect,False,1,73,F,19,2-4,0.21686746987951808,2,1.0
sub-10617,1.0,20,friend,8,2,2,8,False,2.0,False,1.9569156,1,True,1.0,6,False,True,outcome_friend_recip,False,1,73,F,20,2-8,0.2289156626506024,2,0.0
sub-10617,1.0,21,friend,0,2,0,2,True,2.0,True,1.9647305,1,True,1.0,2,True,True,outcome_friend_recip,False,1,73,F,21,0-2,0.24096385542168675,2,1.0
sub-10617,1.0,22,stranger,4,2,2,4,False,2.0,False,1.6934435,1,True,1.0,2,False,True,outcome_stranger_recip,False,1,73,F,22,2-4,0.25301204819277107,2,0.0
sub-10617,1.0,23,friend,4,0,0,4,False,4.0,True,2.0675578,1,True,1.0,4,True,True,outcome_friend_recip,False,1,73,F,23,0-4,0.26506024096385544,2,1.0
sub-10617,1.0,24,computer,4,8,4,8,True,8.0,True,2.6047077,0,True,0.0,4,False,True,outcome_computer_defect,False,1,73,F,24,4-8,0.27710843373493976,2,0.0
sub-10617,1.0,25,computer,8,2,2,8,False,2.0,False,1.8927549,0,True,0.0,6,False,True,outcome_computer_defect,False,1,73,F,25,2-8,0.2891566265060241,2,0.0
sub-10617,1.0,26,computer,0,4,0,4,True,4.0,True,1.8824986,1,True,1.0,4,True,True,outcome_computer_recip,False,1,73,F,26,0-4,0.30120481927710846,2,0.0
sub-10617,1.0,27,computer,4,8,4,8,True,8.0,True,2.0563412,1,True,1.0,4,False,True,outcome_computer_recip,False,1,73,F,27,4-8,0.3132530120481928,2,1.0
sub-10617,1.0,28,computer,0,4,0,4,True,4.0,True,2.2603111,0,True,0.0,4,True,True,outcome_computer_defect,False,1,73,F,28,0-4,0.3253012048192771,2,1.0
sub-10617,1.0,29,stranger,4,8,4,8,True,4.0,False,1.6851141,1,True,1.0,4,False,True,outcome_stranger_recip,False,1,73,F,29,4-8,0.3373493975903614,3,1.0
sub-10617,1.0,30,stranger,0,8,0,8,True,8.0,True,1.8502352,0,True,0.0,8,True,True,outcome_stranger_defect,False,1,73,F,30,0-8,0.3493975903614458,3,1.0
sub-10617,1.0,31,stranger,2,0,0,2,False,2.0,True,2.3105218,1,True,1.0,2,True,True,outcome_stranger_recip,False,1,73,F,31,0-2,0.3614457831325301,3,0.0
sub-10617,1.0,32,friend,2,4,2,4,True,4.0,True,1.9832643,1,True,1.0,2,False,True,outcome_friend_recip,False,1,73,F,32,2-4,0.37349397590361444,3,1.0
sub-10617,1.0,33,computer,0,2,0,2,True,0.0,False,1.937628,1,False,,2,True,True,not_shown,False,1,73,F,33,0-2,0.3855421686746988,3,0.0
sub-10617,1.0,34,friend,0,2,0,2,True,2.0,True,1.9103637,0,True,0.0,2,True,True,outcome_friend_defect,False,1,73,F,34,0-2,0.39759036144578314,3,1.0
sub-10617,1.0,35,friend,4,0,0,4,False,4.0,True,2.1995442,0,True,0.0,4,True,True,outcome_friend_defect,False,1,73,F,35,0-4,0.40963855421686746,3,0.0
sub-10617,1.0,36,computer,0,8,0,8,True,8.0,True,2.2879124,0,True,0.0,8,True,True,outcome_computer_defect,False,1,73,F,36,0-8,0.42168674698795183,3,0.0
sub-10617,1.0,37,friend,8,4,4,8,False,4.0,False,2.1417854,1,True,1.0,4,False,True,outcome_friend_recip,False,1,73,F,37,4-8,0.43373493975903615,3,0.0
sub-10617,1.0,38,friend,8,2,2,8,False,2.0,False,2.032001,1,True,1.0,6,False,True,outcome_friend_recip,False,1,73,F,38,2-8,0.4457831325301205,3,1.0
sub-10617,1.0,39,computer,8,0,0,8,False,0.0,False,2.536027,1,False,,8,True,True,not_shown,False,1,73,F,39,0-8,0.4578313253012048,3,0.0
sub-10617,1.0,40,computer,2,4,2,4,True,4.0,True,1.9741822,1,True,1.0,2,False,True,outcome_computer_recip,False,1,73,F,40,2-4,0.46987951807228917,3,0.0
sub-10617,1.0,41,computer,8,2,2,8,False,2.0,False,1.6298493,0,True,0.0,6,False,True,outcome_computer_defect,False,1,73,F,41,2-8,0.4819277108433735,3,1.0
sub-10617,1.0,42,stranger,4,0,0,4,False,4.0,True,2.0266607,0,True,0.0,4,True,True,outcome_stranger_defect,False,1,73,F,42,0-4,0.4939759036144578,3,1.0
sub-10636,1.0,1,friend,8,4,4,8,False,8.0,True,1.8120645,0,True,0.0,4,False,True,outcome_friend_defect,False,1,27,F,1,4-8,0.0,1,
sub-10636,1.0,2,friend,0,8,0,8,True,8.0,True,1.7675974,0,True,0.0,8,True,True,outcome_friend_defect,False,1,27,F,2,0-8,0.012048192771084338,1,0.0
sub-10636,1.0,3,stranger,2,8,2,8,True,8.0,True,1.6481159,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,27,F,3,2-8,0.024096385542168676,1,
sub-10636,1.0,4,stranger,2,0,0,2,False,2.0,True,1.3743016,0,True,0.0,2,True,True,outcome_stranger_defect,False,1,27,F,4,0-2,0.03614457831325301,1,1.0
sub-10636,1.0,5,stranger,2,8,2,8,True,8.0,True,1.4769894,1,True,1.0,6,False,True,outcome_stranger_recip,False,1,27,F,5,2-8,0.04819277108433735,1,0.0
sub-10636,1.0,6,stranger,8,2,2,8,False,8.0,True,1.6559964,0,True,0.0,6,False,True,outcome_stranger_defect,False,1,27,F,6,2-8,0.060240963855421686,1,1.0
sub-10636,1.0,7,stranger,8,0,0,8,False,,,,1,False,,8,True,False,not_shown,False,1,27,F,7,0-8,0.07228915662650602,1,0.0
sub-10636,1.0,8,friend,8,0,0,8,False,8.0,True,1.520419,1,True,1.0,8,True,True,outcome_friend_recip,False,1,27,F,8,0-8,0.08433734939759036,1,0.0
sub-10636,1.0,9,stranger,8,4,4,8,False,4.0,False,1.4837222,0,True,0.0,4,False,True,outcome_stranger_defect,False,1,27,F,9,4-8,0.0963855421686747,1,0.0
sub-10636,1.0,10,stranger,2,4,2,4,True,4.0,True,1.6494137,0,True,0.0,2,False,True,outcome_stranger_defect,False,1,27,F,10,2-4,0.10843373493975904,1,0.0
