participant_id,model,iteration,parameter,true,recovered,boundary,n_near_best,converged
sub-10801,M3,19,phi,1.4580357057326534,1.4537592067428449,False,8,True
sub-10801,M3,20,alpha,0.0001281720906984,0.0,True,7,True
sub-10801,M3,20,kappa,1.2811194521836606,1.667796707456923,False,7,True
sub-10801,M3,20,phi,1.4580357057326534,1.5784033731645717,False,7,True
sub-10801,M3,21,alpha,0.0001281720906984,0.0,True,5,True
sub-10801,M3,21,kappa,1.2811194521836606,0.9476097025136111,False,5,True
sub-10801,M3,21,phi,1.4580357057326534,1.3653684349714317,False,5,True
sub-10801,M3,22,alpha,0.0001281720906984,0.0,True,7,True
sub-10801,M3,22,kappa,1.2811194521836606,1.5060297307762271,False,7,True
sub-10801,M3,22,phi,1.4580357057326534,1.5842298312157352,False,7,True
sub-10801,M3,23,alpha,0.0001281720906984,0.003571729633650162,False,5,True
sub-10801,M3,23,kappa,1.2811194521836606,2.037511030609906,False,5,True
sub-10801,M3,23,phi,1.4580357057326534,1.3671376709994716,False,5,True
sub-10801,M3,24,alpha,0.0001281720906984,0.0,True,3,True
sub-10801,M3,24,kappa,1.2811194521836606,1.2778683012790029,False,3,True
sub-10801,M3,24,phi,1.4580357057326534,1.50050846290083,False,3,True
sub-10801,M3,25,alpha,0.0001281720906984,0.0,True,4,True
sub-10801,M3,25,kappa,1.2811194521836606,0.9016571656205334,False,4,True
sub-10801,M3,25,phi,1.4580357057326534,1.4717437288280155,False,4,True
sub-10801,M3,26,alpha,0.0001281720906984,0.008962706855431527,False,6,True
sub-10801,M3,26,kappa,1.2811194521836606,2.049948214640328,False,6,True
sub-10801,M3,26,phi,1.4580357057326534,1.3914275160306995,False,6,True
sub-10801,M3,27,alpha,0.0001281720906984,0.0,True,2,True
sub-10801,M3,27,kappa,1.2811194521836606,1.380103242930215,False,2,True
sub-10801,M3,27,phi,1.4580357057326534,1.4743850525949425,False,2,True
sub-10801,M3,28,alpha,0.0001281720906984,0.008037251502743514,False,3,True
sub-10801,M3,28,kappa,1.2811194521836606,1.3215749030808168,False,3,True
sub-10801,M3,28,phi,1.4580357057326534,1.4867721656247233,False,3,True
sub-10801,M3,29,alpha,0.0001281720906984,0.021051766630415834,False,5,True
sub-10801,M3,29,kappa,1.2811194521836606,1.8014374569307252,False,5,True
sub-10801,M3,29,phi,1.4580357057326534,1.5965642354382434,False,5,True
sub-10801,M3,30,alpha,0.0001281720906984,0.0011915198008566874,False,4,True
sub-10801,M3,30,kappa,1.2811194521836606,0.9243810777862945,False,4,True
sub-10801,M3,30,phi,1.4580357057326534,1.5500489530004893,False,4,True
sub-10801,M3,31,alpha,0.0001281720906984,0.022422770077116818,False,7,True
sub-10801,M3,31,kappa,1.2811194521836606,2.5272963778764814,False,7,True
sub-10801,M3,31,phi,1.4580357057326534,1.4334490812617893,False,7,True
sub-10801,M3,32,alpha,0.0001281720906984,0.0,True,4,True
sub-10801,M3,32,kappa,1.2811194521836606,1.1189756636005046,False,4,True
sub-10801,M3,32,phi,1.4580357057326534,1.3604624072564635,False,4,True
sub-10801,M3,33,alpha,0.0001281720906984,0.015661716623299796,False,8,True
sub-10801,M3,33,kappa,1.2811194521836606,1.9248969741811133,False,8,True
sub-10801,M3,33,phi,1.4580357057326534,1.5536134035914808,False,8,True
sub-10801,M3,34,alpha,0.0001281720906984,0.0,True,8,True
sub-10801,M3,34,kappa,1.2811194521836606,1.1189756589141613,False,8,True
sub-10801,M3,34,phi,1.4580357057326534,1.560382175743667,False,8,True
sub-10801,M3,35,alpha,0.0001281720906984,0.0,True,4,True
sub-10801,M3,35,kappa,1.2811194521836606,1.118975663271498,False,4,True
sub-10801,M3,35,phi,1.4580357057326534,1.4302414562021968,False,4,True
sub-10801,M3,36,alpha,0.0001281720906984,0.018986828748281642,False,3,True
sub-10801,M3,36,kappa,1.2811194521836606,3.0874323075616137,False,3,True
sub-10801,M3,36,phi,1.4580357057326534,1.4728851961116893,False,3,True
sub-10801,M3,37,alpha,0.0001281720906984,0.019595269047726332,False,6,True
sub-10801,M3,37,kappa,1.2811194521836606,2.694885454991572,False,6,True
sub-10801,M3,37,phi,1.4580357057326534,1.476332624063462,False,6,True
sub-10801,M3,38,alpha,0.0001281720906984,0.0039048909399219817,False,7,True
sub-10801,M3,38,kappa,1.2811194521836606,1.2899079816558061,False,7,True
sub-10801,M3,38,phi,1.4580357057326534,1.6159888054597995,False,7,True
sub-10801,M3,39,alpha,0.0001281720906984,0.008948314840759359,False,7,True
sub-10801,M3,39,kappa,1.2811194521836606,1.8105930506695485,False,7,True
sub-10801,M3,39,phi,1.4580357057326534,1.4875156257597897,False,7,True
sub-10801,M3,40,alpha,0.0001281720906984,0.010407017363878602,False,10,True
sub-10801,M3,40,kappa,1.2811194521836606,1.2558003359291792,False,10,True
sub-10801,M3,40,phi,1.4580357057326534,1.390146587250202,False,10,True
sub-10801,M3,41,alpha,0.0001281720906984,0.0,True,6,True
sub-10801,M3,41,kappa,1.2811194521836606,1.6677967245818233,False,6,True
sub-10801,M3,41,phi,1.4580357057326534,1.45005376325961,False,6,True
sub-10801,M3,42,alpha,0.0001281720906984,0.0,True,1,True
sub-10801,M3,42,kappa,1.2811194521836606,0.9983687793128143,False,1,True
sub-10801,M3,42,phi,1.4580357057326534,1.4258767964490202,False,1,True
sub-10801,M3,43,alpha,0.0001281720906984,0.009438091579416665,False,4,True
sub-10801,M3,43,kappa,1.2811194521836606,1.8448025834617805,False,4,True
sub-10801,M3,43,phi,1.4580357057326534,1.5226175337927628,False,4,True
sub-10801,M3,44,alpha,0.0001281720906984,0.009514844701908713,False,4,True
sub-10801,M3,44,kappa,1.2811194521836606,1.2110029764731354,False,4,True
sub-10801,M3,44,phi,1.4580357057326534,1.4200741415417801,False,4,True
sub-10801,M3,45,alpha,0.0001281720906984,0.003519731077646595,False,5,True
sub-10801,M3,45,kappa,1.2811194521836606,1.065016413187347,False,5,True
sub-10801,M3,45,phi,1.4580357057326534,1.4442937524207442,False,5,True
sub-10801,M3,46,alpha,0.0001281720906984,0.0,True,4,True
sub-10801,M3,46,kappa,1.2811194521836606,1.6677966731067189,False,4,True
sub-10801,M3,46,phi,1.4580357057326534,1.3983519521532608,False,4,True
sub-10801,M3,47,alpha,0.0001281720906984,0.0004316979157198656,False,5,True
sub-10801,M3,47,kappa,1.2811194521836606,1.3920918804661888,False,5,True
sub-10801,M3,47,phi,1.4580357057326534,1.37929144043966,False,5,True
sub-10801,M3,48,alpha,0.0001281720906984,0.0,True,2,True
sub-10801,M3,48,kappa,1.2811194521836606,1.0550075015582034,False,2,True
sub-10801,M3,48,phi,1.4580357057326534,1.4209085243231918,False,2,True
sub-10801,M3,49,alpha,0.0001281720906984,0.01633841768512947,False,33,True
sub-10801,M3,49,kappa,1.2811194521836606,0.9397561101933363,False,33,True
sub-10801,M3,49,phi,1.4580357057326534,5.0,True,33,True
sub-10801,M4,0,alpha,0.1010924102895012,0.03486678937330205,False,50,True
sub-10801,M4,0,kappa,0.8379385114794516,2.689126961614731,False,50,True
sub-10801,M4,0,theta,2.3495159161626726,1.2909704657961933,False,50,True
sub-10801,M4,1,alpha,0.1010924102895012,0.06978598366105518,False,50,True
sub-10801,M4,1,kappa,0.8379385114794516,1.1200794758819785,False,50,True
sub-10801,M4,1,theta,2.3495159161626726,1.7012714582722426,False,50,True
sub-10801,M4,2,alpha,0.1010924102895012,0.06863634824906668,False,50,True
sub-10801,M4,2,kappa,0.8379385114794516,1.6138927876418583,False,50,True
sub-10801,M4,2,theta,2.3495159161626726,1.5568048042521752,False,50,True
sub-10801,M4,3,alpha,0.1010924102895012,0.03353982397396782,False,50,True
sub-10801,M4,3,kappa,0.8379385114794516,2.3542896039477252,False,50,True
sub-10801,M4,3,theta,2.3495159161626726,1.4879223967055526,False,50,True
sub-10801,M4,4,alpha,0.1010924102895012,0.17019878090725438,False,50,True
sub-10801,M4,4,kappa,0.8379385114794516,0.8442198706804905,False,50,True
sub-10801,M4,4,theta,2.3495159161626726,2.3699880801837985,False,50,True
sub-10801,M4,5,alpha,0.1010924102895012,0.14186908677433924,False,49,True
sub-10801,M4,5,kappa,0.8379385114794516,0.80609049625644,False,49,True
sub-10801,M4,5,theta,2.3495159161626726,2.5527115080875076,False,49,True
sub-10801,M4,6,alpha,0.1010924102895012,0.071364461058651,False,50,True
sub-10801,M4,6,kappa,0.8379385114794516,1.4571812398505692,False,50,True
sub-10801,M4,6,theta,2.3495159161626726,1.6447492228894895,False,50,True
sub-10801,M4,7,alpha,0.1010924102895012,0.10213186498839967,False,50,True
sub-10801,M4,7,kappa,0.8379385114794516,1.1409535112346612,False,50,True
sub-10801,M4,7,theta,2.3495159161626726,1.926681602422682,False,50,True
sub-10801,M4,8,alpha,0.1010924102895012,0.029517219358158955,False,50,True
sub-10801,M4,8,kappa,0.8379385114794516,2.7659357630895687,False,50,True
sub-10801,M4,8,theta,2.3495159161626726,0.9831603551281037,False,50,True
sub-10801,M4,9,alpha,0.1010924102895012,0.0851676090803171,False,42,True
sub-10801,M4,9,kappa,0.8379385114794516,0.2301224177140385,False,42,True
sub-10801,M4,9,theta,2.3495159161626726,5.0,True,42,True
sub-10801,M4,10,alpha,0.1010924102895012,0.19308209145442615,False,49,True
sub-10801,M4,10,kappa,0.8379385114794516,0.5311684809058064,False,49,True
sub-10801,M4,10,theta,2.3495159161626726,5.0,True,49,True
sub-10801,M4,11,alpha,0.1010924102895012,0.0918336676073202,False,50,True
sub-10801,M4,11,kappa,0.8379385114794516,1.3032059232202726,False,50,True
sub-10801,M4,11,theta,2.3495159161626726,1.7138016615222247,False,50,True
sub-10801,M4,12,alpha,0.1010924102895012,0.17200643555042291,False,46,True
sub-10801,M4,12,kappa,0.8379385114794516,0.26163764024577285,False,46,True
sub-10801,M4,12,theta,2.3495159161626726,5.0,True,46,True
sub-10801,M4,13,alpha,0.1010924102895012,0.1251192095456566,False,50,True
sub-10801,M4,13,kappa,0.8379385114794516,1.30010594357517,False,50,True
sub-10801,M4,13,theta,2.3495159161626726,1.6854561519166222,False,50,True
sub-10801,M4,14,alpha,0.1010924102895012,0.093748366722541,False,50,True
sub-10801,M4,14,kappa,0.8379385114794516,0.9198104078392176,False,50,True
sub-10801,M4,14,theta,2.3495159161626726,1.9647130776867026,False,50,True
sub-10801,M4,15,alpha,0.1010924102895012,0.08359223545843018,False,50,True
sub-10801,M4,15,kappa,0.8379385114794516,0.935218092730544,False,50,True
sub-10801,M4,15,theta,2.3495159161626726,2.2738849934179868,False,50,True
sub-10801,M4,16,alpha,0.1010924102895012,0.02987967500019602,False,50,True
sub-10801,M4,16,kappa,0.8379385114794516,2.187419252131573,False,50,True
sub-10801,M4,16,theta,2.3495159161626726,1.3555035843083962,False,50,True
sub-10801,M4,17,alpha,0.1010924102895012,0.0013116352432140067,False,49,True
sub-10801,M4,17,kappa,0.8379385114794516,2.1464880754183024,False,49,True
sub-10801,M4,17,theta,2.3495159161626726,1.1622087676954678,False,49,True
sub-10801,M4,18,alpha,0.1010924102895012,0.1508079402062195,False,49,True
sub-10801,M4,18,kappa,0.8379385114794516,0.7154184116290732,False,49,True
sub-10801,M4,18,theta,2.3495159161626726,2.446994311657123,False,49,True
sub-10801,M4,19,alpha,0.1010924102895012,0.0,True,50,True
sub-10801,M4,19,kappa,0.8379385114794516,5.096944578177051,False,50,True
sub-10801,M4,19,theta,2.3495159161626726,1.280550845116899,False,50,True
sub-10801,M4,20,alpha,0.1010924102895012,0.015704298125009605,False,50,True
sub-10801,M4,20,kappa,0.8379385114794516,1.6180982458564843,False,50,True
sub-10801,M4,20,theta,2.3495159161626726,1.4074796659530537,False,50,True
sub-10801,M4,21,alpha,0.1010924102895012,0.0,True,46,True
sub-10801,M4,21,kappa,0.8379385114794516,0.42058176782775103,False,46,True
sub-10801,M4,21,theta,2.3495159161626726,5.0,True,46,True
sub-10801,M4,22,alpha,0.1010924102895012,0.12762656779517717,False,50,True
sub-10801,M4,22,kappa,0.8379385114794516,0.7373196923894064,False,50,True
sub-10801,M4,22,theta,2.3495159161626726,3.1718789672934355,False,50,True
sub-10801,M4,23,alpha,0.1010924102895012,0.11050739027321868,False,50,True
sub-10801,M4,23,kappa,0.8379385114794516,0.5256842855252299,False,50,True
sub-10801,M4,23,theta,2.3495159161626726,3.2316270694031513,False,50,True
sub-10801,M4,24,alpha,0.1010924102895012,0.004605758343796386,False,50,True
sub-10801,M4,24,kappa,0.8379385114794516,6.345867874647327,False,50,True
sub-10801,M4,24,theta,2.3495159161626726,1.0932749123534404,False,50,True
sub-10801,M4,25,alpha,0.1010924102895012,0.08055905315245493,False,50,True
sub-10801,M4,25,kappa,0.8379385114794516,1.2225401922610724,False,50,True
sub-10801,M4,25,theta,2.3495159161626726,1.7810240787538707,False,50,True
sub-10801,M4,26,alpha,0.1010924102895012,0.0311721823857443,False,50,True
sub-10801,M4,26,kappa,0.8379385114794516,3.565557145447588,False,50,True
sub-10801,M4,26,theta,2.3495159161626726,1.1737505635512986,False,50,True
sub-10801,M4,27,alpha,0.1010924102895012,0.14534712077722434,False,50,True
sub-10801,M4,27,kappa,0.8379385114794516,0.9804916105954863,False,50,True
sub-10801,M4,27,theta,2.3495159161626726,2.04433464072128,False,50,True
sub-10801,M4,28,alpha,0.1010924102895012,0.015532759878742888,False,50,True
sub-10801,M4,28,kappa,0.8379385114794516,2.461534739476608,False,50,True
sub-10801,M4,28,theta,2.3495159161626726,1.301708975962654,False,50,True
sub-10801,M4,29,alpha,0.1010924102895012,0.173125814123214,False,46,True
sub-10801,M4,29,kappa,0.8379385114794516,0.34114143840255406,False,46,True
sub-10801,M4,29,theta,2.3495159161626726,5.0,True,46,True
sub-10801,M4,30,alpha,0.1010924102895012,0.05388987790401601,False,50,True
sub-10801,M4,30,kappa,0.8379385114794516,1.5153419243987274,False,50,True
sub-10801,M4,30,theta,2.3495159161626726,1.5095064397251665,False,50,True
sub-10801,M4,31,alpha,0.1010924102895012,0.12804515384573312,False,50,True
sub-10801,M4,31,kappa,0.8379385114794516,0.7607135151279202,False,50,True
sub-10801,M4,31,theta,2.3495159161626726,2.6273514507216102,False,50,True
sub-10801,M4,32,alpha,0.1010924102895012,0.010668797401852392,False,50,True
sub-10801,M4,32,kappa,0.8379385114794516,2.406151443179566,False,50,True
sub-10801,M4,32,theta,2.3495159161626726,1.2510729339588347,False,50,True
sub-10801,M4,33,alpha,0.1010924102895012,0.11704581486055034,False,50,True
sub-10801,M4,33,kappa,0.8379385114794516,0.7809172528506023,False,50,True
sub-10801,M4,33,theta,2.3495159161626726,2.4386269512662437,False,50,True
sub-10801,M4,34,alpha,0.1010924102895012,0.14421057127074088,False,50,True
sub-10801,M4,34,kappa,0.8379385114794516,0.8538199337521881,False,50,True
sub-10801,M4,34,theta,2.3495159161626726,2.4805601350678077,False,50,True
sub-10801,M4,35,alpha,0.1010924102895012,0.07102121221233502,False,50,True
sub-10801,M4,35,kappa,0.8379385114794516,0.44848840363511727,False,50,True
sub-10801,M4,35,theta,2.3495159161626726,4.637396246649921,False,50,True
sub-10801,M4,36,alpha,0.1010924102895012,0.02319806371404578,False,50,True
sub-10801,M4,36,kappa,0.8379385114794516,1.7556307601068404,False,50,True
sub-10801,M4,36,theta,2.3495159161626726,1.6050426286581616,False,50,True
sub-10801,M4,37,alpha,0.1010924102895012,0.09451280829390994,False,50,True
sub-10801,M4,37,kappa,0.8379385114794516,1.0079784784686916,False,50,True
sub-10801,M4,37,theta,2.3495159161626726,2.175500632048269,False,50,True
sub-10801,M4,38,alpha,0.1010924102895012,0.21670017693306637,False,43,True
sub-10801,M4,38,kappa,0.8379385114794516,0.27830708504439006,False,43,True
sub-10801,M4,38,theta,2.3495159161626726,5.0,True,43,True
sub-10801,M4,39,alpha,0.1010924102895012,0.07366706079467136,False,49,True
sub-10801,M4,39,kappa,0.8379385114794516,1.574182897806132,False,49,True
sub-10801,M4,39,theta,2.3495159161626726,1.7982495534003435,False,49,True
sub-10801,M4,40,alpha,0.1010924102895012,0.046136477672360676,False,49,True
sub-10801,M4,40,kappa,0.8379385114794516,2.452826039318115,False,49,True
sub-10801,M4,40,theta,2.3495159161626726,1.3242492857337609,False,49,True
sub-10801,M4,41,alpha,0.1010924102895012,0.16742165625622055,False,50,True
sub-10801,M4,41,kappa,0.8379385114794516,1.1699158298561374,False,50,True
sub-10801,M4,41,theta,2.3495159161626726,2.0254292765765953,False,50,True
sub-10801,M4,42,alpha,0.1010924102895012,0.1855736335361674,False,49,True
sub-10801,M4,42,kappa,0.8379385114794516,0.9679870232144228,False,49,True
sub-10801,M4,42,theta,2.3495159161626726,2.883309068249001,False,49,True
sub-10801,M4,43,alpha,0.1010924102895012,0.14502720901178862,False,48,True
sub-10801,M4,43,kappa,0.8379385114794516,0.2689468053899849,False,48,True
sub-10801,M4,43,theta,2.3495159161626726,5.0,True,48,True
sub-10801,M4,44,alpha,0.1010924102895012,0.13632036932224478,False,50,True
sub-10801,M4,44,kappa,0.8379385114794516,1.3919333994512901,False,50,True
sub-10801,M4,44,theta,2.3495159161626726,2.595732362674073,False,50,True
sub-10801,M4,45,alpha,0.1010924102895012,0.19044857739244417,False,47,True
sub-10801,M4,45,kappa,0.8379385114794516,0.316483763556162,False,47,True
sub-10801,M4,45,theta,2.3495159161626726,4.005731768877034,False,47,True
sub-10801,M4,46,alpha,0.1010924102895012,0.05745895745005325,False,49,True
sub-10801,M4,46,kappa,0.8379385114794516,0.32818893990827447,False,49,True
sub-10801,M4,46,theta,2.3495159161626726,5.0,True,49,True
sub-10801,M4,47,alpha,0.1010924102895012,0.1365321500263269,False,50,True
sub-10801,M4,47,kappa,0.8379385114794516,0.4235550500886707,False,50,True
sub-10801,M4,47,theta,2.3495159161626726,4.43243877259726,False,50,True
sub-10801,M4,48,alpha,0.1010924102895012,0.01180916290718636,False,50,True
sub-10801,M4,48,kappa,0.8379385114794516,1.9801334544028706,False,50,True
sub-10801,M4,48,theta,2.3495159161626726,1.6047778194559188,False,50,True
sub-10801,M4,49,alpha,0.1010924102895012,0.01306422986007492,False,47,True
sub-10801,M4,49,kappa,0.8379385114794516,0.3726686718938458,False,47,True
sub-10801,M4,49,theta,2.3495159161626726,5.0,True,47,True
sub-10802,M1,0,kappa,0.0758508021234322,0.07585079602235445,False,50,True
sub-10802,M1,1,kappa,0.0758508021234322,0.04547464733423071,False,50,True
sub-10802,M1,2,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,3,kappa,0.0758508021234322,0.18311863090035677,False,50,True
sub-10802,M1,4,kappa,0.0758508021234322,0.13690964140053277,False,50,True
sub-10802,M1,5,kappa,0.0758508021234322,0.4416171009063347,False,50,True
sub-10802,M1,6,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,7,kappa,0.0758508021234322,0.35791964378320046,False,50,True
sub-10802,M1,8,kappa,0.0758508021234322,0.19862626476684003,False,50,True
sub-10802,M1,9,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,10,kappa,0.0758508021234322,0.26131454039479207,False,50,True
sub-10802,M1,11,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,12,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,13,kappa,0.0758508021234322,0.5472355816469288,False,50,True
sub-10802,M1,14,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,15,kappa,0.0758508021234322,0.09107032053062264,False,50,True
sub-10802,M1,16,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,17,kappa,0.0758508021234322,0.18311863169856138,False,50,True
sub-10802,M1,18,kappa,0.0758508021234322,0.22982847202303022,False,50,True
sub-10802,M1,19,kappa,0.0758508021234322,0.030308986407824527,False,50,True
sub-10802,M1,20,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,21,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,22,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,23,kappa,0.0758508021234322,0.18311863285958416,False,50,True
sub-10802,M1,24,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,25,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,26,kappa,0.0758508021234322,0.15226521036697754,False,50,True
sub-10802,M1,27,kappa,0.0758508021234322,0.01515226036654946,False,50,True
sub-10802,M1,28,kappa,0.0758508021234322,0.19862626381417156,False,50,True
sub-10802,M1,29,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,30,kappa,0.0758508021234322,0.07585080211690469,False,50,True
sub-10802,M1,31,kappa,0.0758508021234322,0.6216738289010738,False,50,True
sub-10802,M1,32,kappa,0.0758508021234322,0.12159510465647624,False,50,True
sub-10802,M1,33,kappa,0.0758508021234322,0.030308984037013733,False,50,True
sub-10802,M1,34,kappa,0.0758508021234322,0.030308987285864553,False,50,True
sub-10802,M1,35,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,36,kappa,0.0758508021234322,0.18311863156581945,False,50,True
sub-10802,M1,37,kappa,0.0758508021234322,0.12159510290120593,False,50,True
sub-10802,M1,38,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,39,kappa,0.0758508021234322,0.3415609088691581,False,50,True
sub-10802,M1,40,kappa,0.0758508021234322,0.29312778286405117,False,50,True
sub-10802,M1,41,kappa,0.0758508021234322,0.309171148842645,False,50,True
sub-10802,M1,42,kappa,0.0758508021234322,0.0910703204037065,False,50,True
sub-10802,M1,43,kappa,0.0758508021234322,0.060653760248357946,False,50,True
sub-10802,M1,44,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,45,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,46,kappa,0.0758508021234322,0.09107031987809161,False,50,True
sub-10802,M1,47,kappa,0.0758508021234322,1e-05,True,50,True
sub-10802,M1,48,kappa,0.0758508021234322,0.030308987294405086,False,50,True
sub-10802,M1,49,kappa,0.0758508021234322,0.2771775203366787,False,50,True
sub-10802,M2,0,alpha,0.1937303849265349,0.0,True,50,True
sub-10802,M2,0,kappa,0.1751510958115776,0.22982847159492759,False,50,True
sub-10802,M2,1,alpha,0.1937303849265349,0.829609858079373,False,28,True
sub-10802,M2,1,kappa,0.1751510958115776,0.09438960642708698,False,28,True
sub-10802,M2,2,alpha,0.1937303849265349,0.0,True,50,True
sub-10802,M2,2,kappa,0.1751510958115776,0.18311861094035414,False,50,True
sub-10802,M2,3,alpha,0.1937303849265349,0.7660633969716876,False,19,True
sub-10802,M2,3,kappa,0.1751510958115776,0.03926098379327195,False,19,True
sub-10802,M2,4,alpha,0.1937303849265349,0.2567705132627287,False,50,True
sub-10802,M2,4,kappa,0.1751510958115776,0.2825705192283744,False,50,True
sub-10802,M2,5,alpha,0.1937303849265349,0.20768246831785128,False,50,True
sub-10802,M2,5,kappa,0.1751510958115776,0.14899071977075917,False,50,True
sub-10802,M2,6,alpha,0.1937303849265349,0.19849254775965397,False,50,True
sub-10802,M2,6,kappa,0.1751510958115776,0.24886824438797298,False,50,True
sub-10802,M2,7,alpha,0.1937303849265349,0.20396485241195492,False,50,True
sub-10802,M2,7,kappa,0.1751510958115776,0.379738659900743,False,50,True
sub-10802,M2,8,alpha,0.1937303849265349,0.14131769757921883,False,50,True
sub-10802,M2,8,kappa,0.1751510958115776,0.3040163383199805,False,50,True
sub-10802,M2,9,alpha,0.1937303849265349,0.02305117691732738,False,50,True
sub-10802,M2,9,kappa,0.1751510958115776,0.47915907368594013,False,50,True
sub-10802,M2,10,alpha,0.1937303849265349,0.0,True,50,True
sub-10802,M2,10,kappa,0.1751510958115776,0.0758508024900854,False,50,True
sub-10802,M2,11,alpha,0.1937303849265349,0.010584606961620864,False,50,True
sub-10802,M2,11,kappa,0.1751510958115776,0.3763494104236542,False,50,True
sub-10802,M2,12,alpha,0.1937303849265349,1.0,True,14,True
sub-10802,M2,12,kappa,0.1751510958115776,0.06558429139487364,False,14,True
sub-10802,M2,13,alpha,0.1937303849265349,0.20185065038732578,False,50,True
sub-10802,M2,13,kappa,0.1751510958115776,0.542341036561125,False,50,True
sub-10802,M2,14,alpha,0.1937303849265349,0.11236845128993138,False,50,True
sub-10802,M2,14,kappa,0.1751510958115776,0.2843978581017648,False,50,True
sub-10802,M2,15,alpha,0.1937303849265349,0.0,True,50,True
sub-10802,M2,15,kappa,0.1751510958115776,0.1986262638663335,False,50,True
sub-10802,M2,16,alpha,0.1937303849265349,0.10451595037941365,False,48,True
sub-10802,M2,16,kappa,0.1751510958115776,0.3658540970994943,False,48,True
sub-10802,M2,17,alpha,0.1937303849265349,1.0,True,48,True
sub-10802,M2,17,kappa,0.1751510958115776,0.11277233138559903,False,48,True
sub-10802,M2,18,alpha,0.1937303849265349,1.0,True,12,True
sub-10802,M2,18,kappa,0.1751510958115776,0.0077085005727574,False,12,True
sub-10802,M2,19,alpha,0.1937303849265349,0.07565408041914412,False,49,True
sub-10802,M2,19,kappa,0.1751510958115776,0.04620329108662238,False,49,True
sub-10802,M2,20,alpha,0.1937303849265349,0.24765602264922712,False,39,True
sub-10802,M2,20,kappa,0.1751510958115776,0.07063170444823193,False,39,True
sub-10802,M2,21,alpha,0.1937303849265349,0.0,True,50,True
sub-10802,M2,21,kappa,0.1751510958115776,1e-05,True,50,True
sub-10802,M2,22,alpha,0.1937303849265349,0.0,True,50,True
sub-10802,M2,22,kappa,0.1751510958115776,0.27717750818319564,False,50,True
sub-10802,M2,23,alpha,0.1937303849265349,0.0,True,50,True
sub-10802,M2,23,kappa,0.1751510958115776,0.22982844806439467,False,50,True
sub-10802,M2,24,alpha,0.1937303849265349,0.6311231090211152,False,26,True
sub-10802,M2,24,kappa,0.1751510958115776,0.1370280015469919,False,26,True
sub-10802,M2,25,alpha,0.1937303849265349,0.27175116976607105,False,48,True
sub-10802,M2,25,kappa,0.1751510958115776,0.14957776970680148,False,48,True
sub-10802,M2,26,alpha,0.1937303849265349,0.3927081460887537,False,50,True
sub-10802,M2,26,kappa,0.1751510958115776,0.08196779513939163,False,50,True
sub-10802,M2,27,alpha,0.1937303849265349,0.0,True,50,True
sub-10802,M2,27,kappa,0.1751510958115776,0.5472355809616821,False,50,True
sub-10802,M2,28,alpha,0.1937303849265349,0.019802391176736545,False,41,True
sub-10802,M2,28,kappa,0.1751510958115776,0.3934208021465897,False,41,True
sub-10802,M2,29,alpha,0.1937303849265349,0.3470697852017523,False,50,True
sub-10802,M2,29,kappa,0.1751510958115776,0.019858012968812594,False,50,True
sub-10802,M2,30,alpha,0.1937303849265349,0.5149200056311244,False,50,True
sub-10802,M2,30,kappa,0.1751510958115776,0.1284511694469639,False,50,True
sub-10802,M2,31,alpha,0.1937303849265349,0.14449508587162202,False,50,True
sub-10802,M2,31,kappa,0.1751510958115776,0.3557175974691042,False,50,True
sub-10802,M2,32,alpha,0.1937303849265349,0.3901494338236819,False,29,True
sub-10802,M2,32,kappa,0.1751510958115776,0.07238899903377742,False,29,True
sub-10802,M2,33,alpha,0.1937303849265349,0.4489944720078272,False,9,True
sub-10802,M2,33,kappa,0.1751510958115776,0.029074478482936386,False,9,True
sub-10802,M2,34,alpha,0.1937303849265349,0.3543077477054947,False,50,True
sub-10802,M2,34,kappa,0.1751510958115776,0.40484357271633603,False,50,True
sub-10802,M2,35,alpha,0.1937303849265349,0.3364898200563421,False,50,True
sub-10802,M2,35,kappa,0.1751510958115776,0.4796050404548673,False,50,True
sub-10802,M2,36,alpha,0.1937303849265349,0.917007423446258,False,50,True
sub-10802,M2,36,kappa,0.1751510958115776,0.065229441495786,False,50,True
sub-10802,M2,37,alpha,0.1937303849265349,0.42972844458357357,False,50,True
sub-10802,M2,37,kappa,0.1751510958115776,0.11935067422077998,False,50,True
