participant_id,partner,last_observed_reciprocation,high_probability,investment,rt,n
sub-10807,stranger,1.0,1.0,5.384615384615385,1.8373448,13
sub-10809,computer,0.0,0.07142857142857142,1.5714285714285714,1.84371785,14
sub-10809,computer,1.0,0.23076923076923078,2.4615384615384617,1.7409813,13
sub-10809,friend,0.0,0.5833333333333334,4.0,1.78677275,12
sub-10809,friend,1.0,0.6,4.0,1.7194023,15
sub-10809,stranger,0.0,0.125,1.75,1.78079395,16
sub-10809,stranger,1.0,0.1,2.0,1.6503075,10
sub-10810,computer,0.0,0.6923076923076923,5.846153846153846,2.0720787,13
sub-10810,computer,1.0,0.9285714285714286,4.857142857142857,2.1737107499999997,14
sub-10810,friend,0.0,1.0,5.538461538461538,1.8687288,13
sub-10810,friend,1.0,1.0,6.285714285714286,1.9379746500000001,14
sub-10810,stranger,0.0,0.9285714285714286,5.714285714285714,2.0464608999999996,14
sub-10810,stranger,1.0,0.8461538461538461,5.538461538461538,2.0200596,13
sub-10812,computer,0.0,0.42857142857142855,3.142857142857143,1.94717445,14
sub-10812,computer,1.0,0.6153846153846154,4.153846153846154,1.9269735,13
sub-10812,friend,0.0,0.9285714285714286,6.428571428571429,1.7855444,14
sub-10812,friend,1.0,0.9230769230769231,5.076923076923077,1.853936,13
sub-10812,stranger,0.0,0.6666666666666666,4.533333333333333,1.7573304,15
sub-10812,stranger,1.0,0.4166666666666667,3.6666666666666665,2.03892665,12
sub-10817,computer,0.0,0.13333333333333333,2.2666666666666666,1.6077803,15
sub-10817,computer,1.0,0.5833333333333334,3.3333333333333335,1.62705,12
sub-10817,friend,0.0,0.8571428571428571,5.142857142857143,1.58392015,14
sub-10817,friend,1.0,0.9230769230769231,6.153846153846154,1.6272845,13
sub-10817,stranger,0.0,0.42857142857142855,2.4285714285714284,1.68340425,14
sub-10817,stranger,1.0,0.3076923076923077,3.8461538461538463,1.4883425,13
sub-10827,computer,0.0,0.36363636363636365,2.727272727272727,2.0535033,11
sub-10827,computer,1.0,0.5714285714285714,4.0,1.8520956,7
sub-10827,friend,0.0,0.7777777777777778,4.888888888888889,1.7038785,9
sub-10827,friend,1.0,0.75,6.0,2.0418151499999997,8
sub-10827,stranger,0.0,0.42857142857142855,3.4285714285714284,1.7884943,7
sub-10827,stranger,1.0,0.3,2.4,1.8353736,10
sub-10831,computer,0.0,0.6153846153846154,4.615384615384615,1.4192314,13
sub-10831,computer,1.0,0.5714285714285714,3.142857142857143,1.4048053,14
sub-10831,friend,0.0,0.8461538461538461,5.230769230769231,1.3747226,13
sub-10831,friend,1.0,0.7142857142857143,4.428571428571429,1.33277395,14
sub-10831,stranger,0.0,0.7142857142857143,4.428571428571429,1.4141856,14
sub-10831,stranger,1.0,0.6923076923076923,4.461538461538462,1.3802755,13
sub-10834,computer,0.0,1.0,5.846153846153846,1.4072347,13
sub-10834,computer,1.0,1.0,6.0,1.34525545,14
sub-10834,friend,0.0,0.9285714285714286,5.714285714285714,1.30191365,14
sub-10834,friend,1.0,1.0,5.846153846153846,1.3891039,13
sub-10834,stranger,0.0,1.0,6.142857142857143,1.3092046499999999,14
sub-10834,stranger,1.0,0.9230769230769231,5.6923076923076925,1.3376456,13
sub-10836,computer,0.0,0.4,3.2,2.2172928,5
sub-10836,computer,1.0,0.7142857142857143,4.285714285714286,1.8996435,7
sub-10836,friend,0.0,0.5,3.0,1.87095765,6
sub-10836,friend,1.0,0.5714285714285714,4.285714285714286,2.0500941,7
sub-10836,stranger,0.0,0.6,4.4,1.685731,5
sub-10836,stranger,1.0,0.375,3.25,2.02991515,8
sub-10838,computer,0.0,0.46153846153846156,3.5384615384615383,1.0396903,13
sub-10838,computer,1.0,0.7272727272727273,5.090909090909091,0.9520463,11
sub-10838,friend,0.0,0.38461538461538464,3.230769230769231,0.9565086,13
sub-10838,friend,1.0,0.4444444444444444,3.7777777777777777,0.9128718,9
sub-10838,stranger,0.0,0.38461538461538464,3.6923076923076925,1.0461122,13
sub-10838,stranger,1.0,0.5,3.0,1.0124505,12
sub-10843,computer,0.0,0.3333333333333333,2.533333333333333,2.1285212,15
sub-10843,computer,1.0,0.3333333333333333,3.0,2.063377,12
sub-10843,friend,0.0,0.3076923076923077,3.076923076923077,2.014616,13
sub-10843,friend,1.0,0.35714285714285715,2.7142857142857144,1.9628913,14
sub-10843,stranger,0.0,0.6363636363636364,4.545454545454546,2.067397,11
sub-10843,stranger,1.0,0.4375,2.75,1.9755078,16
sub-10850,computer,0.0,0.9285714285714286,5.285714285714286,1.5887874,14
sub-10850,computer,1.0,0.8333333333333334,5.833333333333333,1.5921180499999998,12
sub-10850,friend,0.0,0.7692307692307693,5.076923076923077,1.3919657,13
sub-10850,friend,1.0,1.0,5.857142857142857,1.3539713500000001,14
sub-10850,stranger,0.0,0.8666666666666667,4.666666666666667,1.4380826,15
sub-10850,stranger,1.0,0.8333333333333334,6.333333333333333,1.46873515,12
sub-10854,computer,0.0,0.46153846153846156,3.3846153846153846,1.8548518,13
sub-10854,computer,1.0,0.42857142857142855,3.857142857142857,1.8009,14
sub-10854,friend,0.0,0.8571428571428571,5.142857142857143,1.78563975,14
sub-10854,friend,1.0,0.9230769230769231,5.384615384615385,1.6824465,13
sub-10854,stranger,0.0,0.2857142857142857,2.7142857142857144,2.0272663499999997,14
sub-10854,stranger,1.0,0.46153846153846156,2.6153846153846154,1.5695924,13
sub-10857,computer,0.0,0.25,2.5,1.60399825,12
sub-10857,computer,1.0,0.3333333333333333,2.0,1.659247,15
sub-10857,friend,0.0,1.0,7.076923076923077,1.551941,13
sub-10857,friend,1.0,1.0,5.142857142857143,1.42443105,14
sub-10857,stranger,0.0,0.2,2.1333333333333333,1.7378289,15
sub-10857,stranger,1.0,0.45454545454545453,3.090909090909091,1.6101359,11
sub-10858,computer,0.0,0.058823529411764705,1.6470588235294117,2.000764,17
sub-10858,computer,1.0,0.2,2.2,2.2594037,10
sub-10858,friend,0.0,1.0,5.571428571428571,1.97229725,14
sub-10858,friend,1.0,1.0,6.5,1.99434025,12
sub-10858,stranger,0.0,0.9285714285714286,5.571428571428571,2.0186176,14
sub-10858,stranger,1.0,0.9230769230769231,5.538461538461538,2.0249052,13
sub-10860,computer,0.0,0.8666666666666667,4.933333333333334,2.013784,15
sub-10860,computer,1.0,1.0,6.333333333333333,1.9285326999999999,12
sub-10860,friend,0.0,1.0,6.428571428571429,1.6147999,14
sub-10860,friend,1.0,1.0,5.6923076923076925,1.7116778,13
sub-10860,stranger,0.0,0.8181818181818182,4.363636363636363,2.2840574,11
sub-10860,stranger,1.0,0.6428571428571429,4.857142857142857,1.81045145,14
sub-10862,computer,0.0,0.2857142857142857,2.857142857142857,2.42956785,14
sub-10862,computer,1.0,0.6153846153846154,4.153846153846154,2.5644283,13
sub-10862,friend,0.0,0.9285714285714286,6.285714285714286,2.16196945,14
sub-10862,friend,1.0,1.0,5.666666666666667,2.1499417000000003,12
sub-10862,stranger,0.0,0.6666666666666666,4.166666666666667,2.3341890999999997,12
sub-10862,stranger,1.0,0.8461538461538461,5.076923076923077,2.171918,13
sub-10863,computer,0.0,0.8125,5.0,1.6541477,16
sub-10863,computer,1.0,0.9090909090909091,5.454545454545454,1.6977147,11
sub-10863,friend,0.0,1.0,6.153846153846154,1.6322649,13
sub-10863,friend,1.0,1.0,6.0,1.5109041,13
sub-10863,stranger,0.0,1.0,6.615384615384615,1.5913948,13
sub-10863,stranger,1.0,1.0,5.285714285714286,1.4783817,14
sub-10866,computer,0.0,0.5,3.25,1.878371,16
sub-10866,computer,1.0,0.5,4.6,1.76486835,10
sub-10866,friend,0.0,0.7692307692307693,4.461538461538462,1.7614232,13
sub-10866,friend,1.0,0.6428571428571429,4.428571428571429,1.8365463499999999,14
sub-10866,stranger,0.0,0.6923076923076923,4.153846153846154,1.7389631,13
sub-10866,stranger,1.0,0.42857142857142855,3.2857142857142856,1.7074862999999998,14
sub-10875,computer,0.0,0.9333333333333333,6.266666666666667,1.3761032,15
sub-10875,computer,1.0,1.0,5.666666666666667,1.3253792500000001,12
sub-10875,friend,0.0,1.0,6.153846153846154,1.3023846,13
sub-10875,friend,1.0,1.0,6.0,1.2709036999999999,14
sub-10875,stranger,0.0,0.9230769230769231,5.538461538461538,1.3165252,13
sub-10875,stranger,1.0,1.0,6.0,1.3108564,14
sub-10881,computer,0.0,0.0,1.3333333333333333,2.1838663,6
sub-10881,computer,1.0,0.25,3.5,2.4403074,4
sub-10881,friend,0.0,0.16666666666666666,1.6666666666666667,2.2915503,6
sub-10881,friend,1.0,0.5,3.0,2.0390892,6
sub-10881,stranger,0.0,0.4,1.6,2.1200993,5
sub-10881,stranger,1.0,0.14285714285714285,3.142857142857143,2.2995577,7
sub-10886,computer,0.0,0.5714285714285714,4.857142857142857,1.8344778,7
sub-10886,computer,1.0,0.8,4.0,1.7442133,5
sub-10886,friend,0.0,0.6666666666666666,5.0,1.7448578000000001,6
sub-10886,friend,1.0,0.8333333333333334,5.333333333333333,1.9691116499999999,6
sub-10886,stranger,0.0,0.5,3.75,1.83487605,8
sub-10886,stranger,1.0,0.5,4.0,1.5480873000000002,4
sub-10887,computer,0.0,0.4,2.6666666666666665,1.4931726,15
sub-10887,computer,1.0,1.0,5.666666666666667,1.3708578,12
sub-10887,friend,0.0,0.38461538461538464,3.230769230769231,1.3956827,13
sub-10887,friend,1.0,0.8571428571428571,5.857142857142857,1.32963435,14
sub-10887,stranger,0.0,0.6,4.133333333333334,1.4409842,15
sub-10887,stranger,1.0,0.9166666666666666,5.833333333333333,1.4475769500000002,12
sub-10896,computer,0.0,0.42857142857142855,2.857142857142857,1.7125143999999999,14
sub-10896,computer,1.0,0.5833333333333334,3.5,1.8240922,12
sub-10896,friend,0.0,0.8333333333333334,5.666666666666667,1.6022121,12
sub-10896,friend,1.0,1.0,5.857142857142857,1.6394597499999999,14
sub-10896,stranger,0.0,0.42857142857142855,3.142857142857143,1.70589935,14
sub-10896,stranger,1.0,0.4166666666666667,3.6666666666666665,1.6569262999999999,12
sub-10897,computer,0.0,0.25,3.5,1.66316105,4
sub-10897,computer,1.0,0.1111111111111111,1.5555555555555556,1.5263327,9
sub-10897,friend,0.0,1.0,6.571428571428571,1.4739428,7
sub-10897,friend,1.0,1.0,4.4,1.5001391,5
sub-10897,stranger,0.0,1.0,5.428571428571429,1.5774301,7
sub-10897,stranger,1.0,0.8333333333333334,5.333333333333333,1.7129378499999999,6
sub-10898,computer,0.0,0.2777777777777778,2.7777777777777777,2.16448415,18
sub-10898,computer,1.0,0.7142857142857143,5.142857142857143,1.8940737,7
sub-10898,friend,0.0,0.6666666666666666,4.5,1.9870197,12
sub-10898,friend,1.0,1.0,6.615384615384615,1.9467838,13
sub-10898,stranger,0.0,0.6428571428571429,3.857142857142857,2.2132521,14
sub-10898,stranger,1.0,0.9166666666666666,5.333333333333333,1.83205965,12
sub-10908,computer,0.0,0.6923076923076923,5.538461538461538,1.3258134,13
sub-10908,computer,1.0,0.7857142857142857,4.428571428571429,1.64684795,14
sub-10908,friend,0.0,0.7857142857142857,4.857142857142857,1.68331125,14
sub-10908,friend,1.0,0.6666666666666666,4.833333333333333,1.5562065,12
sub-10908,stranger,0.0,0.7692307692307693,4.769230769230769,1.3553512,13
sub-10908,stranger,1.0,0.7142857142857143,4.714285714285714,1.7369142,14
sub-10918,computer,0.0,0.08333333333333333,1.6666666666666667,1.42768045,12
sub-10918,computer,1.0,0.0,1.3333333333333333,1.4896026,15
sub-10918,friend,0.0,0.6428571428571429,3.2857142857142856,1.51878795,14
sub-10918,friend,1.0,0.46153846153846156,4.3076923076923075,1.4077895,13
sub-10918,stranger,0.0,0.21428571428571427,1.7142857142857142,1.5045749499999999,14
sub-10918,stranger,1.0,0.15384615384615385,2.1538461538461537,1.4449325,13
sub-10924,computer,0.0,1.0,5.857142857142857,1.9638276499999998,14
sub-10924,computer,1.0,1.0,6.0,1.8512619,13
sub-10924,friend,0.0,0.9285714285714286,5.714285714285714,1.7830778,14
sub-10924,friend,1.0,1.0,5.846153846153846,1.7390327,13
sub-10924,stranger,0.0,1.0,6.571428571428571,2.0006879499999997,14
sub-10924,stranger,1.0,1.0,5.6923076923076925,1.8194996,13
sub-10926,computer,0.0,0.14285714285714285,2.5714285714285716,1.7694575,7
sub-10926,computer,1.0,0.0,1.2,1.8505127,5
sub-10926,friend,0.0,0.8571428571428571,4.571428571428571,1.9342314,7
sub-10926,friend,1.0,0.8333333333333334,5.0,1.8049312,6
sub-10926,stranger,0.0,0.25,2.5,1.67112225,4
sub-10926,stranger,1.0,0.2857142857142857,2.2857142857142856,1.6401511,7
sub-10928,computer,0.0,0.0,1.1111111111111112,2.010147,9
sub-10928,computer,1.0,0.0,2.6666666666666665,1.4279612,3
sub-10928,friend,0.0,0.5714285714285714,3.4285714285714284,2.167109,7
sub-10928,friend,1.0,0.8333333333333334,6.0,2.0042691,6
sub-10928,stranger,0.0,0.0,1.4285714285714286,1.9127873,7
sub-10928,stranger,1.0,0.0,1.3333333333333333,1.81426115,6
sub-10929,computer,0.0,0.3333333333333333,3.6666666666666665,1.78634225,6
sub-10929,computer,1.0,0.8571428571428571,5.142857142857143,2.1696796,7
sub-10929,friend,0.0,0.8333333333333334,4.333333333333333,1.7339207,6
sub-10929,friend,1.0,0.8571428571428571,6.571428571428571,1.535013,7
sub-10929,stranger,0.0,0.42857142857142855,2.857142857142857,1.6766338,7
sub-10929,stranger,1.0,0.3333333333333333,3.0,1.62684995,6
sub-10930,computer,0.0,0.2857142857142857,2.857142857142857,2.0643965,14
sub-10930,computer,1.0,0.5,3.1666666666666665,2.100135,12
sub-10930,friend,0.0,1.0,6.461538461538462,1.7079628,13
sub-10930,friend,1.0,0.9285714285714286,5.428571428571429,1.6313623,14
sub-10930,stranger,0.0,0.6153846153846154,4.153846153846154,1.8247688,13
sub-10930,stranger,1.0,0.5714285714285714,4.714285714285714,1.9802970000000002,14
sub-10938,computer,0.0,0.4166666666666667,3.5,1.8645554,12
sub-10938,computer,1.0,0.7857142857142857,5.0,1.9484746,14
sub-10938,friend,0.0,1.0,6.285714285714286,1.73345005,14
sub-10938,friend,1.0,0.9230769230769231,5.230769230769231,1.802603,13
sub-10938,stranger,0.0,0.75,5.666666666666667,1.869683,12
sub-10938,stranger,1.0,0.7857142857142857,4.571428571428571,1.8204211,14
sub-10940,computer,0.0,0.7272727272727273,5.818181818181818,1.8343875,11
sub-10940,computer,1.0,0.875,4.625,2.1894274,16
sub-10940,friend,0.0,0.7333333333333333,4.933333333333334,1.8330524,15
sub-10940,friend,1.0,0.75,3.8333333333333335,1.9206083,12
sub-10940,stranger,0.0,0.5,3.5,1.9726783,16
sub-10940,stranger,1.0,0.6363636363636364,4.545454545454546,2.0647721,11
sub-10950,computer,0.0,0.75,4.5,1.5454832,12
sub-10950,computer,1.0,0.7333333333333333,4.4,1.5401133,15
sub-10950,friend,0.0,0.7142857142857143,3.857142857142857,1.6008687,14
sub-10950,friend,1.0,0.9230769230769231,6.3076923076923075,1.4964733,13
sub-10950,stranger,0.0,0.6923076923076923,5.384615384615385,1.4450352,13
sub-10950,stranger,1.0,0.7142857142857143,3.7142857142857144,1.5118928,14
sub-10951,computer,0.0,0.26666666666666666,1.6,1.9656004,15
sub-10951,computer,1.0,0.16666666666666666,2.3333333333333335,2.07822595,12
sub-10951,friend,0.0,1.0,6.142857142857143,1.73424735,14
sub-10951,friend,1.0,1.0,5.6923076923076925,1.8670512,13
sub-10951,stranger,0.0,0.07142857142857142,1.4285714285714286,1.9476277,14
sub-10951,stranger,1.0,0.0,1.5384615384615385,1.8515936,13
sub-10952,computer,0.0,1.0,6.333333333333333,2.3145016500000004,6
sub-10952,computer,1.0,0.8571428571428571,4.857142857142857,1.8084695,7
sub-10952,friend,0.0,1.0,7.333333333333333,1.72278895,6
sub-10952,friend,1.0,1.0,4.571428571428571,1.5221933,7
sub-10952,stranger,0.0,0.8333333333333334,4.666666666666667,1.7221901499999999,6
sub-10952,stranger,1.0,0.7142857142857143,4.857142857142857,2.105657,7
sub-10953,computer,0.0,0.0,1.125,1.70683085,16
sub-10953,computer,1.0,0.09090909090909091,2.1818181818181817,1.9053724,11
sub-10953,friend,0.0,0.9285714285714286,6.857142857142857,1.78445965,14
sub-10953,friend,1.0,1.0,4.769230769230769,1.7582179,13
sub-10953,stranger,0.0,0.0,1.8,1.6909405,10
sub-10953,stranger,1.0,0.0,1.125,1.85415475,16
sub-10954,computer,0.0,0.42857142857142855,4.0,1.134185,7
sub-10954,computer,1.0,0.6,3.0,0.9730131,10
sub-10954,friend,0.0,0.25,2.0,1.3168033000000001,8
sub-10954,friend,1.0,0.5,3.75,0.7388237,8
sub-10954,stranger,0.0,0.2727272727272727,3.8181818181818183,0.7235109,11
sub-10954,stranger,1.0,0.7272727272727273,4.181818181818182,0.9291857,11
sub-10956,computer,0.0,0.13333333333333333,2.1333333333333333,1.5449532,15
sub-10956,computer,1.0,0.08333333333333333,1.5,1.4442922,12
sub-10956,friend,0.0,1.0,6.3076923076923075,1.4042577,13
sub-10956,friend,1.0,1.0,5.857142857142857,1.4288793499999999,14
sub-10956,stranger,0.0,0.5384615384615384,3.5384615384615383,1.496548,13
sub-10956,stranger,1.0,0.35714285714285715,2.7142857142857144,1.55752615,14
sub-10958,computer,0.0,0.23076923076923078,3.076923076923077,1.8749496,13
sub-10958,computer,1.0,0.23076923076923078,1.8461538461538463,1.6469709,13
sub-10958,friend,0.0,0.8181818181818182,5.2727272727272725,1.8808602,11
sub-10958,friend,1.0,0.5,3.625,1.60827265,16
sub-10958,stranger,0.0,0.2,2.4,1.73609275,10
sub-10958,stranger,1.0,0.25,2.125,1.6417807999999998,16
sub-10969,computer,0.0,0.42857142857142855,3.2857142857142856,1.58616585,14
sub-10969,computer,1.0,0.6923076923076923,4.615384615384615,1.5984176,13
sub-10969,friend,0.0,0.4166666666666667,3.3333333333333335,1.6302348,12
sub-10969,friend,1.0,0.4666666666666667,4.133333333333334,1.5824991,15
sub-10969,stranger,0.0,0.21428571428571427,3.2857142857142856,1.568628,14
sub-10969,stranger,1.0,0.38461538461538464,2.6153846153846154,1.7584225,13
sub-10974,computer,0.0,0.8333333333333334,5.0,2.4082083,6
sub-10974,computer,1.0,0.6,2.8,2.1544898,5
sub-10974,friend,0.0,0.8571428571428571,5.142857142857143,2.0740447,7
sub-10974,friend,1.0,0.6,4.8,2.1591473,5
sub-10974,stranger,0.0,0.2,2.0,2.266562,5
sub-10974,stranger,1.0,1.0,5.428571428571429,2.182572,7
sub-10977,computer,0.0,0.14285714285714285,2.0,1.6616606,7
sub-10977,computer,1.0,0.16666666666666666,2.0,1.68576645,6
sub-10977,friend,0.0,0.8333333333333334,5.333333333333333,1.83524755,6
sub-10977,friend,1.0,0.7142857142857143,5.142857142857143,1.6978089,7
sub-10977,stranger,0.0,0.0,1.7142857142857142,1.6369185,7
sub-10977,stranger,1.0,0.16666666666666666,1.3333333333333333,1.51251485,6
sub-10983,computer,0.0,0.2857142857142857,1.8571428571428572,1.7039027,14
sub-10983,computer,1.0,0.15384615384615385,2.0,1.6364789,13
sub-10983,friend,0.0,0.3333333333333333,3.1666666666666665,1.68953715,12
sub-10983,friend,1.0,0.6428571428571429,4.0,1.74764665,14
sub-10983,stranger,0.0,0.18181818181818182,2.1818181818181817,1.6156682,11
sub-10983,stranger,1.0,0.38461538461538464,3.076923076923077,1.847612,13
sub-10984,computer,0.0,0.5384615384615384,3.230769230769231,2.1422255,13
sub-10984,computer,1.0,0.14285714285714285,2.142857142857143,2.38278555,14
sub-10984,friend,0.0,1.0,5.714285714285714,1.8078012,14
sub-10984,friend,1.0,0.9166666666666666,6.166666666666667,1.9878157,12
sub-10984,stranger,0.0,0.4,3.4,2.0274805000000002,10
sub-10984,stranger,1.0,0.4,3.2,2.046542,15
sub-11005,computer,0.0,0.7272727272727273,4.363636363636363,0.9238883,11
sub-11005,computer,1.0,0.5625,4.25,1.34536455,16
sub-11005,friend,0.0,0.5,3.375,1.40270705,16
sub-11005,friend,1.0,0.4,3.2,1.2190997,10
sub-11005,stranger,0.0,0.5333333333333333,4.666666666666667,0.9747484,15
sub-11005,stranger,1.0,0.7,4.2,1.03477155,10
sub-11031,computer,0.0,0.4375,3.5,1.87728115,16
sub-11031,computer,1.0,0.5454545454545454,3.272727272727273,1.452465,11
sub-11031,friend,0.0,0.5,3.8333333333333335,1.72135075,12
sub-11031,friend,1.0,0.7857142857142857,4.428571428571429,1.635862,14
sub-11031,stranger,0.0,0.21428571428571427,2.142857142857143,1.61346565,14
sub-11031,stranger,1.0,0.15384615384615385,1.6923076923076923,1.586761,13
