model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,alpha,kappa,theta,participant_id,theta_stranger,phi
M7_theta20,81,4,-28.5541132964029,65.1082265928058,65.63454238227949,74.68602321149555,0.42017706403385263,0.4914212635839249,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.34212074338817605,0.1650151251342186,20.0,sub-10807,8.213707817415914,
M4_theta20,83,3,-39.61097427107923,85.22194854215846,85.52574601051289,92.47847036554825,0.25934167146586484,0.3114872753534177,True,101,101,89,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.031082899756274342,3.6526165397353183,0.4493564126989873,sub-10809,,
M5_theta20,83,3,-39.86424917092311,85.72849834184622,86.03229581020065,92.98502016523601,0.25493928059855864,0.3070848844861115,True,101,101,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06649137125444764,1.5546293231579762,0.43761974016599886,sub-10809,,
M6_theta20,83,3,-40.10586197332564,86.21172394665128,86.51552141500571,93.46824577004107,0.25073959876914403,0.30288520265669694,True,101,101,93,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07172752703314456,2.0440842320615897,0.37584520539168526,sub-10809,,
M7_theta20,83,4,-39.439282858276336,86.87856571655267,87.39138622937318,96.55392814773907,0.24494412097098522,0.31447159282105575,True,101,101,91,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06252048992280243,1.8934758234947446,0.43207741140965567,sub-10809,0.218772044940079,
M4_theta20,84,3,-24.727430565121868,55.454861130243735,55.75486113024373,62.74731152677367,0.5237830169893526,0.5753078398782441,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.16803086285868754,0.6726742250833172,3.3308660306988593,sub-10810,,
M5_theta20,84,3,-42.52378976772387,91.04757953544774,91.34757953544774,98.34002993197768,0.21813159832896475,0.26965642121785627,True,101,100,96,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.10212023977618508,20.0,sub-10810,,
M6_theta20,84,3,-34.123083474254855,74.24616694850971,74.54616694850971,81.53861734503965,0.3624132329664939,0.41393805585538546,True,101,101,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1677453739566829,0.06743555464229185,20.0,sub-10810,,
M7_theta20,84,4,-32.100223939206025,72.20044787841205,72.7067769923361,81.9237150737853,0.37998078509436223,0.44868054894621767,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.13802248584254148,0.14171109976698149,20.0,sub-10810,6.985720805608333,
M4_theta20,84,3,-49.5298207542297,105.0596415084594,105.3596415084594,112.35209190498935,0.09780342975103166,0.14932825263992322,True,101,101,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0819387340250281,1.2387483573367324,1.4957079487444878,sub-10812,,
M5_theta20,84,3,-46.115422063295085,98.23084412659017,98.53084412659017,105.52329452312011,0.15644552569185477,0.20797034858074637,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.22752649541994233,0.09866684495555607,13.511820425419211,sub-10812,,
M6_theta20,84,3,-48.58032194024706,103.16064388049412,103.46064388049412,110.45309427702406,0.11411101582558775,0.1656358387144793,True,101,101,97,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1182012791879583,0.48041024059080756,1.6102694249346148,sub-10812,,
M7_theta20,84,4,-44.75754180943117,97.51508361886233,98.02141273278639,107.23835081423559,0.1625920979237781,0.23129186177563354,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.13894093358401066,0.35432510644331267,3.938731662049074,sub-10812,1.0800439883048991,
M4_theta20,84,3,-44.34006154572559,94.68012309145118,94.98012309145118,101.97257348798112,0.18693723776908783,0.23846206065797937,True,101,101,28,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,3.336822213090831,0.85731350683755,sub-10817,,
M5_theta20,84,3,-44.3400615457256,94.6801230914512,94.98012309145119,101.97257348798114,0.1869372377690877,0.23846206065797926,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.47611946746094297,3.0041858689331704,sub-10817,,
M6_theta20,84,3,-53.063034547457264,112.12606909491453,112.42606909491452,119.41851949144447,0.03712069144281876,0.0886455143317103,True,101,101,41,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.7001523717414804,0.8778964590999752,sub-10817,,
M7_theta20,84,4,-43.919605627463156,95.83921125492631,96.34554036885037,105.56247845029957,0.17698360237981,0.24568336623166542,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.7001523651025889,2.202903104207888,sub-10817,0.3020591494096402,
M4_theta20,56,3,-34.16199399606683,74.32398799213367,74.78552645367213,80.40004306433912,0.04261742057730258,0.11990465491063995,True,101,101,47,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.7642909126707622,0.7124014019010406,sub-10827,,
M5_theta20,56,3,-33.908035288916516,73.81607057783303,74.2776090393715,79.89212565003848,0.049160009280808575,0.12644724361414594,True,101,101,96,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5273314587774885,1.433466978691965,sub-10827,,
M6_theta20,56,3,-38.300964344772616,82.60192868954523,83.0634671510837,88.67798376175068,-0.06401243650241702,0.013274797830920337,True,101,101,36,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.3138386711279212,0.7352237305848515,sub-10827,,
M7_theta20,56,4,-33.90803528891651,75.81607057783302,76.60038430332321,83.91747734077362,0.02339759783636298,0.12644724361414605,True,101,101,98,alpha;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.5273314708492368,1.4334669681156276,sub-10827,0.0,
M4_theta20,84,3,-52.540445146774545,111.08089029354909,111.38089029354909,118.37334069007903,0.04609613354741511,0.09762095643630664,True,101,101,90,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.04002891600349084,0.5586194769721539,1.09448620317292,sub-10831,,
M5_theta20,84,3,-54.61172545268018,115.22345090536037,115.52345090536036,122.51590130189031,0.01052201657573607,0.062046839464627634,True,101,101,91,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08150819612464553,0.022331857290947405,20.0,sub-10831,,
M6_theta20,84,3,-52.888724368737556,111.77744873747511,112.07744873747511,119.06989913400506,0.04011445847157341,0.09163928136046495,True,101,101,88,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0735969134284919,0.018486324590823555,20.0,sub-10831,,
M7_theta20,84,4,-52.679706315736425,113.35941263147285,113.8657417453969,123.0826798268461,0.026529390229097637,0.095229154080953,True,101,101,90,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07570336368531078,0.022793034600198256,20.0,sub-10831,13.084826997825989,
M4_theta20,84,3,-11.882791276770808,29.765582553541616,30.065582553541617,37.058032950071556,0.744388938457348,0.7959137613462395,True,101,101,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.24134071545354893,0.14992404289853364,20.0,sub-10834,,
M5_theta20,84,3,-45.25974748622736,96.51949497245472,96.81949497245472,103.81194536898467,0.171141686036502,0.22266650892539352,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.27869670891766374,0.0774625100183739,20.0,sub-10834,,
M6_theta20,84,3,-29.79100466324485,65.5820093264897,65.8820093264897,72.87445972301964,0.43681643079249743,0.48834125368138903,True,101,101,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.20726431221481134,0.09254767123959805,20.0,sub-10834,,
M7_theta20,84,4,-29.78775779226472,67.57551558452944,68.0818446984535,77.2987827799027,0.41969725464693164,0.48839701849878703,True,101,101,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.21005468109945358,0.09495251776541669,20.0,sub-10834,19.182781469913902,
M5_theta20,41,3,-27.45090630206018,60.90181260412036,61.550461252769004,66.04252880423329,-0.07149686615991967,0.034066185612443456,True,101,101,92,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2472177033211186,0.37964366497419016,0.7167355066576758,sub-10836,,
M6_theta20,41,3,-27.73918270723389,61.47836541446778,62.12701406311643,66.61908161458071,-0.08164064518795408,0.02392240658440914,True,101,101,56,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.18833073781260867,0.40715563156893114,0.4170336343456441,sub-10836,,
M7_theta20,41,4,-27.410163607515926,62.82032721503185,63.93143832614297,69.67461548184909,-0.10525090902620055,0.03549982667028373,True,101,101,80,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2003055441562378,0.4749151068551097,0.6628984470313951,sub-10836,0.1581739382672902,
M4_theta20,75,3,-51.55711550773097,109.11423101546194,109.45225918447602,116.06669535607087,-0.04945706650946446,0.008250735126094089,True,101,101,90,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.038244292269595886,1.508443304987695,sub-10838,,
M5_theta20,75,3,-51.667929068012164,109.33585813602433,109.67388630503841,116.28832247663325,-0.05158866882787685,0.006119132807681726,True,101,101,90,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9708823698725373,0.04797334313935563,0.08765449725744955,sub-10838,,
M6_theta20,75,3,-51.66836131373141,109.33672262746282,109.6747507964769,116.28918696807175,-0.05159698347795153,0.006110818157607056,True,101,101,54,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.9636685908660965,0.04864378018733677,0.0,sub-10838,,
M7_theta20,75,4,-51.66792906801216,111.33585813602431,111.90728670745288,120.60581059016955,-0.07082460270639622,0.006119132807681837,True,101,101,67,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9708823610566104,0.0479733457460479,0.0876544857626436,sub-10838,0.0,
M4_theta20,84,3,-53.43989335557783,112.87978671115566,113.17978671115566,120.1722371076856,0.030648163661975106,0.08217298655086669,True,101,101,96,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09430968451228718,0.8849335577650236,0.29515153761843466,sub-10843,,
M5_theta20,84,3,-53.80889228629567,113.61778457259133,113.91778457259133,120.91023496912128,0.024310628811499476,0.07583545170039108,True,101,101,72,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.16702183543168725,0.48750971531267495,0.07437272475670866,sub-10843,,
M6_theta20,84,3,-53.511705434434454,113.02341086886891,113.3234108688689,120.31586126539885,0.029414795447184887,0.08093961833607644,True,101,101,96,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12785051262866026,0.6069931203859947,0.19912235610644666,sub-10843,,
M7_theta20,84,4,-53.493249474048184,114.98649894809637,115.49282806202042,124.70976614346962,0.012556834514270015,0.08125659836612542,True,101,101,83,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.12742478727594997,0.5965872635550669,0.1530966707852219,sub-10843,0.2253713920578981,
M4_theta20,84,3,-39.9878411081935,85.975682216387,86.275682216387,93.26813261291694,0.26168636684150615,0.31321118973039774,True,101,100,93,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.08259628867188293,20.0,sub-10850,,
M5_theta20,84,3,-49.83963932193841,105.67927864387681,105.97927864387681,112.97172904040676,0.09248231414140466,0.14400713703029622,True,101,101,96,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.04326560314759203,20.0,sub-10850,,
M6_theta20,84,3,-42.457685515646084,90.91537103129217,91.21537103129216,98.20782142782211,0.2192669349558016,0.2707917578446931,True,101,99,93,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.041015050005047085,20.0,sub-10850,,
M7_theta20,84,4,-42.35395655956331,92.70791311912662,93.21424223305067,102.43118031449987,0.20387353268970929,0.2725732965415647,True,101,101,97,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.045837670936473056,20.0,sub-10850,16.22850283801301,
M4_theta20,84,3,-52.76352147906381,111.52704295812762,111.82704295812762,118.81949335465757,0.04226481071011245,0.09378963359900394,True,101,101,64,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.021179378404047405,0.9685910113943231,1.0409687807375434,sub-10854,,
M5_theta20,84,3,-49.66337825522914,105.32675651045828,105.62675651045828,112.61920690698823,0.09550958755620534,0.1470344104450969,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.037301688545386597,0.3973191810075376,2.4237861277665433,sub-10854,,
M6_theta20,84,3,-57.534711935995674,121.06942387199135,121.36942387199134,128.3618742685213,-0.0396801037107488,0.011844719178142782,True,101,101,32,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.45145689432398867,0.006259995223475465,20.0,sub-10854,,
M7_theta20,84,4,-49.663378255229155,107.32675651045831,107.83308562438236,117.05002370583156,0.07833464659324124,0.14703441044509669,True,101,101,98,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.03730169431537908,0.39731918360257723,2.4237861060323915,sub-10854,0.0,
M4_theta20,84,3,-40.6935652212364,87.3871304424728,87.68713044247279,94.67958083900274,0.24956559686385435,0.30109041975274586,True,101,101,97,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.004514797806993627,5.1778960011419235,0.800129304234702,sub-10857,,
M5_theta20,84,3,-28.213777678712656,62.42755535742531,62.72755535742531,69.72000575395525,0.4639052111370313,0.5154300340259228,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11552605292533202,1.110626841157228,20.0,sub-10857,,
M6_theta20,84,3,-45.4364300291302,96.8728600582604,97.1728600582604,104.16531045479034,0.16810717379295942,0.21963199668185096,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0773840319734811,1.6025671668411137,0.646671883894335,sub-10857,,
M7_theta20,84,4,-27.883448722134514,63.76689744426903,64.27322655819307,73.49016463964227,0.45240365050165454,0.5211034143535099,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09193123843820944,1.3501675459536664,20.0,sub-10857,0.18343493009915623,
M4_theta20,83,3,-25.222835582814643,56.445671165629285,56.74946863398372,63.70219298901908,0.5094343983716715,0.5615800022592244,True,101,101,100,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.026396367270395453,7.707189168707438,0.8426196283401253,sub-10858,,
M5_theta20,83,3,-45.50988165661508,97.01976331323016,97.32356078158459,104.27628513661995,0.15680764216736062,0.2089532460549135,True,101,101,94,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.0673742520809395,20.0,sub-10858,,
M6_theta20,83,3,-24.947026669064343,55.894053338128685,56.19785080648312,63.15057516151848,0.5142284724933647,0.5663740763809175,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11378312389648633,1.3850069097999727,1.9002724973063292,sub-10858,,
M7_theta20,83,4,-24.928165850749878,57.856331701499755,58.369152214320266,67.53169413268614,0.4971744407844541,0.5667019126345246,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11157593415812046,1.3993324802322866,1.926547655671803,sub-10858,1.8226900201914675,
M4_theta20,82,3,-37.03908154186957,80.07816308373914,80.38585539143145,87.2983208255319,0.2955587270462919,0.3483402529324735,True,101,101,81,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.04358699029336064,20.0,sub-10860,,
M5_theta20,82,3,-40.68426803665657,87.36853607331314,87.67622838100544,94.5886938151059,0.2314258919347721,0.2842074178209537,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.020809507445289043,0.10841994565516833,20.0,sub-10860,,
M6_theta20,82,3,-44.651869500518465,95.30373900103693,95.61143130872924,102.52389674282969,0.16162053881114585,0.21440206469732748,True,101,101,89,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0017668680779443832,0.033464654361251435,20.0,sub-10860,,
M7_theta20,82,4,-38.225335801800604,84.45067160360121,84.97015212308173,94.07754859265822,0.2570941151081837,0.32746948295642586,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.002259498137906612,0.12587511432709478,20.0,sub-10860,2.8447972532042565,
M4_theta20,82,3,-43.180908872296605,92.36181774459321,92.66951005228552,99.58197548638597,0.18750038763649454,0.24028191352267614,True,101,101,20,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.8597612793286904,0.9368080912673502,sub-10862,,
M5_theta20,82,3,-41.77745860676941,89.55491721353881,89.86260952123112,96.77507495533158,0.21219246980979195,0.2649739956959736,True,101,101,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.27837147865289186,0.10115171913515378,20.0,sub-10862,,
M6_theta20,82,3,-42.72314476398954,91.44628952797908,91.75398183567138,98.66644726977184,0.19555421701395265,0.24833574290013427,True,101,101,99,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.510639802935621,0.04231198512789164,20.0,sub-10862,,
M7_theta20,82,4,-38.118197957246046,84.23639591449209,84.75587643397262,93.8632729035491,0.2589790814134324,0.32935444926167456,True,101,101,99,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.4570097937039317,0.12787435660983015,20.0,sub-10862,3.922663125612903,
M4_theta20,83,3,-17.93950125471531,41.87900250943062,42.18279997778505,49.13552433282042,0.6360323539895661,0.6881779578771191,True,101,101,80,alpha;kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,20.0,1.1055012081094922,sub-10863,,
M5_theta20,83,3,-42.7271334780075,91.454266956015,91.75806442436944,98.7107887794048,0.20517700358085394,0.25732260746840685,True,101,101,98,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.09354193256285002,20.0,sub-10863,,
M6_theta20,83,3,-21.987801519033756,49.97560303806751,50.27940050642194,57.23212486145731,0.5656653333225579,0.6178109372101106,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.16322554381140314,20.0,sub-10863,,
M7_theta20,83,4,-21.987801519033756,51.97560303806751,52.48842355088802,61.650965469253904,0.5482834653600401,0.6178109372101106,True,101,101,99,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.16322554380252544,20.0,sub-10863,20.0,
M4_theta20,84,3,-57.07993422392591,120.15986844785182,120.45986844785182,127.45231884438176,-0.03186932335467885,0.01965549953421275,True,101,101,52,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.01136225249178551,0.5936527530385037,0.8150919345923341,sub-10866,,
M5_theta20,84,3,-56.34416286312495,118.6883257262499,118.9883257262499,125.98077612277984,-0.019232493670682776,0.03229232921820879,True,101,101,76,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08128523258707933,0.037345529254292215,8.645190398851014,sub-10866,,
M6_theta20,84,3,-57.29959142522189,120.59918285044378,120.89918285044378,127.89163324697373,-0.03564192281902718,0.01588290006986437,True,101,101,50,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0622283186743426,0.08637262792074088,2.1872758905404854,sub-10866,,
M7_theta20,84,4,-56.34262789676807,120.68525579353614,121.1915849074602,130.4085229889094,-0.0363810716770871,0.03231869217476835,True,101,101,69,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07635158465336511,0.048518522244076205,6.781116242494663,sub-10866,0.2715650906609226,
M4_theta20,84,3,-10.65696674722189,27.31393349444378,27.61393349444378,34.60638389097372,0.7654424023833036,0.8169672252721951,True,101,101,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,3.2990647341157637,1.900606604005464,sub-10875,,
M5_theta20,84,3,-43.144259925022425,92.28851985004485,92.58851985004485,99.5809702465748,0.20747506000808116,0.25899988289697273,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.014536399323631129,0.09233247461033416,20.0,sub-10875,,
M6_theta20,84,3,-27.361012351636457,60.722024703272915,61.02202470327291,68.01447509980285,0.4785514052848276,0.5300762281737191,True,101,100,97,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.09931716290163231,20.0,sub-10875,,
M7_theta20,84,4,-27.160292851228036,62.32058570245607,62.826914816380125,72.04385289782932,0.46482380989149397,0.5335235737433495,True,101,101,101,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,0.12183697481571462,20.0,sub-10875,14.188757046115537,
M4_theta20,38,3,-19.978484181141585,45.95696836228317,46.662850715224344,50.869726841462324,0.12760670591372478,0.2415036828260113,True,101,101,37,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.0892380237660124,0.0,sub-10881,,
M5_theta20,38,3,-19.660081602763963,45.320163205527926,46.0260455584691,50.23292168470708,0.13969506961982095,0.25359204653210754,True,101,101,28,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.314116534133716,0.2221044541983101,sub-10881,,
M6_theta20,38,3,-19.680812060939324,45.36162412187865,46.06750647481982,50.27438260105781,0.13890802411442754,0.2528050010267141,True,101,101,28,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.5999449344627896,0.2094560680583486,sub-10881,,
M7_theta20,38,4,-19.55332143061751,47.10664286123502,48.31876407335623,53.65698750014056,0.10578263093643094,0.25764526681947975,True,101,101,21,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.5999449431688209,0.2717501927583023,sub-10881,0.14574631576999666,
M5_theta20,40,3,-24.3310186045369,54.6620372090738,55.328703875740466,59.72867557141561,0.014241874919765406,0.12244400298643765,True,101,101,100,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.4538797591400329,0.044102523016470746,20.0,sub-10886,,
M6_theta20,40,3,-26.397251249211674,58.79450249842335,59.46116916509001,63.86114086076516,-0.06028171482511417,0.047920413241558046,True,101,101,89,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.16022969634415893,0.016378177342800768,20.0,sub-10886,,
M7_theta20,40,4,-24.3310186045369,56.6620372090738,57.80489435193095,63.417555025529545,-0.021825501102458678,0.12244400298643765,True,101,101,100,theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.45387975704821104,0.04410252392575621,20.0,sub-10886,0.0,
M4_theta20,84,3,-40.6273962927291,87.2547925854582,87.5547925854582,94.54724298198815,0.25070204430454973,0.3022268671934413,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.9504938137007157,0.07308906565156975,11.709168243492462,sub-10887,,
M5_theta20,84,3,-49.55322799265227,105.10645598530454,105.40645598530453,112.39890638183448,0.0974014118130181,0.1489262347019097,True,101,100,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.0,0.13762543866233362,3.9027839699934384,sub-10887,,
M6_theta20,84,3,-46.39386239971227,98.78772479942454,99.08772479942454,106.08017519595448,0.15166332935218185,0.20318815224107345,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.8833594825791032,0.1267092086389277,4.003952001419645,sub-10887,,
M7_theta20,84,4,-46.36105105772744,100.72210211545487,101.22843122937893,110.44536931082813,0.13505192125072313,0.20375168510257857,True,101,101,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.8964101894730789,0.1229242262388135,4.540855437723497,sub-10887,3.729514898185154,
M4_theta20,81,3,-48.18483208890331,102.36966417780663,102.68135248949494,109.55301164182394,0.08834440218030742,0.14177755184286167,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05311242143336446,0.746272398510213,1.198403656417373,sub-10896,,
M5_theta20,81,3,-42.598761002854175,91.19752200570835,91.50921031739666,98.38086946972567,0.18783819296915086,0.24127134263170502,True,101,101,76,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3383998543735932,0.1492525311437794,12.31497701136349,sub-10896,,
M6_theta20,81,3,-50.649826047348654,107.29965209469731,107.61134040638562,114.48299955871462,0.04444027181400682,0.09787342147656097,True,101,101,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0637839450564752,0.5586738044905671,0.9429696015675942,sub-10896,,
M7_theta20,81,4,-42.598761002854175,93.19752200570835,93.72383779518204,102.77531862439811,0.17002714308163278,0.24127134263170502,True,101,101,45,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.33839985898972985,0.14925253872664893,12.314976379913496,sub-10896,0.0,
M4_theta20,41,3,-11.555675447027228,29.111350894054457,29.759999542703106,34.25206709416738,0.48781949306791633,0.5933825448402795,True,101,101,101,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.0,17.481021102275626,0.9239029637478484,sub-10897,,
M5_theta20,41,3,-19.88470680659649,45.76941361319298,46.41806226184163,50.9101298133059,0.19474017019330087,0.30030322196566406,True,101,101,98,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,0.1712938309297839,20.0,sub-10897,,
M6_theta20,41,3,-13.116880285278583,32.233760570557166,32.88240921920581,37.374476770670086,0.43288431067871913,0.5384473624510824,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.004995369358628093,1.3324222074332517,1.5401057469911892,sub-10897,,
M7_theta20,41,4,-11.553235429094624,31.106470858189248,32.21758196930036,37.960759125006476,0.45271766772357697,0.5934684034200612,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0,1.3281710015566515,20.0,sub-10897,1.213469649617656,
M4_theta20,79,3,-35.844427031180146,77.68885406236029,78.00885406236029,84.79719761976136,0.29062452855624304,0.34541041618493784,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.39144690092880924,0.26117949400038165,6.612434896403863,sub-10898,,
M5_theta20,79,3,-40.946311953154854,87.89262390630971,88.2126239063097,95.00096746371077,0.19745409721296348,0.2522399848416583,True,101,101,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.6939732020150905,0.14446228414377937,20.0,sub-10898,,
M6_theta20,79,3,-35.88459033405273,77.76918066810546,78.08918066810546,84.87752422550653,0.2898910678235848,0.3446769554522796,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3158682436208728,0.34108182935398934,3.6012512778476227,sub-10898,,
