model,parameter,iteration,n,pearson,spearman,rmse,bias,boundary_rate
M5,alpha,49,111,0.441972459209722,0.4312693255592619,0.23258771847777338,0.03798651179270735,0.2702702702702703
M5,kappa,0,111,0.9636900530052596,0.8218234468234468,0.34246834134504606,0.08132685535639127,0.0
M5,kappa,1,111,0.8100629816145904,0.8597684708876225,1.9389949207912949,0.3424498674579129,0.018018018018018018
M5,kappa,2,111,0.8201110052936842,0.8725780975780976,1.6791347240114152,0.3581637642999448,0.018018018018018018
M5,kappa,3,111,0.7967085090321869,0.8256493506493506,1.6359346222053468,0.3282163549017187,0.009009009009009009
M5,kappa,4,111,0.9198883576421846,0.9174798174798174,1.6056166320743461,0.40140969829020007,0.009009009009009009
M5,kappa,5,111,0.8744193521808123,0.8554756054756055,0.5519827646103678,0.042111974317273204,0.0
M5,kappa,6,111,0.9050759864828556,0.834134784134784,1.1263453446652496,0.19041669856477908,0.009009009009009009
M5,kappa,7,111,0.9135861881967975,0.8218760968760968,1.1069278331165455,0.23202621330557593,0.009009009009009009
M5,kappa,8,111,0.9045501522329055,0.8835995085995085,0.48468857896315776,0.023649671044342898,0.0
M5,kappa,9,111,0.7755175219837516,0.8828536328536328,1.5550029397280487,0.282769793258083,0.009009009009009009
M5,kappa,10,111,0.8970898250847366,0.811065286065286,0.7060639183694621,0.18681318557975468,0.0
M5,kappa,11,111,0.9680158318806851,0.8803527553527553,0.426626597559247,0.12786789905752158,0.0
M5,kappa,12,111,0.8466522285041778,0.8632740945837166,1.8643007505505653,0.3280163749150995,0.02702702702702703
M5,kappa,13,111,0.7435505765934738,0.8801860301860303,1.855517609175756,0.39316735389912083,0.018018018018018018
M5,kappa,14,111,0.9222928849175516,0.873113373113373,1.0999579793983154,0.2232412205794469,0.018018018018018018
M5,kappa,15,111,0.8424596328608358,0.8725155538731316,2.422545345063292,0.5315405536600745,0.02702702702702703
M5,kappa,16,111,0.7213276242906234,0.8518182954967307,2.078534671708402,0.3651309933988691,0.02702702702702703
M5,kappa,17,111,0.8364855399580857,0.8542709158297929,1.8662677544658166,0.3293775344626888,0.02702702702702703
M5,kappa,18,111,0.9424784332230997,0.828123903123903,0.6321867416060013,0.17612053250046744,0.009009009009009009
M5,kappa,19,111,0.9335372872800205,0.8693050193050192,1.2041502076870574,0.2697912178846105,0.009009009009009009
M5,kappa,20,111,0.9612026893447184,0.8571428571428572,0.3506163131666195,0.13613400003804943,0.0
M5,kappa,21,111,0.9274194684101257,0.8674359424359425,1.2852895358138823,0.24537220040712712,0.009009009009009009
M5,kappa,22,111,0.8420663515499192,0.8579388775443545,1.87597526482587,0.3566719033561436,0.018018018018018018
M5,kappa,23,111,0.9126929473831721,0.8822218322218321,1.0930706681309947,0.15565878732852462,0.018018018018018018
M5,kappa,24,111,0.8510492129861928,0.8344481275207151,1.8754679339306206,0.33490553022086994,0.018018018018018018
M5,kappa,25,111,0.8915334840201694,0.9025184275184275,1.3106505513532076,0.30849864886188866,0.0
M5,kappa,26,111,0.7864868677457891,0.8338627588627588,1.6463687046562745,0.2520130127217835,0.009009009009009009
M5,kappa,27,111,0.792360155352455,0.8896474413136564,1.942662129077347,0.3228560511237958,0.02702702702702703
M5,kappa,28,111,0.8920744720158985,0.866049491049491,1.5371690195509695,0.3172477481238955,0.009009009009009009
M5,kappa,29,111,0.8522532081355294,0.8619051902117751,1.8690726928220098,0.3407655923431065,0.02702702702702703
M5,kappa,30,111,0.9638047181869167,0.8376535626535626,0.451385591277651,0.1468926075983258,0.0
M5,kappa,31,111,0.9243237505512667,0.8562565812565812,1.1340858415203234,0.22807791998733595,0.018018018018018018
M5,kappa,32,111,0.8991877625264331,0.8361530361530362,1.1352018584095345,0.23614099694472496,0.009009009009009009
M5,kappa,33,111,0.843714098917809,0.8743043048114773,1.8938738332813234,0.3934311528032419,0.018018018018018018
M5,kappa,34,111,0.9559474943727573,0.8910646083397369,0.40188593848374926,0.15551387350706955,0.018018018018018018
M5,kappa,35,111,0.9645235742315796,0.8794226044226043,0.4289845820810015,0.13370529418730254,0.0
M5,kappa,36,111,0.8472008921250445,0.8800651107100649,1.894735058960551,0.3908581198513278,0.018018018018018018
M5,kappa,37,111,0.7767787674636204,0.8743769743769743,0.8420074216430016,0.1325230635171431,0.0
M5,kappa,38,111,0.8990527948060788,0.8817743067743068,1.1401788507332278,0.2323916703590224,0.018018018018018018
M5,kappa,39,111,0.7816893953203763,0.8131537381537381,1.5695846677045957,0.2550127317196005,0.009009009009009009
M5,kappa,40,111,0.8561018413238267,0.8714436456752401,1.882341387629417,0.35135729605993005,0.018018018018018018
M5,kappa,41,111,0.7133782411451244,0.8853194103194103,1.5656577263752784,0.22723275620736444,0.009009009009009009
M5,kappa,42,111,0.834493028125723,0.8146542646542645,0.6337425345397996,0.06819239619673154,0.0
M5,kappa,43,111,0.9218012557333973,0.8851965601965601,1.110289380879514,0.24195670396054325,0.009009009009009009
M5,kappa,44,111,0.8526399615666079,0.8695921147619089,1.8866877723028075,0.333461582346935,0.018018018018018018
M5,kappa,45,111,0.8920138020535245,0.9018866268866268,1.0994705355263492,0.16191183033740036,0.009009009009009009
M5,kappa,46,111,0.9202742738252214,0.8213846963846962,1.3134023102735513,0.34213171910565215,0.018018018018018018
M5,kappa,47,111,0.8856643077800492,0.8032818532818532,1.1233808670095198,0.157037992474643,0.009009009009009009
M5,kappa,48,111,0.9067371304007679,0.8442699192699192,1.1054049697538493,0.15442739177799034,0.009009009009009009
M5,kappa,49,111,0.9388198414357203,0.8601790101790102,0.79458804357796,0.15025151623713653,0.009009009009009009
M5,theta,0,111,0.7542264303348281,0.7631991528774733,1.490849688945028,-0.41097480483435533,0.45045045045045046
M5,theta,1,111,0.7556477633379279,0.7418753808738076,1.4231384206028692,-0.211903189890033,0.43243243243243246
M5,theta,2,111,0.7269558862613072,0.71630479866379,1.5461522678237356,-0.477894129046554,0.3783783783783784
M5,theta,3,111,0.6747970021446998,0.6841369994662736,1.650863639445448,-0.38804084403542716,0.3963963963963964
M5,theta,4,111,0.7122472050753559,0.6634402113436306,1.5544973957153587,-0.2099195458934737,0.46846846846846846
M5,theta,5,111,0.7579941671848229,0.7243314102298067,1.4313824675563172,-0.2717955492497224,0.42342342342342343
M5,theta,6,111,0.7470716365403708,0.7634429837883057,1.465709101874521,-0.33338517861151046,0.40540540540540543
M5,theta,7,111,0.7504264913907231,0.7650105316458754,1.4791736277893868,-0.4255382663386726,0.36936936936936937
M5,theta,8,111,0.7756494707083899,0.7615247420344343,1.4022362870520693,-0.3957536048258013,0.40540540540540543
M5,theta,9,111,0.7609616952328926,0.7718687132356693,1.447415363379579,-0.42491793471330935,0.3963963963963964
M5,theta,10,111,0.6875843314371992,0.7086832662986841,1.6308203593302675,-0.34437988151580357,0.43243243243243246
M5,theta,11,111,0.7629504968422488,0.7551204589960268,1.4369488339486935,-0.3789743645538583,0.4144144144144144
M5,theta,12,111,0.7395384404132698,0.7333542157892752,1.4545116376354421,-0.23670047180103493,0.42342342342342343
M5,theta,13,111,0.7891705799486942,0.7952422228867717,1.3568501336595087,-0.384927371612712,0.38738738738738737
M5,theta,14,111,0.7531198437440552,0.7614505722869959,1.4721216705496483,-0.43427175819406816,0.3963963963963964
M5,theta,15,111,0.7397759308974339,0.7558888844179903,1.574505140056622,-0.6158333994771362,0.36936936936936937
M5,theta,16,111,0.7100852637741526,0.7094656471919679,1.5959161202272703,-0.49672419090436254,0.3963963963963964
M5,theta,17,111,0.8175040153533322,0.8194269108368032,1.2427280564453131,-0.2704416560369216,0.45045045045045046
M5,theta,18,111,0.7614474696469726,0.7810912275384306,1.4642002734640502,-0.4558015060410538,0.40540540540540543
M5,theta,19,111,0.6400597914055192,0.6798194818700676,1.7356806626700196,-0.2945528156409161,0.42342342342342343
M5,theta,20,111,0.7987945837725412,0.8136107302064924,1.337109045200183,-0.4150781445340358,0.3963963963963964
M5,theta,21,111,0.867087213855562,0.8378630569037961,1.0930573327989876,-0.32023666052596234,0.44144144144144143
M5,theta,22,111,0.7078686374340373,0.705419507571048,1.5442418974282694,-0.26736417331101,0.3963963963963964
M5,theta,23,111,0.7162567710882888,0.6912070609859076,1.5284308671240796,-0.24178415579456733,0.42342342342342343
M5,theta,24,111,0.7429862994060012,0.739049519702318,1.479841279121902,-0.2932423557512152,0.45045045045045046
M5,theta,25,111,0.7598770364559158,0.7762825989788894,1.439180800139817,-0.3851688990324665,0.40540540540540543
M5,theta,26,111,0.7650636761180952,0.7768481224835243,1.456147713282531,-0.4624629725684389,0.3963963963963964
M5,theta,27,111,0.7401766772396327,0.7393369086615191,1.4796140816559917,-0.3497976949922112,0.4144144144144144
M5,theta,28,111,0.7870100539402234,0.7975471852658065,1.391139998698073,-0.4674601094659268,0.4144144144144144
M5,theta,29,111,0.7881080095618751,0.7831030382508208,1.386136396084214,-0.4603858231551911,0.3783783783783784
M5,theta,30,111,0.7466739406835752,0.752914796072899,1.5038262857797935,-0.476180663421296,0.36936936936936937
M5,theta,31,111,0.760515501352747,0.7408799285946965,1.4495584241567776,-0.3821338819684347,0.42342342342342343
M5,theta,32,111,0.7327405560591834,0.7444851062285427,1.5656067488094516,-0.5531555105443972,0.38738738738738737
M5,theta,33,111,0.723879508411847,0.7252232221186771,1.496336690115919,-0.29826545838695623,0.38738738738738737
M5,theta,34,111,0.7228661340205456,0.7198959876285176,1.5609600621960948,-0.4008244847713203,0.4144144144144144
M5,theta,35,111,0.6515858845851106,0.686852936930959,1.7843061179727249,-0.6578110290126932,0.36036036036036034
M5,theta,36,111,0.7853886593678887,0.783951798858225,1.4046314113516252,-0.4944902795479125,0.40540540540540543
M5,theta,37,111,0.7923725669799979,0.804307318649799,1.3738975514112335,-0.4824342672000693,0.38738738738738737
M5,theta,38,111,0.798263948922493,0.7961914647881728,1.3106305773593296,-0.3052483808777368,0.3963963963963964
M5,theta,39,111,0.7451200813278929,0.7591913446183117,1.4829668251628285,-0.4308036241261219,0.3783783783783784
M5,theta,40,111,0.752814760095557,0.7678317663924036,1.5053570432215748,-0.4876117523813866,0.43243243243243246
M5,theta,41,111,0.7716184274622608,0.7489861609996522,1.375645628115097,-0.27168544365284125,0.3963963963963964
M5,theta,42,111,0.7966732401186317,0.779283767589674,1.3084700393496536,-0.3018920659155462,0.36936936936936937
M5,theta,43,111,0.7818166390477173,0.8006240981470991,1.4239161762963815,-0.48311302615366725,0.44144144144144143
M5,theta,44,111,0.7777792094057998,0.7796333326639098,1.3705698964382265,-0.17174808469711178,0.4774774774774775
M5,theta,45,111,0.8601527640190408,0.8463858808139212,1.0983766465007947,-0.2528020881924315,0.45045045045045046
M5,theta,46,111,0.6940731473122311,0.7353753860180915,1.6094252305075056,-0.378438178219208,0.3963963963963964
M5,theta,47,111,0.719199899791483,0.7260624370977916,1.5563746899877846,-0.36920882183059345,0.45045045045045046
M5,theta,48,111,0.7396836457090683,0.7725544281444624,1.4874022150857094,-0.27094245050796184,0.4594594594594595
M5,theta,49,111,0.8417570202814026,0.8399158588228883,1.1667873176147732,-0.27430293511244114,0.43243243243243246
M6,alpha,0,111,0.6721207467798056,0.5788827654757104,0.17549890546715838,0.0076868652787185745,0.3063063063063063
M6,alpha,1,111,0.6671419901770965,0.522345105026174,0.1783636573972479,0.012433551490116759,0.32432432432432434
M6,alpha,2,111,0.5237569786894878,0.5345955188748894,0.20596045655301323,0.0029499566450277718,0.34234234234234234
M6,alpha,3,111,0.705398371739343,0.6327440495733414,0.1960135505203027,0.042484381853154285,0.2882882882882883
M6,alpha,4,111,0.6097111623471859,0.6324013486849843,0.20174579278390833,0.008835465676855192,0.38738738738738737
M6,alpha,5,111,0.7054428897147005,0.6491380035138218,0.176886795684711,0.029975174305463013,0.34234234234234234
M6,alpha,6,111,0.5091479270512352,0.43452068894129375,0.2293511556353105,0.01643954272732524,0.3783783783783784
M6,alpha,7,111,0.6298955670253337,0.5606674987107374,0.17318577378422126,-0.01017254255482293,0.3153153153153153
M6,alpha,8,111,0.5529872768431642,0.6071419156548338,0.2278328659219314,0.0354300071501274,0.3153153153153153
M6,alpha,9,111,0.7516842163029249,0.6638980655432027,0.1469193009618752,0.005276635204498042,0.25225225225225223
M6,alpha,10,111,0.5321138244154939,0.5842326010284877,0.20365699344542523,0.006267977028152847,0.3153153153153153
M6,alpha,11,111,0.5360608752740664,0.6368404000449123,0.2234203791345067,0.022473664201816155,0.3963963963963964
M6,alpha,12,111,0.5257861625013271,0.549281575149512,0.22436685680872878,0.03453661360067688,0.36036036036036034
M6,alpha,13,111,0.6652913998523777,0.6249842915937338,0.187641833767105,0.02791668389944852,0.2882882882882883
M6,alpha,14,111,0.34414525733608964,0.5827248695075021,0.24223787596823892,0.022286384066868573,0.3153153153153153
M6,alpha,15,111,0.6606347404474906,0.46158274791029624,0.18817769627803446,0.02792851547062497,0.2972972972972973
M6,alpha,16,111,0.6337049550723408,0.6365979360615763,0.2050963119402009,0.035149461198764755,0.27927927927927926
M6,alpha,17,111,0.48706009139663875,0.6187876026770189,0.22916447898889294,0.018282549854424127,0.3063063063063063
M6,alpha,18,111,0.6187251105499867,0.7097633052568258,0.23590241360143663,0.05679776398857725,0.36036036036036034
M6,alpha,19,111,0.58086902556182,0.5566774418029198,0.1941141509610909,0.011736905981133028,0.34234234234234234
M6,alpha,20,111,0.5664746975987671,0.5307950768024946,0.20837937139003782,0.015930156055319604,0.35135135135135137
M6,alpha,21,111,0.5586957309996361,0.5971439974066061,0.21061922268009856,0.020759201292157466,0.27927927927927926
M6,alpha,22,111,0.4770920383119519,0.5099123620128183,0.25463684292933725,0.03832334378257784,0.34234234234234234
M6,alpha,23,111,0.553449843925605,0.5325517054147172,0.2332905498190392,0.03945791831942171,0.3063063063063063
M6,alpha,24,111,0.5823295927698737,0.625564893565107,0.18639186462589666,0.0004985765179804922,0.2882882882882883
M6,alpha,25,111,0.673076730814389,0.7257882209815358,0.19606374053074738,0.034187846413070405,0.2972972972972973
M6,alpha,26,111,0.5865461403402722,0.5465419350481285,0.19170679626530288,0.016110740517986145,0.2702702702702703
M6,alpha,27,111,0.4845329766659054,0.5292929588975887,0.2614149420949038,0.03952368981584484,0.38738738738738737
M6,alpha,28,111,0.5278846069584043,0.625380231889916,0.22196839612162741,0.025047824610886456,0.32432432432432434
M6,alpha,29,111,0.6757553398404181,0.5750790825342231,0.19354774571879205,0.02980668415485103,0.3153153153153153
M6,alpha,30,111,0.5409115592327001,0.5875815036829346,0.19835420907432594,0.007117522418726995,0.2972972972972973
M6,alpha,31,111,0.6583155145060765,0.6196162829810532,0.1969139384172422,0.021976471023890064,0.3963963963963964
M6,alpha,32,111,0.47669780481989427,0.463890867344063,0.24513075971867096,0.032079923737976836,0.36036036036036034
M6,alpha,33,111,0.4285933600225877,0.5969165478468682,0.2489131737988515,0.029227563810383828,0.3333333333333333
M6,alpha,34,111,0.5848676806921123,0.593886137132456,0.20953815036961201,0.02764711886837674,0.26126126126126126
M6,alpha,35,111,0.5935169348489933,0.5101246794487102,0.21555299051864232,0.03714230775445443,0.3153153153153153
M6,alpha,36,111,0.4802412741165806,0.6131661189379952,0.23906618768652196,0.02249634235454834,0.3063063063063063
M6,alpha,37,111,0.39561220703219413,0.5046449240013953,0.2593320357110537,0.04406649698482588,0.27927927927927926
M6,alpha,38,111,0.3717023019669915,0.3823035929691937,0.24834905973118954,0.019085233880482822,0.34234234234234234
M6,alpha,39,111,0.5219669946334853,0.5562132988714302,0.20698900930315095,0.007628294899720437,0.25225225225225223
M6,alpha,40,111,0.4062569277130408,0.4733267730925939,0.2653066602536241,0.040979157996358574,0.25225225225225223
M6,alpha,41,111,0.5599856431446741,0.5521130936945167,0.24301842709773924,0.04815525795137551,0.44144144144144143
M6,alpha,42,111,0.5607628727860197,0.5534572589593098,0.21526925702852245,0.016622209154030308,0.34234234234234234
M6,alpha,43,111,0.6497205350923458,0.5288274546539486,0.19434751073852785,0.014544234348926731,0.40540540540540543
M6,alpha,44,111,0.5925582823004357,0.6412378226497778,0.2189112191641082,0.027558955962186528,0.2882882882882883
M6,alpha,45,111,0.6907741442581026,0.6102215058661644,0.175098162585046,0.015339458516573734,0.3333333333333333
M6,alpha,46,111,0.5434775780992964,0.6012455848221929,0.20733149143099033,0.004089950226163673,0.36036036036036034
M6,alpha,47,111,0.46934359103431667,0.5722966024723811,0.23191337954011124,0.016157423372317865,0.2972972972972973
M6,alpha,48,111,0.3933816629337804,0.44886447396018025,0.27136270010604036,0.03769711723554808,0.3153153153153153
M6,alpha,49,111,0.5116848686520556,0.5865977888111855,0.22220237355971745,0.03557188011946713,0.1891891891891892
M6,kappa,0,111,0.8793380037354799,0.8493591853767449,1.7948184357991936,0.2789521054751046,0.04504504504504504
M6,kappa,1,111,0.7068695527369095,0.8221124318384208,3.2395090544086598,0.6430544120267461,0.04504504504504504
M6,kappa,2,111,0.8725506387296776,0.8643710840836096,1.7074459260786896,0.18616374513342626,0.02702702702702703
M6,kappa,3,111,0.7397982910201482,0.8175380403306481,2.738598895705769,0.4624819690930803,0.02702702702702703
M6,kappa,4,111,0.6761420051213821,0.7793752115980618,3.384483208799291,0.6126163538159342,0.05405405405405406
M6,kappa,5,111,0.7885053429077551,0.8338770667002997,2.78611437295344,0.5262991373594664,0.05405405405405406
M6,kappa,6,111,0.8247890266090474,0.8115603099939167,2.6158407775955075,0.6017524391730689,0.06306306306306306
M6,kappa,7,111,0.767753457149837,0.8176257919584409,2.8652457848712802,0.586433133408322,0.02702702702702703
M6,kappa,8,111,0.7131809220227685,0.8488130293515972,3.8098615351758647,1.0492945717743543,0.07207207207207207
M6,kappa,9,111,0.9392119599074914,0.8307216427176518,1.1528262417004203,0.07298870258842055,0.02702702702702703
M6,kappa,10,111,0.7001011055751613,0.8218203197669317,2.694096705188689,0.2030099785213874,0.036036036036036036
M6,kappa,11,111,0.8623424999073641,0.8088594043419505,1.7906334093022003,0.22763515113336674,0.02702702702702703
M6,kappa,12,111,0.8171391956331655,0.8712666676196733,2.253719905446551,0.3496806228913771,0.036036036036036036
M6,kappa,13,111,0.7327948444990626,0.7755678702632719,2.62560970299987,0.38206044468316025,0.036036036036036036
M6,kappa,14,111,0.831757938309396,0.7988987243364083,1.8589507949993336,0.043490510227380326,0.018018018018018018
M6,kappa,15,111,0.952885449388899,0.7915723336667896,1.0848821844736511,0.24816765918138683,0.036036036036036036
M6,kappa,16,111,0.7856972064469568,0.8576092112625041,2.813898455428249,0.6030319080953438,0.04504504504504504
M6,kappa,17,111,0.7667470991864564,0.8526089256030817,3.0746030032836633,0.6640408914097123,0.05405405405405406
M6,kappa,18,111,0.7629001232278623,0.8164615717400886,3.059927686465669,0.5861280147754659,0.05405405405405406
M6,kappa,19,111,0.719863825890227,0.8786840346713986,3.624755035760235,0.8758120113064738,0.07207207207207207
M6,kappa,20,111,0.8054735223354328,0.8523910440248249,2.3867446042137637,0.4203622274479792,0.036036036036036036
M6,kappa,21,111,0.6988878673215377,0.8538521278595725,2.752234556297985,0.2993916861349109,0.04504504504504504
M6,kappa,22,111,0.7644579943779612,0.8201500777411179,3.1683476146589573,0.7277441295807088,0.06306306306306306
M6,kappa,23,111,0.8162215608202583,0.820725452327005,2.429191447055655,0.5267838161064884,0.036036036036036036
M6,kappa,24,111,0.8125763833092638,0.8411916623411846,2.6525974200422717,0.5601441090260778,0.05405405405405406
M6,kappa,25,111,0.7470008264675811,0.84451767523608,3.258936254294526,0.7362888044858773,0.05405405405405406
M6,kappa,26,111,0.7115674685438426,0.8462220233892236,2.9829698694615017,0.5155074296083305,0.036036036036036036
M6,kappa,27,111,0.7593121147418163,0.8282815878174394,2.780085299641609,0.5132653821432651,0.04504504504504504
M6,kappa,28,111,0.8060392591138331,0.8198483603695916,2.485983874434979,0.48577350700606897,0.04504504504504504
M6,kappa,29,111,0.7565827460989546,0.8065909043675141,3.428860447296039,0.8505347714723059,0.06306306306306306
M6,kappa,30,111,0.9907261310945461,0.8310693413362817,0.4644724332062342,0.12136617444830677,0.02702702702702703
M6,kappa,31,111,0.762213966943915,0.8323768405903929,2.3372508875237625,0.22888239429598056,0.02702702702702703
M6,kappa,32,111,0.7013205213556017,0.8412397549974553,2.720597366918818,0.27169495363876456,0.036036036036036036
M6,kappa,33,111,0.8567585558282089,0.810844727319132,2.1483206684653404,0.3582461483447265,0.04504504504504504
M6,kappa,34,111,0.7094435035710034,0.816671273758516,3.0077878648613363,0.6098252562534684,0.04504504504504504
M6,kappa,35,111,0.6862677171093223,0.8366095096155742,3.0663937224564553,0.4684284752307423,0.04504504504504504
M6,kappa,36,111,0.7653712682813136,0.7510728909297031,3.171669295643074,0.707832073984924,0.06306306306306306
M6,kappa,37,111,0.843505236896912,0.7985678436567604,2.2348363191629286,0.364208565110981,0.04504504504504504
M6,kappa,38,111,0.7974875183493085,0.8673675348025736,2.6791538315420578,0.4943411380798692,0.04504504504504504
M6,kappa,39,111,0.8144612121536086,0.7939692998413629,2.64212461500154,0.5169382541203997,0.06306306306306306
M6,kappa,40,111,0.7371653525974232,0.7928240632113264,3.3400665002663312,0.7722990609737265,0.05405405405405406
M6,kappa,41,111,0.8830758729138048,0.7965829516137526,1.6489693056931314,0.16864741311583512,0.02702702702702703
M6,kappa,42,111,0.7557307048479698,0.8382114232445981,3.375314223611467,0.8652113089810671,0.06306306306306306
M6,kappa,43,111,0.7203855192244702,0.8415184742275132,2.866383364775144,0.35120646966182767,0.04504504504504504
M6,kappa,44,111,0.7332950683235184,0.8701823347150581,3.88504364039415,1.0355638632504611,0.08108108108108109
M6,kappa,45,111,0.7829162565534769,0.8441115689612547,2.448782590859877,0.3890436474497383,0.036036036036036036
M6,kappa,46,111,0.8466424677905404,0.8270091445500742,2.2144136553137397,0.41811326495865964,0.04504504504504504
M6,kappa,47,111,0.7187220809011972,0.8140016497306025,2.4991751317939603,0.17552345005089431,0.02702702702702703
M6,kappa,48,111,0.7388442516307729,0.8140824121239953,2.673752491184309,0.3781839503154004,0.04504504504504504
M6,kappa,49,111,0.8632623351303651,0.8317362537075064,1.9802635085220122,0.35669114825337994,0.02702702702702703
M6,theta,0,111,0.7813826969629039,0.8576184596142764,1.4418640422980569,-0.4699147855345632,0.3063063063063063
M6,theta,1,111,0.7227265158461214,0.8263957975416787,1.5698726796683087,-0.33890689726050527,0.3063063063063063
M6,theta,2,111,0.727040349504397,0.7966735067619231,1.5725739750610288,-0.4316135262017019,0.2702702702702703
M6,theta,3,111,0.7327505217414718,0.7746791465002192,1.5525560142132973,-0.38245201183914995,0.26126126126126126
M6,theta,4,111,0.709975756815707,0.78459302840838,1.629031061113748,-0.44495640039618295,0.2882882882882883
M6,theta,5,111,0.7085327575461047,0.7978658089258528,1.608722917837791,-0.3362744523475607,0.3063063063063063
M6,theta,6,111,0.7546480019737504,0.8036984809555826,1.4617884535557535,-0.22030625116883118,0.2702702702702703
M6,theta,7,111,0.6963708538225016,0.8355567369092863,1.6282326878511952,-0.3365799488355485,0.26126126126126126
M6,theta,8,111,0.8086106561153571,0.8932863173579062,1.3593712384416239,-0.4693745212362882,0.25225225225225223
M6,theta,9,111,0.7498331738388777,0.8473040045487491,1.5302682022674392,-0.4966878328739915,0.21621621621621623
M6,theta,10,111,0.8048399280539524,0.882221894534548,1.325153880613239,-0.21853147690213243,0.34234234234234234
M6,theta,11,111,0.7426141555408572,0.8316651639380116,1.5464299442228497,-0.4779863184511161,0.3063063063063063
M6,theta,12,111,0.7795389249031837,0.8253751101982914,1.4434342149402135,-0.4635688719610033,0.27927927927927926
M6,theta,13,111,0.700075914984183,0.7852879459880769,1.6408232884246736,-0.3717152106594004,0.26126126126126126
M6,theta,14,111,0.8001236693268119,0.8684382507297222,1.3641995350186453,-0.3856342983995911,0.2882882882882883
M6,theta,15,111,0.7055119858771555,0.8100272259725804,1.6407562638404296,-0.4972422390807346,0.26126126126126126
M6,theta,16,111,0.7813093093985034,0.8463250444105247,1.4132402522126533,-0.33971743461471493,0.3153153153153153
M6,theta,17,111,0.7559487848870636,0.8329907700381946,1.498228238361899,-0.43259453910747403,0.2702702702702703
M6,theta,18,111,0.737877066926877,0.822884882528529,1.530173145352711,-0.33483120694109625,0.3063063063063063
M6,theta,19,111,0.7980066603676876,0.8348595608892886,1.354038448146869,-0.3122864151639757,0.3063063063063063
M6,theta,20,111,0.7924090122598686,0.8507374836920557,1.3854234170092308,-0.36334416487158006,0.2882882882882883
M6,theta,21,111,0.790948515441336,0.8289435503711539,1.3753412076194296,-0.301326694503752,0.3063063063063063
M6,theta,22,111,0.7286733746310208,0.7899356336000595,1.5721305185432268,-0.36313294334034657,0.3063063063063063
M6,theta,23,111,0.7437301015852578,0.8685963699610462,1.5683167611744846,-0.5654409260847925,0.2702702702702703
M6,theta,24,111,0.6880231750895969,0.8131189951363287,1.6705087663063165,-0.3740539343413631,0.2702702702702703
M6,theta,25,111,0.7777215314375334,0.8544827844198406,1.4294904011385805,-0.3997192031702466,0.26126126126126126
M6,theta,26,111,0.8491630954549043,0.8979191842352764,1.2319314209132224,-0.461035775043608,0.25225225225225223
M6,theta,27,111,0.7014244919319027,0.839331739510007,1.6447836280445782,-0.37837957204999184,0.3153153153153153
M6,theta,28,111,0.7704802886467608,0.8456266906134511,1.4863029514395971,-0.5296759827529454,0.27927927927927926
M6,theta,29,111,0.786033037953321,0.8636861523347175,1.3984926548520265,-0.3810290876153563,0.25225225225225223
M6,theta,30,111,0.7426620511754535,0.822014491716671,1.5160827758393587,-0.254827282369895,0.32432432432432434
M6,theta,31,111,0.7224426541362339,0.8097416172967006,1.5849536691566644,-0.36054786180607207,0.2972972972972973
M6,theta,32,111,0.6762976115197161,0.7693289314125261,1.6912474088787552,-0.3833779876444533,0.26126126126126126
M6,theta,33,111,0.7578683287052895,0.7814169027582893,1.4715072000601128,-0.2875683224902073,0.2882882882882883
M6,theta,34,111,0.7859873284597099,0.8113723666692172,1.4565129493641058,-0.5769094608822536,0.25225225225225223
M6,theta,35,111,0.7815691961993323,0.8726349365917039,1.4101154383089853,-0.26731881311194866,0.2972972972972973
M6,theta,36,111,0.6658846598445898,0.7839345569380269,1.7442573766997964,-0.6011559406182717,0.22522522522522523
M6,theta,37,111,0.7415180374572381,0.8365523108746588,1.5426900724633645,-0.3641658515798674,0.2972972972972973
M6,theta,38,111,0.7992015084352495,0.8697603874566777,1.3649136972676015,-0.3362431342182862,0.3333333333333333
M6,theta,39,111,0.7764852450875863,0.8473152896805293,1.462028057068647,-0.4813951997789506,0.3063063063063063
M6,theta,40,111,0.7261694926352298,0.7925379885127481,1.574046799747246,-0.41474099591244973,0.2702702702702703
M6,theta,41,111,0.7115848934196225,0.8387648805851601,1.6135202969611886,-0.4202472557561579,0.25225225225225223
M6,theta,42,111,0.7893224070478007,0.8653404165803399,1.4013615029067237,-0.3934321570046091,0.3063063063063063
M6,theta,43,111,0.7736473952701839,0.7959805392625479,1.4259592601481346,-0.17378577478585583,0.3963963963963964
M6,theta,44,111,0.747992996198952,0.8026903936131651,1.5191543827125296,-0.4202342102345621,0.27927927927927926
M6,theta,45,111,0.802340214880974,0.8501957132732315,1.3608911110231818,-0.4108142183800003,0.21621621621621623
M6,theta,46,111,0.7537401789337034,0.8448425697832942,1.532774974319197,-0.522605517879953,0.2972972972972973
M6,theta,47,111,0.7488066082782403,0.8536295405253516,1.5431853771166075,-0.5358997559146271,0.25225225225225223
M6,theta,48,111,0.7167322980827027,0.7618854471489787,1.6057368491121222,-0.39883354603107163,0.2972972972972973
M6,theta,49,111,0.6287192072176236,0.7026502652753569,1.7915813949488542,-0.2777369540948852,0.26126126126126126
M7,alpha,0,111,0.564429680721872,0.6368731821276326,0.24103373345157836,0.08031841653092062,0.27927927927927926
