participant_id,partner,offer_pair,high_probability,investment,rt,n
sub-10854,stranger,0-8,0.25,2.0,2.2886507500000004,4
sub-10854,stranger,2-4,0.5,3.0,1.80786815,4
sub-10854,stranger,2-8,0.0,2.0,1.9544867,8
sub-10854,stranger,4-8,0.0,4.0,1.8065311,4
sub-10857,computer,0-2,1.0,2.0,1.5241946,4
sub-10857,computer,0-4,0.75,3.0,1.6172803,4
sub-10857,computer,0-8,0.0,0.0,1.71017895,4
sub-10857,computer,2-4,0.25,2.5,1.65311535,4
sub-10857,computer,2-8,0.0,2.0,1.6539030499999998,8
sub-10857,computer,4-8,0.0,4.0,1.58320645,4
sub-10857,friend,0-2,1.0,2.0,1.4834923500000001,4
sub-10857,friend,0-4,1.0,4.0,1.4951317,4
sub-10857,friend,0-8,1.0,8.0,1.3349946,4
sub-10857,friend,2-4,1.0,4.0,1.44355985,4
sub-10857,friend,2-8,1.0,8.0,1.3770031,8
sub-10857,friend,4-8,1.0,8.0,1.68000975,4
sub-10857,stranger,0-2,1.0,2.0,1.5957883,4
sub-10857,stranger,0-4,0.75,3.0,1.86359315,4
sub-10857,stranger,0-8,0.25,2.0,1.89164795,4
sub-10857,stranger,2-4,0.0,2.0,1.68402875,4
sub-10857,stranger,2-8,0.0,2.0,1.5577367500000001,8
sub-10857,stranger,4-8,0.0,4.0,1.73097775,4
sub-10858,computer,0-2,0.0,0.0,2.37652015,4
sub-10858,computer,0-4,0.25,1.0,1.9621012500000001,4
sub-10858,computer,0-8,0.25,2.0,2.2686539000000003,4
sub-10858,computer,2-4,0.25,2.5,2.10610285,4
sub-10858,computer,2-8,0.0,2.0,2.11769375,8
sub-10858,computer,4-8,0.25,5.0,2.29844795,4
sub-10858,friend,0-2,1.0,2.0,2.0889411,4
sub-10858,friend,0-4,1.0,4.0,1.9441293,3
sub-10858,friend,0-8,1.0,8.0,1.9684723499999999,4
sub-10858,friend,2-4,1.0,4.0,2.05491615,4
sub-10858,friend,2-8,0.875,7.25,1.8982809999999999,8
sub-10858,friend,4-8,1.0,8.0,1.95787055,4
sub-10858,stranger,0-2,1.0,2.0,2.09252415,4
sub-10858,stranger,0-4,1.0,4.0,2.1205127,4
sub-10858,stranger,0-8,1.0,8.0,1.92115995,4
sub-10858,stranger,2-4,1.0,4.0,2.1695166,4
sub-10858,stranger,2-8,0.875,7.25,1.9610771000000002,8
sub-10858,stranger,4-8,0.75,7.0,2.1573398,4
sub-10860,computer,0-2,1.0,2.0,1.77042295,4
sub-10860,computer,0-4,0.75,3.0,1.9156942,4
sub-10860,computer,0-8,1.0,8.0,2.23787415,4
sub-10860,computer,2-4,1.0,4.0,1.9893559499999998,4
sub-10860,computer,2-8,0.875,7.25,1.95633,8
sub-10860,computer,4-8,1.0,8.0,1.8371095,4
sub-10860,friend,0-2,1.0,2.0,1.78507035,4
sub-10860,friend,0-4,1.0,4.0,1.48952745,4
sub-10860,friend,0-8,1.0,8.0,1.5601808,4
sub-10860,friend,2-4,1.0,4.0,1.67379635,4
sub-10860,friend,2-8,1.0,8.0,1.6676872999999999,8
sub-10860,friend,4-8,1.0,8.0,1.6722379,4
sub-10860,stranger,0-2,0.6666666666666666,1.3333333333333333,1.5531421,3
sub-10860,stranger,0-4,0.5,2.0,1.92879505,4
sub-10860,stranger,0-8,0.25,2.0,2.3199918,4
sub-10860,stranger,2-4,1.0,4.0,2.3654163,3
sub-10860,stranger,2-8,1.0,8.0,1.76170325,8
sub-10860,stranger,4-8,0.75,7.0,2.0396122,4
sub-10862,computer,0-2,0.25,0.5,2.51540985,4
sub-10862,computer,0-4,0.75,3.0,2.4564162,4
sub-10862,computer,0-8,0.5,4.0,2.4111241999999997,4
sub-10862,computer,2-4,0.5,3.0,2.4249672,4
sub-10862,computer,2-8,0.5,5.0,2.54951515,8
sub-10862,computer,4-8,0.25,5.0,2.4263644500000003,4
sub-10862,friend,0-2,0.6666666666666666,1.3333333333333333,1.8859693,3
sub-10862,friend,0-4,1.0,4.0,1.96433605,4
sub-10862,friend,0-8,1.0,8.0,2.27143305,4
sub-10862,friend,2-4,1.0,4.0,2.1369976,4
sub-10862,friend,2-8,1.0,8.0,2.1746800000000004,8
sub-10862,friend,4-8,1.0,8.0,2.32906025,4
sub-10862,stranger,0-2,0.5,1.0,2.1675684,4
sub-10862,stranger,0-4,1.0,4.0,2.2383267,4
sub-10862,stranger,0-8,0.5,4.0,2.34489335,4
sub-10862,stranger,2-4,1.0,4.0,2.17276575,4
sub-10862,stranger,2-8,0.7142857142857143,6.285714285714286,2.3620265,7
sub-10862,stranger,4-8,0.75,7.0,2.2450460999999997,4
sub-10863,computer,0-2,0.75,1.5,1.8184671,4
sub-10863,computer,0-4,1.0,4.0,1.6815235,4
sub-10863,computer,0-8,0.75,6.0,1.79136085,4
sub-10863,computer,2-4,1.0,4.0,1.55844775,4
sub-10863,computer,2-8,0.875,7.25,1.6936491,8
sub-10863,computer,4-8,0.75,7.0,1.6659104500000002,4
sub-10863,friend,0-2,1.0,2.0,1.79423,3
sub-10863,friend,0-4,1.0,4.0,1.7990713999999999,4
sub-10863,friend,0-8,1.0,8.0,1.500959,4
sub-10863,friend,2-4,1.0,4.0,1.5860329499999999,4
sub-10863,friend,2-8,1.0,8.0,1.57351605,8
sub-10863,friend,4-8,1.0,8.0,1.4767377499999998,4
sub-10863,stranger,0-2,1.0,2.0,1.5340737999999998,4
sub-10863,stranger,0-4,1.0,4.0,1.61568135,4
sub-10863,stranger,0-8,1.0,8.0,1.6704642,4
sub-10863,stranger,2-4,1.0,4.0,1.6010876,4
sub-10863,stranger,2-8,1.0,8.0,1.4832522,8
sub-10863,stranger,4-8,1.0,8.0,1.61548025,4
sub-10866,computer,0-2,0.5,1.0,1.84140265,4
sub-10866,computer,0-4,0.75,3.0,1.77094665,4
sub-10866,computer,0-8,0.75,6.0,1.6728727,4
sub-10866,computer,2-4,0.5,3.0,1.9670996,4
sub-10866,computer,2-8,0.25,3.5,1.89904835,8
sub-10866,computer,4-8,0.25,5.0,1.9082813500000002,4
sub-10866,friend,0-2,1.0,2.0,1.8462542000000002,4
sub-10866,friend,0-4,1.0,4.0,1.73876855,4
sub-10866,friend,0-8,1.0,8.0,1.7540068999999998,4
sub-10866,friend,2-4,0.75,3.5,1.7599832499999999,4
sub-10866,friend,2-8,0.375,4.25,1.8375175000000001,8
sub-10866,friend,4-8,0.5,6.0,1.75289125,4
sub-10866,stranger,0-2,1.0,2.0,1.7099883,4
sub-10866,stranger,0-4,1.0,4.0,1.9648664999999998,4
sub-10866,stranger,0-8,0.75,6.0,1.59158795,4
sub-10866,stranger,2-4,0.5,3.0,1.7312718999999999,4
sub-10866,stranger,2-8,0.0,2.0,1.76401655,8
sub-10866,stranger,4-8,0.75,7.0,1.66693375,4
sub-10875,computer,0-2,1.0,2.0,1.5009315,4
sub-10875,computer,0-4,0.75,3.0,1.4922112,4
sub-10875,computer,0-8,1.0,8.0,1.2991481,4
sub-10875,computer,2-4,1.0,4.0,1.4097111,4
sub-10875,computer,2-8,1.0,8.0,1.3253792500000001,8
sub-10875,computer,4-8,1.0,8.0,1.3467368,4
sub-10875,friend,0-2,1.0,2.0,1.28296195,4
sub-10875,friend,0-4,1.0,4.0,1.2694297,4
sub-10875,friend,0-8,1.0,8.0,1.2220675,4
sub-10875,friend,2-4,1.0,4.0,1.21938515,4
sub-10875,friend,2-8,1.0,8.0,1.29150615,8
sub-10875,friend,4-8,1.0,8.0,1.3961500500000001,4
sub-10875,stranger,0-2,1.0,2.0,1.2986631,4
sub-10875,stranger,0-4,1.0,4.0,1.2677709,4
sub-10875,stranger,0-8,1.0,8.0,1.3616016,4
sub-10875,stranger,2-4,1.0,4.0,1.3446167,4
sub-10875,stranger,2-8,1.0,8.0,1.27733705,8
sub-10875,stranger,4-8,0.75,7.0,1.4304184,4
sub-10881,computer,0-2,1.0,2.0,2.7111795,1
sub-10881,computer,0-4,1.0,4.0,1.8332553,1
sub-10881,computer,0-8,0.0,0.0,2.4833738,2
sub-10881,computer,2-4,0.0,2.0,2.2471665,2
sub-10881,computer,2-8,0.0,2.0,2.0652242,3
sub-10881,computer,4-8,0.0,4.0,2.5380281499999997,2
sub-10881,friend,0-2,1.0,2.0,1.8850734,2
sub-10881,friend,0-4,0.5,2.0,2.31864605,2
sub-10881,friend,0-8,0.0,0.0,2.4565442,1
sub-10881,friend,2-4,0.5,3.0,1.6974262,2
sub-10881,friend,2-8,0.25,3.5,2.12390385,4
sub-10881,friend,4-8,0.0,4.0,2.3186322500000003,2
sub-10881,stranger,0-2,1.0,2.0,2.34369125,2
sub-10881,stranger,0-4,0.0,0.0,2.39769635,2
sub-10881,stranger,0-8,0.5,4.0,2.7138432,2
sub-10881,stranger,2-4,0.0,2.0,2.1339239,2
sub-10881,stranger,2-8,0.0,2.0,2.28585315,4
sub-10881,stranger,4-8,0.0,4.0,2.3925279,2
sub-10886,computer,0-2,0.5,1.0,1.9795466,2
sub-10886,computer,0-4,0.5,2.0,2.2063293,2
sub-10886,computer,0-8,0.5,4.0,1.81324045,2
sub-10886,computer,2-4,0.5,3.0,2.2856334499999997,2
sub-10886,computer,2-8,0.75,6.5,1.7855737999999999,4
sub-10886,computer,4-8,0.5,6.0,2.71594705,2
sub-10886,friend,0-2,0.0,0.0,1.92278415,2
sub-10886,friend,0-4,1.0,4.0,2.144585,2
sub-10886,friend,0-8,1.0,8.0,1.7261142999999999,2
sub-10886,friend,2-4,1.0,4.0,2.0011615,2
sub-10886,friend,2-8,0.6666666666666666,6.0,1.6152558,3
sub-10886,friend,4-8,1.0,8.0,2.1794017500000002,2
sub-10886,stranger,0-2,0.5,1.0,1.90678935,2
sub-10886,stranger,0-4,0.0,0.0,1.7024524,1
sub-10886,stranger,0-8,1.0,8.0,1.3812988499999999,2
sub-10886,stranger,2-4,0.5,3.0,1.8809147,2
sub-10886,stranger,2-8,0.25,3.5,1.7399499500000002,4
sub-10886,stranger,4-8,0.5,6.0,2.0363852000000002,2
sub-10887,computer,0-2,1.0,2.0,1.4119609,4
sub-10887,computer,0-4,0.5,2.0,1.45263275,4
sub-10887,computer,0-8,0.5,4.0,1.4881776,4
sub-10887,computer,2-4,1.0,4.0,1.5507472,4
sub-10887,computer,2-8,0.5,5.0,1.3073120500000002,8
sub-10887,computer,4-8,0.75,7.0,1.43433495,4
sub-10887,friend,0-2,0.5,1.0,1.350835,4
sub-10887,friend,0-4,0.75,3.0,1.4068266,4
sub-10887,friend,0-8,1.0,8.0,1.2385218,4
sub-10887,friend,2-4,0.75,3.5,1.4727062499999999,4
sub-10887,friend,2-8,0.625,5.75,1.3063145999999999,8
sub-10887,friend,4-8,0.25,5.0,1.50709515,4
sub-10887,stranger,0-2,0.5,1.0,1.46093425,4
sub-10887,stranger,0-4,0.75,3.0,1.72442315,4
sub-10887,stranger,0-8,1.0,8.0,1.35232925,4
sub-10887,stranger,2-4,0.75,3.5,1.4080318,4
sub-10887,stranger,2-8,0.625,5.75,1.4475769500000002,8
sub-10887,stranger,4-8,1.0,8.0,1.4147178,4
sub-10896,computer,0-2,1.0,2.0,1.91834405,4
sub-10896,computer,0-4,0.5,2.0,1.6735449,4
sub-10896,computer,0-8,0.5,4.0,1.6679808,4
sub-10896,computer,2-4,0.75,3.5,1.5102639500000001,4
sub-10896,computer,2-8,0.125,2.75,1.7125143999999999,8
sub-10896,computer,4-8,0.3333333333333333,5.333333333333333,1.8853267,3
sub-10896,friend,0-2,1.0,2.0,1.6656556,4
sub-10896,friend,0-4,1.0,4.0,1.63928295,4
sub-10896,friend,0-8,1.0,8.0,1.5845064500000001,4
sub-10896,friend,2-4,0.75,3.5,1.58389665,4
sub-10896,friend,2-8,1.0,8.0,1.6022561,7
sub-10896,friend,4-8,0.75,7.0,2.2684325,4
sub-10896,stranger,0-2,0.75,1.5,1.9019149999999998,4
sub-10896,stranger,0-4,1.0,4.0,1.4805695,3
sub-10896,stranger,0-8,0.5,4.0,1.9609559,4
sub-10896,stranger,2-4,0.5,3.0,1.7030991,4
sub-10896,stranger,2-8,0.25,3.5,1.61951315,8
sub-10896,stranger,4-8,0.0,4.0,1.91198945,4
sub-10897,computer,0-2,0.0,0.0,1.6519723499999999,2
sub-10897,computer,0-4,0.0,0.0,1.21532595,2
sub-10897,computer,0-8,0.5,4.0,1.6135351500000001,2
sub-10897,computer,2-4,0.5,3.0,1.4902297500000001,2
sub-10897,computer,2-8,0.0,2.0,1.7897566,4
sub-10897,computer,4-8,0.0,4.0,1.61098775,2
sub-10897,friend,0-2,1.0,2.0,1.62452765,2
sub-10897,friend,0-4,1.0,4.0,1.38907135,2
sub-10897,friend,0-8,1.0,8.0,1.3579131,2
sub-10897,friend,2-4,1.0,4.0,1.51947595,2
sub-10897,friend,2-8,1.0,8.0,1.9934733,3
sub-10897,friend,4-8,1.0,8.0,1.4128811,2
sub-10897,stranger,0-2,1.0,2.0,1.83743065,2
sub-10897,stranger,0-4,1.0,4.0,1.5402733,2
sub-10897,stranger,0-8,1.0,8.0,1.6516054,2
sub-10897,stranger,2-4,1.0,4.0,1.7409136,2
sub-10897,stranger,2-8,0.75,6.5,1.55479705,4
sub-10897,stranger,4-8,1.0,8.0,1.6953638500000001,2
sub-10898,computer,0-2,0.5,1.0,1.8764954500000002,4
sub-10898,computer,0-4,0.25,1.0,2.13089845,4
sub-10898,computer,0-8,0.75,6.0,2.1083524999999996,4
sub-10898,computer,2-4,0.0,2.0,2.201693,3
sub-10898,computer,2-8,0.5,5.0,2.0881003,8
sub-10898,computer,4-8,0.3333333333333333,5.333333333333333,2.142,3
sub-10898,friend,0-2,1.0,2.0,2.4535947,4
sub-10898,friend,0-4,0.75,3.0,1.8779651,4
sub-10898,friend,0-8,1.0,8.0,1.7857476,3
sub-10898,friend,2-4,0.25,2.5,2.3340601999999997,4
sub-10898,friend,2-8,1.0,8.0,1.8878331,8
sub-10898,friend,4-8,1.0,8.0,1.8694204,3
sub-10898,stranger,0-2,1.0,2.0,1.9184474999999999,4
sub-10898,stranger,0-4,1.0,4.0,2.03750325,4
sub-10898,stranger,0-8,0.5,4.0,2.0084911,4
sub-10898,stranger,2-4,0.75,3.5,1.9861013,4
sub-10898,stranger,2-8,0.7142857142857143,6.285714285714286,2.02637,7
sub-10898,stranger,4-8,0.75,7.0,2.4297250999999997,4
sub-10908,computer,0-2,0.75,1.5,2.0209939,4
sub-10908,computer,0-4,0.75,3.0,1.7331015,4
sub-10908,computer,0-8,1.0,8.0,1.5657086,4
sub-10908,computer,2-4,0.5,3.0,1.5414561,4
sub-10908,computer,2-8,0.625,5.75,1.211163,8
sub-10908,computer,4-8,0.75,7.0,1.4643811,4
sub-10908,friend,0-2,1.0,2.0,1.6171600499999998,4
sub-10908,friend,0-4,1.0,4.0,1.60330145,4
sub-10908,friend,0-8,1.0,8.0,2.1265912,3
sub-10908,friend,2-4,0.0,2.0,1.4134175999999998,4
sub-10908,friend,2-8,0.5,5.0,1.5906433,8
sub-10908,friend,4-8,1.0,8.0,2.1471394,4
sub-10908,stranger,0-2,1.0,2.0,1.49962025,4
sub-10908,stranger,0-4,1.0,4.0,1.5643151,4
sub-10908,stranger,0-8,1.0,8.0,2.4624774,4
sub-10908,stranger,2-4,0.75,3.5,1.7222072499999999,4
sub-10908,stranger,2-8,0.625,5.75,1.2516992999999998,8
sub-10908,stranger,4-8,0.25,5.0,1.52029625,4
sub-10918,computer,0-2,0.25,0.5,1.4005931,4
sub-10918,computer,0-4,0.0,0.0,1.42768045,4
sub-10918,computer,0-8,0.0,0.0,1.4220312,4
sub-10918,computer,2-4,0.0,2.0,1.4963908,4
sub-10918,computer,2-8,0.0,2.0,1.41185695,8
sub-10918,computer,4-8,0.0,4.0,1.67933385,4
sub-10918,friend,0-2,1.0,2.0,1.4932012499999998,4
sub-10918,friend,0-4,1.0,4.0,1.47798765,4
sub-10918,friend,0-8,0.75,6.0,1.4974859,4
sub-10918,friend,2-4,0.5,3.0,1.7845369500000001,4
sub-10918,friend,2-8,0.375,4.25,1.4639826500000002,8
sub-10918,friend,4-8,0.0,4.0,1.39652595,4
sub-10918,stranger,0-2,0.75,1.5,1.3834504,4
sub-10918,stranger,0-4,0.25,1.0,1.36033235,4
sub-10918,stranger,0-8,0.0,0.0,1.7286469,4
sub-10918,stranger,2-4,0.0,2.0,1.46730585,4
sub-10918,stranger,2-8,0.125,2.75,1.4776144,8
sub-10918,stranger,4-8,0.25,5.0,1.5168444499999998,4
sub-10924,computer,0-2,1.0,2.0,1.9665024500000001,4
sub-10924,computer,0-4,1.0,4.0,1.6307787,4
sub-10924,computer,0-8,1.0,8.0,1.8416237500000001,4
sub-10924,computer,2-4,1.0,4.0,2.05528785,4
sub-10924,computer,2-8,1.0,8.0,1.8350632,8
sub-10924,computer,4-8,1.0,8.0,1.7772716499999999,4
sub-10924,friend,0-2,1.0,2.0,1.951893,4
sub-10924,friend,0-4,1.0,4.0,1.75324985,4
sub-10924,friend,0-8,1.0,8.0,1.55431885,4
sub-10924,friend,2-4,1.0,4.0,1.7808068,4
sub-10924,friend,2-8,1.0,8.0,1.75370675,8
sub-10924,friend,4-8,0.75,7.0,2.455941,4
sub-10924,stranger,0-2,1.0,2.0,1.8715758500000002,4
sub-10924,stranger,0-4,1.0,4.0,1.8046833000000002,4
sub-10924,stranger,0-8,1.0,8.0,1.77870975,4
sub-10924,stranger,2-4,1.0,4.0,1.7733888,4
sub-10924,stranger,2-8,1.0,8.0,1.9021215,8
sub-10924,stranger,4-8,1.0,8.0,2.1224577499999997,4
sub-10926,computer,0-2,0.0,0.0,1.6029301999999999,2
sub-10926,computer,0-4,0.0,0.0,2.0599338,2
sub-10926,computer,0-8,0.0,0.0,2.0958889000000003,2
sub-10926,computer,2-4,0.0,2.0,1.9258354500000001,2
sub-10926,computer,2-8,0.25,3.5,1.8077358499999998,4
sub-10926,computer,4-8,0.0,4.0,1.83659565,2
sub-10926,friend,0-2,1.0,2.0,1.89063965,2
sub-10926,friend,0-4,1.0,4.0,1.8220851,2
sub-10926,friend,0-8,0.5,4.0,2.1077777,2
sub-10926,friend,2-4,1.0,4.0,1.94544145,2
sub-10926,friend,2-8,0.75,6.5,1.86653865,4
sub-10926,friend,4-8,1.0,8.0,1.7467112999999999,2
sub-10926,stranger,0-2,0.5,1.0,1.9728590499999998,2
sub-10926,stranger,0-4,0.5,2.0,1.49412835,2
sub-10926,stranger,0-8,0.0,0.0,1.75990315,2
sub-10926,stranger,2-4,0.5,3.0,1.6528958999999999,2
sub-10926,stranger,2-8,0.0,2.0,1.73173575,4
sub-10926,stranger,4-8,0.0,4.0,1.97844795,2
sub-10928,computer,0-2,0.0,0.0,2.32050725,2
sub-10928,computer,0-4,0.0,0.0,2.494528,1
sub-10928,computer,0-8,0.0,0.0,2.3601066,2
sub-10928,computer,2-4,0.0,2.0,1.3805873,2
sub-10928,computer,2-8,0.0,2.0,2.0445143999999997,4
sub-10928,computer,4-8,0.0,4.0,2.03520435,2
sub-10928,friend,0-2,1.0,2.0,2.1252481999999997,2
sub-10928,friend,0-4,1.0,4.0,2.2198603,2
sub-10928,friend,0-8,1.0,8.0,1.7706714,2
sub-10928,friend,2-4,1.0,4.0,2.4845321,2
sub-10928,friend,2-8,0.5,5.0,2.0340542,4
sub-10928,friend,4-8,0.0,4.0,1.83811415,2
sub-10928,stranger,0-2,0.0,0.0,1.7107788,2
sub-10928,stranger,0-4,0.0,0.0,2.26456235,2
sub-10928,stranger,0-8,0.0,0.0,1.6904645999999999,2
sub-10928,stranger,2-4,0.0,2.0,2.1870732999999998,2
sub-10928,stranger,2-8,0.0,2.0,1.9297501000000001,4
sub-10928,stranger,4-8,0.0,4.0,1.9490968999999998,2
sub-10929,computer,0-2,0.5,1.0,2.3394857,2
sub-10929,computer,0-4,1.0,4.0,2.3927271,2
sub-10929,computer,0-8,1.0,8.0,2.4561156,2
sub-10929,computer,2-4,0.5,3.0,2.11252535,2
sub-10929,computer,2-8,0.75,6.5,1.94429915,4
sub-10929,computer,4-8,0.0,4.0,1.73043615,2
sub-10929,friend,0-2,1.0,2.0,1.60263255,2
sub-10929,friend,0-4,1.0,4.0,1.6451341,2
sub-10929,friend,0-8,1.0,8.0,1.6390379,2
sub-10929,friend,2-4,1.0,4.0,1.9530052000000002,2
sub-10929,friend,2-8,0.75,6.5,1.4830794,4
sub-10929,friend,4-8,0.5,6.0,2.19313575,2
sub-10929,stranger,0-2,1.0,2.0,2.1395675,2
sub-10929,stranger,0-4,1.0,4.0,1.62684995,2
sub-10929,stranger,0-8,0.0,0.0,1.76212875,2
sub-10929,stranger,2-4,0.5,3.0,1.5052425,2
sub-10929,stranger,2-8,0.25,3.5,1.6475148000000002,4
sub-10929,stranger,4-8,0.0,4.0,1.6672793499999998,2
sub-10930,computer,0-2,0.5,1.0,1.91331195,4
sub-10930,computer,0-4,1.0,4.0,2.0733576,3
sub-10930,computer,0-8,0.25,2.0,2.0817979500000003,4
sub-10930,computer,2-4,0.5,3.0,2.4134382,4
sub-10930,computer,2-8,0.375,4.25,2.1146418000000002,8
sub-10930,computer,4-8,0.0,4.0,2.2541678999999997,4
sub-10930,friend,0-2,1.0,2.0,1.70477085,4
sub-10930,friend,0-4,1.0,4.0,1.59310775,4
sub-10930,friend,0-8,1.0,8.0,1.69004565,4
sub-10930,friend,2-4,1.0,4.0,1.6075490000000001,4
sub-10930,friend,2-8,0.875,7.25,1.7035238499999998,8
sub-10930,friend,4-8,1.0,8.0,1.66066575,4
sub-10930,stranger,0-2,0.75,1.5,1.89597355,4
sub-10930,stranger,0-4,0.75,3.0,1.65792695,4
sub-10930,stranger,0-8,1.0,8.0,2.39750035,4
sub-10930,stranger,2-4,0.25,2.5,1.8586046999999999,4
sub-10930,stranger,2-8,0.5,5.0,1.8726004,8
sub-10930,stranger,4-8,0.5,6.0,2.1143769,4
sub-10938,computer,0-2,0.5,1.0,2.1172488,4
sub-10938,computer,0-4,0.75,3.0,1.7604705,4
sub-10938,computer,0-8,0.5,4.0,1.8317626,4
sub-10938,computer,2-4,0.5,3.0,1.963098,4
sub-10938,computer,2-8,0.75,6.5,2.06391465,8
sub-10938,computer,4-8,0.25,5.0,1.8873812,4
sub-10938,friend,0-2,1.0,2.0,2.0111900499999997,4
sub-10938,friend,0-4,1.0,4.0,1.84261745,4
sub-10938,friend,0-8,1.0,8.0,1.65892165,4
sub-10938,friend,2-4,1.0,4.0,1.7392965999999999,4
sub-10938,friend,2-8,1.0,8.0,1.8618025500000002,8
sub-10938,friend,4-8,0.75,7.0,1.63468545,4
sub-10938,stranger,0-2,0.75,1.5,2.0408062,4
sub-10938,stranger,0-4,1.0,4.0,1.87252075,4
sub-10938,stranger,0-8,1.0,8.0,1.7904657,3
sub-10938,stranger,2-4,0.75,3.5,1.81477765,4
sub-10938,stranger,2-8,0.625,5.75,1.9445679500000002,8
sub-10938,stranger,4-8,0.75,7.0,1.9008443499999998,4
sub-10940,computer,0-2,0.75,1.5,2.1720443,4
sub-10940,computer,0-4,0.75,3.0,1.68656485,4
sub-10940,computer,0-8,1.0,8.0,2.0309831000000003,4
sub-10940,computer,2-4,1.0,4.0,2.05140935,4
sub-10940,computer,2-8,0.75,6.5,2.1843695,8
sub-10940,computer,4-8,0.75,7.0,1.6895554,4
sub-10940,friend,0-2,1.0,2.0,1.7611275,4
sub-10940,friend,0-4,1.0,4.0,1.7371816999999998,4
sub-10940,friend,0-8,0.5,4.0,2.00042745,4
sub-10940,friend,2-4,1.0,4.0,1.6265203000000001,4
sub-10940,friend,2-8,0.75,6.5,2.1596509,8
sub-10940,friend,4-8,0.0,4.0,2.07708545,4
sub-10940,stranger,0-2,0.75,1.5,1.8180318500000001,4
sub-10940,stranger,0-4,0.75,3.0,1.9432379000000002,4
sub-10940,stranger,0-8,0.5,4.0,1.8671920499999999,4
sub-10940,stranger,2-4,0.5,3.0,2.3082743,4
sub-10940,stranger,2-8,0.75,6.5,2.06696085,8
sub-10940,stranger,4-8,0.0,4.0,1.77231595,4
sub-10950,computer,0-2,1.0,2.0,1.66054935,4
sub-10950,computer,0-4,1.0,4.0,1.5611651,4
sub-10950,computer,0-8,0.5,4.0,1.4164157,4
sub-10950,computer,2-4,0.75,3.5,1.71687635,4
sub-10950,computer,2-8,0.625,5.75,1.5222475,8
sub-10950,computer,4-8,0.75,7.0,1.4792191,4
sub-10950,friend,0-2,1.0,2.0,1.50487175,4
sub-10950,friend,0-4,0.75,3.0,1.58733425,4
sub-10950,friend,0-8,0.75,6.0,1.56096265,4
sub-10950,friend,2-4,1.0,4.0,1.58132725,4
sub-10950,friend,2-8,0.75,6.5,1.5421599499999998,8
sub-10950,friend,4-8,0.75,7.0,1.3970499,4
sub-10950,stranger,0-2,1.0,2.0,1.42635705,4
sub-10950,stranger,0-4,1.0,4.0,1.44502065,4
sub-10950,stranger,0-8,1.0,8.0,1.9127817999999999,4
sub-10950,stranger,2-4,0.75,3.5,1.5485910999999999,4
sub-10950,stranger,2-8,0.5,5.0,1.4910036500000001,8
sub-10950,stranger,4-8,0.25,5.0,1.39021145,4
sub-10951,computer,0-2,1.0,2.0,1.9916004,4
sub-10951,computer,0-4,0.25,1.0,2.06955645,4
sub-10951,computer,0-8,0.0,0.0,2.16515975,4
sub-10951,computer,2-4,0.25,2.5,2.16038145,4
sub-10951,computer,2-8,0.0,2.0,1.9674075000000002,8
sub-10951,computer,4-8,0.0,4.0,2.0120354000000003,4
sub-10951,friend,0-2,1.0,2.0,2.0207416,4
sub-10951,friend,0-4,1.0,4.0,2.1003439,4
sub-10951,friend,0-8,1.0,8.0,1.8841789,4
sub-10951,friend,2-4,1.0,4.0,1.61462905,4
sub-10951,friend,2-8,1.0,8.0,1.6482850500000001,8
sub-10951,friend,4-8,1.0,8.0,1.726554,4
sub-10951,stranger,0-2,0.0,0.0,1.8090074,4
sub-10951,stranger,0-4,0.0,0.0,1.8534822000000002,4
sub-10951,stranger,0-8,0.0,0.0,1.8702063500000001,4
sub-10951,stranger,2-4,0.25,2.5,2.1158038,4
sub-10951,stranger,2-8,0.0,2.0,2.0231915000000003,8
sub-10951,stranger,4-8,0.0,4.0,1.88919395,4
sub-10952,computer,0-2,1.0,2.0,1.6291939,2
sub-10952,computer,0-4,1.0,4.0,1.92006475,2
sub-10952,computer,0-8,1.0,8.0,2.40089165,2
sub-10952,computer,2-4,1.0,4.0,2.11011945,2
sub-10952,computer,2-8,1.0,8.0,2.11761885,4
sub-10952,computer,4-8,0.5,6.0,2.3184158999999998,2
sub-10952,friend,0-2,1.0,2.0,1.517344,2
sub-10952,friend,0-4,1.0,4.0,1.6995287000000001,2
sub-10952,friend,0-8,1.0,8.0,1.4081078,2
sub-10952,friend,2-4,1.0,4.0,1.6946667,2
sub-10952,friend,2-8,1.0,8.0,1.5496657,4
sub-10952,friend,4-8,1.0,8.0,1.8827772,2
sub-10952,stranger,0-2,1.0,2.0,1.8058344499999999,2
sub-10952,stranger,0-4,1.0,4.0,1.63673065,2
sub-10952,stranger,0-8,1.0,8.0,2.5594841,2
sub-10952,stranger,2-4,0.5,3.0,2.0426394,2
sub-10952,stranger,2-8,0.5,5.0,2.0827679999999997,4
sub-10952,stranger,4-8,1.0,8.0,2.40935565,2
sub-10953,computer,0-2,0.0,0.0,1.61009915,4
sub-10953,computer,0-4,0.0,0.0,1.59739925,4
sub-10953,computer,0-8,0.0,0.0,1.9753931,4
sub-10953,computer,2-4,0.0,2.0,1.69535665,4
sub-10953,computer,2-8,0.125,2.75,1.94044945,8
sub-10953,computer,4-8,0.0,4.0,1.8643769,4
sub-10953,friend,0-2,1.0,2.0,1.7911768499999998,4
sub-10953,friend,0-4,1.0,4.0,1.82083835,4
