parameter,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,run,n_subjects,divergences,max_depth_hits,min_bfmi,passed
"natural[46,3]",2.57859,0.00916423,0.789844,0.752925,1.42286,2.50427,4.00123,7580.56,5539.84,71.1449,1.00106,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[47,1]",0.195792,0.00138992,0.100485,0.0932456,0.0615723,0.179929,0.385622,5572.24,5300.98,52.2964,1.00138,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[47,2]",0.167894,0.000866968,0.0807134,0.0744797,0.0618433,0.154521,0.316325,8191.97,5916.25,76.8831,1.00082,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[47,3]",1.687,0.00926901,0.770024,0.723575,0.634557,1.57534,3.10062,7540.14,5784.11,70.7656,1.00029,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[48,1]",0.336765,0.00135127,0.106967,0.106487,0.16693,0.335346,0.517135,6201.18,4625.88,58.1992,1.00029,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[48,2]",0.343926,0.00139642,0.127672,0.12374,0.157764,0.330423,0.574568,7555.06,5061.45,70.9056,1.00103,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[48,3]",1.79712,0.00831056,0.645747,0.601296,0.898879,1.72526,2.96617,6540.29,5753.41,61.3818,1.00072,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[49,1]",0.21549,0.00124431,0.0967128,0.0923377,0.0833105,0.201998,0.394419,6139.93,5907.26,57.6243,1.00087,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[49,2]",0.268986,0.00121172,0.105704,0.101551,0.122653,0.255463,0.462287,7263.41,5750.91,68.1684,1.00111,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[49,3]",2.14712,0.00938495,0.727357,0.693558,1.12925,2.05913,3.44968,6772.86,5063.37,63.5645,1.00045,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[50,1]",0.195376,0.00123081,0.0937775,0.0872281,0.0694808,0.180678,0.367744,6184.21,5082.41,58.0399,1.00091,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[50,2]",0.230281,0.00119532,0.105263,0.100034,0.0881179,0.215017,0.425337,7231.48,6383.52,67.8687,1.00043,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[50,3]",1.71203,0.00814279,0.693889,0.647498,0.736361,1.61861,3.00014,7770.01,5945.89,72.9229,1.00031,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[51,1]",0.176057,0.001531,0.0917559,0.0814495,0.0597705,0.161021,0.348419,3948.76,4459.42,37.0598,1.00187,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[51,2]",0.266853,0.0020558,0.146247,0.137189,0.0757361,0.241441,0.542677,4608.83,4630.74,43.2547,1.00088,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[51,3]",0.745139,0.00789961,0.527138,0.384708,0.176162,0.607999,1.79559,5768.96,4380.11,54.1427,1.00149,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[52,1]",0.340648,0.00208302,0.142267,0.140636,0.126592,0.328264,0.603326,4588.28,4969.28,43.0618,1.0011,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[52,2]",0.186688,0.000913251,0.0801884,0.0782657,0.0699726,0.177637,0.330916,7230.17,4850.1,67.8565,0.999918,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[52,3]",0.903412,0.00638553,0.547543,0.4829,0.221669,0.80308,1.93695,8422.89,5314.3,79.0503,1.0,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[53,1]",0.228285,0.00174204,0.115085,0.105939,0.0722114,0.210379,0.448403,4604.4,4830.03,43.2131,1.00074,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[53,2]",0.17995,0.000969722,0.0871583,0.0835938,0.064408,0.166049,0.341965,7560.27,5741.36,70.9545,0.999913,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[53,3]",1.33317,0.00809009,0.67837,0.631344,0.431454,1.22716,2.5808,7296.2,5759.81,68.4761,1.00025,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[54,1]",0.39038,0.00168107,0.130287,0.130552,0.178409,0.387881,0.61207,6056.26,5019.23,56.839,1.00091,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[54,2]",0.266948,0.0011263,0.103242,0.101861,0.113466,0.258651,0.452072,7739.39,4875.6,72.6355,1.0003,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[54,3]",1.08736,0.00625154,0.541386,0.50038,0.350155,1.0086,2.09,7934.62,5738.25,74.4678,1.00036,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[55,1]",0.263505,0.00159715,0.118698,0.111172,0.0982083,0.249335,0.48348,5910.1,5167.66,55.4673,1.00039,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[55,2]",0.215287,0.00119444,0.105021,0.10083,0.0737772,0.199477,0.409345,7000.71,5526.7,65.7029,1.00036,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[55,3]",0.964092,0.00716481,0.563831,0.494486,0.26145,0.856172,2.01025,7252.19,5244.56,68.0631,0.999999,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[56,1]",0.267275,0.000871437,0.0591653,0.0555189,0.181842,0.26135,0.370403,5200.92,4772.12,48.8115,1.00156,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[56,2]",0.872513,0.00349906,0.25366,0.249247,0.49211,0.853125,1.3287,4999.41,4775.75,46.9203,1.00085,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[56,3]",2.52554,0.00723166,0.599867,0.582964,1.64855,2.46201,3.59487,7245.38,5664.58,67.9992,1.00045,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[57,1]",0.161813,0.00157204,0.0954058,0.0865195,0.0435744,0.142885,0.344715,3892.97,5266.26,36.5362,1.00091,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[57,2]",0.147334,0.00118059,0.0864225,0.074232,0.0442725,0.128717,0.312504,4965.0,6428.2,46.5974,1.00005,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[57,3]",1.24996,0.0106055,0.753799,0.683198,0.319134,1.10471,2.69146,5612.69,5077.69,52.6761,1.00079,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[58,1]",0.157876,0.00108514,0.077898,0.0725466,0.0540114,0.146321,0.299658,5299.19,5816.41,49.7339,1.00153,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[58,2]",0.257392,0.00151651,0.121704,0.11512,0.0945587,0.237662,0.48861,5922.05,4961.33,55.5795,1.00137,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[58,3]",1.78079,0.00771788,0.684339,0.621424,0.831555,1.68765,3.04367,8541.7,6072.61,80.1654,1.00068,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[59,1]",0.184657,0.00103041,0.0667614,0.0642478,0.088941,0.176667,0.3056,4414.64,4797.42,41.4322,1.00085,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[59,2]",0.708473,0.00336716,0.229709,0.225116,0.352238,0.694733,1.10796,4426.33,4031.82,41.5419,1.00036,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[59,3]",0.548936,0.00262272,0.236254,0.220368,0.211916,0.525411,0.953696,8279.63,4969.52,77.7058,0.999963,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[60,1]",0.324011,0.00161042,0.129316,0.124252,0.137139,0.308104,0.562942,6435.2,5490.28,60.3955,1.00028,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[60,2]",0.374321,0.00174148,0.15951,0.153839,0.149769,0.355367,0.66431,7710.78,4798.21,72.367,1.00016,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[60,3]",1.10719,0.00712337,0.590441,0.53797,0.337723,1.00213,2.23451,7623.46,5742.57,71.5475,1.0003,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[61,1]",0.219741,0.00136102,0.0981619,0.0923226,0.085846,0.206242,0.401627,5344.74,5026.09,50.1613,1.00052,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[61,2]",0.314791,0.00142356,0.130654,0.121723,0.135141,0.297139,0.553355,7821.49,5785.18,73.406,0.999861,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[61,3]",2.19165,0.00883486,0.725388,0.681201,1.17212,2.11126,3.50042,7168.5,5727.91,67.2776,1.00013,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[62,1]",0.299445,0.00121456,0.101088,0.0982513,0.140919,0.292984,0.474022,6816.02,5371.77,63.9696,1.00024,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[62,2]",0.392376,0.00166422,0.146078,0.143368,0.181009,0.378983,0.654744,7059.8,5389.12,66.2575,0.999856,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[62,3]",1.5015,0.0069801,0.572712,0.508619,0.735402,1.4222,2.53182,7644.53,5942.75,71.7453,0.999813,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[63,1]",0.551974,0.00101518,0.085441,0.0811617,0.413918,0.549544,0.697123,7355.63,6048.68,69.0339,0.99995,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[63,2]",1.05828,0.00261304,0.270138,0.270207,0.658613,1.03669,1.53642,10267.8,6837.89,96.3651,1.00024,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[63,3]",0.347516,0.00187136,0.193234,0.181472,0.0921014,0.317456,0.714789,10278.1,5869.48,96.4617,1.00149,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[64,1]",0.528697,0.00142296,0.10277,0.100442,0.365253,0.524693,0.702741,5369.4,5160.82,50.3928,1.00032,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[64,2]",0.674828,0.00203301,0.182738,0.178496,0.402016,0.660287,0.998108,7660.86,6088.24,71.8985,1.0002,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[64,3]",0.927131,0.00565945,0.432699,0.38001,0.3564,0.859687,1.71071,6258.48,5663.47,58.7369,1.00053,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[65,1]",0.295944,0.00197507,0.14343,0.1429,0.0954732,0.276332,0.56049,5259.99,5671.17,49.3659,1.00072,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[65,2]",0.185355,0.000912704,0.0859847,0.0823627,0.0700846,0.172266,0.340901,8135.18,6230.92,76.3501,1.0004,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[65,3]",1.24782,0.00821676,0.669507,0.610033,0.360959,1.14367,2.50927,7478.35,5384.1,70.1857,1.00024,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[66,1]",0.357182,0.00121612,0.0974187,0.0914896,0.208603,0.351326,0.524527,6491.45,5836.89,60.9234,1.00123,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[66,2]",0.468924,0.00202767,0.170243,0.167878,0.217165,0.452977,0.774711,6523.16,5065.87,61.221,1.00017,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[66,3]",0.624499,0.00394227,0.325124,0.278958,0.204038,0.566934,1.2193,7793.83,5774.06,73.1465,1.0005,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[67,1]",0.318436,0.00203347,0.130548,0.129588,0.131874,0.304248,0.556201,4239.87,5100.29,39.7919,1.00072,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[67,2]",0.355475,0.00161825,0.13217,0.13328,0.156132,0.347259,0.587975,6337.54,5266.77,59.4789,1.0,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[67,3]",0.509237,0.00451501,0.324599,0.260112,0.136231,0.441994,1.08378,7172.46,4591.76,67.3148,1.0005,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[68,1]",0.266093,0.00145206,0.121442,0.118244,0.0915284,0.252246,0.490261,7112.25,5938.25,66.7497,1.00014,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[68,2]",0.245302,0.00122792,0.115126,0.109551,0.0840469,0.228845,0.459549,8052.08,5168.77,75.5702,1.00048,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[68,3]",1.57644,0.00767622,0.698327,0.656091,0.568485,1.49237,2.84223,8639.03,5853.99,81.0788,1.00016,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[69,1]",0.25373,0.00126265,0.099207,0.0981016,0.107897,0.244562,0.430755,6117.22,5355.15,57.4112,1.00009,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[69,2]",0.257532,0.00110196,0.102001,0.0982407,0.112778,0.245249,0.447423,8161.1,5993.29,76.5934,1.00039,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[69,3]",1.88416,0.00816111,0.706026,0.65599,0.885081,1.7998,3.18894,7781.41,5866.19,73.0299,1.00014,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[70,1]",0.245188,0.00093499,0.0735168,0.0702604,0.135871,0.238548,0.37606,6517.65,6024.33,61.1693,1.0002,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[70,2]",0.509205,0.00191102,0.160859,0.160766,0.270916,0.496288,0.795944,6739.25,5811.38,63.2491,1.00014,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[70,3]",1.81724,0.0064601,0.550072,0.505112,1.05371,1.74273,2.81176,7818.34,5972.02,73.3765,0.999902,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[71,1]",0.271473,0.00130979,0.112714,0.107444,0.106374,0.260461,0.475063,7346.19,5154.65,68.9453,1.00006,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[71,2]",0.350968,0.00205315,0.182412,0.158347,0.115948,0.317466,0.694193,7459.56,5467.09,70.0093,1.00021,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[71,3]",1.4663,0.0078584,0.667526,0.59755,0.570533,1.3631,2.71766,8507.0,5752.85,79.8397,1.00029,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[72,1]",0.258786,0.00109352,0.0878894,0.087289,0.12116,0.254522,0.409306,6354.46,5329.41,59.6378,1.00039,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[72,2]",0.402212,0.00137348,0.134073,0.130603,0.206197,0.389642,0.642707,8939.93,6114.17,83.9028,1.00024,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[72,3]",2.02874,0.00791133,0.668184,0.636934,1.06674,1.96318,3.2583,7464.79,6404.63,70.0584,1.00022,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[73,1]",0.211542,0.00145586,0.10221,0.0962711,0.0730067,0.196435,0.403151,5048.22,5179.19,47.3785,1.00059,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[73,2]",0.2799,0.00168834,0.135761,0.129572,0.0986196,0.259008,0.529045,5915.18,5728.62,55.515,1.00019,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[73,3]",1.05517,0.00740054,0.55297,0.466791,0.355365,0.952927,2.10257,6438.84,5310.61,60.4297,1.00019,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[74,1]",0.241966,0.00141295,0.100938,0.0938171,0.101023,0.228049,0.426467,5450.63,5310.69,51.1552,1.0009,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[74,2]",0.364273,0.00197243,0.159397,0.157443,0.140227,0.34383,0.65326,5726.9,4958.39,53.748,1.00098,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[74,3]",1.01332,0.00608556,0.487817,0.410024,0.389602,0.925609,1.92976,7283.05,5485.57,68.3527,1.0006,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[75,1]",0.19798,0.00140284,0.0947956,0.0849168,0.0713316,0.183872,0.375068,4695.71,4779.17,44.07,1.00091,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[75,2]",0.199127,0.000918023,0.0867584,0.0811931,0.0795504,0.187168,0.360621,8371.54,5612.09,78.5684,1.00117,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[75,3]",2.08437,0.00862032,0.762404,0.721266,0.981205,2.01299,3.47015,8109.1,5932.78,76.1053,1.00032,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[76,1]",0.399367,0.00124886,0.0957001,0.0916485,0.253457,0.393714,0.566864,6085.51,5729.34,57.1136,1.00103,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[76,2]",0.533934,0.00195412,0.164947,0.163523,0.288377,0.519985,0.826975,6634.2,5274.36,62.2631,1.00015,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[76,3]",0.609257,0.00360917,0.301847,0.267004,0.208904,0.56205,1.1584,7984.38,5161.29,74.9349,1.00046,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[77,1]",0.349729,0.00236313,0.161862,0.165685,0.119133,0.329837,0.652684,4804.52,5813.85,45.0913,1.00075,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[77,2]",0.200601,0.00101985,0.0919774,0.089233,0.0728118,0.189063,0.369758,7501.25,5468.76,70.4006,1.00032,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[77,3]",1.00776,0.0069789,0.596571,0.53492,0.250253,0.902805,2.13977,8191.47,5788.65,76.8784,1.00021,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[78,1]",0.348951,0.0017501,0.134543,0.134467,0.147558,0.338716,0.583057,5984.42,5794.27,56.1648,1.00053,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[78,2]",0.339456,0.00144278,0.13135,0.129565,0.148192,0.327132,0.57135,7596.18,5120.04,71.2915,1.00101,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[78,3]",1.13094,0.00624468,0.539272,0.478999,0.422433,1.04777,2.14645,8469.53,5886.42,79.488,1.00067,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[79,1]",0.245342,0.00174115,0.121206,0.11925,0.0762601,0.229616,0.466032,4879.99,5155.49,45.7996,1.00136,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[79,2]",0.166452,0.000857573,0.079537,0.0758091,0.059761,0.154231,0.314384,8268.86,5812.18,77.6047,1.00004,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[79,3]",1.2298,0.00776456,0.64878,0.606146,0.377856,1.12744,2.43204,7398.65,5857.0,69.4376,0.999971,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[80,1]",0.301966,0.00154018,0.115681,0.110222,0.140991,0.286603,0.511879,5829.48,5841.16,54.7107,1.00057,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[80,2]",0.401849,0.0019226,0.162345,0.156143,0.171761,0.381996,0.69227,6627.98,5576.72,62.2047,1.00063,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[80,3]",0.942153,0.00583341,0.443539,0.381984,0.359583,0.868347,1.77203,6737.5,5441.49,63.2326,1.00078,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[81,1]",0.324646,0.00163306,0.127163,0.127954,0.125635,0.316521,0.546571,5952.52,5187.57,55.8654,1.00017,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[81,2]",0.245096,0.00126492,0.109315,0.106585,0.0919059,0.231844,0.445107,6816.36,5710.7,63.9728,1.00031,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[81,3]",0.729233,0.00602977,0.480523,0.388708,0.176239,0.619382,1.65326,7596.96,5281.89,71.2988,1.00022,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[82,1]",0.208325,0.00146239,0.101639,0.0994261,0.0701855,0.195997,0.392861,4839.91,5599.87,45.4234,1.00111,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[82,2]",0.168971,0.000872238,0.0801051,0.0757558,0.0610747,0.156972,0.320964,7900.72,5664.88,74.1496,1.00084,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[82,3]",1.56093,0.0083128,0.738394,0.691974,0.545449,1.4619,2.93482,8853.62,6243.12,83.0928,1.00065,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[83,1]",0.336578,0.00202331,0.151392,0.15981,0.111024,0.322582,0.60622,5560.1,5834.82,52.1825,1.00009,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[83,2]",0.231322,0.00122778,0.116204,0.110566,0.0785421,0.211192,0.450763,8280.01,5855.45,77.7093,1.00159,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[83,3]",1.22254,0.00823266,0.680363,0.622523,0.33539,1.11499,2.51761,7554.34,5755.99,70.8988,1.00089,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[84,1]",0.285622,0.00195725,0.141612,0.137701,0.0903053,0.265869,0.549941,5382.3,5014.83,50.5138,1.00111,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[84,2]",0.215726,0.0011393,0.105625,0.0977874,0.0756339,0.198787,0.415595,7981.62,5417.73,74.9089,0.999896,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[84,3]",1.37421,0.00805721,0.714059,0.672021,0.404363,1.26812,2.70883,8279.85,5572.9,77.7079,0.99998,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[85,1]",0.379902,0.00204132,0.138153,0.137761,0.155517,0.379193,0.615147,4615.14,5246.48,43.3139,1.00075,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[85,2]",0.320574,0.00168351,0.134707,0.132695,0.123204,0.307405,0.562883,5862.0,4606.63,55.0159,1.00033,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[85,3]",0.665238,0.00567326,0.419768,0.341366,0.178772,0.573522,1.4539,6796.4,5008.78,63.7854,1.00036,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[86,1]",0.196812,0.00123764,0.0910329,0.0873555,0.0717399,0.183668,0.365073,5927.32,5254.99,55.6289,1.00064,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[86,2]",0.239311,0.00129011,0.106744,0.0997973,0.0970197,0.224265,0.437449,6590.64,6149.02,61.8543,1.00035,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[86,3]",1.67475,0.00900038,0.71643,0.649938,0.70479,1.56989,3.02745,7005.95,5207.09,65.752,1.00135,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[87,1]",0.221241,0.00129823,0.104566,0.0997229,0.0751071,0.208534,0.414439,6558.94,5911.73,61.5568,1.00032,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[87,2]",0.309539,0.00187794,0.15945,0.149396,0.101968,0.280681,0.607073,6616.15,5380.09,62.0938,1.00041,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[87,3]",1.29613,0.00877698,0.672208,0.607861,0.420551,1.17929,2.55501,6316.88,5476.64,59.285,1.00028,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[88,1]",0.395401,0.00148311,0.124999,0.124286,0.203974,0.387817,0.614085,6881.46,5314.43,64.5837,0.999867,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[88,2]",0.343331,0.0012886,0.119398,0.116925,0.166935,0.333194,0.556871,7880.52,5501.39,73.96,1.00073,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[88,3]",1.04518,0.00601719,0.504219,0.456396,0.371521,0.969565,1.98348,8038.35,5415.32,75.4414,0.999945,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[89,1]",0.140861,0.00096851,0.0688052,0.0615727,0.0511818,0.129354,0.269933,5406.15,5526.11,50.7377,1.00127,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[89,2]",0.296025,0.00171403,0.137978,0.127488,0.113487,0.274638,0.555188,5927.45,5887.0,55.6301,1.00025,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[89,3]",1.99316,0.0077336,0.701924,0.656215,1.00701,1.90288,3.27991,8543.98,5838.09,80.1868,1.00117,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[90,1]",0.257752,0.00127981,0.104011,0.0984372,0.110554,0.245809,0.445675,6872.19,5930.89,64.4967,1.00094,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[90,2]",0.318108,0.00144002,0.12613,0.123292,0.134486,0.304819,0.547601,6958.46,4963.03,65.3063,1.00035,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[90,3]",1.14646,0.00599781,0.515073,0.462949,0.455009,1.06973,2.10796,8093.07,5505.36,75.9549,0.999916,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[91,1]",0.395491,0.000820051,0.065976,0.0648743,0.292908,0.392921,0.509552,6615.19,6186.68,62.0847,1.0009,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[91,2]",1.15557,0.00328525,0.31389,0.302529,0.692025,1.1265,1.72353,8578.26,5593.3,80.5085,1.00037,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[91,3]",1.34163,0.00475875,0.42388,0.395657,0.751015,1.28345,2.13403,8601.76,6267.53,80.729,0.999956,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[92,1]",0.509629,0.00104116,0.0881457,0.0890359,0.363984,0.510437,0.652335,7254.97,5567.45,68.0892,1.00064,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[92,2]",1.22591,0.00436132,0.443306,0.423949,0.608272,1.17215,2.02819,9317.78,5412.52,87.449,1.00046,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[92,3]",1.08738,0.00564438,0.511552,0.462995,0.399816,1.01156,2.03791,8583.57,6019.68,80.5583,1.00107,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[93,1]",0.407071,0.00277737,0.176794,0.192431,0.135281,0.39704,0.712596,4074.34,5645.33,38.2384,1.00074,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[93,2]",0.252073,0.00120321,0.114175,0.11287,0.0921942,0.23957,0.459271,8148.11,5117.35,76.4715,1.00032,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[93,3]",1.33839,0.0087775,0.700642,0.63109,0.419949,1.22362,2.63961,7356.15,5288.25,69.0388,1.00004,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[94,1]",0.327586,0.00121204,0.105983,0.103778,0.159593,0.323791,0.509492,7674.57,4967.55,72.0272,1.00025,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[94,2]",0.478639,0.00223964,0.20066,0.194075,0.196987,0.456176,0.840341,7372.42,5058.87,69.1915,0.99998,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[94,3]",1.45829,0.0072716,0.633485,0.581633,0.599098,1.36351,2.6384,8447.63,5856.99,79.2825,1.00021,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[95,1]",0.479381,0.00110164,0.0928639,0.0913461,0.335985,0.47445,0.638742,7226.03,5620.96,67.8176,1.00084,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
"natural[95,2]",0.809002,0.00233952,0.223791,0.217773,0.478868,0.787603,1.2101,8910.68,6381.53,83.6283,1.00035,H5_recovery_zero_0,111,0,0,0.7025563889996439,True
