run,model,participant_id,n,posterior_draws,log_loss,brier,accuracy
H8_train_age,H8,sub-10716,42,8000,0.7433196310260628,0.2748274461202508,0.42857142857142855
H8_train_age,H8,sub-10718,42,8000,0.2613310032593071,0.06270635992796465,0.9761904761904762
H8_train_age,H8,sub-10720,42,8000,0.6649560252431558,0.23610782611584,0.5952380952380952
H8_train_age,H8,sub-10723,42,8000,0.6937494910726139,0.2502958950024238,0.47619047619047616
H8_train_age,H8,sub-10741,41,8000,0.7217289337675362,0.26412044282136676,0.4146341463414634
H8_train_age,H8,sub-10748,42,8000,0.5172744071564197,0.16745274567865168,0.8333333333333334
H8_train_age,H8,sub-10767,42,8000,0.6761971725042192,0.2416209521772057,0.5
H8_train_age,H8,sub-10770,42,8000,0.6608831195200793,0.23385771418047246,0.6904761904761905
H8_train_age,H8,sub-10781,42,8000,0.6982586762255846,0.2525503489772943,0.4523809523809524
H8_train_age,H8,sub-10783,42,8000,0.5692185037090466,0.18932398516752874,0.8095238095238095
H8_train_age,H8,sub-10785,42,8000,0.6791139237308285,0.24304993993909368,0.5238095238095238
H8_train_age,H8,sub-10794,42,8000,0.6794677023952326,0.24324023446986265,0.5476190476190477
H8_train_age,H8,sub-10800,38,8000,0.538837814238486,0.17940173383918684,0.7631578947368421
H8_train_age,H8,sub-10801,42,8000,0.4660876597011707,0.14552065625456695,0.8571428571428571
H8_train_age,H8,sub-10802,42,8000,0.684554225632992,0.24576209522841977,0.5476190476190477
H8_train_age,H8,sub-10803,15,8000,0.8825570318116391,0.3372426325637002,0.4
H8_train_age,H8,sub-10804,39,8000,0.6381605035119858,0.22166668559636804,0.6923076923076923
H8_train_age,H8,sub-10806,41,8000,0.7195032639328991,0.2628780846112917,0.3902439024390244
H8_train_age,H8,sub-10807,41,8000,0.3209862306221334,0.07970827101179474,1.0
H8_train_age,H8,sub-10809,42,8000,0.5543748948192148,0.18381364544825635,0.8095238095238095
H8_train_age,H8,sub-10810,42,8000,0.373412539229054,0.10596176177179759,0.9285714285714286
H8_train_age,H8,sub-10812,42,8000,0.6540581228882205,0.2308765516470188,0.6428571428571429
H8_train_age,H8,sub-10817,42,8000,0.6803108974666094,0.2436615301334829,0.5714285714285714
H8_train_age,H8,sub-10827,27,8000,0.6990687507237275,0.25294543119645685,0.4444444444444444
H8_train_age,H8,sub-10831,42,8000,0.7909137129049096,0.28300873025823026,0.6190476190476191
H8_train_age,H8,sub-10834,42,8000,0.20672442740084704,0.041837683416829696,1.0
H8_train_age,H8,sub-10836,15,8000,0.6885640707368759,0.24771405431928734,0.5333333333333333
H8_train_age,H8,sub-10838,37,8000,0.687391344858322,0.247125568778291,0.5405405405405406
H8_train_age,H8,sub-10843,42,8000,0.645782444333574,0.22658959195110354,0.6904761904761905
H8_train_age,H8,sub-10850,42,8000,0.4150181511671014,0.1239770107697774,0.8809523809523809
H8_train_age,H8,sub-10854,42,8000,0.6941321097722092,0.2504808848494526,0.5714285714285714
H8_train_age,H8,sub-10857,42,8000,0.6982233595241115,0.2523413505067141,0.5476190476190477
H8_train_age,H8,sub-10858,42,8000,0.6462075930910113,0.22689253515413635,0.6666666666666666
H8_train_age,H8,sub-10860,41,8000,0.4441870881922542,0.13458339133043382,0.8780487804878049
H8_train_age,H8,sub-10862,41,8000,0.5986066152520713,0.20337347723022062,0.7804878048780488
H8_train_age,H8,sub-10863,42,8000,0.223582909021324,0.047017845142356074,1.0
H8_train_age,H8,sub-10866,42,8000,0.6819336226577464,0.24443824611639536,0.5952380952380952
H8_train_age,H8,sub-10875,42,8000,0.18615205961807738,0.036042569353806043,1.0
H8_train_age,H8,sub-10881,15,8000,0.593484017237154,0.20137729377039867,0.8
H8_train_age,H8,sub-10886,15,8000,0.70298215151097,0.2511718861359159,0.6666666666666666
H8_train_age,H8,sub-10887,42,8000,0.6212841382148814,0.21481482395306703,0.7142857142857143
H8_train_age,H8,sub-10896,40,8000,0.7109725573050657,0.25680617778494785,0.625
H8_train_age,H8,sub-10897,14,8000,0.6540501848446071,0.23063090277042259,0.7142857142857143
H8_train_age,H8,sub-10898,39,8000,0.5056484160294757,0.16625888412802242,0.7435897435897436
H8_train_age,H8,sub-10908,42,8000,0.5997222886540775,0.20557839364158392,0.7142857142857143
H8_train_age,H8,sub-10918,42,8000,0.5542005206259584,0.18322225290866656,0.7857142857142857
H8_train_age,H8,sub-10924,42,8000,0.13927891733249967,0.023782698418729376,1.0
H8_train_age,H8,sub-10926,15,8000,0.6852650125635511,0.24569268337888386,0.5333333333333333
H8_train_age,H8,sub-10928,15,8000,0.5931179126411611,0.20109068556046228,0.9333333333333333
H8_train_age,H8,sub-10929,15,8000,0.7189886529869648,0.2630258742866827,0.4666666666666667
H8_train_age,H8,sub-10930,42,8000,0.6401482762015779,0.22403857317051448,0.6904761904761905
H8_train_age,H8,sub-10938,42,8000,0.539963837271624,0.1749694374739558,0.9285714285714286
H8_train_age,H8,sub-10940,42,8000,0.6215689251541211,0.2156155056303593,0.6904761904761905
H8_train_age,H8,sub-10950,42,8000,0.6017066714668302,0.20535034984951347,0.7619047619047619
H8_train_age,H8,sub-10951,42,8000,0.7002448005817377,0.25354244750203603,0.4523809523809524
H8_train_age,H8,sub-10952,15,8000,0.48458592632796843,0.15147552032676206,0.8666666666666667
H8_train_age,H8,sub-10953,42,8000,0.6746940040031026,0.24080423814303753,0.6666666666666666
H8_train_age,H8,sub-10954,30,8000,0.6994083215830312,0.25306955441474055,0.5
H8_train_age,H8,sub-10956,42,8000,0.7125230446825294,0.2595963458118387,0.40476190476190477
H8_train_age,H8,sub-10958,42,8000,0.6830253274592144,0.24500250710250956,0.4523809523809524
H8_train_age,H8,sub-10969,42,8000,0.706147611474907,0.2564820288874201,0.47619047619047616
H8_train_age,H8,sub-10974,14,8000,0.7115617408100141,0.25792637930391477,0.6428571428571429
H8_train_age,H8,sub-10977,15,8000,0.759911571174959,0.2829989748914629,0.3333333333333333
H8_train_age,H8,sub-10983,40,8000,0.5847766713427278,0.19852537519534957,0.675
H8_train_age,H8,sub-10984,40,8000,0.6945274776708141,0.25045060602454616,0.6
H8_train_age,H8,sub-11005,42,8000,0.6817252513576071,0.244378194256212,0.5476190476190477
H8_train_age,H8,sub-11031,42,8000,0.6796673375608207,0.24333676235697896,0.5952380952380952
