participant_id,iteration,generating,fitted,metric,criterion,selected_weight,converged
sub-10642,1,M5_power,M5_power,AICc,44.95411373202598,0.0,True
sub-10642,1,M5_power,M0,BIC,116.44872633407081,0.0,True
sub-10642,1,M5_power,M1,BIC,117.81885058194828,0.0,True
sub-10642,1,M5_power,M2,BIC,121.45531933129755,0.0,True
sub-10642,1,M5_power,M5,BIC,51.25181616776956,1.0,True
sub-10642,1,M5_power,M6,BIC,109.78878010797472,0.0,True
sub-10642,1,M5_power,M7,BIC,55.68263296661286,0.0,True
sub-10642,1,M5_power,M8,BIC,121.06566940778289,0.0,True
sub-10642,1,M5_power,M3,BIC,88.35940057348861,0.0,True
sub-10642,1,M5_power,M4,BIC,85.94965730432857,0.0,True
sub-10642,1,M5_power,preference,BIC,55.56446452715754,0.0,True
sub-10642,1,M5_power,M2_power,BIC,125.5251206265361,0.0,True
sub-10642,1,M5_power,M5_power,BIC,54.17105181347518,0.0,True
sub-10642,0,preference,M0,AICc,116.44872633407081,0.0,True
sub-10642,0,preference,M1,AICc,114.07027370601418,0.0,True
sub-10642,0,preference,M2,AICc,116.16964136635747,0.0,True
sub-10642,0,preference,M5,AICc,37.58429041707518,0.0,True
sub-10642,0,preference,M6,AICc,83.2033464752201,0.0,True
sub-10642,0,preference,M7,AICc,31.8930040852555,0.0,True
sub-10642,0,preference,M8,AICc,114.95997276594875,0.0,True
sub-10642,0,preference,M3,AICc,29.685950319266443,1.0,True
sub-10642,0,preference,M4,AICc,30.362349877488995,0.0,True
sub-10642,0,preference,preference,AICc,31.893004085255505,0.0,True
sub-10642,0,preference,M2_power,AICc,117.33786386656018,0.0,True
sub-10642,0,preference,M5_power,AICc,36.121125090978,0.0,True
sub-10642,0,preference,M0,BIC,116.44872633407081,0.0,True
sub-10642,0,preference,M1,BIC,116.45231001705261,0.0,True
sub-10642,0,preference,M2,BIC,120.88312681589593,0.0,True
sub-10642,0,preference,M5,BIC,44.57674081360513,0.0,True
sub-10642,0,preference,M6,BIC,90.19579687175005,0.0,True
sub-10642,0,preference,M7,BIC,41.109942166704705,0.0,True
sub-10642,0,preference,M8,BIC,121.9524231624787,0.0,True
sub-10642,0,preference,M3,BIC,36.678400715796386,1.0,True
sub-10642,0,preference,M4,BIC,37.354800274018935,0.0,True
sub-10642,0,preference,preference,BIC,41.10994216670471,0.0,True
sub-10642,0,preference,M2_power,BIC,124.33031426309013,0.0,True
sub-10642,0,preference,M5_power,BIC,45.3380631724272,0.0,True
sub-10642,1,preference,M0,AICc,116.44872633407081,0.0,True
sub-10642,1,preference,M1,AICc,114.43642152818977,0.0,True
sub-10642,1,preference,M2,AICc,116.53578918853302,0.0,True
sub-10642,1,preference,M5,AICc,40.00698702705855,0.0,True
sub-10642,1,preference,M6,AICc,93.48739946795195,0.0,True
sub-10642,1,preference,M7,AICc,40.36238299061841,0.0,True
sub-10642,1,preference,M8,AICc,115.8517649623692,0.0,True
sub-10642,1,preference,M3,AICc,54.24716240012823,0.0,True
sub-10642,1,preference,M4,AICc,54.24716240012823,0.0,True
sub-10642,1,preference,preference,AICc,40.36237814588432,0.0,True
sub-10642,1,preference,M2_power,AICc,117.41877257463179,0.0,True
sub-10642,1,preference,M5_power,AICc,37.845807536849094,1.0,True
sub-10642,1,preference,M0,BIC,116.44872633407081,0.0,True
sub-10642,1,preference,M1,BIC,116.8184578392282,0.0,True
sub-10642,1,preference,M2,BIC,121.24927463807148,0.0,True
sub-10642,1,preference,M5,BIC,46.99943742358849,1.0,True
sub-10642,1,preference,M6,BIC,100.47984986448189,0.0,True
sub-10642,1,preference,M7,BIC,49.57932107206761,0.0,True
sub-10642,1,preference,M8,BIC,122.84421535889915,0.0,True
sub-10642,1,preference,M3,BIC,61.23961279665818,0.0,True
sub-10642,1,preference,M4,BIC,61.23961279665818,0.0,True
sub-10642,1,preference,preference,BIC,49.57931622733352,0.0,True
sub-10642,1,preference,M2_power,BIC,124.41122297116173,0.0,True
sub-10642,1,preference,M5_power,BIC,47.062745618298294,0.0,True
sub-10644,0,M0,M0,AICc,113.67613761183102,1.0,True
sub-10644,0,M0,M1,AICc,115.15952098421462,0.0,True
sub-10644,0,M0,M2,AICc,117.2559878202156,0.0,True
sub-10644,0,M0,M5,AICc,119.41178139373069,0.0,True
sub-10644,0,M0,M6,AICc,119.37729103167153,0.0,True
sub-10644,0,M0,M7,AICc,121.25451747415008,0.0,True
sub-10644,0,M0,M8,AICc,119.13995227019527,0.0,True
sub-10644,0,M0,M3,AICc,119.29366549868011,0.0,True
sub-10644,0,M0,M4,AICc,119.41178139373069,0.0,True
sub-10644,0,M0,preference,AICc,121.31776647309832,0.0,True
sub-10644,0,M0,M2_power,AICc,118.50619696844713,0.0,True
sub-10644,0,M0,M5_power,AICc,120.71798518023532,0.0,True
sub-10644,0,M0,M0,BIC,113.67613761183102,1.0,True
sub-10644,0,M0,M1,BIC,117.51624023147887,0.0,True
sub-10644,0,M0,M2,BIC,121.9175275805669,0.0,True
sub-10644,0,M0,M5,BIC,126.32424682783115,0.0,True
sub-10644,0,M0,M6,BIC,126.28975646577199,0.0,True
sub-10644,0,M0,M7,BIC,130.36191394372656,0.0,True
sub-10644,0,M0,M8,BIC,126.05241770429572,0.0,True
sub-10644,0,M0,M3,BIC,126.20613093278057,0.0,True
sub-10644,0,M0,M4,BIC,126.32424682783115,0.0,True
sub-10644,0,M0,preference,BIC,130.4251629426748,0.0,True
sub-10644,0,M0,M2_power,BIC,125.41866240254758,0.0,True
sub-10644,0,M0,M5_power,BIC,129.82538164981182,0.0,True
sub-10644,1,M0,M0,AICc,113.67613761183102,0.0,True
sub-10644,1,M0,M1,AICc,115.72640261502482,0.0,True
sub-10644,1,M0,M2,AICc,117.82830134920204,0.0,True
sub-10644,1,M0,M5,AICc,117.53134855061825,0.0,True
sub-10644,1,M0,M6,AICc,113.74554439653917,0.0,True
sub-10644,1,M0,M7,AICc,115.95733260832738,0.0,True
sub-10644,1,M0,M8,AICc,112.12735778530404,1.0,True
sub-10644,1,M0,M3,AICc,114.05679929786358,0.0,True
sub-10644,1,M0,M4,AICc,114.18148433861536,0.0,True
sub-10644,1,M0,preference,AICc,115.80521841960474,0.0,True
sub-10644,1,M0,M2_power,AICc,114.48976582452445,0.0,True
sub-10644,1,M0,M5_power,AICc,116.81211547574168,0.0,True
sub-10644,1,M0,M0,BIC,113.67613761183102,1.0,True
sub-10644,1,M0,M1,BIC,118.08312186228908,0.0,True
sub-10644,1,M0,M2,BIC,122.48984110955334,0.0,True
sub-10644,1,M0,M5,BIC,124.4438139847187,0.0,True
sub-10644,1,M0,M6,BIC,120.65800983063963,0.0,True
sub-10644,1,M0,M7,BIC,125.06472907790386,0.0,True
sub-10644,1,M0,M8,BIC,119.0398232194045,0.0,True
sub-10644,1,M0,M3,BIC,120.96926473196403,0.0,True
sub-10644,1,M0,M4,BIC,121.09394977271582,0.0,True
sub-10644,1,M0,preference,BIC,124.91261488918123,0.0,True
sub-10644,1,M0,M2_power,BIC,121.40223125862491,0.0,True
sub-10644,1,M0,M5_power,BIC,125.91951194531816,0.0,True
sub-10644,0,M1,M0,AICc,113.67613761183102,1.0,True
sub-10644,0,M1,M1,AICc,115.6302168566763,0.0,True
sub-10644,0,M1,M2,AICc,117.73211559085347,0.0,True
sub-10644,0,M1,M5,AICc,119.88790916436857,0.0,True
sub-10644,0,M1,M6,AICc,119.82886603726755,0.0,True
sub-10644,0,M1,M7,AICc,121.15093997063919,0.0,True
sub-10644,0,M1,M8,AICc,119.68041530232497,0.0,True
sub-10644,0,M1,M3,AICc,119.80772500976063,0.0,True
sub-10644,0,M1,M4,AICc,119.8879091643686,0.0,True
sub-10644,0,M1,preference,AICc,121.07957145897517,0.0,True
sub-10644,0,M1,M2_power,AICc,119.80264313912514,0.0,True
sub-10644,0,M1,M5_power,AICc,122.01443135091334,0.0,True
sub-10644,0,M1,M0,BIC,113.67613761183102,1.0,True
sub-10644,0,M1,M1,BIC,117.98693610394055,0.0,True
sub-10644,0,M1,M2,BIC,122.39365535120477,0.0,True
sub-10644,0,M1,M5,BIC,126.80037459846902,0.0,True
sub-10644,0,M1,M6,BIC,126.741331471368,0.0,True
sub-10644,0,M1,M7,BIC,130.2583364402157,0.0,True
sub-10644,0,M1,M8,BIC,126.59288073642543,0.0,True
sub-10644,0,M1,M3,BIC,126.72019044386109,0.0,True
sub-10644,0,M1,M4,BIC,126.80037459846905,0.0,True
sub-10644,0,M1,preference,BIC,130.18696792855167,0.0,True
sub-10644,0,M1,M2_power,BIC,126.71510857322559,0.0,True
sub-10644,0,M1,M5_power,BIC,131.12182782048984,0.0,True
sub-10644,1,M1,M0,AICc,113.67613761183102,0.0,True
sub-10644,1,M1,M1,AICc,107.21909064081579,1.0,True
sub-10644,1,M1,M2,AICc,109.320989374993,0.0,True
sub-10644,1,M1,M5,AICc,111.47678294850807,0.0,True
sub-10644,1,M1,M6,AICc,111.47678294850812,0.0,True
sub-10644,1,M1,M7,AICc,113.68857116029632,0.0,True
sub-10644,1,M1,M8,AICc,111.47678294850816,0.0,True
sub-10644,1,M1,M3,AICc,111.47678294850807,0.0,True
sub-10644,1,M1,M4,AICc,111.47678294850812,0.0,True
sub-10644,1,M1,preference,AICc,108.9345267421354,0.0,True
sub-10644,1,M1,M2_power,AICc,110.30072581506485,0.0,True
sub-10644,1,M1,M5_power,AICc,112.51251402685301,0.0,True
sub-10644,1,M1,M0,BIC,113.67613761183102,0.0,True
sub-10644,1,M1,M1,BIC,109.57580988808004,1.0,True
sub-10644,1,M1,M2,BIC,113.98252913534431,0.0,True
sub-10644,1,M1,M5,BIC,118.38924838260853,0.0,True
sub-10644,1,M1,M6,BIC,118.38924838260857,0.0,True
sub-10644,1,M1,M7,BIC,122.7959676298728,0.0,True
sub-10644,1,M1,M8,BIC,118.38924838260861,0.0,True
sub-10644,1,M1,M3,BIC,118.38924838260853,0.0,True
sub-10644,1,M1,M4,BIC,118.38924838260857,0.0,True
sub-10644,1,M1,preference,BIC,118.04192321171189,0.0,True
sub-10644,1,M1,M2_power,BIC,117.2131912491653,0.0,True
sub-10644,1,M1,M5_power,BIC,121.6199104964295,0.0,True
sub-10644,0,M2,M0,AICc,113.67613761183102,0.0,True
sub-10644,0,M2,M1,AICc,113.30961280046448,0.0,True
sub-10644,0,M2,M2,AICc,108.45055966554484,1.0,True
sub-10644,0,M2,M5,AICc,110.60635323905993,0.0,True
sub-10644,0,M2,M6,AICc,110.5444248967081,0.0,True
sub-10644,0,M2,M7,AICc,112.43613458316247,0.0,True
sub-10644,0,M2,M8,AICc,110.42226190024887,0.0,True
sub-10644,0,M2,M3,AICc,109.00216896953214,0.0,True
sub-10644,0,M2,M4,AICc,110.48892706433578,0.0,True
sub-10644,0,M2,preference,AICc,112.78811915103051,0.0,True
sub-10644,0,M2,M2_power,AICc,110.52561788501862,0.0,True
sub-10644,0,M2,M5_power,AICc,112.73740609680682,0.0,True
sub-10644,0,M2,M0,BIC,113.67613761183102,0.0,True
sub-10644,0,M2,M1,BIC,115.66633204772873,0.0,True
sub-10644,0,M2,M2,BIC,113.11209942589615,1.0,True
sub-10644,0,M2,M5,BIC,117.51881867316038,0.0,True
sub-10644,0,M2,M6,BIC,117.45689033080855,0.0,True
sub-10644,0,M2,M7,BIC,121.54353105273896,0.0,True
sub-10644,0,M2,M8,BIC,117.33472733434932,0.0,True
sub-10644,0,M2,M3,BIC,115.91463440363259,0.0,True
sub-10644,0,M2,M4,BIC,117.40139249843624,0.0,True
sub-10644,0,M2,preference,BIC,121.895515620607,0.0,True
sub-10644,0,M2,M2_power,BIC,117.43808331911907,0.0,True
sub-10644,0,M2,M5_power,BIC,121.84480256638331,0.0,True
sub-10644,1,M2,M0,AICc,113.67613761183102,0.0,True
sub-10644,1,M2,M1,AICc,113.83369754148096,0.0,True
sub-10644,1,M2,M2,AICc,99.53325228692273,1.0,True
sub-10644,1,M2,M5,AICc,101.48579876734135,0.0,True
sub-10644,1,M2,M6,AICc,101.68904586043786,0.0,True
sub-10644,1,M2,M7,AICc,103.69758697912957,0.0,True
sub-10644,1,M2,M8,AICc,100.86048091130446,0.0,True
sub-10644,1,M2,M3,AICc,100.0770426138462,0.0,True
sub-10644,1,M2,M4,AICc,101.6850679224737,0.0,True
sub-10644,1,M2,preference,AICc,100.76265865716347,0.0,True
sub-10644,1,M2,M2_power,AICc,100.90469813931493,0.0,True
sub-10644,1,M2,M5_power,AICc,102.23772123972573,0.0,True
sub-10644,1,M2,M0,BIC,113.67613761183102,0.0,True
sub-10644,1,M2,M1,BIC,116.19041678874521,0.0,True
sub-10644,1,M2,M2,BIC,104.19479204727403,1.0,True
sub-10644,1,M2,M5,BIC,108.3982642014418,0.0,True
sub-10644,1,M2,M6,BIC,108.60151129453831,0.0,True
sub-10644,1,M2,M7,BIC,112.80498344870605,0.0,True
sub-10644,1,M2,M8,BIC,107.77294634540492,0.0,True
sub-10644,1,M2,M3,BIC,106.98950804794666,0.0,True
sub-10644,1,M2,M4,BIC,108.59753335657416,0.0,True
sub-10644,1,M2,preference,BIC,109.87005512673996,0.0,True
sub-10644,1,M2,M2_power,BIC,107.81716357341539,0.0,True
sub-10644,1,M2,M5_power,BIC,111.34511770930222,0.0,True
sub-10644,0,M5,M0,AICc,113.67613761183102,0.0,True
sub-10644,0,M5,M1,AICc,113.83369754148092,0.0,True
sub-10644,0,M5,M2,AICc,115.31200115933594,0.0,True
sub-10644,0,M5,M5,AICc,48.42285603148819,0.0,True
sub-10644,0,M5,M6,AICc,100.63166954267469,0.0,True
sub-10644,0,M5,M7,AICc,50.585460239211464,0.0,True
sub-10644,0,M5,M8,AICc,107.07879928945854,0.0,True
sub-10644,0,M5,M3,AICc,49.01688151610762,0.0,True
sub-10644,0,M5,M4,AICc,48.08849886556205,1.0,True
sub-10644,0,M5,preference,AICc,50.560403399296696,0.0,True
sub-10644,0,M5,M2_power,AICc,117.46707463175915,0.0,True
sub-10644,0,M5,M5_power,AICc,48.90296159445506,0.0,True
sub-10644,0,M5,M0,BIC,113.67613761183102,0.0,True
sub-10644,0,M5,M1,BIC,116.19041678874517,0.0,True
sub-10644,0,M5,M2,BIC,119.97354091968724,0.0,True
sub-10644,0,M5,M5,BIC,55.33532146558864,0.0,True
sub-10644,0,M5,M6,BIC,107.54413497677514,0.0,True
sub-10644,0,M5,M7,BIC,59.69285670878796,0.0,True
sub-10644,0,M5,M8,BIC,113.991264723559,0.0,True
sub-10644,0,M5,M3,BIC,55.92934695020807,0.0,True
sub-10644,0,M5,M4,BIC,55.000964299662506,1.0,True
sub-10644,0,M5,preference,BIC,59.66779986887319,0.0,True
sub-10644,0,M5,M2_power,BIC,124.3795400658596,0.0,True
sub-10644,0,M5,M5_power,BIC,58.01035806403155,0.0,True
sub-10644,1,M5,M0,AICc,113.67613761183102,0.0,True
sub-10644,1,M5,M1,AICc,115.6302168566763,0.0,True
sub-10644,1,M5,M2,AICc,111.72831417886613,0.0,True
sub-10644,1,M5,M5,AICc,60.548065258877045,1.0,True
sub-10644,1,M5,M6,AICc,95.63235943922392,0.0,True
sub-10644,1,M5,M7,AICc,61.68798162352139,0.0,True
sub-10644,1,M5,M8,AICc,113.25019748420937,0.0,True
sub-10644,1,M5,M3,AICc,64.65861356084302,0.0,True
sub-10644,1,M5,M4,AICc,64.47085402544194,0.0,True
sub-10644,1,M5,preference,AICc,61.37680867818966,0.0,True
sub-10644,1,M5,M2_power,AICc,113.3750186800436,0.0,True
sub-10644,1,M5,M5_power,AICc,61.30287363151901,0.0,True
sub-10644,1,M5,M0,BIC,113.67613761183102,0.0,True
sub-10644,1,M5,M1,BIC,117.98693610394055,0.0,True
sub-10644,1,M5,M2,BIC,116.38985393921743,0.0,True
sub-10644,1,M5,M5,BIC,67.4605306929775,1.0,True
sub-10644,1,M5,M6,BIC,102.54482487332437,0.0,True
sub-10644,1,M5,M7,BIC,70.79537809309788,0.0,True
sub-10644,1,M5,M8,BIC,120.16266291830982,0.0,True
sub-10644,1,M5,M3,BIC,71.57107899494349,0.0,True
sub-10644,1,M5,M4,BIC,71.38331945954238,0.0,True
sub-10644,1,M5,preference,BIC,70.48420514776616,0.0,True
sub-10644,1,M5,M2_power,BIC,120.28748411414405,0.0,True
sub-10644,1,M5,M5_power,BIC,70.4102701010955,0.0,True
sub-10644,0,M6,M0,AICc,113.67613761183102,0.0,True
sub-10644,0,M6,M1,AICc,115.15952098421464,0.0,True
sub-10644,0,M6,M2,AICc,115.57733505191106,0.0,True
sub-10644,0,M6,M5,AICc,105.56320098510378,0.0,True
sub-10644,0,M6,M6,AICc,90.31210695413431,1.0,True
sub-10644,0,M6,M7,AICc,91.83902266631559,0.0,True
sub-10644,0,M6,M8,AICc,116.38216567310167,0.0,True
sub-10644,0,M6,M3,AICc,107.170509251915,0.0,True
sub-10644,0,M6,M4,AICc,106.37504619672815,0.0,True
sub-10644,0,M6,preference,AICc,91.33541748808057,0.0,True
sub-10644,0,M6,M2_power,AICc,117.54441005918677,0.0,True
sub-10644,0,M6,M5_power,AICc,107.77498699877498,0.0,True
sub-10644,0,M6,M0,BIC,113.67613761183102,0.0,True
sub-10644,0,M6,M1,BIC,117.51624023147889,0.0,True
sub-10644,0,M6,M2,BIC,120.23887481226237,0.0,True
sub-10644,0,M6,M5,BIC,112.47566641920423,0.0,True
sub-10644,0,M6,M6,BIC,97.22457238823476,1.0,True
sub-10644,0,M6,M7,BIC,100.94641913589207,0.0,True
sub-10644,0,M6,M8,BIC,123.29463110720212,0.0,True
sub-10644,0,M6,M3,BIC,114.08297468601546,0.0,True
sub-10644,0,M6,M4,BIC,113.2875116308286,0.0,True
sub-10644,0,M6,preference,BIC,100.44281395765705,0.0,True
sub-10644,0,M6,M2_power,BIC,124.45687549328723,0.0,True
sub-10644,0,M6,M5_power,BIC,116.88238346835146,0.0,True
sub-10644,1,M6,M0,AICc,113.67613761183102,0.0,True
sub-10644,1,M6,M1,AICc,106.6706311399988,0.0,True
sub-10644,1,M6,M2,AICc,108.77252987417597,0.0,True
sub-10644,1,M6,M5,AICc,109.19172244702229,0.0,True
sub-10644,1,M6,M6,AICc,103.72697735393896,1.0,True
sub-10644,1,M6,M7,AICc,105.81790320472007,0.0,True
sub-10644,1,M6,M8,AICc,110.6683659488542,0.0,True
sub-10644,1,M6,M3,AICc,109.19172244702231,0.0,True
sub-10644,1,M6,M4,AICc,109.19172244702227,0.0,True
sub-10644,1,M6,preference,AICc,105.74983302655392,0.0,True
sub-10644,1,M6,M2_power,AICc,110.89588561685514,0.0,True
sub-10644,1,M6,M5_power,AICc,111.37201648586152,0.0,True
sub-10644,1,M6,M0,BIC,113.67613761183102,0.0,True
sub-10644,1,M6,M1,BIC,109.02735038726306,1.0,True
sub-10644,1,M6,M2,BIC,113.43406963452728,0.0,True
sub-10644,1,M6,M5,BIC,116.10418788112274,0.0,True
sub-10644,1,M6,M6,BIC,110.63944278803942,0.0,True
sub-10644,1,M6,M7,BIC,114.92529967429655,0.0,True
sub-10644,1,M6,M8,BIC,117.58083138295466,0.0,True
sub-10644,1,M6,M3,BIC,116.10418788112277,0.0,True
sub-10644,1,M6,M4,BIC,116.10418788112273,0.0,True
sub-10644,1,M6,preference,BIC,114.8572294961304,0.0,True
sub-10644,1,M6,M2_power,BIC,117.8083510509556,0.0,True
sub-10644,1,M6,M5_power,BIC,120.47941295543801,0.0,True
sub-10644,0,M7,M0,AICc,113.67613761183102,0.0,True
sub-10644,0,M7,M1,AICc,114.86065327154309,0.0,True
sub-10644,0,M7,M2,AICc,110.55688471868082,0.0,True
sub-10644,0,M7,M5,AICc,46.41485930241261,1.0,True
sub-10644,0,M7,M6,AICc,97.88137818495669,0.0,True
sub-10644,0,M7,M7,AICc,48.337618631423645,0.0,True
sub-10644,0,M7,M8,AICc,111.99735897623823,0.0,True
sub-10644,0,M7,M3,AICc,51.438906044439065,0.0,True
sub-10644,0,M7,M4,AICc,49.57391236728408,0.0,True
sub-10644,0,M7,preference,AICc,48.341894566589744,0.0,True
sub-10644,0,M7,M2_power,AICc,112.47664579055537,0.0,True
sub-10644,0,M7,M5_power,AICc,47.38303012382792,0.0,True
sub-10644,0,M7,M0,BIC,113.67613761183102,0.0,True
sub-10644,0,M7,M1,BIC,117.21737251880734,0.0,True
sub-10644,0,M7,M2,BIC,115.21842447903212,0.0,True
sub-10644,0,M7,M5,BIC,53.32732473651306,1.0,True
sub-10644,0,M7,M6,BIC,104.79384361905714,0.0,True
sub-10644,0,M7,M7,BIC,57.44501510100014,0.0,True
sub-10644,0,M7,M8,BIC,118.90982441033869,0.0,True
sub-10644,0,M7,M3,BIC,58.35137147853952,0.0,True
sub-10644,0,M7,M4,BIC,56.486377801384535,0.0,True
sub-10644,0,M7,preference,BIC,57.449291036166244,0.0,True
sub-10644,0,M7,M2_power,BIC,119.38911122465582,0.0,True
sub-10644,0,M7,M5_power,BIC,56.49042659340442,0.0,True
sub-10644,1,M7,M0,AICc,113.67613761183102,0.0,True
sub-10644,1,M7,M1,AICc,112.06347947257575,0.0,True
sub-10644,1,M7,M2,AICc,112.83290866157378,0.0,True
sub-10644,1,M7,M5,AICc,36.831990312665695,0.0,True
sub-10644,1,M7,M6,AICc,94.63034894623293,0.0,True
sub-10644,1,M7,M7,AICc,38.969771704122266,0.0,True
sub-10644,1,M7,M8,AICc,108.5934960512459,0.0,True
sub-10644,1,M7,M3,AICc,35.056608599899334,1.0,True
sub-10644,1,M7,M4,AICc,36.77617149062336,0.0,True
sub-10644,1,M7,preference,AICc,38.97547919861637,0.0,True
sub-10644,1,M7,M2_power,AICc,114.70531892423533,0.0,True
sub-10644,1,M7,M5_power,AICc,35.591098775557306,0.0,True
sub-10644,1,M7,M0,BIC,113.67613761183102,0.0,True
sub-10644,1,M7,M1,BIC,114.42019871984,0.0,True
sub-10644,1,M7,M2,BIC,117.49444842192509,0.0,True
sub-10644,1,M7,M5,BIC,43.74445574676615,0.0,True
sub-10644,1,M7,M6,BIC,101.54281438033338,0.0,True
sub-10644,1,M7,M7,BIC,48.077168173698766,0.0,True
sub-10644,1,M7,M8,BIC,115.50596148534636,0.0,True
sub-10644,1,M7,M3,BIC,41.96907403399979,1.0,True
sub-10644,1,M7,M4,BIC,43.688636924723816,0.0,True
sub-10644,1,M7,preference,BIC,48.08287566819287,0.0,True
sub-10644,1,M7,M2_power,BIC,121.61778435833578,0.0,True
sub-10644,1,M7,M5_power,BIC,44.6984952451338,0.0,True
sub-10644,0,M8,M0,AICc,113.67613761183102,1.0,True
sub-10644,0,M8,M1,AICc,115.72615261502474,0.0,True
sub-10644,0,M8,M2,AICc,116.5866724424211,0.0,True
sub-10644,0,M8,M5,AICc,118.10547505246419,0.0,True
sub-10644,0,M8,M6,AICc,118.20719430770409,0.0,True
sub-10644,0,M8,M7,AICc,120.28984641629734,0.0,True
sub-10644,0,M8,M8,AICc,117.15421860853998,0.0,True
sub-10644,0,M8,M3,AICc,118.50111364621671,0.0,True
sub-10644,0,M8,M4,AICc,118.18474018658017,0.0,True
sub-10644,0,M8,preference,AICc,120.4397536072219,0.0,True
sub-10644,0,M8,M2_power,AICc,118.25172282830917,0.0,True
sub-10644,0,M8,M5_power,AICc,119.40452727093746,0.0,True
sub-10644,0,M8,M0,BIC,113.67613761183102,1.0,True
sub-10644,0,M8,M1,BIC,118.082871862289,0.0,True
sub-10644,0,M8,M2,BIC,121.24821220277241,0.0,True
sub-10644,0,M8,M5,BIC,125.01794048656464,0.0,True
sub-10644,0,M8,M6,BIC,125.11965974180454,0.0,True
sub-10644,0,M8,M7,BIC,129.39724288587382,0.0,True
sub-10644,0,M8,M8,BIC,124.06668404264043,0.0,True
sub-10644,0,M8,M3,BIC,125.41357908031716,0.0,True
sub-10644,0,M8,M4,BIC,125.09720562068063,0.0,True
sub-10644,0,M8,preference,BIC,129.5471500767984,0.0,True
sub-10644,0,M8,M2_power,BIC,125.16418826240962,0.0,True
sub-10644,0,M8,M5_power,BIC,128.51192374051396,0.0,True
sub-10644,1,M8,M0,AICc,113.67613761183102,0.0,True
sub-10644,1,M8,M1,AICc,111.33975182045404,0.0,True
sub-10644,1,M8,M2,AICc,113.29930019114573,0.0,True
sub-10644,1,M8,M5,AICc,115.14750008695184,0.0,True
sub-10644,1,M8,M6,AICc,113.44657920751732,0.0,True
sub-10644,1,M8,M7,AICc,115.64991972538076,0.0,True
sub-10644,1,M8,M8,AICc,110.41860753561757,1.0,True
sub-10644,1,M8,M3,AICc,112.03443714270333,0.0,True
sub-10644,1,M8,M4,AICc,115.2514993532256,0.0,True
sub-10644,1,M8,preference,AICc,115.50349125159102,0.0,True
sub-10644,1,M8,M2_power,AICc,114.84301038795064,0.0,True
sub-10644,1,M8,M5_power,AICc,116.76862351005084,0.0,True
sub-10644,1,M8,M0,BIC,113.67613761183102,1.0,True
sub-10644,1,M8,M1,BIC,113.69647106771829,0.0,True
sub-10644,1,M8,M2,BIC,117.96083995149704,0.0,True
sub-10644,1,M8,M5,BIC,122.05996552105229,0.0,True
sub-10644,1,M8,M6,BIC,120.35904464161777,0.0,True
sub-10644,1,M8,M7,BIC,124.75731619495724,0.0,True
sub-10644,1,M8,M8,BIC,117.33107296971802,0.0,True
sub-10644,1,M8,M3,BIC,118.94690257680378,0.0,True
sub-10644,1,M8,M4,BIC,122.16396478732605,0.0,True
sub-10644,1,M8,preference,BIC,124.6108877211675,0.0,True
sub-10644,1,M8,M2_power,BIC,121.7554758220511,0.0,True
sub-10644,1,M8,M5_power,BIC,125.87601997962733,0.0,True
sub-10644,0,M3,M0,AICc,113.67613761183102,0.0,True
sub-10644,0,M3,M1,AICc,111.71010117254735,0.0,True
sub-10644,0,M3,M2,AICc,111.09234734485597,0.0,True
sub-10644,0,M3,M5,AICc,28.041182587398247,1.0,True
sub-10644,0,M3,M6,AICc,94.20345658503913,0.0,True
sub-10644,0,M3,M7,AICc,30.252970799186446,0.0,True
sub-10644,0,M3,M8,AICc,106.66805435994739,0.0,True
sub-10644,0,M3,M3,AICc,28.77003385946976,0.0,True
sub-10644,0,M3,M4,AICc,28.400524827641505,0.0,True
sub-10644,0,M3,preference,AICc,30.14834981935627,0.0,True
sub-10644,0,M3,M2_power,AICc,113.24759217590089,0.0,True
sub-10644,0,M3,M5_power,AICc,29.739309865866815,0.0,True
sub-10644,0,M3,M0,BIC,113.67613761183102,0.0,True
sub-10644,0,M3,M1,BIC,114.0668204198116,0.0,True
sub-10644,0,M3,M2,BIC,115.75388710520727,0.0,True
sub-10644,0,M3,M5,BIC,34.9536480214987,1.0,True
sub-10644,0,M3,M6,BIC,101.11592201913959,0.0,True
sub-10644,0,M3,M7,BIC,39.36036726876294,0.0,True
sub-10644,0,M3,M8,BIC,113.58051979404785,0.0,True
sub-10644,0,M3,M3,BIC,35.68249929357022,0.0,True
sub-10644,0,M3,M4,BIC,35.31299026174196,0.0,True
sub-10644,0,M3,preference,BIC,39.25574628893276,0.0,True
sub-10644,0,M3,M2_power,BIC,120.16005761000135,0.0,True
sub-10644,0,M3,M5_power,BIC,38.84670633544331,0.0,True
sub-10644,1,M3,M0,AICc,113.67613761183102,0.0,True
sub-10644,1,M3,M1,AICc,114.86065327154307,0.0,True
sub-10644,1,M3,M2,AICc,111.38405380881343,0.0,True
sub-10644,1,M3,M5,AICc,49.49911052861469,1.0,True
sub-10644,1,M3,M6,AICc,92.29523594756556,0.0,True
sub-10644,1,M3,M7,AICc,51.37064959941667,0.0,True
sub-10644,1,M3,M8,AICc,112.58389073614912,0.0,True
sub-10644,1,M3,M3,AICc,50.23597670442241,0.0,True
sub-10644,1,M3,M4,AICc,49.786678858305876,0.0,True
sub-10644,1,M3,preference,AICc,51.525715785417894,0.0,True
