age,contrast,bootstrap_mean,bootstrap_low,bootstrap_high,successful_replicates,requested_replicates
45.58333333333333,computer,0.4688630216255405,0.4091475856974395,0.5263639966925763,500,500
45.58333333333333,friend,0.7740084637690541,0.7295073363009363,0.8172286535960022,500,500
45.58333333333333,friend - computer,0.30514544214351347,0.2540776834300298,0.37315763585804435,500,500
45.58333333333333,friend - stranger,0.2586723214131882,0.21404818874554746,0.30841961302860954,500,500
45.58333333333333,stranger,0.5153361423558658,0.4597655164062769,0.5668894362417524,500,500
46.56666666666666,computer,0.46882576663940134,0.4108743442661903,0.5245914803818359,500,500
46.56666666666666,friend,0.7744103117681955,0.7302460862400159,0.8188514836992359,500,500
46.56666666666666,friend - computer,0.30558454512879407,0.2536457155629177,0.3747467681805914,500,500
46.56666666666666,friend - stranger,0.25875533196903594,0.21400131003692954,0.3098455991013856,500,500
46.56666666666666,stranger,0.5156549797991595,0.4586851730288187,0.5683083724597703,500,500
47.55,computer,0.4687893286886407,0.410805309044315,0.5240451714974214,500,500
47.55,friend,0.774804634918599,0.7306461502528093,0.8210140942002506,500,500
47.55,friend - computer,0.30601530622995826,0.25305566447711925,0.37518408698994266,500,500
47.55,friend - stranger,0.25883130123148224,0.21355051846758297,0.31056059556936816,500,500
47.55,stranger,0.5159733336871167,0.45711808120436637,0.5678269197305043,500,500
48.53333333333333,computer,0.4687537085397525,0.4110751263991419,0.5232680871581931,500,500
48.53333333333333,friend,0.7751914406011609,0.7309983411256745,0.8235820529819896,500,500
48.53333333333333,friend - computer,0.30643773206140834,0.2523277051339368,0.3747042779278833,500,500
48.53333333333333,friend - stranger,0.25890025603798117,0.2130767336666931,0.3110669299517577,500,500
48.53333333333333,stranger,0.5162911845631796,0.45700139148898655,0.5686127290441884,500,500
49.516666666666666,computer,0.46871890693141527,0.4096705746587996,0.5238553029598249,500,500
49.516666666666666,friend,0.7755707386944801,0.7313169833166359,0.8258448831644808,500,500
49.516666666666666,friend - computer,0.30685183176306485,0.251956431125591,0.3755435144242702,500,500
49.516666666666666,friend - stranger,0.25896222540143043,0.2122872567029665,0.3125466778952152,500,500
49.516666666666666,stranger,0.5166085132930498,0.4562172652627666,0.5691589453622994,500,500
50.5,computer,0.46868492459886696,0.40886781410871426,0.5259469298520235,500,500
50.5,friend,0.7759425414767548,0.731061620380726,0.8267495956030936,500,500
50.5,friend - computer,0.30725761687788783,0.2508771266709131,0.3768142663992256,500,500
50.5,friend - stranger,0.2590172403964405,0.2118986434472785,0.31308590764585353,500,500
50.5,stranger,0.5169253010803143,0.45472668144869216,0.5710149391688547,500,500
51.483333333333334,computer,0.46865176229731753,0.4075144560399812,0.5298384952859096,500,500
51.483333333333334,friend,0.7763068635280997,0.7306596225041573,0.828672983574946,500,500
51.483333333333334,friend - computer,0.3076551012307822,0.24906385504194137,0.3776777284682961,500,500
51.483333333333334,friend - stranger,0.2590653340469466,0.2103640628994066,0.3146035372153389,500,500
51.483333333333334,stranger,0.5172415294811532,0.4535265885000514,0.5730524683657005,500,500
52.46666666666667,computer,0.46861942082424685,0.405123233875739,0.5332500829944556,500,500
52.46666666666667,friend,0.7766637216338198,0.7292345962184069,0.8307042599387356,500,500
52.46666666666667,friend - computer,0.3080443008095729,0.2478026173736227,0.3783653110791053,500,500
52.46666666666667,friend - stranger,0.2591065412157456,0.20893346833705326,0.3161745750529473,500,500
52.46666666666667,stranger,0.5175571804180742,0.45396768705852353,0.5745134958480969,500,500
53.449999999999996,computer,0.46858790104043824,0.4032241928817376,0.5362997787410537,500,500
53.449999999999996,friend,0.7770131346891084,0.7281135036654427,0.8327744107968446,500,500
53.449999999999996,friend - computer,0.3084252336486701,0.2465201732238875,0.3802943251176037,500,500
53.449999999999996,friend - stranger,0.25914089849647765,0.2074773048798198,0.3182683212635051,500,500
53.449999999999996,stranger,0.5178722361926307,0.4530207853959413,0.5773856930359844,500,500
54.43333333333333,computer,0.4685572038896071,0.4016223211574403,0.539853170733001,500,500
54.43333333333333,friend,0.777355123605588,0.7272825098504611,0.8348207945051668,500,500
54.43333333333333,friend - computer,0.30879791971598086,0.24547312310911962,0.382872725361554,500,500
54.43333333333333,friend - stranger,0.2591684441085071,0.20641642514345057,0.3206681648665977,500,500
54.43333333333333,stranger,0.5181866794970809,0.4506066241926719,0.580542756194595,500,500
55.416666666666664,computer,0.46852733041649414,0.3992256709561295,0.5405596837240582,500,500
55.416666666666664,friend,0.7776897112200473,0.7260428821987919,0.8368435023052015,500,500
55.416666666666664,friend - computer,0.30916238080355307,0.24421913766357248,0.38590959267234026,500,500
55.416666666666664,friend - stranger,0.25918921779509524,0.2057761393292453,0.3230765595639301,500,500
55.416666666666664,stranger,0.518500493424952,0.448423012043413,0.5836207666986173,500,500
56.4,computer,0.4684982817833022,0.3976129063214024,0.5429053669077367,500,500
56.4,friend,0.7780169222056741,0.7256467298523108,0.8388426322097161,500,500
56.4,friend - computer,0.3095186404223718,0.24327816035422123,0.39079909404210905,500,500
56.4,friend - stranger,0.25920326072519145,0.205310775364156,0.32503653309424196,500,500
56.4,stranger,0.5188136614804826,0.4468707092571678,0.5866866436215911,500,500
57.38333333333333,computer,0.46847005928436847,0.3957596171703004,0.5473152021300236,500,500
57.38333333333333,friend,0.7783367829860318,0.7253571649248043,0.8408182887803167,500,500
57.38333333333333,friend - computer,0.3098667237016634,0.24126134867026797,0.3938684601031482,500,500
57.38333333333333,friend - stranger,0.2592106153991137,0.20482838638732276,0.3265000321135021,500,500
57.38333333333333,stranger,0.5191261675869182,0.44498099632618954,0.5899962759154475,500,500
58.36666666666667,computer,0.4684426643589772,0.3930515867754959,0.5507654587396278,500,500
58.36666666666667,friend,0.7786493216519712,0.7239438893970662,0.8427569710210343,500,500
58.36666666666667,friend - computer,0.3102066572929939,0.23965833289226668,0.39674522622888736,500,500
58.36666666666667,friend - stranger,0.2592113255583266,0.20389639769676818,0.32797288445576195,500,500
58.36666666666667,stranger,0.5194379960936445,0.44285387662857445,0.5923497043948788,500,500
59.35,computer,0.46841609860223465,0.39168093290696004,0.5536592259023054,500,500
59.35,friend,0.7789545678816241,0.7219186826878463,0.8450046540222175,500,500
59.35,friend - computer,0.3105384692793895,0.23819926641233416,0.39919693305903026,500,500
59.35,friend - stranger,0.25920543609947516,0.20336813365712042,0.3294637842439712,500,500
59.35,stranger,0.519749131782149,0.4416750639088907,0.5947817133109735,500,500
60.0,computer,0.46839899423382814,0.390390846788423,0.5548333078344364,500,500
60.0,friend,0.7791523525372713,0.7207445528956712,0.8464765471162914,500,500
60.0,friend - computer,0.3107533583034432,0.23696517046796817,0.40076912413620147,500,500
60.0,friend - stranger,0.2591979423510414,0.20173455999106316,0.3309634519415624,500,500
60.0,stranger,0.51995441018623,0.44089601744641627,0.5968554010683633,500,500
60.33333333333333,computer,0.4683903637739396,0.38972565932913633,0.5554479038220439,500,500
60.33333333333333,friend,0.7792525528635852,0.7199381800248466,0.8472270946236681,500,500
60.33333333333333,friend - computer,0.31086218908964547,0.23631774156151603,0.4018417971062888,500,500
60.33333333333333,friend - stranger,0.2591929929927772,0.2007945955707214,0.33141904556140167,500,500
60.33333333333333,stranger,0.5200595598708079,0.44003651714505504,0.5980510038878114,500,500
61.31666666666666,computer,0.4683654618054055,0.3876428511352413,0.5572599435478822,500,500
61.31666666666666,friend,0.7795433092233369,0.7176474265094461,0.8494295095278896,500,500
61.31666666666666,friend - computer,0.3111778474179314,0.23428070812761098,0.40509722412802956,500,500
61.31666666666666,friend - stranger,0.2591740432048347,0.19899469394555702,0.332001689019946,500,500
61.31666666666666,stranger,0.5203692660185021,0.43749356146418344,0.6015716991948596,500,500
62.3,computer,0.4683413948042011,0.38641214435851046,0.5590704133109718,500,500
62.3,friend,0.7798268709529513,0.7156021631995237,0.8516199925184725,500,500
62.3,friend - computer,0.31148547614875033,0.23258472672046127,0.4083690329273549,500,500
62.3,friend - stranger,0.2591486346258778,0.19716409368873558,0.3326533512559477,500,500
62.3,stranger,0.5206782363270736,0.43566472886628577,0.6050887941913261,500,500
63.28333333333333,computer,0.4683181650568001,0.3845892272436663,0.561559161955354,500,500
63.28333333333333,friend,0.7801032733440558,0.7127999678216016,0.8537851105362632,500,500
63.28333333333333,friend - computer,0.31178510828725575,0.2308893605692998,0.4116224885170399,500,500
63.28333333333333,friend - stranger,0.25911681600141795,0.19518963816154392,0.3346722677379324,500,500
63.28333333333333,stranger,0.5209864573426379,0.4342355695469547,0.6086401063652772,500,500
64.26666666666667,computer,0.4682957750291432,0.38276943207083786,0.5642526575329064,500,500
64.26666666666667,friend,0.780372552924032,0.7103236317763785,0.8559249774828378,500,500
64.26666666666667,friend - computer,0.3120767778948888,0.22919469493824424,0.41473132467443863,500,500
64.26666666666667,friend - stranger,0.2590786368682538,0.19367623229580722,0.33759105281808255,500,500
64.26666666666667,stranger,0.5212939160557781,0.43260771044780066,0.6118503521666219,500,500
65.25,computer,0.4682742273651376,0.3809528037038185,0.5669427093610148,500,500
65.25,friend,0.7806347473953877,0.7077048035843572,0.8580397118290565,500,500
65.25,friend - computer,0.3123605200302503,0.22750081493285867,0.41756491679666063,500,500
65.25,friend - stranger,0.25903414749473946,0.19215471070981027,0.34006323581456727,500,500
65.25,stranger,0.5216005999006483,0.4304644813900085,0.6153258115285788,500,500
66.23333333333333,computer,0.468253524883133,0.3786485823767856,0.5696291691012251,500,500
66.23333333333333,friend,0.7808898955782236,0.7054487184509742,0.8602574182364028,500,500
66.23333333333333,friend - computer,0.31263637069509076,0.2258059195326928,0.4210806550629971,500,500
66.23333333333333,friend - stranger,0.25898339882520227,0.19060096278869906,0.34238551086047997,500,500
66.23333333333333,stranger,0.5219064967530215,0.42787103051827763,0.6187907496324855,500,500
67.21666666666667,computer,0.46823367057043297,0.3758502869649414,0.5723118891042782,500,500
67.21666666666667,friend,0.781138037355695,0.703154011199737,0.862620060524445,500,500
67.21666666666667,friend - computer,0.312904366785262,0.2241868240063514,0.4247884249525788,500,500
67.21666666666667,friend - stranger,0.25892644242837176,0.18880038146868144,0.3447512189710968,500,500
67.21666666666667,stranger,0.5222115949273233,0.4242199007407533,0.6220158772534359,500,500
68.19999999999999,computer,0.4682146675759143,0.37382463846486147,0.5749907224402654,500,500
68.19999999999999,friend,0.7813792136223621,0.7013371028302258,0.8649504100386278,500,500
68.19999999999999,friend - computer,0.3131645460464478,0.22257224007323792,0.4284755654215938,500,500
68.19999999999999,friend - stranger,0.25886333044966575,0.18696705888984527,0.3471562629267867,500,500
68.19999999999999,stranger,0.5225158831726963,0.42072574998476975,0.6254644936059299,500,500
69.18333333333334,computer,0.4681965192008417,0.37104003615502507,0.5776655229285405,500,500
69.18333333333334,friend,0.7816134662353044,0.6986441161761409,0.867248653162365,500,500
69.18333333333334,friend - computer,0.31341694703446266,0.22071538633254462,0.4319027739031395,500,500
69.18333333333334,friend - stranger,0.2587941155671613,0.18497376181874714,0.3502882831999027,500,500
69.18333333333334,stranger,0.5228193506681431,0.4173924045204144,0.6289016937557903,500,500
70.16666666666666,computer,0.4681792288879823,0.3679708973839979,0.5803380733973114,500,500
70.16666666666666,friend,0.7818408379678722,0.6958269962650553,0.8693527416570997,500,500
70.16666666666666,friend - computer,0.3136616090798899,0.219020702036046,0.43518986149279987,500,500
70.16666666666666,friend - stranger,0.25871885095106906,0.183039600425424,0.35341218112779704,500,500
70.16666666666666,stranger,0.5231219870168031,0.4139685999166757,0.6323271769872004,500,500
71.15,computer,0.46816280020913115,0.3645566799493752,0.5826594707668886,500,500
71.15,friend,0.7820613724659371,0.6930589680015024,0.871391539047447,500,500
71.15,friend - computer,0.3138985722568059,0.21714553515341115,0.43846146460958196,500,500
71.15,friend - stranger,0.25863759022651867,0.18133414586435995,0.35607630389714423,500,500
71.15,stranger,0.5234237822394184,0.4100479881065222,0.635355302427607,500,500
72.13333333333333,computer,0.468147236851175,0.3610035937877138,0.5853335049199462,500,500
72.13333333333333,friend,0.7822751142065056,0.6900770563743905,0.8734033436452564,500,500
72.13333333333333,friend - computer,0.31412787735533065,0.21518293359473553,0.4417175692411121,500,500
72.13333333333333,friend - stranger,0.25855038743945846,0.17939972757616102,0.35861539352220945,500,500
72.13333333333333,stranger,0.5237247267670472,0.4059144142682871,0.638200271949473,500,500
73.11666666666667,computer,0.4681325426008273,0.35753042287752523,0.5883387973464707,500,500
73.11666666666667,friend,0.7824821084585549,0.687078555609612,0.8753883305541709,500,500
73.11666666666667,friend - computer,0.3143495658577275,0.21320275411274936,0.44495816370501867,500,500
73.11666666666667,friend - stranger,0.258457297025467,0.17730052064758992,0.3610096461664306,500,500
73.11666666666667,stranger,0.5240248114330879,0.4017891597603456,0.6410364533574399,500,500
74.1,computer,0.46811872132817683,0.35366578519456726,0.591723122121116,500,500
74.1,friend,0.782682401245948,0.6833297995573602,0.8773466800626505,500,500
74.1,friend - computer,0.3145636799177712,0.2113336989137233,0.4481832386118244,500,500
74.1,friend - stranger,0.2583583737812742,0.17570911156443392,0.36410623166009204,500,500
74.1,stranger,0.5243240274646738,0.39817418384401737,0.6438636783249196,500,500
75.0,computer,0.4681068398419584,0.3502832997866796,0.5946184874717616,500,500
75.0,friend,0.7828598862199506,0.6799805468113687,0.8791158785012295,500,500
75.0,friend - computer,0.3147530463779921,0.2095574678786244,0.4510227197160342,500,500
75.0,friend - stranger,0.2582627684997521,0.1739366148512911,0.366540868983223,500,500
75.0,stranger,0.5245971177201985,0.3952248469134986,0.6464535730618254,500,500
75.08333333333333,computer,0.4681057769691963,0.3500459683682676,0.5948721994292844,500,500
75.08333333333333,friend,0.7828760393122952,0.6797415296374603,0.8792785774236419,500,500
75.08333333333333,friend - computer,0.3147702623430989,0.20938061541346856,0.4512604615013602,500,500
75.08333333333333,friend - stranger,0.25825367283879025,0.17372536225405796,0.36676466503366406,500,500
75.08333333333333,stranger,0.5246223664735049,0.3949521283258969,0.6466940399419104,500,500
76.06666666666666,computer,0.46809371350736395,0.3461160305975078,0.5978639546654002,500,500
76.06666666666666,friend,0.7830630700876198,0.6769142017058054,0.8811842126353442,500,500
76.06666666666666,friend - computer,0.3149693565802558,0.20713865517995733,0.4540522379196824,500,500
76.06666666666666,friend - stranger,0.2581432496414416,0.17135958063717355,0.3694253384350553,500,500
76.06666666666666,stranger,0.5249198204461781,0.3917033493291727,0.6495264063102859,500,500
77.05,computer,0.46808253495455004,0.3429666845932405,0.6008570151693015,500,500
77.05,friend,0.7832435416566997,0.674074227469808,0.8830637802233258,500,500
77.05,friend - computer,0.3151610067021497,0.20442575642221367,0.4568190554490195,500,500
77.05,friend - stranger,0.25802715992261765,0.16868378670730966,0.372136572135491,500,500
77.05,stranger,0.5252163817340821,0.38795883749624394,0.6523491753361593,500,500
78.03333333333333,computer,0.4680722453313241,0.3398186900579527,0.603843223352585,500,500
78.03333333333333,friend,0.7834175027289574,0.6712217856593796,0.8849174790242479,500,500
78.03333333333333,friend - computer,0.31534525739763325,0.20172608749234483,0.459561022286455,500,500
78.03333333333333,friend - stranger,0.25790545968603895,0.16613323531063637,0.37483943559097566,500,500
78.03333333333333,stranger,0.5255120430429183,0.3843956233013006,0.6551621828306384,500,500
79.01666666666667,computer,0.4680628486468348,0.33610465982373555,0.606822384826854,500,500
79.01666666666667,friend,0.7835850026097722,0.6683570587446717,0.8867455119714265,500,500
79.01666666666667,friend - computer,0.31552215396293737,0.1990829519268236,0.46265205068649146,500,500
79.01666666666667,friend - stranger,0.2577782051878592,0.16456351133230215,0.3770928322313866,500,500
79.01666666666667,stranger,0.5258067974219128,0.38140108177530296,0.6579652668311589,500,500
80.0,computer,0.4680543488784147,0.33229230653572667,0.610139125752868,500,500
80.0,friend,0.7837460911731027,0.6654802328931345,0.8885480858824675,500,500
80.0,friend - computer,0.315691742294688,0.19674677081453362,0.4659927963743106,500,500
80.0,friend - stranger,0.257645452920326,0.16298591060245798,0.3793442637697985,500,500
80.0,stranger,0.5261006382527766,0.3784155456568203,0.6607582676375019,500,500
