age,contrast,estimate,se,ci_low,ci_high
45.58333333333333,friend - stranger,0.25709117311184526,0.025978115517359682,0.2061740666978203,0.30800827952587023
46.56666666666666,computer,0.4678375739035815,0.02902859838845115,0.41094152106221726,0.5247336267449457
46.56666666666666,stranger,0.5157662598492692,0.02814119924223895,0.4606095093344808,0.5709230103640575
46.56666666666666,friend,0.7729038264935859,0.02146802751002807,0.730826492573931,0.8149811604132409
46.56666666666666,friend - computer,0.3050662525900044,0.030597720103217443,0.24509472118769823,0.3650377839923106
46.56666666666666,friend - stranger,0.25713756664431675,0.02614438556622034,0.2058945709345249,0.3083805623541086
47.55,computer,0.46782500938738036,0.029435084635182004,0.4101322435024236,0.5255177752723371
47.55,stranger,0.5162084582299097,0.028702614700505984,0.45995133341691796,0.5724655830429014
47.55,friend,0.7733917386243724,0.021781892905500335,0.7306992285295917,0.8160842487191531
47.55,friend - computer,0.305566729236992,0.03097788450774607,0.2448500756018097,0.3662833828721743
47.55,friend - stranger,0.2571832803944627,0.026388669929077596,0.2054614873334706,0.3089050734554548
48.53333333333333,computer,0.46781244491167834,0.029949862753281764,0.40911071391524606,0.5265141759081106
48.53333333333333,stranger,0.5166506369486464,0.029356924251417615,0.4591110654158679,0.574190208481425
48.53333333333333,friend,0.773878951564371,0.022177650463191492,0.7304107566565157,0.8173471464722264
48.53333333333333,friend - computer,0.3060665066526927,0.03145192761052421,0.24442072853606522,0.36771228476932016
48.53333333333333,friend - stranger,0.2572283146157246,0.026708653033556237,0.20487935466995438,0.3095772745614948
49.516666666666666,computer,0.46779988047648996,0.030567459935766043,0.40788765900238855,0.5277121019505914
49.516666666666666,stranger,0.5170927953667683,0.030098037323423105,0.45810064221285907,0.5760849485206776
49.516666666666666,friend,0.7743654649341132,0.022650267626782777,0.7299709403856189,0.8187599894826074
49.516666666666666,friend - computer,0.3065655844576232,0.03201545655750145,0.24381528960492038,0.36931587931032606
49.516666666666666,friend - stranger,0.25727266956734485,0.027101481735069197,0.20415376536660923,0.31039157376808046
50.5,computer,0.46778731608182966,0.03128178478741272,0.4064750178985007,0.5290996142651586
50.5,stranger,0.5175349328456255,0.03091967911386905,0.4569323617824421,0.5781375039088088
50.5,friend,0.7748512783599799,0.02319432486535693,0.7293904016238804,0.8203121550960795
50.5,friend - computer,0.30706396227815025,0.032663622782512655,0.24304326162442547,0.37108466293187503
50.5,friend - stranger,0.25731634551435445,0.027563873123726625,0.20329115419185026,0.3113415368368586
51.483333333333334,computer,0.467774751727712,0.03208637568476536,0.40488545538557186,0.5306640480698521
51.483333333333334,stranger,0.5179770487466312,0.0318155768759055,0.4556185180698564,0.580335579423406
51.483333333333334,friend,0.7753363914741944,0.023804222491805062,0.7286801153902565,0.8219926675581324
51.483333333333334,friend - computer,0.30756163974648243,0.0333912865579303,0.24211471809293905,0.3730085614000258
51.483333333333334,friend - stranger,0.2573593427275632,0.028092227534727048,0.2022985767594982,0.31242010869562825
52.46666666666667,computer,0.4677621874141515,0.03297462372923053,0.40313192490485966,0.5323924499234434
52.46666666666667,stranger,0.518419142431267,0.032779607762862074,0.4541711112160573,0.5826671736464766
52.46666666666667,friend,0.7758208039148137,0.024474357552845386,0.7278510631112367,0.8237905447183906
52.46666666666667,friend - computer,0.3080586165006622,0.03419316774089629,0.24104000772850545,0.37507722527281895
52.46666666666667,friend - stranger,0.2574016614835467,0.028682738926033728,0.2011834931885206,0.31361982977857283
53.449999999999996,computer,0.46774962314116253,0.033939959395376605,0.40122730272622437,0.5342719435561006
53.449999999999996,stranger,0.5188612132610838,0.0338059080481556,0.45260163348669885,0.5851207930354688
53.449999999999996,friend,0.77630451532572,0.025199264408433904,0.7269139570851896,0.8256950735662504
53.449999999999996,friend - computer,0.30855489218455745,0.0350639759831051,0.23982949925767144,0.37728028511144346
53.449999999999996,friend - stranger,0.25744330206463617,0.029331496458471485,0.19995356900603206,0.3149330351232403
54.43333333333333,computer,0.46773705890875983,0.034975998531698665,0.39918410178663044,0.5362900160308892
54.43333333333333,stranger,0.5193032605977069,0.03488894712729818,0.4509209242282025,0.5876855969672113
54.43333333333333,friend,0.7767875253566128,0.02597371819151945,0.7258790377012346,0.8276960130119909
54.43333333333333,friend - computer,0.30905046644785295,0.03599851705131573,0.23849337302727414,0.37960755986843175
54.43333333333333,friend - stranger,0.25748426475890585,0.030034573121037373,0.1986165014416726,0.3163520280761391
55.416666666666664,computer,0.4677244947169579,0.0360766484898284,0.3970142636768942,0.5384347257570216
55.416666666666664,stranger,0.5197452838028384,0.03602357167679502,0.44913908331632013,0.5903514842893566
55.416666666666664,friend,0.7772698336630001,0.026792804208328445,0.7247559374146764,0.8297837299113238
55.416666666666664,friend - computer,0.3095453389460422,0.03699177472785642,0.2370414604794436,0.38204921741264075
55.416666666666664,friend - stranger,0.2575245498601617,0.030788099214748597,0.19717987539925447,0.31786922432106895
56.4,computer,0.467711930565771,0.037236178511760434,0.39472902068272053,0.5406948404488214
56.4,stranger,0.5201872822382595,0.037205026023730436,0.44726543123174783,0.5931091332447711
56.4,friend,0.7777514399061889,0.02765195849320298,0.7235536012595111,0.8319492785528667
56.4,friend - computer,0.3100395093404179,0.038038969805793195,0.23548312852106323,0.3845958901597726
56.4,friend - stranger,0.2575641576679294,0.031588320184367594,0.1956510501065689,0.3194772652292899
57.38333333333333,computer,0.46769936645521387,0.038449260232041,0.3923388164004135,0.5430599165100143
57.38333333333333,stranger,0.5206292552658355,0.038428954584559735,0.4453085042800984,0.5959500062515726
57.38333333333333,friend,0.7782323437532783,0.02854698549980806,0.7222802521736545,0.8341844353329021
57.38333333333333,friend - computer,0.31053297729806445,0.039135598950697,0.2338272033546983,0.3872387512414306
57.38333333333333,friend - stranger,0.25760308848744284,0.032431639541444,0.1940370749862126,0.3211691019886731
58.36666666666667,computer,0.46768680238530086,0.03971098462967662,0.38985327251113466,0.5455203322594671
58.36666666666667,stranger,0.5210712022475178,0.039691391539553464,0.443276074829993,0.5988663296650426
58.36666666666667,friend,0.7787125448771489,0.029474058735811378,0.7209433897549586,0.8364816999993392
58.36666666666667,friend - computer,0.31102574249184806,0.04027745678796469,0.23208192718743725,0.38996955779625886
58.36666666666667,friend - stranger,0.2576413426296311,0.03331464843547516,0.1923446316960998,0.3229380535631624
59.35,computer,0.46767423835604666,0.04101686142274986,0.3872811899674569,0.5480672867446363
59.35,stranger,0.5215131225453478,0.04098874200712191,0.4411751882113888,0.6018510568793067
59.35,friend,0.7791920429564556,0.030429709441699412,0.7195498124507248,0.8388342734621864
59.35,friend - computer,0.31151780460040895,0.04146064466425605,0.2302549410584671,0.3927806681423508
59.35,friend - stranger,0.25767892041110785,0.03423414385530452,0.19057999845471096,0.32477784236750473
60.0,computer,0.46766593334208795,0.04190230181767334,0.3855374217794482,0.5497944449047277
60.0,stranger,0.5218052243928692,0.04186388438571513,0.4397520109968676,0.6038584377888709
60.0,friend,0.7795086132025242,0.03107556172993741,0.7186005122118468,0.8404167141932015
60.0,friend - computer,0.31184267986043623,0.04226367915527431,0.22900586871609857,0.3946794910047739
60.0,friend - stranger,0.25770338880965493,0.03486051222117559,0.18937678485615078,0.3260299927631591
60.33333333333333,computer,0.46766167436746575,0.0423628061116528,0.38463057438862625,0.5506927743463053
60.33333333333333,stranger,0.5219550155214583,0.04231775805832273,0.4390122097271457,0.6048978213157709
60.33333333333333,friend,0.7796708376756172,0.031410807488136135,0.7181056549988704,0.841236020352364
60.33333333333333,friend - computer,0.3120091633081514,0.04268156929823721,0.2283532874836065,0.39566503913269635
60.33333333333333,friend - stranger,0.2577158221541589,0.035187137567432344,0.1887490325219915,0.3266826117863263
61.31666666666666,computer,0.46764911041957247,0.043745118919995635,0.381908677336381,0.5533895435027639
61.31666666666666,stranger,0.5223968805380796,0.043675512072542826,0.43679287687589574,0.6080008842002635
61.31666666666666,friend,0.7801489287248079,0.03241453772302122,0.7166164347876863,0.8436814226619295
61.31666666666666,friend - computer,0.31249981830523543,0.043936934126053415,0.22638342741817075,0.3986162091923001
61.31666666666666,friend - stranger,0.25775204818672826,0.03617085781540185,0.18685716686854065,0.32864692950491586
62.3,computer,0.4676365465123815,0.04516045893165526,0.3791220470063372,0.5561510460184258
62.3,stranger,0.5228387169575406,0.0450593692281283,0.4345223532704091,0.611155080644672
62.3,friend,0.7806263157999488,0.03343837415101809,0.7150871024639534,0.8461655291359442
62.3,friend - computer,0.3129897692875673,0.04522372566896881,0.2243512669763884,0.40162827159874614
62.3,friend - stranger,0.2577875988424082,0.037182745597861895,0.18490941747059889,0.33066578021421755
63.28333333333333,computer,0.4676239826459073,0.04660581587389044,0.3762765835330821,0.5589713817587326
63.28333333333333,stranger,0.5232805241422724,0.0464669603569475,0.43220528184265533,0.6143557664418895
63.28333333333333,friend,0.7811029986026976,0.03448005362235663,0.7135220935028787,0.8486839037025166
63.28333333333333,friend - computer,0.3134790159567903,0.046539196775450736,0.22226219027690686,0.4046958416366737
63.28333333333333,friend - stranger,0.25782247446042517,0.03822044707702631,0.1829103981894536,0.33273455073139674
64.26666666666667,computer,0.46761141882016444,0.048078481289750695,0.3733775954922531,0.5618452421480757
64.26666666666667,stranger,0.523722301454812,0.04789615595935816,0.42984583577447005,0.617598767135154
64.26666666666667,friend,0.78157897684044,0.03553755015204067,0.7119253785424402,0.8512325751384398
64.26666666666667,friend - computer,0.31396755802027554,0.047880848158437676,0.2201210956297377,0.4078140204108134
64.26666666666667,friend - stranger,0.25785667538562795,0.03928180338941163,0.18086434074238117,0.33484901002887474
65.25,computer,0.4675988550351673,0.049576020283425906,0.37042985527965255,0.564767854790682
65.25,stranger,0.5241640482578049,0.049345041856430356,0.42744776621920144,0.6208803302964084
65.25,friend,0.7820542502262806,0.03660905057195742,0.7103005111052441,0.8538079893473172
65.25,friend - computer,0.3144553951911133,0.04924640927954889,0.21793243300319748,0.41097835737902916
65.25,friend - stranger,0.2578902019684757,0.040364838865406906,0.17877511779227814,0.3370052861446732
66.23333333333333,computer,0.46758629129093054,0.051096244596544924,0.3674376518817025,0.5677349307001586
66.23333333333333,stranger,0.5246057639140085,0.05081189672776599,0.4250144463275871,0.6241970815004299
66.23333333333333,friend,0.7825288184790324,0.03769293191467698,0.7086506719262655,0.8564069650317994
66.23333333333333,friend - computer,0.3149425271881019,0.05063381933023403,0.2157002413008432,0.4141848130753606
66.23333333333333,friend - stranger,0.25792305456502396,0.04146774842884052,0.17664626764449654,0.3391998414855514
67.21666666666667,computer,0.4675737275874684,0.052637187460720984,0.3644048401644553,0.5707426150104815
67.21666666666667,stranger,0.5250474477862955,0.05229517162531937,0.4225489114006696,0.6275459841719215
67.21666666666667,friend,0.7830026813232087,0.038787740715148955,0.7069787095215168,0.8590266531249007
67.21666666666667,friend - computer,0.3154289537357403,0.05204120882166876,0.21342818444526956,0.41742972302621106
67.21666666666667,friend - stranger,0.2579552335369132,0.042588884748564725,0.17448101942972633,0.34142944764410005
68.19999999999999,computer,0.46756116392479574,0.05419708044930972,0.36133488624414867,0.5737874416054428
68.19999999999999,stranger,0.5254890992376571,0.053793471448611394,0.42005389519837877,0.6309243032769354
68.19999999999999,friend,0.7834758384890121,0.03989217427324753,0.705287176913447,0.8616645000645773
68.19999999999999,friend - computer,0.3159146745642164,0.05346688211277726,0.21111958562317296,0.42070976350525985
68.19999999999999,friend - stranger,0.25798673925135507,0.043726745551657856,0.17228231797010568,0.34369116053260446
69.18333333333334,computer,0.46754860030292694,0.05577433239859557,0.3582309088016796,0.5768662918041743
69.18333333333334,stranger,0.5259307176312058,0.05530553830032535,0.41753186256256813,0.6343295726998435
69.18333333333334,friend,0.7839482897123258,0.04100506382787488,0.703578364609691,0.8643182148149605
69.18333333333334,friend - computer,0.31639968940939883,0.054909301069856316,0.20877745931248046,0.4240219195063172
69.18333333333334,friend - stranger,0.25801757208112,0.04487996137931844,0.17005284777765584,0.3459822963845841
70.16666666666666,computer,0.4675360367218764,0.057367510367797636,0.355095716400993,0.5799763570427597
70.16666666666666,stranger,0.5263723023301791,0.056830236602315884,0.4149850385896399,0.6377595660707182
70.16666666666666,friend,0.7844200347347032,0.0421253595375568,0.7018543300410919,0.8669857394283146
70.16666666666666,friend - computer,0.31688399801282685,0.05636706995275061,0.20640454090543564,0.42736345512021806
70.16666666666666,friend - stranger,0.25804773240452417,0.04604728396746809,0.1677950558282867,0.34830040898076164
71.15,computer,0.46752347318165866,0.05897532254418493,0.3519318409950562,0.583115105368261
71.15,stranger,0.5268138526979418,0.05836653983213105,0.41241543462696495,0.6412122707689186
71.15,friend,0.7848910733033587,0.043252117132048386,0.7001169237245439,0.8696652228821735
71.15,friend - computer,0.31736760012170007,0.05783892155318445,0.20400331387745854,0.4307318863659416
71.15,friend - stranger,0.25807722060541693,0.04722757535960301,0.16551117290059503,0.35064326831023884
72.13333333333333,computer,0.46751090968228837,0.0605966029632033,0.3487415678744099,0.5862802514901668
72.13333333333333,stranger,0.5272553680979906,0.05991351873301851,0.40982487138127427,0.6446858648147068
72.13333333333333,friend,0.785361405171157,0.04438448608617417,0.6983678124422557,0.8723549979000584
72.13333333333333,friend - computer,0.3178504954888687,0.05932370456372506,0.20157603454396755,0.4341249564337698
72.13333333333333,friend - stranger,0.2581060370731665,0.048419797804807346,0.1632032333757441,0.35300884077058886
73.11666666666667,computer,0.46749834622378,0.062230297895571704,0.3455269623484595,0.5894697300991005
73.11666666666667,stranger,0.5276968478939562,0.06147033085158656,0.40721499942484657,0.6481786963630659
73.11666666666667,friend,0.785831030096604,0.04552169916501923,0.6966084997331663,0.8750535604600418
73.11666666666667,friend - computer,0.31833268387282404,0.06082037212528181,0.19912475450727168,0.4375406132383764
73.11666666666667,friend - stranger,0.25813418220264783,0.04962300445484859,0.1608730934711446,0.3553952709341511
74.1,computer,0.46748578280614783,0.06387545374770803,0.3422898934606401,0.5926816721516556
74.1,stranger,0.5281382914496068,0.06303621126363597,0.4045873173728803,0.6516892655263333
74.1,friend,0.7862999478438362,0.04666306319445473,0.6948403439827049,0.8777595517049674
74.1,friend - computer,0.31881416503768834,0.062327971482546825,0.19665134093189657,0.4409769891434801
74.1,friend - stranger,0.2581616563942294,0.05083633084732046,0.1585224479334813,0.3578008648549775
75.0,computer,0.46747428412076464,0.06539049726844826,0.33930890947460607,0.5956396587669233
75.0,stranger,0.5285422922290384,0.06447674444677819,0.4021678731133531,0.6549167113447236
75.0,friend,0.7867285067806261,0.04771080432501798,0.6932153303035908,0.8802416832576614
75.0,friend - computer,0.3192542226598615,0.0637166489286312,0.1943695907597443,0.44413885455997865
75.0,friend - stranger,0.25818621455158774,0.05195502868203322,0.15635435833480263,0.3600180707683729
75.08333333333333,computer,0.46747321942940656,0.06553120632423269,0.3390320550339105,0.5959143838249026
