model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,participant_id,kappa,alpha,theta,theta_stranger,alpha_negative,phi,base_model,theta_upper,theta_at_upper,theta_near_upper,theta_stranger_at_upper,theta_stranger_near_upper,kappa_theta
M5_theta10,41,3,-20.391801422626845,46.78360284525369,47.432251493902335,51.924319045366616,0.17689668512480122,0.2824597368971644,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10897,0.254740181023926,0.0,10.0,,,,M5,10,True,True,False,False,2.54740181023926
M6_theta10,41,3,-13.116880285278583,32.233760570557166,32.88240921920581,37.374476770670086,0.43288431067871913,0.5384473624510824,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10897,1.3324222074332517,0.004995369358628093,1.5401057469911892,,,,M6,10,False,False,False,False,2.0520710990866373
M7_theta10,41,4,-11.553248678113562,31.106497356227123,32.21760846733824,37.96078562304436,0.4527172015212863,0.5934679372177705,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10897,1.3282250649942435,0.0,10.0,1.2134406076743014,,,M7,10,True,True,False,False,13.282250649942435
M4_theta10,79,3,-35.844427031180146,77.68885406236029,78.00885406236029,84.79719761976136,0.29062452855624304,0.34541041618493784,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10898,0.2611794937840353,0.3914469004600833,6.612434892434398,,,,M4,10,False,False,False,False,1.7270323978859081
M5_theta10,79,3,-41.37868026084586,88.75736052169172,89.07736052169172,95.86570407909278,0.18955820337317397,0.24434409100186882,True,101,101,93,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10898,0.18969744996068105,0.5908554874804399,10.0,,,,M5,10,True,True,False,False,1.8969744996068105
M6_theta10,79,3,-35.88459033405273,77.76918066810546,78.08918066810546,84.87752422550653,0.2898910678235848,0.3446769554522796,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10898,0.34108182935398934,0.3158682436208728,3.6012512778476227,,,,M6,10,False,False,False,False,1.228321373811659
M7_theta10,79,4,-35.68135438965829,79.36270877931658,79.90324931985712,88.84050018918467,0.2753405924845884,0.3483884426561815,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10898,0.30790813253674226,0.34300009240470564,4.772235721595448,3.4045437651496515,,,M7,10,False,False,False,False,1.469410189061587
M4_theta10,83,3,-49.073365962953346,104.14673192590669,104.45052939426112,111.40325374929648,0.09486762846808512,0.147013232355638,True,101,100,90,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10908,0.0530733219926978,0.0,10.0,,,,M4,10,True,True,False,False,0.530733219926978
M5_theta10,83,3,-55.56988046728268,117.13976093456536,117.44355840291979,124.39628275795515,-0.018053928862748037,0.03409167502480481,True,101,101,92,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10908,0.03495321536961235,0.0,10.0,,,,M5,10,True,True,False,False,0.3495321536961235
M6_theta10,83,3,-52.19584076554097,110.39168153108194,110.69547899943638,117.64820335447173,0.040593183733218706,0.09273878762077159,True,101,101,94,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10908,0.04080558314748211,0.0,10.0,,,,M6,10,True,True,False,False,0.4080558314748211
M7_theta10,83,4,-52.19584076554098,112.39168153108196,112.90450204390247,122.06704396226834,0.02321131577070095,0.09273878762077148,True,101,100,94,alpha;theta;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10908,0.040805582131750215,0.0,10.0,10.0,,,M7,10,True,True,True,True,0.4080558213175022
M4_theta10,84,3,-35.50592143154535,77.0118428630907,77.3118428630907,84.30429325962065,0.3386630726886841,0.3901878955775756,True,101,101,94,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10918,4.815509080728145,0.02294615217485661,0.566884146955952,,,,M4,10,False,False,False,False,2.729835757387215
M5_theta10,84,3,-35.96350157437621,77.92700314875242,78.22700314875242,85.21945354528236,0.33080416074973956,0.3823289836386311,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10918,2.104795716268641,0.043576540797876456,0.6117884294295319,,,,M5,10,False,False,False,False,1.2876896655259986
M6_theta10,84,3,-39.683647587980886,85.36729517596177,85.66729517596177,92.65974557249172,0.2669108725924739,0.3184356954813655,True,101,101,89,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10918,4.2781761474292095,0.008428341791977094,0.457922007015364,,,,M6,10,False,False,False,False,1.9590710077960414
M7_theta10,84,4,-32.81429075283769,73.62858150567538,74.13491061959944,83.35184870104864,0.36771672972662667,0.436416493578482,True,101,101,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10918,4.696717180761938,0.02831188125993913,0.5734697195911732,0.35324460767964194,,,M7,10,False,False,False,False,2.6934250846505945
M4_theta10,84,3,-11.621819653499356,29.243639306998713,29.543639306998713,36.53608970352865,0.748871110680044,0.8003959335689356,True,101,101,94,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10924,0.43359558031912476,0.0,10.0,,,,M4,10,True,True,False,False,4.335955803191248
M5_theta10,84,3,-48.28159376067745,102.5631875213549,102.8631875213549,109.85563791788485,0.11924165467366943,0.17076647756256103,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10924,0.1037603500112619,0.007439838399282833,10.0,,,,M5,10,True,True,False,False,1.037603500112619
M6_theta10,84,3,-29.16246292501861,64.32492585003722,64.62492585003722,71.61737624656716,0.4476115980392918,0.49913642092818333,True,101,100,97,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10924,0.17777517893530012,0.0,10.0,,,,M6,10,True,True,False,False,1.7777517893530013
M7_theta10,84,4,-29.161296661011924,66.32259332202385,66.8289224359479,76.0458605173971,0.43045668759178995,0.4991564514436454,True,101,101,100,alpha;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10924,0.17996772808137396,0.0,9.767199079443836,10.0,,,M7,10,False,False,True,True,1.7577806280459942
M4_theta10,42,3,-21.702056088478695,49.40411217695739,50.03569112432581,54.6171210318075,0.15148729003311337,0.2545369358108964,True,101,101,85,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10926,3.924680176478,0.0125680222782063,0.7241608639532764,,,,M4,10,False,False,False,False,2.842099787338606
M5_theta10,42,3,-18.578784728902928,43.157569457805856,43.789148405174274,48.370578312655965,0.2587712924571727,0.36182093823495576,True,101,101,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10926,1.719393903356177,0.0,0.782045875681263,,,,M5,10,False,False,False,False,1.3446449107912064
M6_theta10,42,3,-23.70199054036509,53.40398108073018,54.0355600280986,58.61698993558029,0.08278977775122072,0.18583942352900384,True,101,101,91,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10926,2.04545993654892,0.026438286229931884,0.4308325799756607,,,,M6,10,False,False,False,False,0.8812507817002224
M7_theta10,42,4,-18.538411306601713,45.076822613203426,46.15790369428451,52.0275010863369,0.2258082328202373,0.3632077605239481,True,101,101,100,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10926,1.8952194264944542,0.0,0.7558795828657587,0.08560873328532059,,,M7,10,False,False,False,False,1.4325576695377105
M4_theta10,41,3,-6.64513026101356,19.29026052202712,19.938909170675768,24.430976722140045,0.6606102049684797,0.7661732567408428,True,101,100,97,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10928,20.0,0.019981081829072867,0.49489863674549217,,,,M4,10,False,False,False,False,9.897972734909843
M5_theta10,41,3,-6.456114548057437,18.912229096114874,19.560877744763523,24.052945296227797,0.6672612301326721,0.7728242819050353,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10928,8.839368142005645,0.049504691140059474,0.49386190143017394,,,,M5,10,False,False,False,False,4.365427158052212
M6_theta10,41,3,-10.784841376295747,27.569682752591493,28.218331401240142,32.710398952704416,0.5149433587067593,0.6205064104791225,True,101,100,86,kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10928,20.0,0.02872271985230682,0.4660077622576201,,,,M6,10,False,False,False,False,9.320155245152401
M7_theta10,41,4,-6.45611454805744,20.912229096114878,22.02334020722599,27.766517362932113,0.6320735462085509,0.772824281905035,True,101,100,97,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10928,8.839367930966104,0.04950469232031584,0.4938619026388863,0.0,,,M7,10,False,False,False,False,4.365427064512075
M4_theta10,42,3,-22.943666171831133,51.887332343662266,52.51891129103068,57.10034119851237,0.10883813027191588,0.211887776049699,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10929,1.2729792023710262,0.1312242101461743,1.008358230627987,,,,M4,10,False,False,False,False,1.2836190561290743
M5_theta10,42,3,-25.39911761467942,56.79823522935884,57.429814176727255,62.01124408420894,0.024493663135228452,0.12754330891301158,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10929,0.23852908753382404,0.2390693285682474,2.8265376377365956,,,,M5,10,False,False,False,False,0.6742114436093206
M6_theta10,42,3,-27.514192765524484,61.02838553104897,61.659964478417386,66.24139438589907,-0.048158918560763264,0.05489072721701982,True,101,101,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10929,0.31478703976686945,0.2545893986720389,0.9391861028999909,,,,M6,10,False,False,False,False,0.2956436131220706
M7_theta10,42,4,-25.399117614679415,58.79823522935883,59.87931631043991,65.7489137024923,-0.009856218790699124,0.1275433089130117,True,101,101,83,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10929,0.2385290917878488,0.2390693312507861,2.826537570148829,0.0,,,M7,10,False,False,False,False,0.6742114395118333
M4_theta10,83,3,-45.00138253516944,96.00276507033888,96.30656253869331,103.25928689372867,0.16564630675538491,0.2177919106429378,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10930,0.5013808419402721,0.0,2.0374641589016615,,,,M4,10,False,False,False,False,1.0215454954132435
M5_theta10,83,3,-43.788320936885285,93.57664187377057,93.880439342125,100.83316369716036,0.18673158328716072,0.23887718717471362,True,101,101,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10930,0.15893916666388175,0.16720583688662222,10.0,,,,M5,10,True,True,False,False,1.5893916666388175
M6_theta10,83,3,-47.245386824023655,100.49077364804731,100.79457111640174,107.7472954714371,0.12664132049919768,0.1787869243867506,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10930,0.3838225871738106,0.0,1.920213002997295,,,,M6,10,False,False,False,False,0.7370211227352139
M7_theta10,83,4,-42.120675677286044,92.24135135457209,92.7541718673926,101.91671378575847,0.19833650503531552,0.2678639768853861,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10930,0.24753645747597253,0.13097832579374394,6.834562027781451,1.2235384975914159,,,M7,10,False,False,False,False,1.6918032727568197
M4_theta10,83,3,-37.950307278849714,81.90061455769943,82.20441202605386,89.15713638108922,0.28820716585450956,0.3403527697420625,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10938,2.6425982729049227,0.03669577792893705,1.1772002898220724,,,,M4,10,False,False,False,False,3.110867452746983
M5_theta10,83,3,-44.944581031034474,95.88916206206895,96.19295953042338,103.14568388545874,0.1666336230003313,0.2187792268878842,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10938,0.13862571602682436,0.09833101800435816,10.0,,,,M5,10,True,True,False,False,1.3862571602682436
M6_theta10,83,3,-41.572847607836145,89.14569521567229,89.44949268402672,96.40221703906208,0.22524064816717224,0.2773862520547251,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10938,0.12411279030286117,0.19682245705196402,7.357642358119321,,,,M6,10,False,False,False,False,0.9131775231167123
M7_theta10,83,4,-39.344366142793234,86.68873228558647,87.20155279840698,96.36409471677285,0.24659395078694835,0.3161214226370189,True,101,101,98,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10938,0.16451410899565855,0.14775362570030565,10.0,3.74825259832247,,,M7,10,True,True,False,False,1.6451410899565855
M4_theta10,84,3,-50.60152020848281,107.20304041696562,107.50304041696562,114.49549081349556,0.07939705489419398,0.1309218777830855,True,101,101,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10940,0.09710941362616064,0.39082961684265394,6.573985701774025,,,,M4,10,False,False,False,False,0.6383958966860398
M5_theta10,84,3,-57.31192879215914,120.62385758431827,120.92385758431827,127.91630798084822,-0.03585381636781279,0.01567100652107878,True,101,101,90,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10940,0.02250978414310571,0.2569156522353963,10.0,,,,M5,10,True,True,False,False,0.2250978414310571
M6_theta10,84,3,-56.097173381304984,118.19434676260997,118.49434676260996,125.48679715913991,-0.014990463901951821,0.036534358986939686,True,101,101,84,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10940,0.024312620619967928,0.495506750069146,10.0,,,,M6,10,True,True,False,False,0.24312620619967928
M7_theta10,84,4,-56.04672495001848,120.09344990003696,120.59977901396101,129.8167170954102,-0.03129895603589582,0.03740080781595956,True,101,101,93,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10940,0.02878560441527202,0.5248429779326094,7.140787251028974,10.0,,,M7,10,False,False,True,True,0.2055518770217378
M4_theta10,84,3,-50.090475256973065,106.18095051394613,106.48095051394613,113.47340091047607,0.08817422176579458,0.13969904465468608,True,101,101,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10950,0.22740021864900892,0.1173716048344642,3.6293538734412603,,,,M4,10,False,False,False,False,0.82531586437517
M5_theta10,84,3,-53.12101890990633,112.24203781981267,112.54203781981266,119.53448821634261,0.03612481344098089,0.08764963632987244,True,101,101,100,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10950,0.05353384008323756,0.7196446096618019,10.0,,,,M5,10,True,True,False,False,0.5353384008323756
M6_theta10,84,3,-52.232773796245034,110.46554759249007,110.76554759249007,117.75799798902001,0.05138037082875481,0.10290519371764639,True,101,101,100,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10950,0.041092376176247496,0.2010637974528264,10.0,,,,M6,10,True,True,False,False,0.41092376176247497
M7_theta10,84,4,-51.8776713762942,111.7553427525884,112.26167186651246,121.47860994796166,0.04030429296425209,0.10900405681610748,True,101,101,98,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10950,0.054111147804035975,0.21633089017219997,10.0,5.90294384223754,,,M7,10,True,True,False,False,0.5411114780403598
M4_theta10,84,3,-15.134195259439375,36.268390518878746,36.56839051887874,43.56084091540869,0.6885462670082698,0.7400710898971614,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10951,10.356567562543836,0.0,0.8518855697532417,,,,M4,10,False,False,False,False,8.822610458705597
M5_theta10,84,3,-15.698405100401171,37.39681020080234,37.69681020080234,44.68926059733228,0.6788559962990277,0.7303808191879193,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10951,2.384583270431447,0.0,10.0,,,,M5,10,True,True,False,False,23.84583270431447
M6_theta10,84,3,-49.68195955286676,105.36391910573352,105.66391910573351,112.65636950226346,0.09519045486626401,0.14671527775515558,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10951,1.7193938956943249,0.0,0.5066098249573735,,,,M6,10,False,False,False,False,0.8710618405304784
M7_theta10,84,4,-15.698405100401166,39.396810200802335,39.90313931472639,49.12007739617559,0.6616810553360639,0.7303808191879193,True,101,101,101,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10951,2.3845832830464917,0.0,10.0,0.0,,,M7,10,True,True,False,False,23.845832830464918
M4_theta10,42,3,-15.509411289234297,37.018822578468594,37.65040152583701,42.2318314333187,0.3642039076963687,0.46725355347415176,True,101,101,93,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10952,0.12607887847273147,0.08265826266962259,10.0,,,,M4,10,True,True,False,False,1.2607887847273147
M5_theta10,42,3,-22.040827522542408,50.081655045084815,50.71323399245323,55.29466389993492,0.13985053127314764,0.2429001770509307,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10952,0.19339499334884072,0.14396926628619305,10.0,,,,M5,10,True,True,False,False,1.9339499334884072
M6_theta10,42,3,-21.207533674785488,48.415067349570975,49.04664629693939,53.62807620442108,0.16847407655319982,0.2715237223309829,True,101,100,97,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10952,0.08424912805300214,0.0,10.0,,,,M6,10,True,True,False,False,0.8424912805300213
M7_theta10,42,4,-18.987822303029343,45.97564460605869,47.05672568713977,52.92632307919216,0.21037101815673467,0.34777054586044553,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10952,0.24600613852023911,0.13384758227858579,10.0,2.465573894391221,,,M7,10,True,True,False,False,2.4600613852023914
M4_theta10,84,3,-54.71944542410899,115.43889084821798,115.73889084821798,122.73134124474792,0.008671932425914157,0.06019675531480573,True,101,100,99,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10953,0.4799334240103206,0.007065080814980481,0.0,,,,M4,10,False,False,False,False,0.0
M5_theta10,84,3,-11.244261200214321,28.488522400428643,28.788522400428644,35.78097279695858,0.7553556548252823,0.806880477714174,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10953,3.9332210767099145,0.03788386285217976,1.0551046917654263,,,,M5,10,False,False,False,False,4.149960011787292
M6_theta10,84,3,-45.061625533539775,96.12325106707955,96.42325106707955,103.4157014636095,0.1745444188773784,0.22606924176626997,True,101,101,100,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10953,2.8501045719173557,0.00872280879039035,0.49405267658603835,,,,M6,10,False,False,False,False,1.4081017923058745
M7_theta10,84,4,-11.244261200214329,30.488522400428657,30.994851514352707,40.21178959580191,0.7381807138623185,0.8068804777141738,True,101,101,100,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10953,3.933221081033572,0.03788386278742608,1.0551047000668023,0.0,,,M7,10,False,False,False,False,4.149960049000351
M4_theta10,59,3,-37.76177544227514,81.52355088455027,81.95991452091391,87.75616321626744,0.003274384942374927,0.07663175990283067,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10954,0.2434225110292673,0.7073648117301197,0.1692396274135555,,,,M4,10,False,False,False,False,0.0411967350706653
