model,n,k,log_likelihood,AIC,AICc,BIC,pseudo_r2_fareri,pseudo_r2_mcfadden,converged,n_starts,n_converged,n_near_best,boundary_parameters,optimizer_message,participant_id,kappa,alpha,theta,theta_stranger,alpha_negative,phi,theta_upper
M6,84,3,-43.66791293047317,93.33582586094634,93.63582586094634,100.62827625747629,0.198481350554386,0.2500061734432776,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10642,3.335593446637583,0.0,0.5205225312770306,,,,10.0
M7,84,4,-15.025702967171151,38.0514059343423,38.55773504826635,47.77467312971555,0.6732346747599494,0.7419344386118047,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10642,3.335593460476355,0.0,10.0,0.21590971303735204,,,10.0
M4,82,3,-21.809758616392035,49.61951723278407,49.927209540476376,56.83967497457683,0.563501027786329,0.6162825536725106,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10644,19.877809711451594,0.0073654520063033,0.9138052134990547,,,,10.0
M5,82,3,-21.62515521053472,49.25031042106944,49.55800272876175,56.470468162862204,0.5667489109346407,0.6195304368208223,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10644,1.6913190893732293,0.12674875831984606,10.0,,,,10.0
M6,82,3,-47.572517100729314,101.14503420145863,101.45272650915093,108.36519194325139,0.11023512650616483,0.16301665239234642,True,101,101,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10644,1.6818269430314348,0.022203787197263566,0.5703426381671757,,,,10.0
M7,82,4,-21.62515521053472,51.25031042106944,51.76979094054996,60.87718741012645,0.5491550689725802,0.6195304368208223,True,101,101,101,theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10644,1.6913190899531,0.12674875810601227,10.0,0.0,,,10.0
M4,83,3,-22.4858622486122,50.9717244972244,51.27552196557883,58.2282463206142,0.55700810748371,0.6091537113712628,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10647,4.695869433192269,0.0012042962531137054,0.549730020433042,,,,10.0
M5,83,3,-22.600221485701322,51.200442971402644,51.504240439757076,58.45696479479244,0.5550203303243326,0.6071659342118856,True,101,101,101,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10647,3.7623442597451295,0.0016242227156064274,0.35774553793902036,,,,10.0
M6,83,3,-24.86034342045174,55.72068684090348,56.024484309257915,62.97720866429328,0.515735189275311,0.5678807931628639,True,101,101,101,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10647,4.445482353530495,0.0,0.3077543927183636,,,,10.0
M7,83,4,-22.46523861768536,52.93047723537072,53.44329774819123,62.60583966655711,0.5399847167508705,0.6095121886009409,True,101,101,96,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10647,4.42891197231878,0.0013690049928532472,0.37917440083169157,0.12526012196614156,,,10.0
M4,77,3,-12.882359131219996,31.76471826243999,32.09348538572766,38.79613452800105,0.7024233668022255,0.7586322644991982,True,101,101,88,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10649,0.1972327555779108,0.0023373224449166146,10.0,,,,10.0
M5,77,3,-45.38301931154725,96.7660386230945,97.09480574638218,103.79745488865555,0.09348127241553031,0.14969017011250296,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10649,0.09024107608541057,0.0,10.0,,,,10.0
M6,77,3,-27.048718300875798,60.097436601751596,60.426203725039265,67.12885286731265,0.43699822236697466,0.4932071200639473,True,101,100,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10649,0.1601593316179961,0.0,10.0,,,,10.0
M7,77,4,-26.776105570968188,61.552211141936375,62.10776669749193,70.92743282935112,0.4233696768167402,0.498314873746037,True,101,101,101,alpha;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10649,0.196718495211963,0.0,6.9966083595269675,10.0,,,10.0
M4,84,3,-51.78421583161145,109.5684316632229,109.86843166322289,116.86088205975284,0.05908432738980388,0.11060915027869545,True,101,101,27,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10652,1.192895015291867,0.018079945180502835,1.0662801323109339,,,,10.0
M5,84,3,-51.51736052555946,109.03472105111892,109.33472105111892,116.32717144764887,0.06366755151690041,0.115192374405792,True,101,101,94,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10652,0.07995461463988522,0.41817041234171237,10.0,,,,10.0
M6,84,3,-54.93659555693865,115.8731911138773,116.1731911138773,123.16564151040724,0.004942391714465013,0.056467214603356575,True,101,101,30,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10652,0.03022322922938359,0.0,10.0,,,,10.0
M7,84,4,-51.39046406112941,110.78092812225881,111.28725723618287,120.50419531763207,0.04867204983893158,0.11737181369078697,True,101,101,95,theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10652,0.07945875699746298,0.4147303402396147,10.0,0.758344395519087,,,10.0
M4,84,3,-33.848053179614226,73.69610635922845,73.99610635922845,80.9885567557584,0.3671368620399733,0.4186616849288648,True,101,101,97,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10656,5.944608608261175,0.0,0.6608611246323388,,,,10.0
M5,84,3,-39.36480851263088,84.72961702526176,85.02961702526176,92.0220674217917,0.2723869148882963,0.32391173777718785,True,101,101,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10656,1.568216546301745,0.036990601630208654,0.2589223499194654,,,,10.0
M6,84,3,-33.18337739168928,72.36675478337855,72.66675478337855,79.6592051799085,0.3785526294570958,0.4300774523459874,True,101,99,88,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10656,20.0,0.00151223913444829,0.48080957810181263,,,,10.0
M7,84,4,-33.11632333995125,74.2326466799025,74.73897579382655,83.95591387527575,0.36252933787406005,0.43122910172591544,True,101,101,87,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10656,20.0,0.0005796231882318473,0.48416840297605424,0.4770616118178139,,,10.0
M4,84,3,-22.380986546298466,50.76197309259693,51.06197309259693,58.054423489126876,0.5640830544855441,0.6156078773744357,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10661,0.2915741741257816,0.2271485488459671,7.540867583040827,,,,10.0
M5,84,3,-45.18058079943453,96.36116159886906,96.66116159886906,103.653611995399,0.17250136920840234,0.2240261920972939,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10661,0.1448454834654964,0.0,10.0,,,,10.0
M6,84,3,-38.78264327889664,83.56528655779329,83.86528655779328,90.85773695432323,0.28238556840837187,0.3339103912972634,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10661,0.11391593141808293,0.2836116076221127,10.0,,,,10.0
M7,84,4,-37.39437388185264,82.78874776370527,83.29507687762933,92.51201495907853,0.2890540723803282,0.3577538362321836,True,101,101,101,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10661,0.18248174143340823,0.235810088262458,10.0,4.800607007721597,,,10.0
M4,76,3,-42.44555369895828,90.89110739791656,91.22444073124989,97.88330741877554,0.1373148032639448,0.19426329172008805,True,101,101,2,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10663,3.6323604295111562,0.025329640191060543,0.4741153840148909,,,,10.0
M5,76,3,-41.41507072274844,88.83014144549688,89.1634747788302,95.82234146635587,0.1568762858889242,0.21382477434506753,True,101,101,96,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10663,1.062514197002495,0.1651903733924434,0.35494540767660565,,,,10.0
M6,76,3,-42.63118991749674,91.26237983499348,91.59571316832681,98.25457985585247,0.13379090258111823,0.19073939103726145,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10663,0.9650502126935449,0.19714444885913296,0.14641322197473175,,,,10.0
M7,76,4,-41.41180750572796,90.82361501145591,91.38699529314606,100.14654837260125,0.1379554014958167,0.21388671943734106,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10663,1.0754976139994046,0.16112291363215217,0.35873921752500804,0.014148719542905709,,,10.0
M4,37,3,-25.41950893422628,56.83901786845256,57.566290595725285,61.671771606385235,-0.10812661091642826,0.008848662669163398,True,101,101,85,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10668,0.1383679635994205,0.1866800610028429,1.1179868108374038,,,,10.0
M5,37,3,-21.11863192537911,48.23726385075822,48.964536578030945,53.07001758869089,0.05957214400619798,0.1765474175917896,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10668,0.5398891677571981,0.10843032712992492,1.8310973289310437,,,,10.0
M6,37,3,-23.3355133253774,52.6710266507548,53.398299378027524,57.503780388687474,-0.026867958751005127,0.09010731483458656,True,101,101,95,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10668,0.6361163441677129,0.055886508033275335,0.8473804708951448,,,,10.0
M7,37,4,-20.9244798947251,49.8489597894502,51.0989597894502,56.292631440027094,0.028150715111984425,0.1841177465594399,True,101,101,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10668,0.6872335790586556,0.08901987819046672,1.5445223752878932,0.2672625349282974,,,10.0
M4,84,3,-57.94487601931266,121.88975203862532,122.18975203862531,129.18220243515526,-0.04672464762684621,0.0048001752620453475,True,101,101,40,alpha,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10673,0.5957966761236562,0.0,0.9614245181454408,,,,10.0
M5,84,3,-57.65569330648308,121.31138661296616,121.61138661296616,128.6038370094961,-0.041757951606488465,0.009766871282403056,True,101,101,60,alpha,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10673,0.02272977132135857,0.0,7.656109173892755,,,,10.0
M6,84,3,-58.13822303090911,122.27644606181822,122.57644606181822,129.56889645834815,-0.05004537113638074,0.001479451752510852,True,101,101,42,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10673,0.004660121425096968,0.0,10.0,,,,10.0
M7,84,4,-57.65569330648307,123.31138661296615,123.8177157268902,133.03465380833939,-0.058932892569452194,0.009766871282403167,True,101,101,88,alpha;theta_stranger,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10673,0.022729799476336358,0.0,7.656100531718422,0.0,,,10.0
M4,84,3,-0.0,6.0,6.3,13.29245039652994,0.9484751771111084,1.0,True,101,101,101,alpha;kappa,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10674,20.0,0.0,6.915216326275272,,,,10.0
M5,84,3,-46.07620796934364,98.15241593868728,98.45241593868728,105.44486633521723,0.15711902544038694,0.20864384832927851,True,101,101,100,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10674,0.13125695212779653,0.0,10.0,,,,10.0
M6,84,3,-25.303993924889973,56.607987849779946,56.90798784977994,63.90043824630989,0.5138805753239273,0.5654053982128189,True,101,101,99,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10674,0.23605088910017674,0.0,10.0,,,,10.0
M7,84,4,-25.30399392488997,58.60798784977994,59.11431696370399,68.3312550451532,0.4967056343609635,0.5654053982128189,True,101,101,101,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10674,0.23605088795363388,0.0,10.0,10.0,,,10.0
M4,82,3,-53.26898941740984,112.53797883481968,112.84567114251199,119.75813657661244,0.010012292825234815,0.06279381871141643,True,101,101,44,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10677,20.0,0.0052131450397738715,0.9898430660506058,,,,10.0
M5,82,3,-50.870043991832986,107.74008798366597,108.04778029135828,114.96024572545873,0.05221895951844204,0.10500048540462359,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10677,0.5257357087414329,0.1487003404757838,1.0411627834487924,,,,10.0
M6,82,3,-54.3429968385739,114.6859936771478,114.99368598484011,121.90615141894057,-0.008883624008805872,0.043897901877375745,True,101,101,52,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10677,0.4730547751380882,0.15220515097208773,0.4622931441571682,,,,10.0
M7,82,4,-50.87004399183297,109.74008798366594,110.25956850314647,119.36696497272295,0.034625117556381764,0.10500048540462392,True,101,101,101,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10677,0.5257357077367504,0.14870034210609034,1.0411627944189528,0.0,,,10.0
M4,83,3,-39.876965613071235,85.75393122614247,86.0577286944969,93.01045304953226,0.2547182450801869,0.30686384896773977,True,101,100,93,kappa,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10685,20.0,0.015222256473256257,0.5058168688827122,,,,10.0
M5,83,3,-26.939534632633777,59.87906926526755,60.182866733621985,67.13559108865735,0.47959496215633585,0.5317405660438888,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10685,1.3194717926141981,0.2152974336511297,1.9202286555714565,,,,10.0
M6,83,3,-34.437824073953394,74.87564814790679,75.17944561626122,82.13216997129658,0.3492606851425782,0.4014062890301311,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10685,2.7751519503113737,0.09758168216090381,0.6417150972157664,,,,10.0
M7,83,4,-24.903530745445526,57.80706149089105,58.31988200371156,67.48242392207744,0.49760264493209705,0.5671301167821676,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10685,2.0364963660023254,0.1506420294015627,1.3694168405924096,0.37563162411107714,,,10.0
M4,41,3,-25.77810465619284,57.55620931238568,58.20485796103433,62.69692551249861,-0.012634850577390291,0.09292820119497291,True,101,101,77,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10690,1.4999716474676716,0.07443926706053333,0.7204495042764518,,,,10.0
M5,41,3,-26.658117921341773,59.31623584268355,59.96488449133219,64.45695204279647,-0.043600479200484654,0.06196257257187854,True,101,101,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10690,0.344598133854642,0.1700318433018605,1.3566291394743673,,,,10.0
M6,41,3,-26.174832560749767,58.349665121499534,58.99831377014818,63.49038132161246,-0.026594786686818257,0.07896826508554489,True,101,101,87,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10690,0.6027702154535851,0.1253402851533792,0.7261689957667715,,,,10.0
M7,41,4,-25.750751029601965,59.50150205920393,60.61261317031504,66.35579032602116,-0.04686002373485315,0.09389071196163112,True,101,101,98,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10690,0.6691249393853852,0.1237965992687699,0.9328986984819372,0.49503346648619306,,,10.0
M4,84,3,-21.297625888268403,48.595251776536806,48.8952517765368,55.88770217306674,0.5826897098288082,0.6342145327176997,True,101,101,88,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10691,0.17729802379804524,0.0,10.0,,,,10.0
M5,84,3,-48.89218406680754,103.78436813361508,104.08436813361507,111.07681853014502,0.1087548022133272,0.16027962510221871,True,101,101,99,alpha;theta,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10691,0.09751125758810884,0.0,10.0,,,,10.0
M6,84,3,-34.559694588544346,75.11938917708869,75.41938917708869,82.41183957361864,0.35491446285479805,0.4064392857436896,True,101,101,101,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10691,0.1287350915001551,0.0,10.0,,,,10.0
M7,84,4,-34.55969458854435,77.1193891770887,77.62571829101276,86.84265637246196,0.3377395218918341,0.4064392857436895,True,101,101,98,alpha;theta;theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10691,0.12873509160629507,0.0,10.0,10.0,,,10.0
M5,84,3,-34.74305175379278,75.48610350758555,75.78610350758555,82.7785539041155,0.35176531436651987,0.4032901372554114,True,101,101,101,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10700,1.529347780575751,0.11535240241108699,1.0736279173395835,,,,10.0
M6,84,3,-49.66692823270504,105.33385646541008,105.63385646541008,112.62630686194002,0.09544861690263692,0.14697343979152844,True,101,101,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10700,1.5073885663490905,0.0336458649534814,0.494708649379018,,,,10.0
M7,84,4,-34.74305175379278,77.48610350758555,77.99243262150961,87.20937070295881,0.334590373403556,0.4032901372554114,True,101,101,101,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10700,1.5293477827261093,0.11535240242972394,1.0736279174481016,0.0,,,10.0
M4,83,3,-42.12980239962766,90.25960479925531,90.56340226760975,97.5161266226451,0.2155597335151607,0.26770533740271363,True,101,100,99,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10701,1.7414757909564713,0.04089716380772822,0.27648796821276483,,,,10.0
M5,83,3,-42.10627119682046,90.21254239364092,90.51633986199535,97.4690642170307,0.21596874977535463,0.2681143536629075,True,101,101,98,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10701,1.3480148469684676,0.05113651290396313,0.16993920497331477,,,,10.0
M6,83,3,-42.178040193729274,90.35608038745855,90.65987785581298,97.61260221084834,0.21472127054728327,0.26686687443483614,True,101,101,100,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10701,1.4049185720390327,0.032978267684517316,0.12323690872983958,,,,10.0
M7,83,4,-42.049659494717886,92.09931898943577,92.61213950225628,101.77468142062216,0.1995708989439173,0.2690983707939878,True,101,101,90,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10701,1.4438757247396183,0.04207053569054694,0.19305838496297867,0.07037729463701362,,,10.0
M4,81,3,-42.004617272696315,90.00923454539263,90.32092285708094,97.19258200940995,0.19842051658734858,0.2518536662499028,True,101,100,55,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10713,3.929917886653221,0.02994505890104163,0.4667288808752138,,,,10.0
M5,81,3,-48.12098432916663,102.24196865833326,102.55365697002158,109.42531612235058,0.08948159781418373,0.14291474747673794,True,101,101,70,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10713,0.8732927438944537,0.08920925454111087,0.2777532081430251,,,,10.0
M6,81,3,-48.833001285365995,103.66600257073199,103.9776908824203,110.8493500347493,0.0767998282865581,0.13023297794911226,True,101,101,66,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10713,0.7085336843167557,0.10842433097363961,0.0,,,,10.0
M7,81,4,-48.120984329166625,104.24196865833325,104.76828444780693,113.81976527702301,0.07167054792666579,0.14291474747673805,True,101,101,65,theta_stranger,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10713,0.8732927432128798,0.08920925403691606,0.2777532133924066,0.0,,,10.0
M4,84,3,-57.36235435534518,120.72470871069036,121.02470871069036,128.0171591072203,-0.03671987243855734,0.014804950450334253,True,101,101,7,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,sub-10716,0.4218526680339382,0.03491677976809314,0.771225169989566,,,,10.0
M5,84,3,-57.821509988169424,121.64301997633885,121.94301997633885,128.9354703728688,-0.044605843325125995,0.006918979563765526,True,101,101,50,theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10716,0.014450992617934005,0.017342409653277584,10.0,,,,10.0
M6,84,3,-57.55474342689926,121.10948685379851,121.40948685379851,128.40193725032844,-0.040024143384418,0.011500679504473532,True,101,101,49,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10716,0.121523369617778,0.0482759741204529,1.321622531575599,,,,10.0
M7,84,4,-57.51108194719541,123.02216389439081,123.52849300831487,132.74543108976405,-0.05644920101111258,0.012250562840742774,True,101,101,52,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10716,0.13465454714680436,0.04689674795523381,1.4883305994404268,1.0204801198386244,,,10.0
M4,84,3,-8.117692424935992,22.235384849871984,22.535384849871985,29.527835246401924,0.8090542889573339,0.8605791118462255,True,101,101,87,alpha;theta,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,sub-10718,0.3416922166133198,0.0,10.0,,,,10.0
